time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/n_updates,train/clip_range,train/loss,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,eval/mean_reward,eval/mean_ep_length
435,890880,130.41,4.69,4010,222,0.0469970703125,-0.6933591961860657,1736,0.2,0.03121945634484291,0.10331466421484947,0.9404057860374451,-0.004253178427461535,0.006881622,0.00025,,
436,892928,130.39,4.67,4010,222,0.0216064453125,-0.684743344783783,1740,0.2,0.05952426791191101,0.12766108009964228,0.930536687374115,-0.0007563942635897547,0.002028854,0.00025,,
437,894976,129.46,4.6,4011,223,0.0390625,-0.6827085092663765,1744,0.2,0.043348297476768494,0.11118794605135918,0.9403349161148071,-0.004070039372891188,0.004373608,0.00025,,
438,897024,129.2,4.61,4012,223,0.0242919921875,-0.6553375236690044,1748,0.2,0.04821189120411873,0.12323625991120934,0.9385766386985779,-0.0011647920473478734,0.0026732916,0.00025,,
439,899072,129.96,4.59,4012,224,0.02001953125,-0.6937502585351467,1752,0.2,0.03499751165509224,0.10866653826087713,0.9461542367935181,-0.0026351112173870206,0.003676426,0.00025,,
,900000,,,,,0.0206298828125,-0.6825458183884621,1756,0.2,0.04220147058367729,0.12310597440227866,0.9320762157440186,-0.0029529413441196084,0.002062087,0.00025,4.75,133.1
440,901120,130.55,4.62,3977,226,,,,,,,,,,,,
441,903168,132.81,4.7,3978,227,0.037353515625,-0.7192436866462231,1760,0.2,0.053093817085027695,0.1312278462573886,0.9249762296676636,-0.0019022737396880984,0.0032542185,0.00025,,
442,905216,133.49,4.71,3978,227,0.095458984375,-0.8242730759084225,1764,0.2,0.04025061056017876,0.10588367795571685,0.9472619295120239,-0.0032454859174322337,0.0060566645,0.00025,,
443,907264,133.25,4.7,3979,227,0.035888671875,-0.6901253424584866,1768,0.2,0.03126722574234009,0.09729494852945209,0.9471491575241089,-0.0013467631943058223,0.0023558666,0.00025,,
444,909312,133.31,4.73,3980,228,0.0128173828125,-0.7001615911722183,1772,0.2,0.049477070569992065,0.134383425116539,0.9288761019706726,-0.0033725107787176967,0.0024958132,0.00025,,
445,911360,133.01,4.82,3980,228,0.021728515625,-0.6676770970225334,1776,0.2,0.03758230060338974,0.10018105898052454,0.9504311084747314,-0.0025726715102791786,0.0027807886,0.00025,,
446,913408,134.18,4.86,3981,229,0.0322265625,-0.6513753868639469,1780,0.2,0.03325876221060753,0.09278700267896056,0.95561683177948,-0.001990675460547209,0.0041031935,0.00025,,
447,915456,133.1,4.81,3982,229,0.040771484375,-0.7837511301040649,1784,0.2,0.033158399164676666,0.08353117248043418,0.960756778717041,-0.0027890961500816047,0.003097974,0.00025,,
448,917504,131.72,4.8,3983,230,0.0203857421875,-0.7389716245234013,1788,0.2,0.04664438217878342,0.1364787253551185,0.9329516887664795,-0.0031242496625054628,0.0030767813,0.00025,,
449,919552,132.66,4.89,3984,230,0.0316162109375,-0.6827076449990273,1792,0.2,0.04391210898756981,0.11452184291556478,0.9397830367088318,-0.0002962015278171748,0.005291419,0.00025,,
450,921600,131.72,4.74,3984,231,0.04345703125,-0.6810149252414703,1796,0.2,0.06584682315587997,0.163617592304945,0.9151710867881775,-0.0048041285772342235,0.00446432,0.00025,,
451,923648,131.62,4.68,3985,231,0.0289306640625,-0.6291957013309002,1800,0.2,0.038495324552059174,0.10069220839068294,0.9423928260803223,-0.0028654510533669963,0.0051312936,0.00025,,
452,925696,131.27,4.66,3986,232,0.0355224609375,-0.7425753325223923,1804,0.2,0.048869453370571136,0.10680160112679005,0.9438161849975586,-0.0031439209706149995,0.0050332025,0.00025,,
453,927744,130.41,4.64,3986,232,0.022216796875,-0.6828530505299568,1808,0.2,0.054674915969371796,0.13205789774656296,0.9300515651702881,-0.003128468699287623,0.0034164502,0.00025,,
454,929792,130.34,4.57,3987,233,0.0579833984375,-0.6513113453984261,1812,0.2,0.03911074623465538,0.11856317752972245,0.9370214343070984,-0.0028324593149591237,0.004282501,0.00025,,
455,931840,129.91,4.53,3988,233,0.0706787109375,-0.6109938137233257,1816,0.2,0.03712865337729454,0.09911063453182578,0.9425891637802124,-0.00011045200517401099,0.005077401,0.00025,,
456,933888,130.58,4.57,3989,234,0.0184326171875,-0.7022803500294685,1820,0.2,0.045880697667598724,0.11239088233560324,0.9407802224159241,-0.002212207982665859,0.0034053915,0.00025,,
457,935936,131.99,4.7,3990,234,0.0294189453125,-0.6867085658013821,1824,0.2,0.027831614017486572,0.086942199151963,0.9544146656990051,-0.001607924117706716,0.0032154252,0.00025,,
458,937984,131.85,4.76,3990,235,0.0504150390625,-0.6499477922916412,1828,0.2,0.0359400175511837,0.0998265678063035,0.9493487477302551,-0.0008973999647423625,0.0044884444,0.00025,,
459,940032,132.5,4.78,3991,235,0.03564453125,-0.7472588419914246,1832,0.2,0.02177773416042328,0.0787138408049941,0.9603853225708008,-0.0021487657795660198,0.0047714324,0.00025,,
460,942080,132.98,4.83,3992,235,0.03076171875,-0.7211645916104317,1836,0.2,0.03536092862486839,0.09173226729035378,0.954688310623169,-0.002271021483466029,0.00430669,0.00025,,
461,944128,133.22,4.84,3992,236,0.022705078125,-0.7601040229201317,1840,0.2,0.03877362608909607,0.10870401049032807,0.9374571442604065,-0.002369171561440453,0.0026427947,0.00025,,
462,946176,133.17,4.83,3993,236,0.04150390625,-0.6529344134032726,1844,0.2,0.053583595901727676,0.13721980853006244,0.9196982979774475,-0.0033005076984409243,0.0042691086,0.00025,,
463,948224,132.19,4.83,3994,237,0.037841796875,-0.6479861848056316,1848,0.2,0.04217496141791344,0.12048124335706234,0.931729257106781,-0.002512635546736419,0.003900948,0.00025,,
464,950272,130.9,4.77,3995,237,0.017333984375,-0.6954326257109642,1852,0.2,0.047403156757354736,0.11607291176915169,0.9325268864631653,-0.0022157809289637953,0.0020190417,0.00025,,
465,952320,131.14,4.71,3995,238,0.0418701171875,-0.6745581179857254,1856,0.2,0.05332065373659134,0.1485597789287567,0.9173750877380371,-0.002539369568694383,0.0066557284,0.00025,,
466,954368,131.43,4.73,3996,238,0.0364990234375,-0.736491747200489,1860,0.2,0.03903317451477051,0.10242539271712303,0.9434536099433899,-0.0037694935454055667,0.003948656,0.00025,,
467,956416,129.83,4.66,3997,239,0.029052734375,-0.6876365579664707,1864,0.2,0.04914559796452522,0.12600626423954964,0.9324126243591309,-0.0031386502960231155,0.0043549538,0.00025,,
468,958464,129.48,4.62,3997,239,0.035400390625,-0.6944447755813599,1868,0.2,0.042662519961595535,0.11659512342885137,0.9378436803817749,-0.0032068303553387523,0.0038359854,0.00025,,
469,960512,129.18,4.59,3998,240,0.048828125,-0.7050924226641655,1872,0.2,0.060877684503793716,0.13638835586607456,0.9287678003311157,-0.0036185284552630037,0.005810562,0.00025,,
470,962560,130.43,4.58,3998,240,0.04150390625,-0.6717689335346222,1876,0.2,0.03016440011560917,0.08558215713128448,0.9500756859779358,-0.004844961600610986,0.004599368,0.00025,,
471,964608,129.63,4.57,3999,241,0.0452880859375,-0.7300730310380459,1880,0.2,0.032722219824790955,0.09707938274368644,0.9453144669532776,-0.002849797689123079,0.005062548,0.00025,,
472,966656,130.4,4.6,4000,241,0.040283203125,-0.6979321874678135,1884,0.2,0.03017437271773815,0.07572681340388954,0.9567364454269409,-0.0018616236338857561,0.00506254,0.00025,,
473,968704,131.13,4.65,4000,242,0.0277099609375,-0.7463425695896149,1888,0.2,0.030569028109312057,0.1005304385907948,0.946753203868866,-0.0015063644968904555,0.0024125534,0.00025,,
474,970752,131.77,4.66,4001,242,0.0677490234375,-0.6447966918349266,1892,0.2,0.05043008178472519,0.11618848145008087,0.931995689868927,-0.0037928707315586507,0.005077802,0.00025,,
475,972800,133.25,4.76,4002,243,0.060302734375,-0.7391576021909714,1896,0.2,0.0339433029294014,0.12351765343919396,0.9340344071388245,-0.0024518530117347836,0.007904538,0.00025,,
476,974848,134.68,4.8,4002,243,0.065185546875,-0.6808759309351444,1900,0.2,0.054685432463884354,0.15328471921384335,0.9200577139854431,-0.0030136010027490556,0.0063505583,0.00025,,
477,976896,134.66,4.76,4003,244,0.010986328125,-0.7400699108839035,1904,0.2,0.0514557883143425,0.154693141579628,0.9237529635429382,-0.0012946700735483319,0.0021871824,0.00025,,
478,978944,133.87,4.71,4004,244,0.07861328125,-0.6689242050051689,1908,0.2,0.04705283045768738,0.11997033376246691,0.9334039688110352,-0.004801162285730243,0.007974634,0.00025,,
479,980992,135.39,4.79,4004,244,0.0277099609375,-0.6564491279423237,1912,0.2,0.0407869815826416,0.12797604082152247,0.935491681098938,-0.0010235490917693824,0.0026681435,0.00025,,
480,983040,136.56,4.81,4005,245,0.0291748046875,-0.7706293538212776,1916,0.2,0.028125984594225883,0.09183399239555001,0.9499611854553223,-0.003210977592971176,0.004442514,0.00025,,
481,985088,134.84,4.81,4005,245,0.0098876953125,-0.6808702014386654,1920,0.2,0.03414960950613022,0.09212472569197416,0.950421929359436,-0.002125809289282188,0.0023493485,0.00025,,
482,987136,132.32,4.74,4006,246,0.033203125,-0.5549268741160631,1924,0.2,0.036799877882003784,0.0988532705232501,0.9435132145881653,-0.0030199975008144975,0.004642643,0.00025,,
483,989184,131.34,4.76,4007,246,0.056396484375,-0.6462934426963329,1928,0.2,0.04339750111103058,0.12015208462253213,0.936949610710144,-0.0038751064421376213,0.008366823,0.00025,,
484,991232,130.76,4.81,4008,247,0.0316162109375,-0.5498066376894712,1932,0.2,0.04851387441158295,0.13394444668665528,0.9299851655960083,-0.0014482108235824853,0.0034993843,0.00025,,
485,993280,130.71,4.78,4008,247,0.0369873046875,-0.6043589413166046,1936,0.2,0.044407919049263,0.12064712448045611,0.9318536520004272,-0.0028690530743915588,0.0031985203,0.00025,,
486,995328,128.23,4.69,4009,248,0.031982421875,-0.5676549337804317,1940,0.2,0.04621894285082817,0.11383633874356747,0.939802885055542,-0.0011537364916875958,0.0035916038,0.00025,,
487,997376,128.4,4.71,4010,248,0.019287109375,-0.5249554757028818,1944,0.2,0.036237556487321854,0.08401002734899521,0.9499262571334839,-0.0018950576486531645,0.0021027082,0.00025,,
488,999424,127.99,4.66,4011,249,0.038818359375,-0.578343577682972,1948,0.2,0.0511702224612236,0.12188873253762722,0.9284557104110718,-0.0016712508513592184,0.0031997333,0.00025,,
,1000000,,,,,0.05419921875,-0.5857910811901093,1952,0.2,0.05254696309566498,0.10282191447913647,0.942546546459198,-0.0006501111784018576,0.0046527097,0.00025,5.1,133.15
489,1001472,128.4,4.61,3979,251,,,,,,,,,,,,
490,1003520,128.83,4.58,3979,252,0.060302734375,-0.5731008369475603,1956,0.2,0.03741375356912613,0.1072843219153583,0.9386467933654785,-0.0008067791641224176,0.0041893297,0.00025,,
491,1005568,129.41,4.58,3980,252,0.017333984375,-0.5997889190912247,1960,0.2,0.05411457270383835,0.13645002013072371,0.9282158017158508,-0.0017305672372458503,0.0036908947,0.00025,,
492,1007616,129.85,4.6,3980,253,0.0238037109375,-0.6477049216628075,1964,0.2,0.04102889448404312,0.1120742429047823,0.9451466202735901,-1.7090875189751387e-05,0.0031781313,0.00025,,
493,1009664,130.12,4.57,3981,253,0.012939453125,-0.5643028095364571,1968,0.2,0.047565918415784836,0.13238993613049388,0.9322700500488281,-0.0024968004727270454,0.0023674099,0.00025,,
494,1011712,129.94,4.55,3982,254,0.00390625,-0.6095053032040596,1972,0.2,0.052201639860868454,0.1302481503225863,0.9337424039840698,-0.0010900419438257813,0.000924279,0.00025,,
495,1013760,129.42,4.5,3982,254,0.0146484375,-0.5296040885150433,1976,0.2,0.0378141850233078,0.09874270809814334,0.9465908408164978,-0.0014912739570718259,0.0016946055,0.00025,,
496,1015808,129.93,4.56,3983,255,0.0162353515625,-0.585231352597475,1980,0.2,0.045290134847164154,0.12163246097043157,0.929900586605072,-0.002544853457948193,0.0035632977,0.00025,,
497,1017856,129.03,4.56,3983,255,0.0181884765625,-0.5687368325889111,1984,0.2,0.061095546931028366,0.1387018784880638,0.9213161468505859,-0.0010858185996767133,0.0036610174,0.00025,,
498,1019904,130.48,4.58,3984,255,0.0325927734375,-0.6571700684726238,1988,0.2,0.024623414501547813,0.07999451505020261,0.9567631483078003,-0.0016112772573251277,0.0030192807,0.00025,,
499,1021952,129.6,4.55,3985,256,0.0362548828125,-0.633447140455246,1992,0.2,0.030529553070664406,0.08195014577358961,0.9568528532981873,-0.001752841635607183,0.0022837678,0.00025,,
500,1024000,129.77,4.55,3985,256,0.02294921875,-0.5691335871815681,1996,0.2,0.045824699103832245,0.11270210891962051,0.9392644166946411,-0.0010280403075739741,0.0042392537,0.00025,,
501,1026048,130.55,4.56,3986,257,0.016357421875,-0.5889793634414673,2000,0.2,0.041021715849637985,0.09323674300685525,0.9531760215759277,-0.0006022622692398727,0.0019979693,0.00025,,
502,1028096,130.07,4.53,3987,257,0.022216796875,-0.6015184260904789,2004,0.2,0.04059281572699547,0.09968006610870361,0.9446914196014404,-0.000541069166501984,0.0017720663,0.00025,,
503,1030144,129.16,4.46,3987,258,0.013916015625,-0.4881451800465584,2008,0.2,0.05112235248088837,0.11957078194245696,0.9254636764526367,-0.001949450495885685,0.0021708836,0.00025,,
504,1032192,128.01,4.45,3988,258,0.019287109375,-0.5856597907841206,2012,0.2,0.03323899954557419,0.08892538025975227,0.9410508871078491,-0.0008884268463589251,0.002468955,0.00025,,
505,1034240,128.49,4.48,3989,259,0.03076171875,-0.6009578257799149,2016,0.2,0.04151475057005882,0.08900833828374743,0.9464324712753296,-0.001047188910888508,0.0028562667,0.00025,,
506,1036288,128.98,4.57,3990,259,0.0172119140625,-0.6119535081088543,2020,0.2,0.03746131807565689,0.13034958764910698,0.9232140779495239,-0.002048253605607897,0.0020044316,0.00025,,
507,1038336,129.7,4.63,3991,260,0.009521484375,-0.6519607678055763,2024,0.2,0.0384092703461647,0.0968832983635366,0.9518565535545349,-0.0016172629548236728,0.0017846498,0.00025,,
508,1040384,130.22,4.67,3991,260,0.0137939453125,-0.5978695452213287,2028,0.2,0.025037994608283043,0.07998269610106945,0.9551746845245361,-0.001216366799781099,0.0017760488,0.00025,,
509,1042432,131.97,4.75,3992,261,0.02978515625,-0.6392028108239174,2032,0.2,0.026062024757266045,0.08676685625687242,0.9569658041000366,-0.0025614386540837586,0.004164761,0.00025,,
510,1044480,131.17,4.69,3992,261,0.0206298828125,-0.6012977808713913,2036,0.2,0.044450730085372925,0.12186047993600368,0.935479462146759,-0.000783759547630325,0.0012461824,0.00025,,
511,1046528,131.39,4.69,3993,262,0.0137939453125,-0.5602936036884785,2040,0.2,0.030709320679306984,0.09367415634915233,0.9497307538986206,-0.001365985139273107,0.002312696,0.00025,,
512,1048576,130.9,4.61,3994,262,0.0406494140625,-0.6580160893499851,2044,0.2,0.029699262231588364,0.08102177502587438,0.9545091390609741,-0.002014621626585722,0.00350291,0.00025,,
513,1050624,130.09,4.55,3994,263,0.0150146484375,-0.6390004269778728,2048,0.2,0.043592363595962524,0.12416348280385137,0.9325194358825684,-0.0019098854390904307,0.0026160749,0.00025,,
514,1052672,130.16,4.53,3995,263,0.018798828125,-0.6449766010046005,2052,0.2,0.0432395339012146,0.10008798073977232,0.938949704170227,-0.001571885688463226,0.00259844,0.00025,,
515,1054720,129.46,4.55,3995,263,0.0162353515625,-0.6108389683067799,2056,0.2,0.03486169874668121,0.08875452959910035,0.9499223232269287,-0.0031874673150014132,0.002550801,0.00025,,
516,1056768,129.02,4.55,3996,264,0.01220703125,-0.5850284844636917,2060,0.2,0.042368195950984955,0.11620344500988722,0.9307161569595337,-0.0017787321121431887,0.0024109846,0.00025,,
517,1058816,129.13,4.59,3996,264,0.0250244140625,-0.6053766198456287,2064,0.2,0.048956312239170074,0.12874295469373465,0.9261465668678284,-0.0029794106376357377,0.0042100544,0.00025,,
518,1060864,129.01,4.59,3996,265,0.0244140625,-0.603850606828928,2068,0.2,0.05112617090344429,0.12151957349851727,0.9367430806159973,-0.0018844417645595968,0.0031575873,0.00025,,
519,1062912,129.1,4.61,3997,265,0.01416015625,-0.6309578604996204,2072,0.2,0.054577045142650604,0.1286871270276606,0.9374173879623413,-0.0019865094509441406,0.0030569031,0.00025,,
520,1064960,128.63,4.59,3998,266,0.0238037109375,-0.6017434485256672,2076,0.2,0.06316737085580826,0.15424325689673424,0.9200828075408936,-0.0014110355114098638,0.0046323305,0.00025,,
521,1067008,129.05,4.6,3998,266,0.0162353515625,-0.5795283876359463,2080,0.2,0.03857545554637909,0.10448098834604025,0.9411102533340454,-0.0012304065603530034,0.0029025553,0.00025,,
522,1069056,130.14,4.64,3999,267,0.0216064453125,-0.670151025056839,2084,0.2,0.03221992775797844,0.09626185754314065,0.9521960020065308,-0.0010052207217086107,0.0026404876,0.00025,,
523,1071104,130.91,4.68,3999,267,0.0106201171875,-0.6729483306407928,2088,0.2,0.031175408512353897,0.08142546936869621,0.9588589668273926,-0.0010541671654209495,0.0019935528,0.00025,,
524,1073152,130.75,4.64,4000,268,0.0198974609375,-0.6092185750603676,2092,0.2,0.04961083456873894,0.11919634090736508,0.9332175850868225,-0.0016510116693098098,0.0024553344,0.00025,,
525,1075200,131.53,4.71,4000,268,0.009033203125,-0.6301025934517384,2096,0.2,0.05878358334302902,0.14030587673187256,0.9287261366844177,-0.0017669399385340512,0.001894684,0.00025,,
526,1077248,131.57,4.75,4001,269,0.012939453125,-0.6938722915947437,2100,0.2,0.05250745266675949,0.13322216272354126,0.9256032705307007,-0.0020841813675360754,0.0017225072,0.00025,,
527,1079296,131.71,4.71,4001,269,0.0145263671875,-0.6335724703967571,2104,0.2,0.03950509801506996,0.10614119283854961,0.9376235008239746,-0.0024588931701146066,0.0022887643,0.00025,,
528,1081344,131.0,4.67,4002,270,0.0234375,-0.6153285913169384,2108,0.2,0.03855656832456589,0.10328538715839386,0.9381071925163269,-0.003572491288650781,0.0038895886,0.00025,,
529,1083392,129.16,4.59,4002,270,0.0325927734375,-0.6329393312335014,2112,0.2,0.04709120839834213,0.11034881416708231,0.9402007460594177,-0.0015400005504488945,0.0033120452,0.00025,,
530,1085440,130.53,4.73,4003,271,0.0067138671875,-0.6367201283574104,2116,0.2,0.05315268039703369,0.12181567260995507,0.9359967112541199,-0.0012681775260716677,0.0016176149,0.00025,,
531,1087488,129.34,4.67,4003,271,0.022705078125,-0.6273127719759941,2120,0.2,0.04905833676457405,0.11029155179858208,0.9434062838554382,-0.0015983010525815189,0.003201845,0.00025,,
532,1089536,129.99,4.64,4004,272,0.0157470703125,-0.6125365681946278,2124,0.2,0.03714834526181221,0.09907913627102971,0.9478433132171631,-0.0016304743476212025,0.0030002906,0.00025,,
533,1091584,130.42,4.67,4004,272,0.0101318359375,-0.6435364969074726,2128,0.2,0.04768187925219536,0.1189532564021647,0.938607394695282,-0.0018971717217937112,0.002496755,0.00025,,
534,1093632,130.81,4.77,4005,273,0.0157470703125,-0.6924025788903236,2132,0.2,0.03356301411986351,0.11317179771140218,0.9289517402648926,-0.0016666075098328292,0.0018586118,0.00025,,
535,1095680,131.07,4.8,4006,273,0.021240234375,-0.6112530753016472,2136,0.2,0.04539550468325615,0.11993842339143157,0.929490327835083,-0.00289377971785143,0.002657243,0.00025,,
536,1097728,132.19,4.84,4006,273,0.0157470703125,-0.5910110957920551,2140,0.2,0.045820146799087524,0.1025497349910438,0.9423195719718933,-0.0017336128803435713,0.0031536673,0.00025,,
537,1099776,131.56,4.8,4007,274,0.0126953125,-0.7063136287033558,2144,0.2,0.05122556537389755,0.1138534713536501,0.942365825176239,-0.0015708499704487622,0.0031344332,0.00025,,
,1100000,,,,,0.021240234375,-0.5254800170660019,2148,0.2,0.040703725069761276,0.10886560520157218,0.9426210522651672,-0.0022597420029342175,0.0044645276,0.00025,4.35,129.85
538,1101824,130.51,4.77,3978,276,,,,,,,,,,,,
539,1103872,130.05,4.81,3979,277,0.0401611328125,-0.6001534350216389,2152,0.2,0.025291500613093376,0.08066962473094463,0.9574524760246277,-0.001946765827597119,0.00441679,0.00025,,
540,1105920,130.28,4.76,3979,277,0.02587890625,-0.5541340447962284,2156,0.2,0.05251156911253929,0.12164662778377533,0.9303956031799316,-0.0017956531373783946,0.0029225678,0.00025,,
541,1107968,130.38,4.71,3980,278,0.0357666015625,-0.6264877878129482,2160,0.2,0.035637468099594116,0.08427958097308874,0.9533480405807495,-0.002103277016431093,0.0035690547,0.00025,,
542,1110016,129.17,4.64,3980,278,0.01611328125,-0.5382534712553024,2164,0.2,0.0382576659321785,0.10273272916674614,0.9447442293167114,-0.00142756657442078,0.0030857446,0.00025,,
543,1112064,128.45,4.65,3981,279,0.0338134765625,-0.5216665007174015,2168,0.2,0.029196642339229584,0.0786743862554431,0.9592171311378479,-0.0012003091105725616,0.004022986,0.00025,,
544,1114112,128.72,4.59,3982,279,0.01953125,-0.47919545881450176,2172,0.2,0.03717117756605148,0.10247277747839689,0.9426057934761047,-0.002644914435222745,0.004572876,0.00025,,
545,1116160,128.84,4.54,3982,280,0.04248046875,-0.5513660944998264,2176,0.2,0.03158929944038391,0.1051382808946073,0.9427536129951477,-0.0023632852535229176,0.005933924,0.00025,,
546,1118208,128.25,4.5,3983,280,0.048095703125,-0.5749983228743076,2180,0.2,0.03254253789782524,0.0789276696741581,0.9526715874671936,-0.0017592429649084806,0.0046678744,0.00025,,
547,1120256,128.22,4.5,3984,281,0.056396484375,-0.5958792753517628,2184,0.2,0.03813488781452179,0.10029379278421402,0.9412229061126709,-0.001624923082999885,0.007005616,0.00025,,
548,1122304,127.6,4.43,3984,281,0.02490234375,-0.5582471005618572,2188,0.2,0.03280653432011604,0.09830998443067074,0.9406623244285583,-0.001838159078033641,0.0038475574,0.00025,,
549,1124352,129.1,4.52,3985,282,0.0584716796875,-0.5375363714993,2192,0.2,0.04858627915382385,0.11239214381203055,0.9287413358688354,-0.002646076463861391,0.004164256,0.00025,,
550,1126400,129.09,4.52,3985,282,0.01513671875,-0.6496365405619144,2196,0.2,0.04700509458780289,0.1255429326556623,0.9278536438941956,-0.0013113755267113447,0.00279333,0.00025,,
551,1128448,130.05,4.6,3986,283,0.0302734375,-0.5131656639277935,2200,0.2,0.041463568806648254,0.11381978681311011,0.9287310242652893,-0.0017198440618813038,0.0038736374,0.00025,,
552,1130496,131.52,4.67,3987,283,0.048583984375,-0.6638784557580948,2204,0.2,0.038835056126117706,0.09909190703183413,0.9448183178901672,-0.0013043052749708295,0.0046420516,0.00025,,
553,1132544,131.5,4.69,3987,284,0.026123046875,-0.6345263570547104,2208,0.2,0.04095504432916641,0.10816649766638875,0.9449576735496521,-0.0015875592362135649,0.003784841,0.00025,,
554,1134592,133.29,4.78,3988,284,0.017822265625,-0.6232158541679382,2212,0.2,0.06375381350517273,0.15684304758906364,0.919689953327179,-0.0013102313096169382,0.0038860994,0.00025,,
555,1136640,134.57,4.86,3988,284,0.0128173828125,-0.712032113224268,2216,0.2,0.041136305779218674,0.09633010672405362,0.9531932473182678,-0.0011773317237384617,0.0026855909,0.00025,,
556,1138688,135.56,4.88,3989,285,0.0186767578125,-0.6543356105685234,2220,0.2,0.02622115984559059,0.08362457994371653,0.9540978670120239,-0.0027065463073085994,0.0027439804,0.00025,,
557,1140736,135.78,4.88,3989,285,0.0289306640625,-0.6084604375064373,2224,0.2,0.03597413748502731,0.09916548011824489,0.9449675679206848,-0.0023078944359440356,0.0039203293,0.00025,,
558,1142784,134.81,4.89,3990,286,0.0443115234375,-0.6295960582792759,2228,0.2,0.0758051648736,0.14370277058333158,0.9253533482551575,-0.0035808099200949073,0.0040606298,0.00025,,
559,1144832,133.7,4.85,3991,286,0.02587890625,-0.580637264996767,2232,0.2,0.05355857312679291,0.11935592582449317,0.9362466931343079,-0.002288405812578276,0.0036227182,0.00025,,
560,1146880,133.45,4.85,3991,287,0.0220947265625,-0.5945316851139069,2236,0.2,0.04323594272136688,0.12220264971256256,0.9307690858840942,-0.002302226290339604,0.0025237785,0.00025,,
561,1148928,130.87,4.75,3992,287,0.019775390625,-0.5915631614625454,2240,0.2,0.0597040131688118,0.1278387918137014,0.9342377185821533,-0.001647842553211376,0.0026893085,0.00025,,
562,1150976,131.2,4.7,3992,288,0.053466796875,-0.5840978026390076,2244,0.2,0.04847227782011032,0.14354322152212262,0.9127684831619263,-0.001974002632778138,0.0064823786,0.00025,,
563,1153024,130.34,4.67,3993,288,0.0499267578125,-0.7166481539607048,2248,0.2,0.05524187907576561,0.14745836704969406,0.9097481369972229,-0.004540375230135396,0.0050593396,0.00025,,
564,1155072,131.1,4.73,3993,289,0.0343017578125,-0.5518426336348057,2252,0.2,0.04545750468969345,0.12200513482093811,0.9261285662651062,-0.002242388029117137,0.0023127855,0.00025,,
565,1157120,132.15,4.73,3994,289,0.0390625,-0.6964343301951885,2256,0.2,0.025875559076666832,0.09190949983894825,0.9517678618431091,-0.004422733560204506,0.0036178404,0.00025,,
566,1159168,131.16,4.64,3994,290,0.0467529296875,-0.7000879794359207,2260,0.2,0.034444648772478104,0.10791987972334027,0.9428759217262268,-0.002549624623497948,0.0027846727,0.00025,,
567,1161216,131.99,4.69,3995,290,0.0294189453125,-0.6460890211164951,2264,0.2,0.035094328224658966,0.09474155120551586,0.9478617906570435,-0.0015261195949278772,0.004659643,0.00025,,
568,1163264,132.98,4.79,3995,291,0.04541015625,-0.5953006446361542,2268,0.2,0.05628879368305206,0.12457048147916794,0.9361335635185242,-0.0021831406629644334,0.006203618,0.00025,,
569,1165312,132.56,4.83,3995,291,0.0174560546875,-0.7411002516746521,2272,0.2,0.03416512534022331,0.09523982089012861,0.9517592191696167,-0.0027975413540843874,0.0029619029,0.00025,,
570,1167360,131.93,4.75,3996,292,0.0382080078125,-0.5819219313561916,2276,0.2,0.03165474906563759,0.10609496524557471,0.9427411556243896,-0.004713310860097408,0.004431408,0.00025,,
571,1169408,132.03,4.77,3996,292,0.0445556640625,-0.5973065942525864,2280,0.2,0.05011516064405441,0.12364789703860879,0.9351476430892944,-0.0029307231889106333,0.0067135813,0.00025,,
572,1171456,132.92,4.85,3997,293,0.05419921875,-0.7506198361515999,2284,0.2,0.0477510541677475,0.13110241619870067,0.920602560043335,-0.003578382544219494,0.0062558968,0.00025,,
573,1173504,133.89,4.92,3998,293,0.029052734375,-0.709739301353693,2288,0.2,0.027720982208848,0.09319338575005531,0.9468409419059753,-0.0019462912750896066,0.004006628,0.00025,,
574,1175552,133.54,4.84,3998,293,0.043701171875,-0.6512838862836361,2292,0.2,0.03622535988688469,0.1005736431106925,0.9499576091766357,-0.0031381123408209532,0.0058406987,0.00025,,
575,1177600,132.78,4.78,3999,294,0.0703125,-0.6173559054732323,2296,0.2,0.022448543459177017,0.07660050597041845,0.9594827890396118,-0.00442764486069791,0.004245855,0.00025,,
576,1179648,133.57,4.81,3999,294,0.0286865234375,-0.5915400050580502,2300,0.2,0.04819316789507866,0.10758153116330504,0.9469226598739624,-0.0024262393126264215,0.0031340313,0.00025,,
577,1181696,132.6,4.77,4000,295,0.0341796875,-0.6472612991929054,2304,0.2,0.0357852503657341,0.1206497778184712,0.9301551580429077,-0.003813326155068353,0.002779536,0.00025,,
578,1183744,130.19,4.66,4000,295,0.0494384765625,-0.5369460936635733,2308,0.2,0.04486557096242905,0.13192988513037562,0.9275417327880859,-0.0036030345363542438,0.0054052076,0.00025,,
579,1185792,128.28,4.57,4001,296,0.0255126953125,-0.6007134802639484,2312,0.2,0.03661823272705078,0.10303336381912231,0.933255136013031,-0.002494072890840471,0.0036951532,0.00025,,
580,1187840,128.34,4.62,4002,296,0.05908203125,-0.5519943386316299,2316,0.2,0.045538436621427536,0.12456003576517105,0.9218569993972778,-0.0038850168348290026,0.006311788,0.00025,,
