time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,rollout/ep_len_mean,train/clip_fraction,train/n_updates,train/entropy_loss,train/clip_range,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
7277,823,5994496,2927,0.00042463743,0.47152066230773926,4950.68,0.3548583984375,11704,-1.0949079394340515,0.014393599999999996,-8.44,0.07028999924659729,-0.0015084584592841566,3.5983999999999986e-05,0.19383019488304853,,
7279,823,5996544,2928,0.0004698299,0.5369660258293152,4942.13,0.341064453125,11708,-1.1137033998966217,0.014364342857142854,-8.52,0.07654529064893723,-0.0014599017013097182,3.591085714285713e-05,0.1940845437347889,,
7281,823,5998592,2929,0.00069959456,0.5607601404190063,4951.5,0.380615234375,11712,-1.105613611638546,0.014335085714285711,-8.39,0.07490253448486328,-0.00030380797397810966,3.583771428571428e-05,0.19609608268365264,,
,,6000000,,0.0003397128,0.5616633892059326,,0.3394775390625,11716,-1.0943760238587856,0.01430582857142857,,0.05128161609172821,-0.0012511826207628474,3.5764571428571424e-05,0.17226862907409668,-6.5,5557.6
7323,819,6000640,2930,,,4980.86,,,,,-8.28,,,,,,
7325,819,6002688,2931,0.0003558182,0.6837969422340393,4980.86,0.3262939453125,11720,-1.0979607179760933,0.014276571428571428,-8.28,0.07390326261520386,-0.001045804936438799,3.569142857142857e-05,0.15588664915412664,,
7327,819,6004736,2932,0.00028483226,0.5981064438819885,4959.58,0.27587890625,11724,-1.105814266949892,0.014247314285714286,-8.38,0.0616329163312912,-0.0017900329403346404,3.5618285714285717e-05,0.15632720291614532,,
7329,819,6006784,2933,0.00026305372,0.6105825901031494,4948.72,0.28076171875,11728,-1.107005286961794,0.014218057142857144,-8.44,0.04928698018193245,-0.0017864174587884918,3.554514285714286e-05,0.14579274761490524,,
7331,819,6008832,2934,0.00028657698,0.5550691485404968,4900.44,0.2933349609375,11732,-1.101678553968668,0.014188800000000001,-8.6,0.06573323160409927,-0.0012401145650073886,3.5472e-05,0.18180830869823694,,
7334,819,6010880,2935,0.00039122548,0.6104730367660522,4909.75,0.3585205078125,11736,-1.1084120906889439,0.01415954285714286,-8.55,0.08793908357620239,-0.0011795051104854792,3.539885714285715e-05,0.19197524106130004,,
7336,819,6012928,2936,0.00025067833,0.6921936273574829,4930.81,0.25634765625,11740,-1.0842472538352013,0.014130285714285718,-8.44,0.06253380328416824,-0.0014252396649681032,3.5325714285714294e-05,0.15678147738799453,,
7338,819,6014976,2937,0.00028572686,0.5963408946990967,4931.37,0.2955322265625,11744,-1.10914221778512,0.014101028571428576,-8.4,0.06911827623844147,-0.001859150652308017,3.525257142857144e-05,0.16307771857827902,,
7340,819,6017024,2938,0.00028268783,0.6238232851028442,4921.21,0.297607421875,11748,-1.0805909931659698,0.014071771428571434,-8.47,0.08151166886091232,-0.0016467914247186854,3.5179428571428586e-05,0.19497086247429252,,
7342,819,6019072,2939,0.00026552644,0.6767579317092896,4912.03,0.317626953125,11752,-1.1144726052880287,0.014042514285714281,-8.45,0.06415081769227982,-0.0013640175311593339,3.51062857142857e-05,0.1858044951222837,,
7345,819,6021120,2940,0.00023223239,0.7116560339927673,4918.95,0.2679443359375,11756,-1.0702865589410067,0.014013257142857139,-8.47,0.0640372559428215,-0.001771840499714017,3.5033142857142844e-05,0.16812770161777735,,
7347,819,6023168,2941,0.00034995275,0.6157639622688293,4925.02,0.340087890625,11760,-1.108512505888939,0.013983999999999996,-8.41,0.03575264289975166,-0.0015332855837186798,3.495999999999999e-05,0.13796592014841735,,
7349,819,6025216,2942,0.0002674799,0.6358029246330261,4925.02,0.314697265625,11764,-1.0796664357185364,0.013954742857142856,-8.41,0.052614204585552216,-0.0013502869114745408,3.488685714285714e-05,0.15777714177966118,,
7351,819,6027264,2943,0.0003233016,0.6868563890457153,4938.61,0.3031005859375,11768,-1.0787253938615322,0.013925485714285714,-8.33,0.06415408104658127,-0.0016101700603030622,3.481371428571428e-05,0.17123096156865358,,
7353,819,6029312,2944,0.0002561151,0.6360621452331543,4951.31,0.3111572265625,11772,-1.1038944236934185,0.013896228571428571,-8.23,0.07032520323991776,-0.001486148074036464,3.474057142857143e-05,0.19661300163716078,,
7356,819,6031360,2945,0.00041880365,0.5769394636154175,4951.31,0.36328125,11776,-1.111226249486208,0.013866971428571429,-8.23,0.07261031121015549,-0.000667045300360769,3.4667428571428575e-05,0.1646053201984614,,
7358,819,6033408,2946,0.00033542752,0.5469215512275696,4914.07,0.3048095703125,11780,-1.1099155135452747,0.013837714285714287,-8.38,0.08111099153757095,-0.001338704299996607,3.4594285714285714e-05,0.1910273809917271,,
7360,819,6035456,2947,0.00039736484,0.6130425333976746,4939.44,0.31494140625,11784,-1.1052984930574894,0.013808457142857146,-8.36,0.07266921550035477,-0.0013518780033336952,3.452114285714286e-05,0.19345818646252155,,
7362,820,6037504,2948,0.0002761757,0.5694916248321533,4977.29,0.3013916015625,11788,-1.1006631068885326,0.013779200000000004,-8.25,0.07676196098327637,-0.0013034900184720755,3.4448000000000006e-05,0.21754256775602698,,
7364,820,6039552,2949,0.00035788116,0.6333109140396118,4977.29,0.334228515625,11792,-1.091585099697113,0.013749942857142861,-8.25,0.08894691616296768,-0.0016383103502448648,3.437485714285715e-05,0.17771837953478098,,
7367,820,6041600,2950,0.00034892076,0.6982680559158325,4974.58,0.3255615234375,11796,-1.1056558527052402,0.013720685714285719,-8.24,0.062031980603933334,-0.0014838154311291873,3.43017142857143e-05,0.15631031105294824,,
7369,820,6043648,2951,0.0003045738,0.5815624594688416,4942.68,0.3095703125,11800,-1.1094543412327766,0.013691428571428577,-8.32,0.045531999319791794,-0.0017533296922920272,3.4228571428571445e-05,0.1382964146323502,,
7371,820,6045696,2952,0.00039227676,0.6236399412155151,4942.68,0.3272705078125,11804,-1.0956386215984821,0.013662171428571424,-8.32,0.051901329308748245,-0.0015847764152567834,3.415542857142856e-05,0.13177149882540107,,
7373,820,6047744,2953,0.00025580105,0.521393895149231,4907.45,0.287841796875,11808,-1.108492136001587,0.013632914285714282,-8.56,0.08271762728691101,-0.0013058498443569988,3.40822857142857e-05,0.18559467582963407,,
7375,820,6049792,2954,0.00036760335,0.54317307472229,4920.34,0.327392578125,11812,-1.1011525094509125,0.013603657142857141,-8.5,0.0511721670627594,-0.001416252736817114,3.400914285714285e-05,0.17540501686744392,,
7378,820,6051840,2955,0.00029172556,0.6221693754196167,4917.91,0.3162841796875,11816,-1.0960159413516521,0.013574399999999999,-8.56,0.05065455287694931,-0.0015347610897151753,3.3935999999999995e-05,0.1859652465209365,,
7380,820,6053888,2956,0.0004668312,0.4956768751144409,4908.75,0.3536376953125,11820,-1.1127600260078907,0.013545142857142856,-8.6,0.09314286708831787,-0.001535202783998102,3.386285714285714e-05,0.20062645804136992,,
7382,820,6055936,2957,0.00039904172,0.5574349164962769,4877.99,0.3226318359375,11824,-1.0991995111107826,0.013515885714285714,-8.72,0.05991899594664574,-0.0010106662884936668,3.378971428571429e-05,0.16974344523623586,,
7384,820,6057984,2958,0.00034124783,0.44183290004730225,4871.57,0.3394775390625,11828,-1.1028573475778103,0.013486628571428572,-8.7,0.0732986330986023,-0.0013016567390877753,3.371657142857143e-05,0.24433008627966046,,
7386,820,6060032,2959,0.00024196337,0.5571198463439941,4874.47,0.300537109375,11832,-1.1011411547660828,0.013457371428571431,-8.69,0.07306687533855438,-0.0016751927469158545,3.364342857142857e-05,0.17596738832071424,,
7388,820,6062080,2960,0.00028951876,0.5635465383529663,4876.04,0.3040771484375,11836,-1.091393306851387,0.013428114285714289,-8.63,0.08120162785053253,-0.0013725544704357162,3.357028571428572e-05,0.1969157657586038,,
7391,820,6064128,2961,0.00019968729,0.5904881954193115,4886.08,0.2713623046875,11840,-1.102794747799635,0.013398857142857146,-8.68,0.05871784687042236,-0.0014592797233490273,3.3497142857142865e-05,0.18953286949545145,,
7393,820,6066176,2962,0.00031476258,0.5354043245315552,4897.22,0.3095703125,11844,-1.1065060310065746,0.013369600000000004,-8.67,0.10227234661579132,-0.0010667325113900006,3.342400000000001e-05,0.24381208652630448,,
7395,820,6068224,2963,0.00033152988,0.5124205946922302,4884.54,0.30078125,11848,-1.0779525823891163,0.013340342857142862,-8.78,0.07637013494968414,-0.0012125616922276095,3.335085714285716e-05,0.17912028450518847,,
7397,820,6070272,2964,0.000398036,0.5850144624710083,4900.68,0.3446044921875,11852,-1.1115036979317665,0.013311085714285721,-8.65,0.05608449503779411,-0.0005689904355676845,3.32777142857143e-05,0.17564886389300227,,
7399,820,6072320,2965,0.00027272876,0.5451661944389343,4906.59,0.31103515625,11856,-1.1152074486017227,0.013281828571428567,-8.66,0.05136570334434509,-0.0016996976919472218,3.3204571428571415e-05,0.15579759748652577,,
7402,820,6074368,2966,0.00025554234,0.611388087272644,4917.9,0.30615234375,11860,-1.0889400653541088,0.013252571428571426,-8.63,0.06250277906656265,-0.0014980380656197667,3.313142857142856e-05,0.16726326034404337,,
7404,820,6076416,2967,0.00029251375,0.6085344552993774,4926.91,0.305419921875,11864,-1.0933746509253979,0.013223314285714284,-8.69,0.03652706369757652,-0.0014615001127822325,3.305828571428571e-05,0.13822860829532146,,
7406,820,6078464,2968,0.00025757402,0.565008282661438,4913.55,0.2843017578125,11868,-1.0922793075442314,0.013194057142857141,-8.77,0.08055830001831055,-0.0012003244482912123,3.298514285714285e-05,0.18506439169868827,,
7408,820,6080512,2969,0.00034580103,0.6193656921386719,4904.62,0.3084716796875,11872,-1.08314024284482,0.013164799999999999,-8.81,0.06526868790388107,-0.0012435356038622558,3.2912e-05,0.19369002571329474,,
7410,820,6082560,2970,0.00026092964,0.5587793588638306,4904.62,0.302001953125,11876,-1.1077676229178905,0.013135542857142857,-8.81,0.08158109337091446,-0.0013961941876914352,3.2838857142857145e-05,0.20568203227594495,,
7413,820,6084608,2971,0.00033585617,0.6402378678321838,4889.09,0.33740234375,11880,-1.1059820540249348,0.013106285714285716,-8.85,0.07490313053131104,-0.0009555728320265189,3.2765714285714285e-05,0.1649854916613549,,
7415,820,6086656,2972,0.0003227066,0.4961353540420532,4878.39,0.35546875,11884,-1.0969086326658726,0.013077028571428574,-9.07,0.08177605271339417,-0.001000727861537598,3.269257142857143e-05,0.17076256265863776,,
7417,820,6088704,2973,0.00025562503,0.5764739513397217,4899.49,0.3062744140625,11888,-1.0949080139398575,0.013047771428571431,-8.83,0.05598976090550423,-0.0009818015387281775,3.261942857142858e-05,0.1731002894230187,,
7419,820,6090752,2974,0.00029473146,0.6867398023605347,4933.48,0.3369140625,11892,-1.0941178724169731,0.01301851428571429,-8.72,0.06595700979232788,-0.0010262657306157053,3.254628571428572e-05,0.1622690288349986,,
7421,820,6092800,2975,0.00021379886,0.6727292537689209,4922.65,0.2889404296875,11896,-1.1140713021159172,0.012989257142857147,-8.71,0.04626626893877983,-0.0015051865193527192,3.247314285714287e-05,0.14885034319013357,,
7423,820,6094848,2976,0.00020703301,0.5055236220359802,4929.35,0.2745361328125,11900,-1.0854385159909725,0.012960000000000006,-8.76,0.04915632680058479,-0.0016254702641163021,3.2400000000000015e-05,0.15884723654016852,,
7426,821,6096896,2977,0.00032748855,0.6104954481124878,4932.24,0.34423828125,11904,-1.10963786393404,0.012930742857142852,-8.81,0.06675596535205841,-0.0010094731260323897,3.232685714285713e-05,0.17954134242609143,,
7428,821,6098944,2978,0.0002801576,0.6256442070007324,4890.35,0.3140869140625,11908,-1.0934306755661964,0.012901485714285711,-9.01,0.05284251272678375,-0.0015785486320964992,3.225371428571427e-05,0.13861032132990658,,
7430,821,6100992,2979,0.00028906416,0.6082631349563599,4870.5,0.3084716796875,11912,-1.0804694555699825,0.012872228571428569,-9.13,0.055529091507196426,-0.0011916009825654328,3.218057142857142e-05,0.17210842669010162,,
7432,821,6103040,2980,0.0003169192,0.6224563121795654,4870.5,0.3255615234375,11916,-1.1102033965289593,0.012842971428571427,-9.13,0.08181615173816681,-0.0011797804909292608,3.2107428571428565e-05,0.20240640873089433,,
7434,821,6105088,2981,0.00026735314,0.5243465900421143,4879.36,0.3096923828125,11920,-1.1050362959504128,0.012813714285714284,-9.06,0.06962767243385315,-0.0012205766106490046,3.203428571428571e-05,0.18744979100301862,,
7437,821,6107136,2982,0.00031165505,0.6747810244560242,4893.8,0.3360595703125,11924,-1.0998359769582748,0.012784457142857142,-9.0,0.06324566900730133,-0.0012136679433751851,3.196114285714286e-05,0.14523269794881344,,
7439,821,6109184,2983,0.00030518573,0.5903683304786682,4852.02,0.32861328125,11928,-1.1105716712772846,0.012755200000000001,-9.09,0.06479140371084213,-0.0014007872669026256,3.1888000000000004e-05,0.1558698385488242,,
7441,821,6111232,2984,0.00038442746,0.4573490619659424,4868.01,0.3759765625,11932,-1.0960047021508217,0.012725942857142859,-8.99,0.06166903302073479,-0.0006169874250190333,3.181485714285714e-05,0.16938143083825707,,
7443,821,6113280,2985,0.0002759274,0.48794227838516235,4868.01,0.372314453125,11936,-1.1070684529840946,0.012696685714285717,-8.99,0.07464271038770676,-0.0007121357775758952,3.174171428571429e-05,0.18046496994793415,,
7445,821,6115328,2986,0.00037375063,0.6145411729812622,4921.12,0.3741455078125,11940,-1.090388398617506,0.012667428571428574,-8.78,0.0656069666147232,-0.0004850532568525523,3.1668571428571435e-05,0.15046027675271034,,
7447,821,6117376,2987,0.0002984936,0.5659811496734619,4928.45,0.3316650390625,11944,-1.1131477504968643,0.012638171428571432,-8.76,0.05795038118958473,-0.0012971524556633085,3.159542857142858e-05,0.15496808290481567,,
7450,821,6119424,2988,0.00025261857,0.5583282709121704,4902.82,0.280029296875,11948,-1.0990987457334995,0.012608914285714291,-8.88,0.06985381245613098,-0.0013574376935139298,3.152228571428573e-05,0.16061055241152644,,
7452,821,6121472,2989,0.00023996216,0.5732086896896362,4915.01,0.304931640625,11952,-1.092904418706894,0.012579657142857149,-8.88,0.05734897404909134,-0.0013146109558874741,3.144914285714287e-05,0.17062360187992454,,
7454,821,6123520,2990,0.00035032208,0.6587787866592407,4889.62,0.32958984375,11956,-1.0968065075576305,0.012550399999999996,-9.02,0.06381094455718994,-0.0008851885213516653,3.1375999999999986e-05,0.18491471046581864,,
7456,821,6125568,2991,0.00040027368,0.5004438161849976,4909.27,0.364990234375,11960,-1.1041370183229446,0.012521142857142854,-8.9,0.05522434785962105,-0.0003596658498281613,3.130285714285713e-05,0.15194962453097105,,
7458,821,6127616,2992,0.00034207146,0.5594579577445984,4909.27,0.3282470703125,11964,-1.1061473563313484,0.012491885714285712,-8.9,0.05883893370628357,-0.0013945367245469242,3.122971428571428e-05,0.16330620041117072,,
7461,821,6129664,2993,0.00019284736,0.6057440042495728,4927.17,0.2701416015625,11968,-1.119181290268898,0.01246262857142857,-8.9,0.04221222922205925,-0.0016808138025226071,3.1156571428571424e-05,0.131664706626907,,
7463,821,6131712,2994,0.0002791515,0.5777487754821777,4927.17,0.3331298828125,11972,-1.0794636644423008,0.012433371428571427,-8.9,0.06720203906297684,-0.0010520680370973423,3.108342857142857e-05,0.17595350835472345,,
7465,821,6133760,2995,0.00020115013,0.6341753005981445,4927.17,0.3123779296875,11976,-1.124826118350029,0.012404114285714286,-8.9,0.05586884915828705,-0.0014613826788263395,3.1010285714285716e-05,0.1368534262292087,,
7467,821,6135808,2996,0.00022681718,0.5325499773025513,4883.67,0.311767578125,11980,-1.1127716228365898,0.012374857142857144,-9.2,0.06289221346378326,-0.0012757035729009658,3.0937142857142855e-05,0.1734930700622499,,
7469,821,6137856,2997,0.00021094782,0.46657460927963257,4891.93,0.29638671875,11984,-1.101014032959938,0.012345600000000002,-9.16,0.09363753348588943,-0.0013724779128096998,3.0864e-05,0.21915596863254905,,
7472,821,6139904,2998,0.00026600857,0.5271294116973877,4880.22,0.3231201171875,11988,-1.1094112917780876,0.01231634285714286,-9.23,0.07323765754699707,-0.0015654538001399487,3.079085714285715e-05,0.16776927700266242,,
7474,821,6141952,2999,0.00031250555,0.6864011287689209,4880.22,0.3260498046875,11992,-1.1031092777848244,0.012287085714285717,-9.23,0.05411229282617569,-0.0010995304328389466,3.0717714285714293e-05,0.14436465897597373,,
7476,821,6144000,3000,0.0003053555,0.6067028045654297,4843.95,0.3575439453125,11996,-1.1292983293533325,0.012257828571428576,-9.36,0.04759102314710617,-0.0008409959264099598,3.064457142857144e-05,0.1438476804178208,,
7478,821,6146048,3001,0.00022987413,0.6524681448936462,4855.89,0.3150634765625,12000,-1.0941435024142265,0.012228571428571434,-9.34,0.049894727766513824,-0.001177538579213433,3.0571428571428586e-05,0.117698198184371,,
7480,821,6148096,3002,0.00023121489,0.6828001737594604,4866.56,0.33984375,12004,-1.1144889891147614,0.012199314285714292,-9.4,0.0552394762635231,-0.0014484244165942073,3.0498285714285728e-05,0.1323694468010217,,
7482,821,6150144,3003,0.00033591772,0.43293702602386475,4845.69,0.35205078125,12008,-1.0885235965251923,0.012170057142857139,-9.51,0.07426917552947998,-0.0005381497176131234,3.0425142857142847e-05,0.20524923969060183,,
7485,821,6152192,3004,0.00030548888,0.6230633854866028,4845.69,0.33447265625,12012,-1.1009682565927505,0.012140799999999997,-9.51,0.052345968782901764,-0.0011824298999272287,3.035199999999999e-05,0.1582736331038177,,
7487,821,6154240,3005,0.00022160533,0.5934053659439087,4896.85,0.2872314453125,12016,-1.0918492302298546,0.012111542857142854,-9.27,0.07280503213405609,-0.001196024619275704,3.0278857142857136e-05,0.17248820373788476,,
7489,821,6156288,3006,0.00024566695,0.5385191440582275,4864.95,0.3072509765625,12020,-1.1007340364158154,0.012082285714285712,-9.46,0.05944540351629257,-0.001578045732458122,3.0205714285714282e-05,0.17080403864383698,,
7491,822,6158336,3007,0.0003142181,0.5610723495483398,4838.72,0.3330078125,12024,-1.1061164885759354,0.012053028571428571,-9.6,0.047387078404426575,-0.0009348297462565824,3.0132571428571425e-05,0.1547886999323964,,
7493,822,6160384,3008,0.00019423521,0.6164615750312805,4843.38,0.2947998046875,12028,-1.1227930299937725,0.01202377142857143,-9.54,0.06370270252227783,-0.0011629788641585037,3.005942857142857e-05,0.1782189290970564,,
7496,822,6162432,3009,0.0002905573,0.6130435466766357,4859.72,0.299072265625,12032,-1.0975244157016277,0.011994514285714287,-9.49,0.0655466839671135,-0.0010708607733249664,2.9986285714285717e-05,0.16811770852655172,,
7498,822,6164480,3010,0.00023725457,0.6205251216888428,4828.13,0.32373046875,12036,-1.1167802289128304,0.011965257142857144,-9.6,0.06285270303487778,-0.0012511571549111977,2.991314285714286e-05,0.1417095682118088,,
7500,822,6166528,3011,0.00031451663,0.6064733266830444,4824.56,0.346923828125,12040,-1.0853471532464027,0.011936000000000002,-9.6,0.06793292611837387,-0.0011334210284985602,2.9840000000000006e-05,0.17369516426697373,,
7502,822,6168576,3012,0.00019599832,0.6194396615028381,4846.79,0.281005859375,12044,-1.0877297259867191,0.011906742857142862,-9.32,0.052120059728622437,-0.0014493941562250257,2.9766857142857152e-05,0.16874449839815497,,
7504,822,6170624,3013,0.00020370574,0.6602778434753418,4823.68,0.3157958984375,12048,-1.1004313081502914,0.01187748571428572,-9.38,0.047713860869407654,-0.0012542668846435845,2.9693714285714294e-05,0.13733818475157022,,
7507,822,6172672,3014,0.00027284247,0.6009063720703125,4823.43,0.3251953125,12052,-1.1032381728291512,0.011848228571428577,-9.38,0.050094474107027054,-0.0011176688421983272,2.962057142857144e-05,0.17944799968972802,,
7509,822,6174720,3015,0.0002562473,0.6309465169906616,4817.29,0.3101806640625,12056,-1.0899818278849125,0.011818971428571424,-9.41,0.06315486878156662,-0.0011254411074332893,2.954742857142856e-05,0.19322725106030703,,
7511,822,6176768,3016,0.00023153285,0.5858045816421509,4839.6,0.306396484375,12060,-1.0915516503155231,0.011789714285714282,-9.31,0.053376875817775726,-0.0014444647240452468,2.9474285714285702e-05,0.15500914258882403,,
7513,822,6178816,3017,0.00028778025,0.5717840790748596,4874.7,0.350341796875,12064,-1.09417013078928,0.01176045714285714,-9.14,0.07624638080596924,-0.00046164027298800647,2.9401142857142848e-05,0.19983701268211007,,
7515,822,6180864,3018,0.00033006427,0.6660311818122864,4899.12,0.346923828125,12068,-1.0837354362010956,0.011731199999999997,-9.06,0.07854382693767548,-0.0005143119487911463,2.9327999999999994e-05,0.18301036953926086,,
7517,822,6182912,3019,0.00036650576,0.5786685347557068,4909.5,0.3673095703125,12072,-1.1064608357846737,0.011701942857142857,-9.1,0.08373098820447922,-0.000808519747806713,2.9254857142857137e-05,0.17329656798392534,,
7520,822,6184960,3020,0.00027201904,0.6209869384765625,4892.55,0.3328857421875,12076,-1.1019027829170227,0.011672685714285714,-9.16,0.049882955849170685,-0.001179357714136131,2.9181714285714283e-05,0.147573615424335,,
7522,822,6187008,3021,0.00021776956,0.5824342966079712,4892.55,0.28515625,12080,-1.0773418508470058,0.011643428571428572,-9.16,0.06293526291847229,-0.00134681849158369,2.910857142857143e-05,0.1646976643241942,,
7524,822,6189056,3022,0.0002298911,0.5653698444366455,4906.25,0.3182373046875,12084,-1.1166734509170055,0.01161417142857143,-9.1,0.058540087193250656,-0.0007544169056927785,2.9035428571428575e-05,0.16637170687317848,,
7526,822,6191104,3023,0.0003105615,0.5939518213272095,4895.31,0.3746337890625,12088,-1.1066149957478046,0.011584914285714287,-9.2,0.0729258805513382,-0.0005922018608544022,2.8962285714285718e-05,0.17433653236366808,,
7528,822,6193152,3024,0.00017468899,0.5986126661300659,4905.6,0.26806640625,12092,-1.107822798192501,0.011555657142857147,-9.15,0.031095966696739197,-0.0016914016014197841,2.8889142857142864e-05,0.13610305823385715,,
7531,822,6195200,3025,0.00023216702,0.5659525394439697,4905.6,0.328369140625,12096,-1.122668445110321,0.011526400000000004,-9.15,0.08071514219045639,-0.0015369596367236227,2.881600000000001e-05,0.1790015990845859,,
7533,822,6197248,3026,0.00018596268,0.6452661752700806,4905.43,0.298828125,12100,-1.0994994193315506,0.011497142857142862,-9.14,0.056821443140506744,-0.001211913171573542,2.8742857142857153e-05,0.14575877133756876,,
7535,822,6199296,3027,0.00021906034,0.57118821144104,4911.19,0.3173828125,12104,-1.1046661920845509,0.01146788571428572,-9.01,0.08133915811777115,-0.0013188508455641568,2.86697142857143e-05,0.18432073900476098,,
7537,822,6201344,3028,0.0002713697,0.5931380987167358,4885.28,0.3392333984375,12108,-1.093892514705658,0.011438628571428567,-9.07,0.05673753470182419,-0.0011465965944807976,2.8596571428571418e-05,0.1545575673226267,,
7539,822,6203392,3029,0.0002482464,0.6298383474349976,4911.39,0.3260498046875,12112,-1.0943823419511318,0.011409371428571425,-8.97,0.060810387134552,-0.0009477427956881002,2.852342857142856e-05,0.14429930387996137,,
7541,822,6205440,3030,0.00017853989,0.6289246082305908,4900.51,0.30224609375,12116,-1.0962611623108387,0.011380114285714282,-8.98,0.04786544293165207,-0.0009735333151184022,2.8450285714285707e-05,0.1875918002333492,,
7544,822,6207488,3031,0.0001706043,0.6167616844177246,4900.9,0.3011474609375,12120,-1.1072117947041988,0.011350857142857142,-8.96,0.059509195387363434,-0.0012432705843821168,2.8377142857142853e-05,0.16436876635998487,,
7546,822,6209536,3032,0.00023770815,0.5926061868667603,4879.75,0.316650390625,12124,-1.1115288436412811,0.0113216,-9.0,0.14770835638046265,-0.0017240153611055575,2.8303999999999995e-05,0.20343307964503765,,
7548,822,6211584,3033,0.00020777856,0.6594040393829346,4858.43,0.3065185546875,12128,-1.1070794314146042,0.011292342857142857,-9.14,0.041819263249635696,-0.0014947454328648746,2.823085714285714e-05,0.12499342602677643,,
7550,822,6213632,3034,0.00021319505,0.626495361328125,4865.08,0.3299560546875,12132,-1.0998618267476559,0.011263085714285715,-9.11,0.05032018944621086,-0.0011106869496870786,2.8157714285714287e-05,0.16485542873851955,,
7552,822,6215680,3035,0.0002231586,0.5890551805496216,4865.08,0.337646484375,12136,-1.1006831899285316,0.011233828571428572,-9.11,0.05355801433324814,-0.0012865079188486561,2.808457142857143e-05,0.15699299261905253,,
7555,822,6217728,3036,0.00019667493,0.5844936966896057,4873.4,0.3009033203125,12140,-1.105418622493744,0.011204571428571432,-9.11,0.05206828564405441,-0.0012840766430599615,2.8011428571428576e-05,0.1583212164696306,,
7557,823,6219776,3037,0.00016331288,0.568801760673523,4870.54,0.2744140625,12144,-1.1051406264305115,0.01117531428571429,-9.12,0.06332633644342422,-0.001225993357365951,2.7938285714285722e-05,0.15530244843102992,,
7559,823,6221824,3038,0.00036645384,0.3714911937713623,4907.07,0.374267578125,12148,-1.1348683424293995,0.011146057142857147,-9.04,0.08926259726285934,-0.0007868816464906558,2.7865142857142865e-05,0.20921786641702056,,
7561,823,6223872,3039,0.00016181264,0.5730880498886108,4907.07,0.29443359375,12152,-1.09629699960351,0.011116800000000005,-9.04,0.07473962754011154,-0.0013806278293486685,2.779200000000001e-05,0.19387352606281638,,
7563,823,6225920,3040,0.00034033478,0.5585296154022217,4907.07,0.3544921875,12156,-1.1189983785152435,0.011087542857142862,-9.04,0.0598226860165596,-0.0010188108135480434,2.7718857142857157e-05,0.16505491081625223,,
7566,823,6227968,3041,0.00020691531,0.6493855714797974,4907.46,0.329833984375,12160,-1.110599309206009,0.01105828571428571,-9.12,0.038092028349637985,-0.0011765173549065366,2.7645714285714273e-05,0.13141303230077028,,
7568,823,6230016,3042,0.00026727276,0.4665679335594177,4914.22,0.37060546875,12164,-1.111200213432312,0.011029028571428567,-9.16,0.0828273817896843,-0.0007962214731378481,2.757257142857142e-05,0.20111753093078732,,
7570,823,6232064,3043,0.0001910426,0.43356144428253174,4914.84,0.3251953125,12168,-1.1250164732336998,0.010999771428571427,-9.06,0.05984121561050415,-0.0009474083926761523,2.7499428571428565e-05,0.19287092192098498,,
7572,823,6234112,3044,0.00022049723,0.7018202543258667,4902.16,0.329833984375,12172,-1.1033407300710678,0.010970514285714284,-9.03,0.04836846515536308,-0.001054347405442968,2.7426285714285708e-05,0.14602907793596387,,
7574,823,6236160,3045,0.00017575442,0.6092171669006348,4870.46,0.34033203125,12176,-1.0947277545928955,0.010941257142857142,-9.2,0.03572222590446472,-0.0009478517604293302,2.7353142857142854e-05,0.1368362025823444,,
7577,823,6238208,3046,0.00019502678,0.6766493320465088,4870.46,0.3275146484375,12180,-1.090346522629261,0.010912,-9.2,0.06261318922042847,-0.001162010128609836,2.728e-05,0.12778031174093485,,
7579,823,6240256,3047,0.00017066949,0.6269674301147461,4870.46,0.2833251953125,12184,-1.1118463017046452,0.010882742857142857,-9.2,0.0565851666033268,-0.0013778856373392045,2.7206857142857146e-05,0.13098630821332335,,
7581,823,6242304,3048,0.00016430215,0.5358703136444092,4900.59,0.2889404296875,12188,-1.1241701804101467,0.010853485714285717,-9.06,0.07632217556238174,-0.0013969456631457433,2.713371428571429e-05,0.17592968395911157,,
7583,823,6244352,3049,0.00023556215,0.5470335483551025,4885.55,0.322509765625,12192,-1.1268996223807335,0.010824228571428575,-9.13,0.06758517026901245,-0.0006409079214790836,2.7060571428571435e-05,0.18245067121461034,,
7585,823,6246400,3050,0.00018000862,0.6478546261787415,4887.27,0.2967529296875,12196,-1.1137193068861961,0.010794971428571432,-9.05,0.05623358115553856,-0.0013338032804313116,2.698742857142858e-05,0.1534839798696339,,
7587,823,6248448,3051,0.00015540954,0.6064894795417786,4885.61,0.3056640625,12200,-1.1107936725020409,0.01076571428571429,-9.08,0.06554408371448517,-0.001261894532945007,2.6914285714285723e-05,0.1452409636694938,,
,,6250000,,0.00024492142,0.6518158912658691,,0.318359375,12204,-1.098669320344925,0.010736457142857148,,0.04746239259839058,-0.0012023071176372468,2.684114285714287e-05,0.157035481184721,-5.6,5812.35
7630,819,6250496,3052,,,4883.52,,,,,-8.98,,,,,,
