time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
892928,231.53,436,3947,12.96,226,0.7358007431030273,0.3597925007343292,0.0020310433756094426,-0.3619293477386236,0.2,0.005892734,0.055908203125,0.00025,1740,0.8854042142629623,,
894976,232.43,437,3948,13.01,226,0.8003924489021301,0.3849841356277466,0.0002311819262104109,-0.4306526742875576,0.2,0.0037399903,0.0521240234375,0.00025,1744,0.8128769882023335,,
897024,235.87,438,3950,13.34,227,0.7789250612258911,0.32738181948661804,-0.0032843053922988474,-0.420581940561533,0.2,0.0055432073,0.0513916015625,0.00025,1748,0.7772838175296783,,
899072,234.21,439,3951,13.17,227,0.7909667491912842,0.3227618932723999,-0.0016876219015102834,-0.46644102409482,0.2,0.011664415,0.0728759765625,0.00025,1752,0.8936800882220268,,
900000,,,,,,0.6858404874801636,0.4240919351577759,0.0003370342601556331,-0.3241738472133875,0.2,0.005001193,0.0648193359375,0.00025,1756,0.9816806279122829,12.9,226.5
901120,238.41,440,3888,13.35,231,,,,,,,,,,,,
903168,239.35,441,3890,13.37,232,0.746522068977356,0.3692779839038849,-0.002858192950952798,-0.384548120200634,0.2,0.004454497,0.0377197265625,0.00025,1760,0.9192188195884228,,
905216,242.18,442,3893,13.56,232,0.7571369409561157,0.35474124550819397,-0.0020152402867097408,-0.41370905190706253,0.2,0.0072828834,0.05615234375,0.00025,1764,0.8465838134288788,,
907264,239.74,443,3894,13.52,232,0.8379146456718445,0.24901799857616425,-0.0001400548790115863,-0.4319930486381054,0.2,0.01425528,0.0936279296875,0.00025,1768,0.6731111779808998,,
909312,236.0,444,3896,13.4,233,0.7820005416870117,0.43938031792640686,0.00031010626116767526,-0.46736193262040615,0.2,0.005821339,0.0513916015625,0.00025,1772,0.9496677182614803,,
911360,233.7,445,3898,13.19,233,0.7754450440406799,0.40086740255355835,0.0005037271184846759,-0.4119659550487995,0.2,0.0079773525,0.0716552734375,0.00025,1776,0.8810035437345505,,
913408,234.65,446,3900,13.29,234,0.793271541595459,0.3334670066833496,-0.001570253836689517,-0.3933080844581127,0.2,0.00546011,0.04541015625,0.00025,1780,0.7253677994012833,,
915456,234.15,447,3902,13.28,234,0.7633860111236572,0.4691067636013031,-0.0008734034781809896,-0.40953490510582924,0.2,0.0035234806,0.03857421875,0.00025,1784,1.004183616489172,,
917504,231.8,448,3903,13.12,235,0.8249950408935547,0.3461247980594635,-0.0019674724026117474,-0.40253802947700024,0.2,0.0054708757,0.0411376953125,0.00025,1788,0.7129568532109261,,
919552,227.87,449,3905,12.8,235,0.7655100226402283,0.4091840088367462,-0.0016537044430151582,-0.36239255778491497,0.2,0.004363937,0.0513916015625,0.00025,1792,0.9619618840515614,,
921600,226.86,450,3906,12.76,235,0.8092077970504761,0.301544189453125,-0.0022297007380984724,-0.3539337534457445,0.2,0.005002694,0.0330810546875,0.00025,1796,0.7520135417580605,,
923648,222.72,451,3908,12.59,236,0.8457106351852417,0.28712740540504456,-0.002997660485561937,-0.3916897512972355,0.2,0.00868606,0.0513916015625,0.00025,1800,0.6888151802122593,,
925696,220.56,452,3910,12.49,236,0.7662233710289001,0.4289546310901642,-0.002035257697571069,-0.41568223014473915,0.2,0.005375279,0.0379638671875,0.00025,1804,1.011648528277874,,
927744,217.21,453,3911,12.26,237,0.8349897861480713,0.32910481095314026,-0.0020551925408653915,-0.3816686440259218,0.2,0.005512191,0.034912109375,0.00025,1808,0.7804867699742317,,
929792,213.9,454,3913,11.95,237,0.7695703506469727,0.4206719994544983,-0.00013248081086203456,-0.3710787370800972,0.2,0.006291854,0.0625,0.00025,1812,0.9389491938054562,,
931840,214.72,455,3915,12.03,238,0.7938783168792725,0.38212892413139343,0.004660581995267421,-0.36138792522251606,0.2,0.015732907,0.1087646484375,0.00025,1816,0.8145222701132298,,
933888,211.46,456,3917,11.83,238,0.7816374897956848,0.30551865696907043,0.005826352949952707,-0.44330873154103756,0.2,0.017327236,0.1075439453125,0.00025,1820,0.7240674495697021,,
935936,208.98,457,3919,11.66,238,0.8261570334434509,0.3531097173690796,0.0003253112081438303,-0.3610001653432846,0.2,0.010763434,0.074462890625,0.00025,1824,0.8015672974288464,,
937984,210.43,458,3921,11.72,239,0.7293832302093506,0.3814183175563812,-0.00036883665597997606,-0.40623713098466396,0.2,0.0052734814,0.0394287109375,0.00025,1828,0.9192964658141136,,
940032,211.52,459,3922,11.75,239,0.8515583872795105,0.2974301278591156,-0.0015793066122569144,-0.37811474315822124,0.2,0.0055828346,0.0472412109375,0.00025,1832,0.664748027920723,,
942080,211.58,460,3924,11.75,240,0.8070421814918518,0.3082832992076874,-0.001529192173620686,-0.3678488973528147,0.2,0.004583788,0.04638671875,0.00025,1836,0.7345449514687061,,
944128,208.34,461,3925,11.5,240,0.8037177920341492,0.2933017611503601,-0.0010717208788264543,-0.3667069338262081,0.2,0.004789259,0.0462646484375,0.00025,1840,0.7489967346191406,,
946176,210.3,462,3927,11.56,240,0.7972770929336548,0.32317492365837097,-0.0016720883140806109,-0.3616969399154186,0.2,0.0059856274,0.040283203125,0.00025,1844,0.7689161971211433,,
948224,210.54,463,3928,11.57,241,0.847032904624939,0.3199099004268646,-0.002969524881336838,-0.337770314887166,0.2,0.004405893,0.0439453125,0.00025,1848,0.6859669871628284,,
950272,211.3,464,3930,11.58,241,0.7986337542533875,0.35655879974365234,-0.00039287778781726956,-0.32646020874381065,0.2,0.004584487,0.030517578125,0.00025,1852,0.7913613952696323,,
952320,213.52,465,3931,11.66,242,0.7671390175819397,0.33676669001579285,-0.0005392528255470097,-0.34905639104545116,0.2,0.0030157554,0.0323486328125,0.00025,1856,0.7291766665875912,,
954368,211.39,466,3933,11.55,242,0.7268643975257874,0.5427730679512024,0.0005614678666461259,-0.35131245106458664,0.2,0.008250077,0.0447998046875,0.00025,1860,1.1942717619240284,,
956416,212.79,467,3934,11.58,243,0.6783410906791687,0.4367460310459137,0.0037295616057235748,-0.34646124579012394,0.2,0.0059571955,0.0765380859375,0.00025,1864,0.9976209923624992,,
958464,210.99,468,3935,11.49,243,0.8223487138748169,0.3110429644584656,-0.003060591290704906,-0.34158544801175594,0.2,0.009028905,0.052734375,0.00025,1868,0.6877443790435791,,
960512,211.66,469,3936,11.59,243,0.6464889049530029,0.3857579231262207,-0.0005102558061480522,-0.33599761687219143,0.2,0.008690239,0.041015625,0.00025,1872,0.9261131919920444,,
962560,211.02,470,3937,11.55,244,0.8270333409309387,0.2740887999534607,0.0003098961606156081,-0.3214402850717306,0.2,0.011945528,0.0452880859375,0.00025,1876,0.653010655194521,,
964608,211.79,471,3938,11.56,244,0.7389876842498779,0.38148173689842224,-0.001050447957823053,-0.3008277378976345,0.2,0.0051230486,0.053955078125,0.00025,1880,0.9273593947291374,,
966656,212.1,472,3940,11.57,245,0.7743027210235596,0.35996294021606445,0.004331595002440736,-0.3521553296595812,0.2,0.0069350326,0.0606689453125,0.00025,1884,0.8157339580357075,,
968704,213.11,473,3940,11.56,245,0.7847838401794434,0.34826555848121643,0.00039608817314729095,-0.4182814974337816,0.2,0.006104219,0.051513671875,0.00025,1888,0.7733238004148006,,
970752,210.37,474,3942,11.36,246,0.8212382793426514,0.3721793293952942,0.00761819037143141,-0.4187219403684139,0.2,0.021371119,0.1036376953125,0.00025,1892,0.8155632764101028,,
972800,209.55,475,3943,11.24,246,0.8235254287719727,0.3199484646320343,-0.003324338875245303,-0.4125763550400734,0.2,0.006398067,0.0518798828125,0.00025,1896,0.7456411458551884,,
974848,209.6,476,3944,11.19,247,0.8011890649795532,0.30009081959724426,-0.004115841496968642,-0.39135925471782684,0.2,0.013470793,0.0987548828125,0.00025,1900,0.7738933563232422,,
976896,207.79,477,3945,11.06,247,0.8399053812026978,0.2644377648830414,0.0020660242735175416,-0.4543529637157917,0.2,0.0103985835,0.0780029296875,0.00025,1904,0.6923180222511292,,
978944,205.17,478,3945,10.86,248,0.791452944278717,0.4432857930660248,-0.0007282880833372474,-0.4064231850206852,0.2,0.015316346,0.11328125,0.00025,1908,0.9279132299125195,,
980992,202.79,479,3947,10.73,248,0.7930602431297302,0.31435880064964294,0.0007910634158179164,-0.4462372586131096,0.2,0.0073320013,0.073974609375,0.00025,1912,0.8005260638892651,,
983040,200.19,480,3948,10.56,248,0.7695342898368835,0.37132084369659424,-0.002326068904949352,-0.4281987864524126,0.2,0.00416965,0.0347900390625,0.00025,1916,0.903851255774498,,
985088,197.27,481,3950,10.3,249,0.8326294422149658,0.3314155638217926,0.0003181600332027301,-0.4743628967553377,0.2,0.01958737,0.08203125,0.00025,1920,0.7731766439974308,,
987136,196.76,482,3951,10.32,249,0.8488459587097168,0.27499866485595703,-0.0006207542610354722,-0.36554673686623573,0.2,0.0044447584,0.043212890625,0.00025,1924,0.6561596617102623,,
989184,196.85,483,3952,10.39,250,0.7948031425476074,0.37674573063850403,-0.000198764493688941,-0.3612280786037445,0.2,0.004336486,0.034912109375,0.00025,1928,0.800145398825407,,
991232,198.85,484,3954,10.56,250,0.8299328684806824,0.35721954703330994,-0.0021811274345964193,-0.332331033423543,0.2,0.005581418,0.0557861328125,0.00025,1932,0.7574362307786942,,
993280,196.19,485,3956,10.48,251,0.7813917398452759,0.402561217546463,-0.0008403075917158276,-0.35445270501077175,0.2,0.0034713063,0.036376953125,0.00025,1936,0.9399529322981834,,
995328,196.46,486,3958,10.57,251,0.7778257131576538,0.3568028211593628,-0.0008740270277485251,-0.38537600450217724,0.2,0.005073865,0.032470703125,0.00025,1940,0.939891941845417,,
997376,196.66,487,3960,10.57,251,0.7957092523574829,0.43950337171554565,-0.002176745270844549,-0.4298111479729414,0.2,0.008816983,0.0631103515625,0.00025,1944,0.8592241033911705,,
999424,198.09,488,3961,10.69,252,0.8222950100898743,0.3318479359149933,0.000252971745794639,-0.41232045739889145,0.2,0.0096229315,0.05810546875,0.00025,1948,0.7656608074903488,,
1000000,,,,,,0.7791098356246948,0.38277870416641235,0.0001405570947099477,-0.30449588038027287,0.2,0.0143091325,0.0887451171875,0.00025,1952,0.8872783333063126,11.6,201.45
1001472,199.75,489,3905,10.89,256,,,,,,,,,,,,
1003520,201.72,490,3906,10.96,256,0.8030797243118286,0.38809508085250854,-0.0008677668811287731,-0.34213853999972343,0.2,0.006607195,0.0482177734375,0.00025,1956,0.842310968786478,,
1005568,200.15,491,3908,10.89,257,0.8128290772438049,0.31847646832466125,-0.0006515192799270153,-0.32700057327747345,0.2,0.006100054,0.0545654296875,0.00025,1960,0.8052712753415108,,
1007616,198.56,492,3911,10.79,257,0.7935336828231812,0.3323787450790405,0.00032890713191591203,-0.2986900955438614,0.2,0.007873835,0.058837890625,0.00025,1964,0.8322892487049103,,
1009664,195.92,493,3910,10.59,258,0.8450143337249756,0.2965746819972992,0.0010637026571203023,-0.3336741793900728,0.2,0.00998581,0.06787109375,0.00025,1968,0.6552187763154507,,
1011712,193.84,494,3912,10.41,258,0.7946503162384033,0.30508553981781006,-0.0023177008552011102,-0.3062701188027859,0.2,0.0046803826,0.05615234375,0.00025,1972,0.7511210739612579,,
1013760,193.63,495,3914,10.43,258,0.7883470058441162,0.4253453016281128,-0.000679434189805761,-0.36669339053332806,0.2,0.0044546416,0.0433349609375,0.00025,1976,0.8888124153017998,,
1015808,192.9,496,3915,10.37,259,0.7682342529296875,0.4490301311016083,0.002428051899187267,-0.3576393313705921,0.2,0.0046282746,0.063232421875,0.00025,1980,0.9042448624968529,,
1017856,190.76,497,3916,10.22,259,0.8237788677215576,0.2778753936290741,-0.002272129786433652,-0.40209666453301907,0.2,0.00711927,0.0625,0.00025,1984,0.6693143993616104,,
1019904,190.82,498,3916,10.14,260,0.8113211393356323,0.35991594195365906,-0.0007382516632787883,-0.3868749998509884,0.2,0.0078073596,0.064697265625,0.00025,1988,0.7219039686024189,,
1021952,189.52,499,3917,10.19,260,0.7719585299491882,0.5242201089859009,-0.0022771498770453036,-0.38771362975239754,0.2,0.0052816896,0.0391845703125,0.00025,1992,1.0577449165284634,,
1024000,190.98,500,3918,10.3,261,0.8159209489822388,0.3394845426082611,-0.0014201567391864955,-0.38816145062446594,0.2,0.011259828,0.0552978515625,0.00025,1996,0.7303739488124847,,
1026048,190.7,501,3919,10.33,261,0.8255429267883301,0.28531256318092346,-0.0027004184084944427,-0.38816988840699196,0.2,0.00392058,0.0206298828125,0.00025,2000,0.698196392506361,,
1028096,192.98,502,3920,10.52,262,0.7633228302001953,0.32839661836624146,0.002179739676648751,-0.4293703380972147,0.2,0.010552576,0.0592041015625,0.00025,2004,0.7256016135215759,,
1030144,196.19,503,3921,10.81,262,0.7673898339271545,0.36248090863227844,-0.0027977472927886993,-0.41441481932997704,0.2,0.0048797494,0.060302734375,0.00025,2008,0.8614820800721645,,
1032192,198.25,504,3922,11.0,263,0.796750545501709,0.34202826023101807,-0.0009824236040003598,-0.396210553124547,0.2,0.0042544883,0.0509033203125,0.00025,2012,0.744697168469429,,
1034240,199.79,505,3924,11.11,263,0.810590922832489,0.3198592960834503,-0.0015221006469801068,-0.42985291220247746,0.2,0.005043366,0.05224609375,0.00025,2016,0.6851004660129547,,
1036288,202.0,506,3925,11.32,263,0.7896141409873962,0.29040947556495667,-0.0016973323945421726,-0.3861983548849821,0.2,0.0037608938,0.0286865234375,0.00025,2020,0.6205690801143646,,
1038336,203.81,507,3926,11.54,264,0.8302078247070312,0.33624500036239624,-0.0008784727833699435,-0.41780818067491055,0.2,0.005110952,0.0435791015625,0.00025,2024,0.7193488664925098,,
1040384,204.43,508,3927,11.62,264,0.6866129040718079,0.3689277470111847,-0.0002207004581578076,-0.3502806853502989,0.2,0.0075234217,0.068359375,0.00025,2028,0.9467997401952744,,
1042432,205.86,509,3927,11.68,265,0.7832256555557251,0.4097943902015686,0.00317726336652413,-0.4094844590872526,0.2,0.0070465626,0.0634765625,0.00025,2032,0.7874315157532692,,
1044480,208.59,510,3929,11.91,265,0.6629165410995483,0.4447932243347168,0.002419049764284864,-0.3445124626159668,0.2,0.011454238,0.071533203125,0.00025,2036,0.9923293702304363,,
1046528,208.27,511,3929,11.93,266,0.8030651807785034,0.2851916551589966,-0.0003322978736832738,-0.44294666312634945,0.2,0.007757289,0.0501708984375,0.00025,2040,0.6984284780919552,,
1048576,206.4,512,3928,11.82,266,0.7946039438247681,0.3239978849887848,0.0025651801843196154,-0.4439512323588133,0.2,0.008643924,0.0714111328125,0.00025,2044,0.7140722200274467,,
1050624,207.0,513,3929,11.79,267,0.8019251227378845,0.31050801277160645,-0.0015706774283898994,-0.37650782242417336,0.2,0.0061906865,0.049072265625,0.00025,2048,0.7296803146600723,,
1052672,207.0,514,3930,11.77,267,0.8320803642272949,0.3516676723957062,-0.0026235503028146923,-0.39797756634652615,0.2,0.005063801,0.033203125,0.00025,2052,0.8176645115017891,,
1054720,206.76,515,3932,11.63,268,0.798643946647644,0.38201066851615906,2.0928215235471725e-05,-0.4234510064125061,0.2,0.0044397768,0.027099609375,0.00025,2056,0.7972956337034702,,
1056768,205.52,516,3932,11.48,268,0.8192111849784851,0.3255980908870697,0.0004076136974617839,-0.40628112852573395,0.2,0.012675885,0.08447265625,0.00025,2060,0.7578184045851231,,
1058816,205.4,517,3933,11.43,269,0.7617911696434021,0.39263564348220825,8.641713066026568e-05,-0.3695352952927351,0.2,0.005454979,0.0482177734375,0.00025,2064,0.8120393007993698,,
1060864,203.77,518,3934,11.33,269,0.848728358745575,0.2721644639968872,-0.0028097714530304074,-0.46353031508624554,0.2,0.006657951,0.056396484375,0.00025,2068,0.7311974614858627,,
1062912,203.06,519,3935,11.16,270,0.7616523504257202,0.33297622203826904,-0.00026081615942530334,-0.39276055432856083,0.2,0.009377219,0.05029296875,0.00025,2072,0.7719629034399986,,
1064960,200.59,520,3937,10.97,270,0.8167608976364136,0.32992950081825256,-0.0012188189139124006,-0.46568370424211025,0.2,0.007080365,0.0655517578125,0.00025,2076,0.713380966335535,,
1067008,202.74,521,3939,10.98,270,0.7416561245918274,0.39123669266700745,-0.001980923756491393,-0.44891257584095,0.2,0.0045021144,0.04248046875,0.00025,2080,0.8736049309372902,,
1069056,204.03,522,3940,11.04,271,0.80905681848526,0.2718139588832855,-0.002646213775733486,-0.5067491512745619,0.2,0.0061211977,0.0479736328125,0.00025,2084,0.6816534101963043,,
1071104,203.27,523,3941,10.92,271,0.7947694063186646,0.34696853160858154,-0.0007369905943050981,-0.4810905512422323,0.2,0.005603799,0.0469970703125,0.00025,2088,0.7881276458501816,,
1073152,203.72,524,3941,11.03,272,0.882006049156189,0.24058757722377777,-0.0027098564605694264,-0.4892964717000723,0.2,0.008299672,0.0609130859375,0.00025,2092,0.5645246654748917,,
1075200,205.47,525,3942,11.23,272,0.7216336727142334,0.4685151278972626,-0.003207837085938081,-0.4119475670158863,0.2,0.0094688395,0.0703125,0.00025,2096,1.0391888990998268,,
1077248,205.3,526,3943,11.29,273,0.839813232421875,0.2654741406440735,-0.001334501983365044,-0.499654121696949,0.2,0.006704,0.050537109375,0.00025,2100,0.6690237633883953,,
1079296,205.1,527,3943,11.2,273,0.8468379378318787,0.2231452316045761,-0.0003225799009669572,-0.43706801906228065,0.2,0.005804116,0.0501708984375,0.00025,2104,0.573480200022459,,
1081344,209.19,528,3944,11.51,274,0.8218961358070374,0.3826220631599426,0.00013958048657514155,-0.43859295547008514,0.2,0.008542519,0.056640625,0.00025,2108,0.848861463367939,,
1083392,210.0,529,3945,11.63,274,0.8199543952941895,0.3308928906917572,-0.0021350545866880566,-0.32990139722824097,0.2,0.0058222627,0.0283203125,0.00025,2112,0.7379599437117577,,
1085440,212.27,530,3947,11.76,274,0.7912240028381348,0.4431600570678711,0.001635576831176877,-0.3548849429935217,0.2,0.0047266195,0.032470703125,0.00025,2116,0.9181930534541607,,
1087488,212.79,531,3948,11.85,275,0.7630507349967957,0.3517792820930481,-0.002816500054905191,-0.38296638801693916,0.2,0.009727389,0.0379638671875,0.00025,2120,0.9172668643295765,,
1089536,212.73,532,3949,11.84,275,0.7502335906028748,0.40208515524864197,0.0012005954195046797,-0.3228552583605051,0.2,0.0070458064,0.0625,0.00025,2124,0.9454984664916992,,
1091584,213.31,533,3950,11.88,276,0.864151120185852,0.3276152014732361,-0.00103270128602162,-0.38117724657058716,0.2,0.006124898,0.05078125,0.00025,2128,0.684326346963644,,
1093632,214.44,534,3950,11.97,276,0.7804111242294312,0.3434825837612152,-0.001395106257405132,-0.35774465277791023,0.2,0.0035722966,0.0380859375,0.00025,2132,0.8911565095186234,,
1095680,212.17,535,3952,11.66,277,0.8611868619918823,0.25730326771736145,-0.00047507009003311396,-0.3738491218537092,0.2,0.0061114603,0.0286865234375,0.00025,2136,0.6478288806974888,,
1097728,214.52,536,3952,11.8,277,0.8107504844665527,0.41584983468055725,-0.00020281918114051223,-0.40965905599296093,0.2,0.008605702,0.056396484375,0.00025,2140,0.873390581458807,,
1099776,216.35,537,3953,11.91,278,0.7338332533836365,0.3975850045681,0.0014591958315577358,-0.2929324805736542,0.2,0.005239237,0.04638671875,0.00025,2144,0.8906322121620178,,
1100000,,,,,,0.8042739033699036,0.331752747297287,-0.0017441904929000884,-0.33596717938780785,0.2,0.0076608392,0.0533447265625,0.00025,2148,0.7600467205047607,11.0,205.3
1101824,216.7,538,3899,11.98,282,,,,,,,,,,,,
1103872,215.76,539,3900,11.91,283,0.7853906154632568,0.34338006377220154,0.0010727153858169913,-0.37361831218004227,0.2,0.0066960906,0.040771484375,0.00025,2152,0.7616175152361393,,
1105920,211.62,540,3901,11.74,283,0.8210711479187012,0.2393351048231125,0.000116521812742576,-0.37854699045419693,0.2,0.004878645,0.0369873046875,0.00025,2156,0.6799701452255249,,
1107968,211.02,541,3902,11.59,283,0.8189659714698792,0.4532654583454132,0.0010061958455480635,-0.3889697026461363,0.2,0.0067650583,0.055908203125,0.00025,2160,0.8798090815544128,,
1110016,208.56,542,3902,11.56,284,0.8155810832977295,0.3850329518318176,-0.0017481069662608206,-0.34256984293460846,0.2,0.006627929,0.042236328125,0.00025,2164,0.8476132825016975,,
1112064,208.24,543,3902,11.52,284,0.8063368201255798,0.37559273838996887,-0.0005912489723414183,-0.3406469561159611,0.2,0.005977681,0.0413818359375,0.00025,2168,0.9043895862996578,,
1114112,208.28,544,3903,11.61,285,0.7911648154258728,0.4042520225048065,-0.0013977920170873404,-0.39497895911335945,0.2,0.005724273,0.0430908203125,0.00025,2172,0.871084176003933,,
1116160,207.47,545,3904,11.73,285,0.8288021683692932,0.3366151750087738,0.0003502981271594763,-0.405151329934597,0.2,0.00874139,0.053955078125,0.00025,2176,0.7716775797307491,,
1118208,205.56,546,3906,11.6,286,0.8181275129318237,0.37287694215774536,-0.0014609848440159112,-0.43747730180621147,0.2,0.009098507,0.047607421875,0.00025,2180,0.8837186209857464,,
1120256,203.32,547,3907,11.57,286,0.7744710445404053,0.3767926096916199,-0.001279213698580861,-0.37770428508520126,0.2,0.004271105,0.029541015625,0.00025,2184,0.9261875376105309,,
1122304,204.12,548,3908,11.55,287,0.8457391858100891,0.32733237743377686,-0.0017747121455613524,-0.426966093480587,0.2,0.0061086593,0.05126953125,0.00025,2188,0.652195081114769,,
1124352,205.87,549,3909,11.66,287,0.8009188175201416,0.3536034822463989,0.0006253193569136783,-0.3597567845135927,0.2,0.0031472708,0.0404052734375,0.00025,2192,0.7671354375779629,,
1126400,206.2,550,3910,11.61,288,0.8577868938446045,0.32615137100219727,-0.0017812180158216506,-0.3866149205714464,0.2,0.010903375,0.065185546875,0.00025,2196,0.6700947843492031,,
1128448,212.17,551,3911,12.03,288,0.6943696141242981,0.39367958903312683,-0.0018131816759705544,-0.3252165764570236,0.2,0.008470724,0.0595703125,0.00025,2200,1.0081720538437366,,
1130496,212.26,552,3912,12.1,288,0.7771286368370056,0.37857678532600403,0.0019774211978074163,-0.35964906960725784,0.2,0.011089808,0.0643310546875,0.00025,2204,0.8064258322119713,,
1132544,214.65,553,3913,12.2,289,0.8358794450759888,0.38520437479019165,0.0027276242326479405,-0.38839570991694927,0.2,0.010954678,0.0750732421875,0.00025,2208,0.776558268815279,,
1134592,211.95,554,3914,12.09,289,0.7982949018478394,0.3352857530117035,-7.030676351860166e-05,-0.40099845826625824,0.2,0.014763774,0.0670166015625,0.00025,2212,0.8327849805355072,,
1136640,212.76,555,3916,12.16,290,0.8395121693611145,0.23486670851707458,-0.0003827405162155628,-0.3271333575248718,0.2,0.0045148423,0.0301513671875,0.00025,2216,0.6411953344941139,,
1138688,217.15,556,3917,12.31,290,0.7743920683860779,0.34615492820739746,-0.002161799493478611,-0.2994705159217119,0.2,0.0023923207,0.028076171875,0.00025,2220,0.7603902295231819,,
1140736,220.42,557,3919,12.51,291,0.8294692039489746,0.35671040415763855,-0.0020054506312590092,-0.3849582839757204,0.2,0.0050978484,0.03564453125,0.00025,2224,0.7960416786372662,,
1142784,221.5,558,3920,12.54,291,0.7107512354850769,0.40887758135795593,-0.00041405821684747934,-0.36133614741265774,0.2,0.0047796154,0.036376953125,0.00025,2228,0.8572640866041183,,
1144832,221.24,559,3921,12.56,291,0.8054578900337219,0.28759580850601196,-0.002912023395765573,-0.43202972039580345,0.2,0.0051014065,0.044677734375,0.00025,2232,0.6732641123235226,,
1146880,223.42,560,3923,12.64,292,0.7897880673408508,0.2862579822540283,-0.002469440340064466,-0.40285276249051094,0.2,0.007100829,0.0521240234375,0.00025,2236,0.6796170435845852,,
1148928,225.86,561,3924,12.81,292,0.7416999340057373,0.40826839208602905,-0.0010476194584043697,-0.4098041485995054,0.2,0.0059791147,0.033447265625,0.00025,2240,0.8701447546482086,,
1150976,223.4,562,3926,12.65,293,0.7199989557266235,0.3828302323818207,-0.0029296106076799333,-0.37946252152323723,0.2,0.007228712,0.035888671875,0.00025,2244,0.936273742467165,,
1153024,223.08,563,3927,12.65,293,0.7356780767440796,0.44157448410987854,0.0012066815688740462,-0.3670042045414448,0.2,0.0050031897,0.0289306640625,0.00025,2248,0.9727688655257225,,
1155072,226.28,564,3928,12.93,294,0.5784980058670044,0.49089881777763367,-0.002538585162255913,-0.3271687366068363,0.2,0.005973487,0.069580078125,0.00025,2252,1.0956335663795471,,
1157120,229.61,565,3929,13.11,294,0.7981576323509216,0.27580323815345764,-0.001883959470433183,-0.2750261537730694,0.2,0.011115392,0.0457763671875,0.00025,2256,0.6078031696379185,,
1159168,232.99,566,3930,13.24,294,0.7170755863189697,0.40344175696372986,0.0002501375274732709,-0.32528642006218433,0.2,0.007132891,0.0537109375,0.00025,2260,0.9854749515652657,,
1161216,232.55,567,3932,13.15,295,0.815123975276947,0.315151572227478,-0.0009302067337557673,-0.3135797716677189,0.2,0.004520885,0.0364990234375,0.00025,2264,0.7479238063097,,
1163264,233.23,568,3933,13.13,295,0.7264449596405029,0.5020021200180054,-0.0018126771901734173,-0.29198273830115795,0.2,0.003885081,0.0411376953125,0.00025,2268,1.172199409455061,,
1165312,231.75,569,3933,13.07,296,0.8068723678588867,0.3536231517791748,-0.0007120384252630174,-0.2994851805269718,0.2,0.006255204,0.0335693359375,0.00025,2272,0.8038773089647293,,
1167360,232.42,570,3934,13.08,296,0.7897420525550842,0.3607947826385498,0.002929943089839071,-0.3503708019852638,0.2,0.004568492,0.0592041015625,0.00025,2276,0.9772129878401756,,
1169408,231.94,571,3935,13.07,297,0.7872906923294067,0.43687596917152405,-0.000539114378625527,-0.3053843844681978,0.2,0.0041445764,0.033447265625,0.00025,2280,0.9121837094426155,,
1171456,228.96,572,3936,12.83,297,0.8298974633216858,0.4162850081920624,0.0002572608646005392,-0.34727583453059196,0.2,0.0050538713,0.050537109375,0.00025,2284,0.9963359199464321,,
1173504,228.1,573,3936,12.8,298,0.7821414470672607,0.41134652495384216,0.005136785068316385,-0.319652296602726,0.2,0.018582556,0.0855712890625,0.00025,2288,0.9524059109389782,,
1175552,228.56,574,3938,12.75,298,0.9006497263908386,0.2560366094112396,0.0025890236138366163,-0.3374681770801544,0.2,0.0067864014,0.0694580078125,0.00025,2292,0.5989501420408487,,
1177600,225.21,575,3939,12.42,298,0.8010286688804626,0.3876054286956787,-0.000610322633292526,-0.2942895460873842,0.2,0.004822347,0.03564453125,0.00025,2296,0.8838834539055824,,
1179648,223.37,576,3940,12.31,299,0.8373523950576782,0.3493126332759857,-0.0005024024867452681,-0.33893358521163464,0.2,0.005494252,0.0452880859375,0.00025,2300,0.7849194370210171,,
1181696,221.38,577,3942,12.16,299,0.8687001466751099,0.26374924182891846,-0.0019170069135725498,-0.3341787699609995,0.2,0.0040149447,0.02880859375,0.00025,2304,0.6227238774299622,,
1183744,217.61,578,3942,12.04,300,0.842255175113678,0.25935834646224976,-0.001799627032596618,-0.2927042208611965,0.2,0.005132883,0.033935546875,0.00025,2308,0.6763042025268078,,
1185792,216.98,579,3944,11.99,300,0.8398740291595459,0.3657933473587036,-0.0014039440429769456,-0.3315268810838461,0.2,0.007287572,0.0574951171875,0.00025,2312,0.8092884197831154,,
1187840,214.15,580,3946,11.77,300,0.8344197273254395,0.3912854790687561,-0.0018657882901607081,-0.3544140439480543,0.2,0.005776049,0.0401611328125,0.00025,2316,0.829980868846178,,
1189888,211.88,581,3948,11.59,301,0.8310485482215881,0.36392515897750854,-0.0014959900581743568,-0.41003807820379734,0.2,0.0045979978,0.0343017578125,0.00025,2320,0.9719621613621712,,
1191936,211.15,582,3949,11.53,301,0.797394335269928,0.4086739718914032,-0.0003431328514125198,-0.45795201882719994,0.2,0.009188579,0.05908203125,0.00025,2324,0.9544197469949722,,
