time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate,eval/mean_reward,eval/mean_ep_length
4323,1498974,9776,166.49,346,0.05,8.79,0.028946528211236,362243,0.0001,,
4325,1499674,9780,167.53,346,0.05,8.92,0.024070322513580322,362418,0.0001,,
,1500000,,,,0.05,,0.04022502526640892,362499,0.0001,9.9,179.15
4333,1500292,9784,167.74,346,0.05,8.91,0.061256811022758484,362572,0.0001,,
4335,1500860,9788,167.66,346,0.05,8.88,0.11353856325149536,362714,0.0001,,
4337,1501486,9792,166.95,346,0.05,8.88,0.21213766932487488,362871,0.0001,,
4339,1502040,9796,164.87,346,0.05,8.81,0.07587271928787231,363009,0.0001,,
4341,1502706,9800,165.2,346,0.05,8.81,0.01856633648276329,363176,0.0001,,
4343,1503316,9804,164.52,346,0.05,8.83,0.026794003322720528,363328,0.0001,,
4345,1503950,9808,165.36,346,0.05,8.85,0.11139342933893204,363487,0.0001,,
4347,1504698,9812,166.08,346,0.05,8.88,0.2618570625782013,363674,0.0001,,
4349,1505405,9816,166.35,346,0.05,8.83,0.01911977306008339,363851,0.0001,,
4351,1506118,9820,165.12,346,0.05,8.78,0.03017990104854107,364029,0.0001,,
4353,1506846,9824,166.57,346,0.05,8.9,0.06145792827010155,364211,0.0001,,
4356,1507549,9828,167.51,346,0.05,8.99,0.06995818018913269,364387,0.0001,,
4358,1508293,9832,167.38,346,0.05,8.98,0.31232088804244995,364573,0.0001,,
4361,1509189,9836,169.81,346,0.05,9.11,0.0329262875020504,364797,0.0001,,
4363,1510000,9840,171.76,346,0.05,9.19,0.0977654904127121,364999,0.0001,,
4366,1510814,9844,172.76,346,0.05,9.39,0.030696958303451538,365203,0.0001,,
4368,1511583,9848,173.27,346,0.05,9.46,0.09371476620435715,365395,0.0001,,
4371,1512412,9852,173.8,345,0.05,9.43,0.05426838994026184,365602,0.0001,,
4374,1513371,9856,175.17,345,0.05,9.54,0.04890158772468567,365842,0.0001,,
4376,1513984,9860,175.19,345,0.05,9.59,0.1455603390932083,365995,0.0001,,
4378,1514646,9864,175.29,345,0.05,9.59,0.025899140164256096,366161,0.0001,,
4380,1515416,9868,177.07,345,0.05,9.68,0.12852352857589722,366353,0.0001,,
4383,1516189,9872,178.34,345,0.05,9.8,0.023735180497169495,366547,0.0001,,
4385,1516973,9876,179.99,345,0.05,9.87,0.05061507970094681,366743,0.0001,,
4388,1517712,9880,180.38,345,0.05,9.98,0.0866745337843895,366927,0.0001,,
4390,1518323,9884,180.31,345,0.05,10.0,0.01615234464406967,367080,0.0001,,
4392,1518966,9888,181.06,345,0.05,10.04,0.14874428510665894,367241,0.0001,,
4394,1519571,9892,180.85,345,0.05,9.99,0.02665068954229355,367392,0.0001,,
4396,1520323,9896,182.83,345,0.05,10.1,0.0779494047164917,367580,0.0001,,
4398,1521101,9900,183.95,345,0.05,10.21,0.02622034400701523,367775,0.0001,,
4400,1521678,9904,183.62,345,0.05,10.13,0.05031882971525192,367919,0.0001,,
4402,1522283,9908,183.33,345,0.05,10.09,0.07154374569654465,368070,0.0001,,
4404,1522950,9912,182.52,345,0.05,10.04,0.026647508144378662,368237,0.0001,,
4406,1523503,9916,180.98,345,0.05,9.9,0.03956332802772522,368375,0.0001,,
4408,1524195,9920,180.77,345,0.05,9.84,0.1334587186574936,368548,0.0001,,
4410,1524843,9924,179.97,345,0.05,9.78,0.02242315001785755,368710,0.0001,,
4412,1525472,9928,179.23,345,0.05,9.75,0.013591086491942406,368867,0.0001,,
4414,1526250,9932,179.57,345,0.05,9.73,0.06948564201593399,369062,0.0001,,
4417,1527004,9936,178.15,345,0.05,9.63,0.19556154310703278,369250,0.0001,,
4419,1527645,9940,176.45,345,0.05,9.65,0.03404603153467178,369411,0.0001,,
4421,1528357,9944,175.43,345,0.05,9.56,0.04570144787430763,369589,0.0001,,
4423,1529039,9948,174.56,345,0.05,9.51,0.03038833849132061,369759,0.0001,,
4425,1529705,9952,172.93,345,0.05,9.47,0.03262791782617569,369926,0.0001,,
4427,1530445,9956,170.74,345,0.05,9.28,0.29259592294692993,370111,0.0001,,
4429,1531007,9960,170.23,345,0.05,9.21,0.018343759700655937,370251,0.0001,,
4431,1531643,9964,169.97,345,0.05,9.21,0.05926202982664108,370410,0.0001,,
4433,1532346,9968,169.3,345,0.05,9.21,0.1875634342432022,370586,0.0001,,
4435,1533002,9972,168.13,345,0.05,9.11,0.04166071116924286,370750,0.0001,,
4437,1533661,9976,166.88,345,0.05,8.99,0.02832823619246483,370915,0.0001,,
4439,1534394,9980,166.82,345,0.05,8.95,0.023658590391278267,371098,0.0001,,
4441,1535124,9984,168.01,345,0.05,9.04,0.08948738127946854,371280,0.0001,,
4444,1535945,9988,169.79,345,0.05,9.16,0.016584809869527817,371486,0.0001,,
4446,1536695,9992,171.24,345,0.05,9.28,0.05193600431084633,371673,0.0001,,
4448,1537210,9996,168.87,345,0.05,9.15,0.17327848076820374,371802,0.0001,,
4450,1537909,10000,168.08,345,0.05,9.06,0.2115982621908188,371977,0.0001,,
4452,1538584,10004,169.06,345,0.05,9.1,0.014880667440593243,372145,0.0001,,
4455,1539417,10008,171.34,345,0.05,9.36,0.05290599912405014,372354,0.0001,,
4457,1540108,10012,171.58,345,0.05,9.42,0.04040693864226341,372526,0.0001,,
4459,1540837,10016,173.34,345,0.05,9.6,0.01884009689092636,372709,0.0001,,
4461,1541499,10020,173.04,345,0.05,9.62,0.02270212396979332,372874,0.0001,,
4463,1542121,10024,172.78,345,0.05,9.63,0.012774135917425156,373030,0.0001,,
4465,1542706,10028,172.34,345,0.05,9.52,0.03724805638194084,373176,0.0001,,
4467,1543368,10032,171.18,345,0.05,9.47,0.12496306747198105,373341,0.0001,,
4469,1544086,10036,170.82,345,0.05,9.47,0.008739206939935684,373521,0.0001,,
4472,1544843,10040,171.98,345,0.05,9.51,0.026647813618183136,373710,0.0001,,
4474,1545525,10044,171.68,345,0.05,9.5,0.026593852788209915,373881,0.0001,,
4476,1546149,10048,171.1,345,0.05,9.43,0.12422467768192291,374037,0.0001,,
4478,1546971,10052,172.66,345,0.05,9.43,0.03695015609264374,374242,0.0001,,
4480,1547681,10056,172.36,345,0.05,9.41,0.04384402185678482,374420,0.0001,,
4482,1548277,10060,172.7,345,0.05,9.43,0.02056286111474037,374569,0.0001,,
4484,1549009,10064,173.66,345,0.05,9.42,0.010865774005651474,374752,0.0001,,
4486,1549602,10068,172.56,345,0.05,9.31,0.26427149772644043,374900,0.0001,,
4488,1550334,10072,173.32,345,0.05,9.38,0.01966286450624466,375083,0.0001,,
4490,1551002,10076,173.41,345,0.05,9.36,0.06962618231773376,375250,0.0001,,
4493,1551711,10080,173.17,345,0.05,9.27,0.0538397878408432,375427,0.0001,,
4495,1552406,10084,172.82,345,0.05,9.27,0.023439276963472366,375601,0.0001,,
4497,1553192,10088,172.47,345,0.05,9.26,0.0717591792345047,375797,0.0001,,
4500,1553891,10092,171.96,345,0.05,9.2,0.17895302176475525,375972,0.0001,,
4501,1554480,10096,172.7,345,0.05,9.24,0.03110235370695591,376119,0.0001,,
4504,1555196,10100,172.87,345,0.05,9.23,0.020966222509741783,376298,0.0001,,
4506,1555998,10104,174.14,345,0.05,9.35,0.035157933831214905,376499,0.0001,,
4508,1556732,10108,173.15,345,0.05,9.3,0.02151547186076641,376682,0.0001,,
4511,1557602,10112,174.94,345,0.05,9.44,0.05400244891643524,376900,0.0001,,
4513,1558355,10116,175.18,345,0.05,9.45,0.013938638381659985,377088,0.0001,,
4515,1559066,10120,175.67,345,0.05,9.51,0.015659481287002563,377266,0.0001,,
4518,1559826,10124,177.05,345,0.05,9.56,0.04309874027967453,377456,0.0001,,
4520,1560480,10128,177.74,345,0.05,9.66,0.05340428650379181,377619,0.0001,,
4522,1561156,10132,177.88,345,0.05,9.63,0.06679417192935944,377788,0.0001,,
4524,1561765,10136,176.79,345,0.05,9.53,0.02550031989812851,377941,0.0001,,
4526,1562381,10140,175.38,345,0.05,9.39,0.086451955139637,378095,0.0001,,
4528,1563115,10144,175.9,345,0.05,9.38,0.045622825622558594,378278,0.0001,,
4530,1563714,10148,175.65,345,0.05,9.34,0.0308091938495636,378428,0.0001,,
4532,1564376,10152,174.05,345,0.05,9.29,0.03247026726603508,378593,0.0001,,
4534,1565046,10156,173.65,345,0.05,9.34,0.033250220119953156,378761,0.0001,,
4536,1565805,10160,175.28,345,0.05,9.39,0.085786834359169,378951,0.0001,,
4539,1566564,10164,175.55,345,0.05,9.45,0.05864953249692917,379140,0.0001,,
4541,1567271,10168,176.69,345,0.05,9.53,0.07070958614349365,379317,0.0001,,
4543,1568042,10172,177.08,345,0.05,9.54,0.04772290587425232,379510,0.0001,,
4546,1568802,10176,178.0,345,0.05,9.7,0.020464472472667694,379700,0.0001,,
4548,1569504,10180,177.93,345,0.05,9.74,0.028714528307318687,379875,0.0001,,
4551,1570271,10184,178.65,345,0.05,9.76,0.01940406858921051,380067,0.0001,,
4552,1570932,10188,177.4,345,0.05,9.65,0.02310308627784252,380232,0.0001,,
4554,1571618,10192,177.27,345,0.05,9.64,0.0710146352648735,380404,0.0001,,
4556,1572222,10196,177.42,345,0.05,9.64,0.04901586472988129,380555,0.0001,,
4558,1572871,10200,176.75,345,0.05,9.64,0.048189692199230194,380717,0.0001,,
4560,1573512,10204,175.14,345,0.05,9.52,0.04995010793209076,380877,0.0001,,
4562,1574234,10208,175.02,345,0.05,9.42,0.05540309101343155,381058,0.0001,,
4565,1574935,10212,173.33,344,0.05,9.25,0.017283933237195015,381233,0.0001,,
4567,1575630,10216,172.75,344,0.05,9.23,0.08027607202529907,381407,0.0001,,
4569,1576353,10220,172.87,344,0.05,9.22,0.024027254432439804,381588,0.0001,,
4572,1577224,10224,173.98,344,0.05,9.39,0.013325179927051067,381805,0.0001,,
4574,1577928,10228,174.48,344,0.05,9.48,0.01615450717508793,381981,0.0001,,
4576,1578747,10232,175.91,344,0.05,9.61,0.07702666521072388,382186,0.0001,,
4579,1579508,10236,177.43,344,0.05,9.74,0.030022980645298958,382376,0.0001,,
4581,1580101,10240,177.2,344,0.05,9.75,0.028104322031140327,382525,0.0001,,
4583,1580854,10244,177.39,344,0.05,9.73,0.017433112487196922,382713,0.0001,,
4586,1581597,10248,178.83,344,0.05,9.81,0.05786227807402611,382899,0.0001,,
4588,1582237,10252,178.61,344,0.05,9.8,0.016318773850798607,383059,0.0001,,
4590,1582833,10256,177.87,344,0.05,9.71,0.030949316918849945,383208,0.0001,,
4591,1583415,10260,176.1,344,0.05,9.65,0.051734525710344315,383353,0.0001,,
4593,1584037,10264,174.73,344,0.05,9.53,0.08038580417633057,383509,0.0001,,
4595,1584691,10268,174.2,344,0.05,9.52,0.02060134895145893,383672,0.0001,,
4597,1585358,10272,173.16,344,0.05,9.48,0.015212108381092548,383839,0.0001,,
4599,1585984,10276,171.82,344,0.05,9.36,0.029680274426937103,383995,0.0001,,
4601,1586657,10280,171.53,344,0.05,9.36,0.018745988607406616,384164,0.0001,,
4603,1587325,10284,170.54,344,0.05,9.3,0.1137038841843605,384331,0.0001,,
4605,1588007,10288,170.75,344,0.05,9.37,0.028349094092845917,384501,0.0001,,
4607,1588703,10292,170.85,344,0.05,9.4,0.07036425173282623,384675,0.0001,,
4609,1589349,10296,171.27,344,0.05,9.4,0.34574633836746216,384837,0.0001,,
4611,1589963,10300,170.92,344,0.05,9.36,0.13741858303546906,384990,0.0001,,
4613,1590571,10304,170.59,344,0.05,9.36,0.11212646216154099,385142,0.0001,,
4615,1591282,10308,170.48,344,0.05,9.4,0.024291938170790672,385320,0.0001,,
4617,1591926,10312,169.91,344,0.05,9.38,0.08695203810930252,385481,0.0001,,
4619,1592659,10316,170.29,344,0.05,9.44,0.1101420596241951,385664,0.0001,,
4621,1593265,10320,169.12,344,0.05,9.4,0.07428058236837387,385816,0.0001,,
4623,1593903,10324,166.79,344,0.05,9.19,0.019799556583166122,385975,0.0001,,
4625,1594510,10328,165.82,344,0.05,9.05,0.19208863377571106,386127,0.0001,,
4627,1595153,10332,164.06,344,0.05,8.92,0.20910479128360748,386288,0.0001,,
4629,1595733,10336,162.25,344,0.05,8.8,0.03068605810403824,386433,0.0001,,
4631,1596389,10340,162.88,344,0.05,8.84,0.04418639466166496,386597,0.0001,,
4633,1597097,10344,162.43,344,0.05,8.9,0.014485863968729973,386774,0.0001,,
4635,1597831,10348,162.34,344,0.05,8.94,0.03526509553194046,386957,0.0001,,
4638,1598589,10352,163.52,344,0.05,9.01,0.009935453534126282,387147,0.0001,,
4640,1599335,10356,165.02,344,0.05,9.11,0.08282190561294556,387333,0.0001,,
4642,1599942,10360,165.27,344,0.05,9.13,0.08709211647510529,387485,0.0001,,
,1600000,,,,0.05,,0.04805316776037216,387499,0.0001,8.1,157.3
4650,1600650,10364,166.13,344,0.05,9.23,0.04862391948699951,387662,0.0001,,
4652,1601287,10368,165.96,344,0.05,9.18,0.33925893902778625,387821,0.0001,,
4654,1601859,10372,165.01,344,0.05,9.1,0.06915154308080673,387964,0.0001,,
4655,1602483,10376,164.99,344,0.05,9.11,0.040158115327358246,388120,0.0001,,
4657,1603089,10380,164.32,344,0.05,9.07,0.021106868982315063,388272,0.0001,,
4660,1603840,10384,165.15,344,0.05,9.13,0.04918894171714783,388459,0.0001,,
4662,1604546,10388,165.39,344,0.05,9.17,0.126360222697258,388636,0.0001,,
4664,1605315,10392,166.12,344,0.05,9.21,0.026657260954380035,388828,0.0001,,
4666,1605955,10396,166.06,344,0.05,9.25,0.04584629461169243,388988,0.0001,,
4668,1606479,10400,165.16,344,0.05,9.23,0.026535769924521446,389119,0.0001,,
4670,1607143,10404,165.72,344,0.05,9.26,0.012740900740027428,389285,0.0001,,
4672,1607836,10408,165.54,344,0.05,9.22,0.11085376888513565,389458,0.0001,,
4674,1608540,10412,166.14,344,0.05,9.27,0.062150221318006516,389634,0.0001,,
4676,1609140,10416,164.81,344,0.05,9.13,0.04099616780877113,389784,0.0001,,
4678,1609760,10420,164.95,344,0.05,9.05,0.22965869307518005,389939,0.0001,,
4680,1610409,10424,165.06,344,0.05,9.03,0.053676873445510864,390102,0.0001,,
4682,1611125,10428,166.15,344,0.05,9.1,0.2134779691696167,390281,0.0001,,
4684,1611793,10432,166.4,344,0.05,9.13,0.02479281648993492,390448,0.0001,,
4686,1612527,10436,167.94,344,0.05,9.2,0.1034684032201767,390631,0.0001,,
4688,1613061,10440,166.72,344,0.05,9.14,0.022149119526147842,390765,0.0001,,
4690,1613701,10444,166.04,344,0.05,9.11,0.06016828119754791,390925,0.0001,,
4692,1614405,10448,165.74,344,0.05,9.06,0.1836426705121994,391101,0.0001,,
4695,1615122,10452,165.33,343,0.05,9.1,0.04862075671553612,391280,0.0001,,
4697,1615868,10456,165.33,343,0.05,9.15,0.033943064510822296,391466,0.0001,,
4699,1616373,10460,164.31,343,0.05,9.04,0.04665001481771469,391593,0.0001,,
4700,1616885,10464,162.35,343,0.05,8.92,0.13097791373729706,391721,0.0001,,
4702,1617439,10468,161.52,343,0.05,8.93,0.02827845886349678,391859,0.0001,,
4704,1618068,10472,162.09,343,0.05,8.95,0.04748951271176338,392016,0.0001,,
4706,1618733,10476,162.5,343,0.05,8.95,0.027055812999606133,392183,0.0001,,
4708,1619396,10480,163.07,343,0.05,8.98,0.2504342496395111,392348,0.0001,,
4710,1619999,10484,161.59,343,0.05,8.9,0.027168620377779007,392499,0.0001,,
4712,1620724,10488,161.78,343,0.05,8.85,0.07591894268989563,392680,0.0001,,
4714,1621349,10492,160.34,343,0.05,8.73,0.252645879983902,392837,0.0001,,
4716,1622023,10496,160.68,343,0.05,8.74,0.07443022727966309,393005,0.0001,,
4719,1622807,10500,163.28,343,0.05,8.86,0.020965903997421265,393201,0.0001,,
4721,1623449,10504,163.06,343,0.05,8.87,0.03976614773273468,393362,0.0001,,
4723,1624186,10508,163.5,343,0.05,8.96,0.015930555760860443,393546,0.0001,,
4726,1624850,10512,163.1,343,0.05,8.92,0.14959461987018585,393712,0.0001,,
4728,1625493,10516,163.53,343,0.05,9.02,0.049230530858039856,393873,0.0001,,
4730,1626171,10520,164.11,343,0.05,9.08,0.04532754421234131,394042,0.0001,,
4732,1626751,10524,163.42,343,0.05,9.08,0.13387861847877502,394187,0.0001,,
4734,1627478,10528,163.53,343,0.05,9.07,0.05376868322491646,394369,0.0001,,
4736,1628253,10532,164.6,343,0.05,9.11,0.2022872269153595,394563,0.0001,,
4738,1628878,10536,163.51,343,0.05,9.0,0.06859403848648071,394719,0.0001,,
4741,1629582,10540,165.21,343,0.05,9.08,0.0294098649173975,394895,0.0001,,
4743,1630303,10544,166.02,343,0.05,9.05,0.11616093665361404,395075,0.0001,,
4745,1630923,10548,165.18,343,0.05,9.07,0.016909794881939888,395230,0.0001,,
4747,1631634,10552,165.12,343,0.05,9.07,0.06455525755882263,395408,0.0001,,
4749,1632446,10556,165.78,343,0.05,9.04,0.011847292073071003,395611,0.0001,,
4752,1633169,10560,167.96,343,0.05,9.23,0.0356057807803154,395792,0.0001,,
4754,1633828,10564,169.43,343,0.05,9.25,0.052736684679985046,395956,0.0001,,
4756,1634563,10568,171.24,343,0.05,9.29,0.028804030269384384,396140,0.0001,,
4759,1635288,10572,172.2,343,0.05,9.36,0.030862899497151375,396321,0.0001,,
4761,1635973,10576,172.4,343,0.05,9.4,0.0352824442088604,396493,0.0001,,
4763,1636780,10580,173.84,343,0.05,9.48,0.05727158114314079,396694,0.0001,,
4766,1637513,10584,175.14,343,0.05,9.49,0.01886342093348503,396878,0.0001,,
4768,1638110,10588,173.86,343,0.05,9.41,0.022538378834724426,397027,0.0001,,
4770,1638842,10592,174.93,343,0.05,9.52,0.07548967748880386,397210,0.0001,,
4772,1639547,10596,175.24,343,0.05,9.5,0.08046074956655502,397386,0.0001,,
4774,1640254,10600,174.47,343,0.05,9.57,0.1470126509666443,397563,0.0001,,
4776,1640907,10604,174.58,343,0.05,9.56,0.05837441608309746,397726,0.0001,,
4778,1641509,10608,173.23,343,0.05,9.42,0.03865882381796837,397877,0.0001,,
4779,1642115,10612,172.65,343,0.05,9.39,0.05285410210490227,398028,0.0001,,
4782,1642846,10616,173.53,343,0.05,9.39,0.049336884170770645,398211,0.0001,,
4784,1643542,10620,173.71,343,0.05,9.4,0.029046155512332916,398385,0.0001,,
4786,1644248,10624,174.97,343,0.05,9.43,0.019309910014271736,398561,0.0001,,
4788,1644881,10628,174.03,343,0.05,9.38,0.18632163107395172,398720,0.0001,,
4790,1645527,10632,172.74,343,0.05,9.32,0.08254754543304443,398881,0.0001,,
4792,1646156,10636,172.78,343,0.05,9.43,0.022983212023973465,399038,0.0001,,
4794,1646895,10640,173.13,343,0.05,9.41,0.04269459843635559,399223,0.0001,,
4796,1647655,10644,173.52,343,0.05,9.47,0.032509125769138336,399413,0.0001,,
4798,1648404,10648,174.81,343,0.05,9.52,0.05122515559196472,399600,0.0001,,
4801,1649160,10652,175.26,343,0.05,9.5,0.03867143392562866,399789,0.0001,,
4803,1649850,10656,174.04,343,0.05,9.43,0.06896913051605225,399962,0.0001,,
4805,1650530,10660,173.61,343,0.05,9.38,0.03102421760559082,400132,0.0001,,
4807,1651359,10664,175.31,343,0.05,9.5,0.02634144388139248,400339,0.0001,,
4810,1652090,10668,175.27,343,0.05,9.54,0.06747446954250336,400522,0.0001,,
4812,1652863,10672,175.75,343,0.05,9.58,0.05804392695426941,400715,0.0001,,
4814,1653520,10676,175.47,343,0.05,9.56,0.045611828565597534,400879,0.0001,,
4816,1654282,10680,175.02,343,0.05,9.5,0.07772254943847656,401070,0.0001,,
4818,1654897,10684,173.84,343,0.05,9.48,0.2518795430660248,401224,0.0001,,
4820,1655601,10688,174.91,343,0.05,9.54,0.04405447095632553,401400,0.0001,,
4822,1656284,10692,174.42,343,0.05,9.44,0.06905843317508698,401570,0.0001,,
4824,1657021,10696,174.74,343,0.05,9.54,0.013008026406168938,401755,0.0001,,
4826,1657645,10700,173.91,343,0.05,9.39,0.03595898672938347,401911,0.0001,,
4828,1658327,10704,174.2,343,0.05,9.46,0.16483712196350098,402081,0.0001,,
4830,1659066,10708,175.57,343,0.05,9.58,0.028697950765490532,402266,0.0001,,
4832,1659712,10712,175.97,343,0.05,9.58,0.02554965391755104,402427,0.0001,,
4834,1660420,10716,175.74,343,0.05,9.55,0.02215636894106865,402604,0.0001,,
4837,1661205,10720,176.63,343,0.05,9.63,0.055488068610429764,402801,0.0001,,
4839,1661910,10724,176.62,343,0.05,9.68,0.058626577258110046,402977,0.0001,,
4841,1662486,10728,176.05,343,0.05,9.7,0.029090017080307007,403121,0.0001,,
4843,1663193,10732,176.66,343,0.05,9.7,0.053211890161037445,403298,0.0001,,
4845,1663854,10736,176.98,343,0.05,9.69,0.020593982189893723,403463,0.0001,,
4847,1664572,10740,176.77,343,0.05,9.69,0.027733422815799713,403642,0.0001,,
4849,1665244,10744,175.89,343,0.05,9.6,0.04276221618056297,403810,0.0001,,
4852,1666007,10748,176.03,343,0.05,9.56,0.047730378806591034,404001,0.0001,,
4854,1666736,10752,175.76,343,0.05,9.56,0.17955122888088226,404183,0.0001,,
4856,1667524,10756,176.74,343,0.05,9.61,0.027661463245749474,404380,0.0001,,
4858,1668202,10760,176.72,343,0.05,9.59,0.0194978266954422,404550,0.0001,,
4860,1668801,10764,174.42,343,0.05,9.49,0.0665922462940216,404700,0.0001,,
4862,1669459,10768,173.69,343,0.05,9.39,0.028123045340180397,404864,0.0001,,
4864,1670064,10772,172.01,343,0.05,9.29,0.029910312965512276,405015,0.0001,,
4866,1670747,10776,172.27,343,0.05,9.23,0.08304131031036377,405186,0.0001,,
4868,1671386,10780,171.04,343,0.05,9.14,0.02717544510960579,405346,0.0001,,
4870,1672001,10784,171.04,343,0.05,9.17,0.02282298170030117,405500,0.0001,,
4872,1672711,10788,171.1,343,0.05,9.16,0.05836675688624382,405677,0.0001,,
4874,1673462,10792,171.78,343,0.05,9.22,0.022098353132605553,405865,0.0001,,
4877,1674187,10796,171.66,343,0.05,9.13,0.046032048761844635,406046,0.0001,,
4879,1674826,10800,171.81,343,0.05,9.12,0.21740694344043732,406206,0.0001,,
4881,1675552,10804,172.25,343,0.05,9.05,0.02855556085705757,406387,0.0001,,
4883,1676267,10808,172.01,343,0.05,9.0,0.011431260034441948,406566,0.0001,,
4886,1677127,10812,174.15,343,0.05,9.14,0.027269966900348663,406781,0.0001,,
4888,1677843,10816,174.23,343,0.05,9.14,0.049345195293426514,406960,0.0001,,
4891,1678625,10820,174.2,343,0.05,9.11,0.3914066553115845,407156,0.0001,,
4893,1679296,10824,173.86,343,0.05,9.01,0.21880200505256653,407323,0.0001,,
4895,1679915,10828,174.29,343,0.05,8.98,0.02396724559366703,407478,0.0001,,
4897,1680617,10832,174.24,343,0.05,9.01,0.20848535001277924,407654,0.0001,,
4899,1681320,10836,174.66,343,0.05,9.01,0.03470665588974953,407829,0.0001,,
4902,1682082,10840,175.1,343,0.05,9.06,0.0774446502327919,408020,0.0001,,
4904,1682811,10844,175.67,343,0.05,9.1,0.050842683762311935,408202,0.0001,,
4906,1683509,10848,175.02,343,0.05,9.06,0.02451602928340435,408377,0.0001,,
4908,1684130,10852,173.94,343,0.05,9.01,0.03792218863964081,408532,0.0001,,
4910,1684726,10856,172.02,343,0.05,8.91,0.04480738565325737,408681,0.0001,,
4911,1685360,10860,171.58,343,0.05,8.88,0.022740960121154785,408839,0.0001,,
4913,1685987,10864,171.86,343,0.05,8.89,0.12536144256591797,408996,0.0001,,
4915,1686587,10868,171.28,343,0.05,8.91,0.02616700530052185,409146,0.0001,,
4917,1687272,10872,172.08,343,0.05,8.9,0.07005239278078079,409317,0.0001,,
4919,1687883,10876,171.36,343,0.05,8.88,0.017224352806806564,409470,0.0001,,
4921,1688631,10880,172.45,343,0.05,8.99,0.06228648126125336,409657,0.0001,,
4923,1689250,10884,172.49,343,0.05,8.93,0.04469984769821167,409812,0.0001,,
4925,1689923,10888,172.12,343,0.05,8.92,0.0672050416469574,409980,0.0001,,
4927,1690668,10892,172.06,343,0.05,8.98,0.032595984637737274,410166,0.0001,,
4929,1691284,10896,170.97,343,0.05,8.97,0.09643738716840744,410320,0.0001,,
4931,1691822,10900,169.96,343,0.05,8.97,0.05822151154279709,410455,0.0001,,
4933,1692435,10904,168.83,343,0.05,8.96,0.06313612312078476,410608,0.0001,,
4935,1693263,10908,169.96,343,0.05,9.04,0.08205307275056839,410815,0.0001,,
4937,1693957,10912,168.3,343,0.05,8.99,0.04464046284556389,410989,0.0001,,
4939,1694511,10916,166.68,343,0.05,8.93,0.04661504179239273,411127,0.0001,,
4941,1695221,10920,165.96,343,0.05,8.92,0.05796939879655838,411305,0.0001,,
4943,1695882,10924,165.86,343,0.05,8.94,0.05500911548733711,411470,0.0001,,
4945,1696613,10928,166.98,343,0.05,9.02,0.04990411549806595,411653,0.0001,,
4947,1697245,10932,166.28,343,0.05,8.95,0.22536921501159668,411811,0.0001,,
4949,1697851,10936,165.31,343,0.05,8.93,0.16326279938220978,411962,0.0001,,
4950,1698450,10940,163.68,343,0.05,8.83,0.03063748963177204,412112,0.0001,,
4953,1699178,10944,163.67,343,0.05,8.87,0.2128503918647766,412294,0.0001,,
4954,1699812,10948,163.03,343,0.05,8.85,0.10584597289562225,412452,0.0001,,
,1700000,,,,0.05,,0.030293837189674377,412499,0.0001,9.25,162.3
4962,1700456,10952,163.26,342,0.05,8.83,0.015348704531788826,412613,0.0001,,
4964,1701160,10956,164.34,342,0.05,8.95,0.027104048058390617,412789,0.0001,,
4967,1701947,10960,165.87,342,0.05,9.09,0.14858819544315338,412986,0.0001,,
4968,1702539,10964,165.52,342,0.05,9.05,0.04281282424926758,413134,0.0001,,
4970,1703138,10968,165.51,342,0.05,9.03,0.06556365638971329,413284,0.0001,,
4972,1703794,10972,165.22,342,0.05,9.09,0.025853414088487625,413448,0.0001,,
4974,1704517,10976,166.34,342,0.05,9.19,0.05547812581062317,413629,0.0001,,
4977,1705262,10980,166.31,342,0.05,9.22,0.013024626299738884,413815,0.0001,,
4979,1705841,10984,165.91,342,0.05,9.22,0.0811653584241867,413960,0.0001,,
4981,1706497,10988,165.74,342,0.05,9.22,0.034347936511039734,414124,0.0001,,
4983,1707125,10992,164.57,342,0.05,9.1,0.027909299358725548,414281,0.0001,,
4985,1707846,10996,165.62,342,0.05,9.1,0.04163813591003418,414461,0.0001,,
4987,1708545,11000,167.23,342,0.05,9.16,0.017320426180958748,414636,0.0001,,
4989,1709221,11004,167.86,342,0.05,9.13,0.03330971300601959,414805,0.0001,,
4991,1709887,11008,166.24,342,0.05,9.11,0.22463829815387726,414971,0.0001,,
4993,1710476,11012,165.19,342,0.05,8.98,0.01824655383825302,415118,0.0001,,
4995,1711151,11016,166.4,342,0.05,8.99,0.07604005932807922,415287,0.0001,,
4997,1711749,11020,165.28,342,0.05,8.88,0.16303563117980957,415437,0.0001,,
4999,1712392,11024,165.1,342,0.05,8.87,0.036343999207019806,415597,0.0001,,
5001,1713123,11028,165.1,342,0.05,8.84,0.15102985501289368,415780,0.0001,,
5002,1713603,11032,163.58,342,0.05,8.74,0.024757130071520805,415900,0.0001,,
5005,1714314,11036,164.63,342,0.05,8.74,0.027832916006445885,416078,0.0001,,
5007,1714966,11040,165.16,342,0.05,8.7,0.03254929184913635,416241,0.0001,,
5009,1715651,11044,164.73,342,0.05,8.62,0.031747005879879,416412,0.0001,,
5011,1716257,11048,164.45,342,0.05,8.61,0.019565094262361526,416564,0.0001,,
5013,1716911,11052,164.55,342,0.05,8.57,0.024745091795921326,416727,0.0001,,
