time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/n_updates,train/clip_fraction,train/learning_rate,train/clip_range,train/value_loss,eval/mean_ep_length,eval/mean_reward
149504,3.88,39,73,117.54,3792,0.14314576983451843,-0.003305272024590522,-0.5847198590636253,0.7858549952507019,0.0031423816,288,0.0538330078125,0.00025,0.2,0.3064392898231745,,
151552,3.85,39,74,117.82,3796,0.1317199319601059,-0.0019204763957532123,-0.639381717890501,0.7385511994361877,0.0046575475,292,0.03173828125,0.00025,0.2,0.3034204300493002,,
153600,3.85,40,75,118.67,3800,0.14713647961616516,-0.0029374340956564993,-0.5876069590449333,0.7203680872917175,0.004430954,296,0.0721435546875,0.00025,0.2,0.32506347820162773,,
155648,3.89,40,76,118.76,3804,0.11061720550060272,-0.003558906028047204,-0.6117205359041691,0.7929801344871521,0.0063933786,300,0.0560302734375,0.00025,0.2,0.25581821613013744,,
157696,3.89,41,77,117.81,3808,0.11757908761501312,-0.002142188692232594,-0.5836163908243179,0.7246356010437012,0.0061919615,304,0.072265625,0.00025,0.2,0.29049518797546625,,
159744,3.91,41,78,118.34,3812,0.15554741024971008,-0.002887211972847581,-0.5778045356273651,0.7129269242286682,0.003923188,308,0.0316162109375,0.00025,0.2,0.3182879015803337,,
161792,3.98,42,79,119.03,3817,0.140751451253891,-0.002808946359436959,-0.571015041321516,0.7084735035896301,0.0025780147,312,0.0526123046875,0.00025,0.2,0.3005052600055933,,
163840,4.08,42,80,120.8,3821,0.13884052634239197,-0.0028865103668067604,-0.6101130805909634,0.7046918869018555,0.0025592917,316,0.0223388671875,0.00025,0.2,0.3258298449218273,,
165888,4.12,43,81,121.03,3824,0.10270514339208603,-0.001710368727799505,-0.6286836862564087,0.7604813575744629,0.006304183,320,0.0521240234375,0.00025,0.2,0.2582133635878563,,
167936,4.19,43,82,122.6,3828,0.15403464436531067,0.0014063198468647897,-0.6462422795593739,0.7348778247833252,0.009646948,324,0.1024169921875,0.00025,0.2,0.31797555088996887,,
169984,4.19,44,83,124.6,3832,0.11021848022937775,-0.005947088240645826,-0.5986537076532841,0.7881381511688232,0.0044259457,328,0.06494140625,0.00025,0.2,0.26570377219468355,,
172032,4.34,44,84,125.39,3835,0.14765998721122742,-0.003523714913171716,-0.6011414043605328,0.7574892044067383,0.009048153,332,0.079833984375,0.00025,0.2,0.356732614338398,,
174080,4.37,45,85,125.55,3840,0.18237918615341187,0.0016891065461095423,-0.6017700284719467,0.7159515619277954,0.0053981286,336,0.10546875,0.00025,0.2,0.39883620105683804,,
176128,4.31,45,86,124.18,3844,0.12817369401454926,-0.0012485306651797146,-0.5569877475500107,0.7751303315162659,0.0030002645,340,0.0360107421875,0.00025,0.2,0.29807059839367867,,
178176,4.3,46,87,124.51,3846,0.15047986805438995,-0.0017248040239792317,-0.5298387110233307,0.7963479161262512,0.0027234335,344,0.0323486328125,0.00025,0.2,0.30009957030415535,,
180224,4.14,46,88,122.25,3849,0.14920520782470703,-0.001119795546401292,-0.5538107715547085,0.7914689183235168,0.004876186,348,0.0367431640625,0.00025,0.2,0.3209769781678915,,
182272,4.11,47,89,120.47,3854,0.17124135792255402,-0.0023892604222055525,-0.5178244039416313,0.7930694222450256,0.011572432,352,0.09326171875,0.00025,0.2,0.3498792424798012,,
184320,4.09,47,90,119.98,3857,0.13129611313343048,-0.0007178639498306438,-0.5792263634502888,0.7515773773193359,0.0016276969,356,0.0439453125,0.00025,0.2,0.32034807465970516,,
186368,4.05,48,91,119.9,3861,0.1309271901845932,-0.0011267333175055683,-0.5680086128413677,0.7888303995132446,0.0022328044,360,0.0419921875,0.00025,0.2,0.2974737472832203,,
188416,4.05,48,92,118.85,3865,0.16127371788024902,-0.0018976244027726352,-0.5523970536887646,0.7385998368263245,0.008100223,364,0.0631103515625,0.00025,0.2,0.3538051377981901,,
190464,4.06,49,93,117.72,3867,0.11297131329774857,-0.0008663615153636783,-0.5400640405714512,0.7939366698265076,0.0062009776,368,0.0736083984375,0.00025,0.2,0.27697115670889616,,
192512,4.15,49,94,119.04,3871,0.15713128447532654,-0.004589938616845757,-0.5359384417533875,0.749652624130249,0.0040877317,372,0.0487060546875,0.00025,0.2,0.30794914439320564,,
194560,4.17,50,95,120.59,3874,0.0945407897233963,-0.0025025535142049193,-0.5516501218080521,0.7969945073127747,0.00538199,376,0.034912109375,0.00025,0.2,0.23722228966653347,,
196608,4.18,50,96,120.94,3877,0.10530448704957962,-0.004056952864630148,-0.5435575991868973,0.8245236873626709,0.0048870016,380,0.0413818359375,0.00025,0.2,0.2515153447166085,,
198656,4.27,51,97,122.03,3879,0.1179102435708046,-0.0014283137279562652,-0.5442620106041431,0.7915837168693542,0.005512811,384,0.0828857421875,0.00025,0.2,0.270078313536942,,
200000,,,,,,0.12257733941078186,-0.005181814543902874,-0.5957226939499378,0.7713814973831177,0.007749027,388,0.0548095703125,0.00025,0.2,0.28910049609839916,131.6,4.9
200704,4.38,53,98,123.25,3726,,,,,,,,,,,,
202752,4.49,54,99,123.95,3730,0.18801753222942352,0.0005467015434987843,-0.595215916633606,0.6383999586105347,0.007722538,392,0.0638427734375,0.00025,0.2,0.39782825484871864,,
204800,4.55,54,100,124.27,3735,0.16698257625102997,0.0003645276592578739,-0.5655269473791122,0.7277669906616211,0.0036831489,396,0.05908203125,0.00025,0.2,0.32571603171527386,,
206848,4.47,55,101,122.48,3738,0.17856909334659576,-0.002933143376139924,-0.5941943116486073,0.7087669968605042,0.0031802747,400,0.048583984375,0.00025,0.2,0.35729468055069447,,
208896,4.5,55,102,122.74,3741,0.14916378259658813,-0.0025898333988152444,-0.5895920991897583,0.7912682294845581,0.0058636344,404,0.06591796875,0.00025,0.2,0.2752508260309696,,
210944,4.53,56,103,122.37,3745,0.08135299384593964,-0.0029514054185710847,-0.6286805085837841,0.8126503229141235,0.0057867263,408,0.0467529296875,0.00025,0.2,0.217865745536983,,
212992,4.47,56,104,122.72,3748,0.12684288620948792,0.003869801526889205,-0.6157668307423592,0.7954379320144653,0.007615598,412,0.11669921875,0.00025,0.2,0.31632366962730885,,
215040,4.44,57,105,123.14,3751,0.11028892546892166,-0.0021522759343497455,-0.6606611758470535,0.8196815252304077,0.006776148,416,0.0885009765625,0.00025,0.2,0.2893051244318485,,
217088,4.6,57,106,126.81,3754,0.19365118443965912,-0.000407464278396219,-0.6674242429435253,0.786523163318634,0.0058647585,420,0.054931640625,0.00025,0.2,0.3713398016989231,,
219136,4.68,58,107,127.45,3756,0.13772094249725342,-0.0024711871810723096,-0.6586077734827995,0.8306827545166016,0.0053778915,424,0.0906982421875,0.00025,0.2,0.3244532961398363,,
221184,4.65,58,108,127.38,3760,0.12568782269954681,0.0013560864317696542,-0.6456438787281513,0.8143264055252075,0.007104979,428,0.110107421875,0.00025,0.2,0.312356099486351,,
223232,4.61,59,109,127.21,3763,0.13379688560962677,-0.0006944352935533971,-0.6356329210102558,0.7145540714263916,0.0058759027,432,0.064208984375,0.00025,0.2,0.33327019214630127,,
225280,4.65,59,110,126.19,3766,0.11894907802343369,-0.0032848741102498025,-0.590306743979454,0.8097328543663025,0.005615469,436,0.0589599609375,0.00025,0.2,0.269226623699069,,
227328,4.68,60,111,127.72,3769,0.12065114080905914,-0.005392532097175717,-0.5746940448880196,0.7947181463241577,0.006485279,440,0.066162109375,0.00025,0.2,0.30994872003793716,,
229376,4.6,60,112,126.78,3773,0.1317194104194641,-0.002177969232434407,-0.5769644603133202,0.8146693706512451,0.0031665792,444,0.0430908203125,0.00025,0.2,0.2803794825449586,,
231424,4.54,61,113,124.58,3775,0.12420956790447235,-0.003891123691573739,-0.5619852244853973,0.8210874199867249,0.0038587097,448,0.0455322265625,0.00025,0.2,0.27872044034302235,,
233472,4.64,61,114,125.99,3779,0.10890749096870422,-0.0020742042688652873,-0.5682506747543812,0.8111478686332703,0.004225666,452,0.035888671875,0.00025,0.2,0.2919746544212103,,
235520,4.56,62,115,126.2,3782,0.15771977603435516,-0.005417953885626048,-0.5138441976159811,0.7959502935409546,0.009070563,456,0.0904541015625,0.00025,0.2,0.3583492524921894,,
237568,4.42,62,116,125.02,3785,0.14583875238895416,0.0018581235490273684,-0.5658190362155437,0.821418046951294,0.007253978,460,0.098876953125,0.00025,0.2,0.3238706085830927,,
239616,4.51,63,117,124.72,3789,0.1465402990579605,-0.0011489289754536003,-0.5390794686973095,0.7769708633422852,0.00499005,464,0.0469970703125,0.00025,0.2,0.35557405836880207,,
241664,4.61,63,118,125.47,3791,0.12812566757202148,-0.0031156560871750116,-0.5085973385721445,0.8076890707015991,0.004693349,468,0.059814453125,0.00025,0.2,0.31184759363532066,,
243712,4.63,64,119,124.98,3794,0.18769942224025726,-0.0017867741989903152,-0.5270371362566948,0.761712372303009,0.00639967,472,0.071044921875,0.00025,0.2,0.424027755856514,,
245760,4.63,64,120,125.45,3798,0.15043267607688904,-0.002264675189508125,-0.49951881542801857,0.7770307660102844,0.0051725316,476,0.0675048828125,0.00025,0.2,0.3423879127949476,,
247808,4.79,65,121,125.76,3801,0.11349178850650787,-0.003732761717401445,-0.4950746148824692,0.8065568804740906,0.0060302997,480,0.0489501953125,0.00025,0.2,0.29621821269392967,,
249856,5.03,65,122,129.86,3805,0.13214901089668274,0.0017761010385584086,-0.5086432602256536,0.8023180961608887,0.009090783,484,0.1097412109375,0.00025,0.2,0.3038732837885618,,
251904,5.06,66,123,131.69,3809,0.14458057284355164,-0.002657310076756403,-0.4824368841946125,0.7686689496040344,0.0071167173,488,0.066162109375,0.00025,0.2,0.3436213042587042,,
253952,4.95,66,124,129.22,3812,0.1341474950313568,-0.005414166051195934,-0.4699117559939623,0.822992742061615,0.0058256146,492,0.0604248046875,0.00025,0.2,0.2956301933154464,,
256000,5.01,67,125,129.43,3815,0.14751456677913666,-0.0033151531824842095,-0.49536431208252907,0.7510527968406677,0.005039364,496,0.0555419921875,0.00025,0.2,0.3528111446648836,,
258048,5.11,67,126,131.0,3818,0.167387917637825,-0.004397517652250826,-0.5238708760589361,0.6529229879379272,0.008493872,500,0.083984375,0.00025,0.2,0.4189689550548792,,
260096,5.21,68,127,132.29,3821,0.1803283393383026,-0.0022257842938415706,-0.524794040247798,0.735372006893158,0.0037062834,504,0.04052734375,0.00025,0.2,0.36251411586999893,,
262144,5.36,68,128,134.03,3824,0.17218637466430664,-0.0012146361696068197,-0.48235698603093624,0.7751529216766357,0.0041303746,508,0.042724609375,0.00025,0.2,0.3663721736520529,,
264192,5.41,69,129,135.47,3827,0.1713026762008667,-0.004190473788185045,-0.5251244585961103,0.7659408450126648,0.0051255426,512,0.0499267578125,0.00025,0.2,0.4148404560983181,,
266240,5.47,69,130,135.93,3830,0.1728193610906601,-0.0027879911940544844,-0.5140168536454439,0.8018526434898376,0.006740935,516,0.0633544921875,0.00025,0.2,0.38282141648232937,,
268288,5.57,69,131,138.3,3833,0.23004361987113953,-0.0027343370020389557,-0.5189180299639702,0.7232875823974609,0.0053182803,520,0.041748046875,0.00025,0.2,0.47414201870560646,,
270336,5.58,70,132,138.86,3835,0.1931302696466446,-0.002258421154692769,-0.5175486654043198,0.7428843975067139,0.0060444325,524,0.046630859375,0.00025,0.2,0.4080198407173157,,
272384,5.62,70,133,139.98,3838,0.19822539389133453,-0.0034448326914571226,-0.5005414914339781,0.7282525897026062,0.0073736543,528,0.0526123046875,0.00025,0.2,0.469024108722806,,
274432,5.69,71,134,139.51,3840,0.17583999037742615,-0.002985813422128558,-0.485147338360548,0.7360663414001465,0.008133338,532,0.0782470703125,0.00025,0.2,0.4302371647208929,,
276480,5.69,71,135,138.81,3843,0.1951972395181656,0.0008953951473813504,-0.48245819099247456,0.71076500415802,0.005889727,536,0.08837890625,0.00025,0.2,0.4161522015929222,,
278528,5.94,72,136,142.38,3845,0.2115146368741989,-0.0017521903500892222,-0.5142928175628185,0.7284368872642517,0.0031308567,540,0.07861328125,0.00025,0.2,0.43731217086315155,,
280576,5.86,72,137,140.86,3847,0.1315845251083374,-0.003521226637531072,-0.49498292431235313,0.8397402763366699,0.008870288,544,0.0679931640625,0.00025,0.2,0.32340422831475735,,
282624,5.86,73,138,142.12,3850,0.24852904677391052,-0.004987600055756047,-0.5008574295789003,0.6844599843025208,0.012164504,548,0.0860595703125,0.00025,0.2,0.6030543893575668,,
284672,5.97,73,139,143.91,3853,0.20090124011039734,-0.003988466516602784,-0.4993991293013096,0.7999047040939331,0.005264752,552,0.07470703125,0.00025,0.2,0.4540125336498022,,
286720,6.13,74,140,146.46,3855,0.18463584780693054,-0.003900168841937557,-0.5254675950855017,0.7465726733207703,0.004351206,556,0.0428466796875,0.00025,0.2,0.44556516222655773,,
288768,6.1,74,141,147.5,3857,0.20107927918434143,-0.0024975563283078372,-0.511075871065259,0.7505059838294983,0.003026668,560,0.033203125,0.00025,0.2,0.4726066794246435,,
290816,6.14,75,142,151.26,3859,0.18523551523685455,-0.002924886648543179,-0.5338814854621887,0.8201586008071899,0.0070750024,564,0.0543212890625,0.00025,0.2,0.4224122203886509,,
292864,5.93,75,143,147.17,3861,0.2224135398864746,-0.003021771786734462,-0.5353511571884155,0.7683758735656738,0.004534511,568,0.04833984375,0.00025,0.2,0.5385240074247122,,
294912,5.94,76,144,146.87,3863,0.27015990018844604,-0.0014839398500043899,-0.5012803338468075,0.6694890260696411,0.004139066,572,0.072998046875,0.00025,0.2,0.5789428576827049,,
296960,6.11,76,145,150.78,3865,0.25098392367362976,0.0010940360662061721,-0.4989454299211502,0.5969353914260864,0.014339363,576,0.1005859375,0.00025,0.2,0.5267697796225548,,
299008,6.32,77,146,154.29,3868,0.21902291476726532,-0.0021331312600523233,-0.46596477553248405,0.7069553136825562,0.01176563,580,0.0904541015625,0.00025,0.2,0.4874654021114111,,
300000,,,,,,0.3179923892021179,-0.003822879458311945,-0.4349584821611643,0.6644805669784546,0.0073294435,584,0.0848388671875,0.00025,0.2,0.6713456250727177,178.15,8.5
301056,6.42,80,147,156.17,3730,,,,,,,,,,,,
303104,6.48,81,148,156.95,3733,0.34829506278038025,-0.0029559722170233727,-0.4369078613817692,0.6574034690856934,0.0041024983,588,0.037841796875,0.00025,0.2,0.6344966106116772,,
305152,6.61,81,149,158.21,3735,0.21053996682167053,-0.002057076751952991,-0.4438650067895651,0.645418643951416,0.007445036,592,0.0921630859375,0.00025,0.2,0.5043478980660439,,
307200,6.51,82,150,156.14,3737,0.16381444036960602,-0.0027296444750390947,-0.4752799589186907,0.7806271314620972,0.010412806,596,0.0806884765625,0.00025,0.2,0.3893248699605465,,
309248,6.53,82,151,157.6,3740,0.18167395889759064,-0.0035347059019841254,-0.4566328004002571,0.7473078966140747,0.011515899,600,0.086181640625,0.00025,0.2,0.42752485536038876,,
311296,6.55,83,152,158.39,3743,0.1639263927936554,-0.003929970524040982,-0.4601717796176672,0.7751315832138062,0.005322813,604,0.0418701171875,0.00025,0.2,0.4004557617008686,,
313344,6.4,83,153,154.75,3745,0.1521569788455963,-0.0024603292695246637,-0.4545485954731703,0.8163952827453613,0.007184971,608,0.062255859375,0.00025,0.2,0.3520808946341276,,
315392,6.33,84,154,153.21,3747,0.18683241307735443,-0.003434177429880947,-0.42730819061398506,0.7571457028388977,0.007775414,612,0.04833984375,0.00025,0.2,0.453737935051322,,
317440,6.35,84,155,153.83,3750,0.19565537571907043,-0.0021131400135345757,-0.4556752685457468,0.7231908440589905,0.0034620976,616,0.0328369140625,0.00025,0.2,0.47794551961123943,,
319488,6.36,85,156,154.04,3753,0.18282242119312286,-0.0002592091041151434,-0.4312645234167576,0.6870604753494263,0.0046220506,620,0.054443359375,0.00025,0.2,0.48251571878790855,,
321536,6.34,85,157,152.17,3755,0.18793219327926636,-0.0024923265154939145,-0.4498408380895853,0.7588421106338501,0.005353855,624,0.0477294921875,0.00025,0.2,0.4242220725864172,,
323584,6.54,86,158,154.19,3757,0.18719801306724548,-0.0012270209845155478,-0.4189658425748348,0.6923986077308655,0.0075941244,628,0.05419921875,0.00025,0.2,0.4263904523104429,,
325632,6.71,86,159,155.35,3760,0.21259884536266327,-0.0018450328498147428,-0.40237071737647057,0.6797393560409546,0.009674348,632,0.080322265625,0.00025,0.2,0.4766337815672159,,
327680,6.93,87,160,157.39,3762,0.18751591444015503,-0.0011917345982510597,-0.3994377702474594,0.697415292263031,0.0067398082,636,0.0670166015625,0.00025,0.2,0.4335707053542137,,
329728,7.2,87,161,162.26,3765,0.1984836459159851,-0.0006271570455282927,-0.38982683047652245,0.7177373170852661,0.004004123,640,0.0633544921875,0.00025,0.2,0.481835899874568,,
331776,7.24,88,162,163.56,3767,0.27223286032676697,-0.002823868708219379,-0.40615231543779373,0.6860349178314209,0.006038403,644,0.0609130859375,0.00025,0.2,0.5758455283939838,,
333824,7.2,88,163,161.94,3769,0.18688291311264038,-0.003485669381916523,-0.40716737881302834,0.7585886120796204,0.008880813,648,0.0716552734375,0.00025,0.2,0.45208256505429745,,
335872,7.2,89,164,161.42,3771,0.30412521958351135,0.001621909555979073,-0.40840568393468857,0.6275559663772583,0.011776673,652,0.078125,0.00025,0.2,0.5995437651872635,,
337920,7.25,89,165,163.2,3773,0.17797324061393738,-0.0021651177667081356,-0.4025317747145891,0.7530105113983154,0.0102434,656,0.086669921875,0.00025,0.2,0.48851354233920574,,
339968,7.31,90,166,164.72,3775,0.21648915112018585,-0.0030278408667072654,-0.38074734807014465,0.7702662944793701,0.0051385476,660,0.054931640625,0.00025,0.2,0.4748294800519943,,
342016,7.28,90,167,166.09,3778,0.29099828004837036,-0.0007528236019425094,-0.3976437523961067,0.701379656791687,0.013742343,664,0.0789794921875,0.00025,0.2,0.6300561837852001,,
344064,7.18,91,168,165.06,3780,0.2531399130821228,-0.0011707827798090875,-0.3857612255960703,0.7870860695838928,0.0035755741,668,0.053955078125,0.00025,0.2,0.49760422855615616,,
346112,7.09,91,169,164.83,3782,0.23246625065803528,-0.003903983480995521,-0.378700852394104,0.7193846702575684,0.0077341315,672,0.040771484375,0.00025,0.2,0.5233336370438337,,
348160,7.26,92,170,167.95,3784,0.3085358440876007,0.002354539668885991,-0.40704233199357986,0.7201658487319946,0.010754641,676,0.0679931640625,0.00025,0.2,0.590835440903902,,
350208,7.3,92,171,169.48,3786,0.26610225439071655,-0.0017542880668770522,-0.41670202277600765,0.7306753396987915,0.0071809115,680,0.0596923828125,0.00025,0.2,0.5757376290857792,,
352256,7.27,92,172,169.31,3789,0.2731507122516632,-0.0015884766762610525,-0.41279212012887,0.7550542950630188,0.013782354,684,0.060791015625,0.00025,0.2,0.604285329580307,,
354304,7.44,93,173,172.21,3791,0.2736251950263977,-0.0008509359031450003,-0.40204294584691525,0.7332145571708679,0.006962303,688,0.09326171875,0.00025,0.2,0.5809900127351284,,
356352,7.43,93,174,172.75,3793,0.2577183246612549,-0.002220724883954972,-0.36241808347404003,0.7482176423072815,0.008514921,692,0.0599365234375,0.00025,0.2,0.5931974463164806,,
358400,7.43,94,175,173.25,3795,0.28229156136512756,-0.0014593371015507728,-0.40214451774954796,0.741060733795166,0.006219237,696,0.0634765625,0.00025,0.2,0.5918450020253658,,
360448,7.49,94,176,174.94,3797,0.2382204681634903,-0.0021867462201043963,-0.3499402403831482,0.6854390501976013,0.006364573,700,0.0732421875,0.00025,0.2,0.584306214004755,,
362496,7.61,95,177,175.75,3799,0.26705655455589294,-0.0018058943678624928,-0.37026652321219444,0.7416253089904785,0.011414364,704,0.0765380859375,0.00025,0.2,0.5317450612783432,,
364544,7.65,95,178,177.82,3801,0.24703668057918549,-0.002858251449652016,-0.36085207015275955,0.7670189142227173,0.007886646,708,0.083984375,0.00025,0.2,0.5397956911474466,,
366592,7.71,96,179,177.98,3804,0.24366320669651031,-0.005226628418313339,-0.36311578564345837,0.7617532014846802,0.010323097,712,0.0596923828125,0.00025,0.2,0.5291585251688957,,
368640,7.81,96,180,180.18,3806,0.2858148515224457,-0.0026457314961589873,-0.3835439831018448,0.7498041391372681,0.011251012,716,0.06689453125,0.00025,0.2,0.5356630999594927,,
370688,7.98,97,181,182.21,3808,0.22544504702091217,-0.0020363284274935722,-0.36641138792037964,0.7748929262161255,0.00691495,720,0.0706787109375,0.00025,0.2,0.5395904742181301,,
372736,8.0,97,182,183.07,3811,0.27752742171287537,5.966529715806246e-05,-0.37164505384862423,0.695326030254364,0.0084751295,724,0.078125,0.00025,0.2,0.630061998963356,,
374784,8.16,98,183,184.58,3813,0.24375805258750916,-0.0011695132998283952,-0.33080085180699825,0.6799668073654175,0.0064262175,728,0.058837890625,0.00025,0.2,0.5822861175984144,,
376832,8.25,98,184,185.52,3815,0.291785329580307,-1.944601535797119e-06,-0.3249183837324381,0.6374361515045166,0.0047691083,732,0.060546875,0.00025,0.2,0.6603921130299568,,
378880,8.35,99,185,186.27,3818,0.2554914057254791,0.0034657327050808817,-0.3816130645573139,0.7132807970046997,0.01641053,736,0.1126708984375,0.00025,0.2,0.5359559152275324,,
380928,8.47,99,186,187.72,3820,0.2704455256462097,-0.0008751256682444364,-0.32258804328739643,0.7084639668464661,0.0055247126,740,0.0494384765625,0.00025,0.2,0.5847103074193001,,
382976,8.59,100,187,189.75,3822,0.24455814063549042,-0.0034811575314961374,-0.326744943857193,0.7236189246177673,0.008130578,744,0.0557861328125,0.00025,0.2,0.5407385304570198,,
385024,8.58,100,188,190.13,3824,0.2923796474933624,-0.0025497307651676238,-0.2996388655155897,0.7272379398345947,0.004714617,748,0.0513916015625,0.00025,0.2,0.6089220494031906,,
387072,8.66,101,189,190.73,3826,0.24495860934257507,0.0015877644182182848,-0.30145336128771305,0.8013150095939636,0.015396203,752,0.0904541015625,0.00025,0.2,0.5090687740594149,,
389120,8.61,101,190,189.57,3828,0.3002902865409851,0.005147789779584855,-0.31197037920355797,0.7585581541061401,0.009089216,756,0.1126708984375,0.00025,0.2,0.6162038967013359,,
391168,8.67,102,191,189.26,3830,0.2497282326221466,-0.003596332622691989,-0.3095132354646921,0.8036173582077026,0.004033664,760,0.04443359375,0.00025,0.2,0.5620255563408136,,
393216,8.86,102,192,193.44,3832,0.36749398708343506,-0.0012313688348513097,-0.31624922901391983,0.6853032112121582,0.00250387,764,0.0267333984375,0.00025,0.2,0.7474553138017654,,
395264,8.93,103,193,194.69,3833,0.2717030346393585,-0.0005620720039587468,-0.30186114087700844,0.7187312245368958,0.0058968132,768,0.0467529296875,0.00025,0.2,0.5850052461028099,,
397312,8.91,103,194,193.95,3835,0.2916319966316223,-0.0017123912111856043,-0.3250303827226162,0.7655075788497925,0.006811408,772,0.0474853515625,0.00025,0.2,0.6285874545574188,,
399360,9.06,104,195,195.26,3837,0.29537275433540344,-0.0016366198542527854,-0.29756474308669567,0.6859273910522461,0.0072241314,776,0.056640625,0.00025,0.2,0.671514630317688,,
400000,,,,,,0.32619544863700867,-0.002668189234100282,-0.3340438436716795,0.6321558952331543,0.007116937,780,0.0718994140625,0.00025,0.2,0.6790093779563904,219.0,10.65
401408,8.95,108,196,193.09,3713,,,,,,,,,,,,
403456,8.85,108,197,190.66,3714,0.2506474256515503,-0.003398183616809547,-0.32813558354973793,0.7313284873962402,0.005915268,784,0.058837890625,0.00025,0.2,0.6022810339927673,,
405504,8.87,109,198,190.38,3716,0.24768592417240143,-0.0020689618249889463,-0.3484025504440069,0.7369248867034912,0.0133144455,788,0.0557861328125,0.00025,0.2,0.598235223442316,,
407552,8.94,109,199,191.83,3718,0.3558503985404968,-0.003959468565881252,-0.35260312259197235,0.6909281015396118,0.010510709,792,0.0692138671875,0.00025,0.2,0.7279256395995617,,
409600,8.81,110,200,189.87,3720,0.26222503185272217,-0.001397248197463341,-0.33076316118240356,0.7914802432060242,0.0074052117,796,0.06396484375,0.00025,0.2,0.47550547681748867,,
411648,8.85,110,201,190.39,3722,0.25039568543434143,-0.00021811702754348516,-0.32443292811512947,0.6663937568664551,0.0072626974,800,0.0556640625,0.00025,0.2,0.5691059026867151,,
413696,8.68,111,202,187.03,3724,0.298016756772995,-0.002904715685872361,-0.3716001883149147,0.7558138966560364,0.010725845,804,0.067626953125,0.00025,0.2,0.6838741675019264,,
415744,8.76,111,203,189.84,3726,0.250110924243927,0.0007853946881368756,-0.3628117237240076,0.732628583908081,0.0050022053,808,0.0714111328125,0.00025,0.2,0.5396860744804144,,
417792,8.65,112,204,188.23,3728,0.24593549966812134,-0.0013673393696080893,-0.4177060630172491,0.7927587628364563,0.00816991,812,0.0877685546875,0.00025,0.2,0.5502251051366329,,
419840,8.64,112,205,188.87,3730,0.25662416219711304,-0.004421315330546349,-0.4181791879236698,0.7799522280693054,0.0048627737,816,0.0443115234375,0.00025,0.2,0.5436967462301254,,
421888,8.48,113,206,186.85,3732,0.22242839634418488,-0.0022816452546976507,-0.3933555092662573,0.7628028392791748,0.005235219,820,0.051025390625,0.00025,0.2,0.5209141653031111,,
423936,8.47,113,207,186.8,3734,0.20066368579864502,-0.0031835840782150626,-0.38633399456739426,0.7951847314834595,0.008486854,824,0.0684814453125,0.00025,0.2,0.44719627499580383,,
425984,8.36,114,208,184.78,3736,0.25596410036087036,0.0009501457680016756,-0.4330641310662031,0.7712313532829285,0.0047643445,828,0.058349609375,0.00025,0.2,0.6381339728832245,,
428032,8.31,114,209,184.49,3739,0.20894941687583923,-0.0013103728997521102,-0.43084066919982433,0.731603741645813,0.00734751,832,0.0684814453125,0.00025,0.2,0.5105601157993078,,
430080,8.27,114,210,183.25,3741,0.18566164374351501,0.00085400854004547,-0.4208140429109335,0.8098909854888916,0.010832773,836,0.080078125,0.00025,0.2,0.4528394527733326,,
432128,8.3,115,211,183.64,3743,0.2328246682882309,0.0030023836297914386,-0.42968752421438694,0.7984198331832886,0.0081485715,840,0.0794677734375,0.00025,0.2,0.5405911412090063,,
434176,8.27,115,212,183.77,3745,0.19849823415279388,-0.003201334038749337,-0.366993336006999,0.739496111869812,0.0057110405,844,0.0518798828125,0.00025,0.2,0.4968610964715481,,
436224,8.26,116,213,184.7,3747,0.23258617520332336,-0.002523033326724544,-0.3907524459064007,0.8135275840759277,0.0057193204,848,0.0814208984375,0.00025,0.2,0.5513513870537281,,
438272,8.34,116,214,185.4,3749,0.24341022968292236,-0.0024047238402999938,-0.4022059254348278,0.7945807576179504,0.015354501,852,0.087158203125,0.00025,0.2,0.5671983957290649,,
440320,8.37,117,215,184.98,3750,0.29898956418037415,-0.002207702345913276,-0.3637662660330534,0.7746588587760925,0.006305365,856,0.0576171875,0.00025,0.2,0.6945038884878159,,
442368,8.23,117,216,182.36,3752,0.23962226510047913,0.0020272266992833465,-0.4040861614048481,0.8084069490432739,0.024065526,860,0.114013671875,0.00025,0.2,0.5487693604081869,,
444416,8.27,118,217,182.92,3754,0.2932071089744568,0.0003968012169934809,-0.359422717243433,0.79178786277771,0.0063293646,864,0.0858154296875,0.00025,0.2,0.6437536254525185,,
446464,8.16,118,218,181.33,3756,0.23001965880393982,-0.0016354710678569973,-0.3590806871652603,0.7706233263015747,0.006786787,868,0.054443359375,0.00025,0.2,0.5245929826050997,,
448512,7.95,119,219,177.18,3757,0.16698057949543,-0.0010458703036420047,-0.3552790582180023,0.8096942901611328,0.0059543718,872,0.0572509765625,0.00025,0.2,0.4131710659712553,,
450560,7.82,119,220,174.21,3759,0.25644299387931824,0.00013700203271582723,-0.35990481451153755,0.7832882404327393,0.010027621,876,0.0694580078125,0.00025,0.2,0.5358251538127661,,
452608,7.71,120,221,172.28,3761,0.25954675674438477,-0.0012773447670042515,-0.3727527763694525,0.7877992391586304,0.0076058516,880,0.0726318359375,0.00025,0.2,0.5191752333194017,,
