time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
1826816,308.32,62,29333,892,102.08,1278.2958984375,0.00025,0.26369357109069824,0.0,0.2,-4.843565974965713e-06,3564,0.0,-4.3655745685100555e-10,2825.2164001464844,,
1828864,307.36,62,29334,893,101.84,1229.9517822265625,0.00025,0.2611449956893921,0.0,0.2,-4.630936061289503e-06,3568,0.0,-2.4010660126805305e-09,2915.533493041992,,
1830912,310.56,62,29335,894,102.64,1161.16259765625,0.00025,0.26383286714553833,0.0,0.2,-3.593295772930105e-06,3572,0.0,-2.1245796233415604e-09,2515.1273345947266,,
1832960,310.24,62,29335,895,102.56,1401.602294921875,0.00025,0.2593100070953369,0.0,0.2,-5.663288902724162e-06,3576,0.0,-3.8708094507455826e-09,3059.6775512695312,,
1835008,309.92,62,29336,896,102.48,1353.9234619140625,0.00025,0.2678874135017395,0.0,0.2,-5.525819844365287e-06,3580,0.0,-2.735760062932968e-09,2889.93701171875,,
1837056,314.08,62,29337,897,103.52,1183.595703125,0.00025,0.2450951337814331,0.0,0.2,-2.5143022917006874e-06,3584,0.0,1.8917489796876907e-09,2593.081039428711,,
1839104,314.08,62,29337,898,103.52,1421.465576171875,0.00025,0.21801131963729858,0.0,0.2,-4.529377861217654e-06,3588,0.0,-5.529727786779404e-10,3012.8907165527344,,
1841152,313.44,62,29338,899,103.36,1398.190185546875,0.00025,0.2423202395439148,0.0,0.2,-3.9072927364713905e-06,3592,0.0,-5.471520125865936e-09,2740.644790649414,,
1843200,316.64,62,29339,900,104.16,1394.752685546875,0.00025,0.22054940462112427,0.0,0.2,-3.4563912265639374e-06,3596,0.0,-1.6298145055770874e-09,2803.36328125,,
1845248,319.84,62,29339,901,104.96,1526.67236328125,0.00025,0.2417256236076355,0.0,0.2,-2.9290297192119397e-06,3600,0.0,2.6775524020195007e-09,2873.9342346191406,,
1847296,315.36,62,29340,902,103.84,1336.767578125,0.00025,0.23431116342544556,0.0,0.2,-3.797644922087784e-06,3604,0.0,-4.3655745685100555e-09,2791.8626098632812,,
1849344,316.64,63,29340,903,104.16,1505.88623046875,0.00025,0.23646217584609985,0.0,0.2,-3.4301238684975033e-06,3608,0.0,1.7462298274040222e-09,2926.413360595703,,
1851392,317.28,63,29341,904,104.32,1594.400146484375,0.00025,0.23770004510879517,0.0,0.2,-3.273392465530378e-06,3612,0.0,-2.2118911147117615e-09,2802.496536254883,,
1853440,316.96,63,29342,905,104.24,1462.4713134765625,0.00025,0.2626436948776245,0.0,0.2,-8.818725092396562e-06,3616,0.0,5.209585651755333e-09,3002.4278106689453,,
1855488,314.4,63,29343,906,103.6,1367.048583984375,0.00025,0.2546551823616028,0.0,0.2,-6.336701233067288e-06,3620,0.0,-4.220055416226387e-09,2799.3451385498047,,
1857536,316.96,63,29343,907,104.24,1102.335693359375,0.00025,0.24065035581588745,0.0,0.2,-6.318261142723713e-06,3624,0.0,-2.0925654098391533e-08,2443.4420471191406,,
1859584,310.24,63,29344,908,102.56,1489.75732421875,0.00025,0.2142932415008545,0.0,0.2,-4.402798566616184e-06,3628,0.0,1.979060471057892e-09,2966.4127349853516,,
1861632,308.64,63,29345,909,102.16,1515.984130859375,0.00025,0.27349454164505005,0.0,0.2,-6.7338552725004774e-06,3632,0.0,-1.760781742632389e-08,3082.5411834716797,,
1863680,313.12,62,29831,910,103.28,1111.24658203125,0.00025,0.26642316579818726,0.0,0.2,-4.4266696477279766e-06,3636,0.0,1.775333657860756e-09,2583.0362701416016,,
1865728,314.4,61,30177,911,103.6,1415.623291015625,0.00025,0.21796643733978271,0.0,0.2,-2.5188156129729578e-06,3640,0.0,6.111804395914078e-10,2620.9488983154297,,
1867776,311.84,61,30177,912,102.96,1404.5731201171875,0.00025,0.22927820682525635,0.0,0.2,-3.1371484965347918e-06,3644,0.0,7.566995918750763e-10,3136.2210388183594,,
1869824,315.68,61,30178,913,103.92,1380.239990234375,0.00025,0.25638139247894287,0.0,0.2,-3.0212666501938656e-06,3648,0.0,2.0081643015146255e-09,2892.4231567382812,,
1871872,316.96,62,30179,914,104.24,1425.6195068359375,0.00025,0.24958163499832153,0.0,0.2,-4.80607029373914e-06,3652,0.0,-3.958120942115784e-09,2810.4969940185547,,
1873920,313.12,62,30179,915,103.28,1244.668701171875,0.00025,0.21806180477142334,0.0,0.2,-2.4458500504920266e-06,3656,0.0,-6.984919309616089e-10,2504.6036987304688,,
1875968,315.04,62,30180,916,103.76,1879.9642333984375,0.00025,0.21784991025924683,0.0,0.2,-1.811270607277038e-06,3660,0.0,2.6193447411060333e-09,3293.230972290039,,
1878016,316.32,62,30180,917,104.08,1486.984619140625,0.00025,0.24819475412368774,0.0,0.2,-1.4668500867287548e-06,3664,0.0,3.7834979593753815e-10,3159.7942657470703,,
1880064,312.48,62,30181,918,103.12,1698.323974609375,0.00025,0.22712916135787964,0.0,0.2,-1.929528131938696e-06,3668,0.0,-1.178705133497715e-09,2984.235061645508,,
1882112,313.44,62,30181,919,103.36,1552.4141845703125,0.00025,0.2326568365097046,0.0,0.2,-1.4388970726031403e-06,3672,0.0,-2.444721758365631e-09,2836.3607788085938,,
1884160,311.2,62,30182,920,102.8,1578.2835693359375,0.00025,0.24137622117996216,0.0,0.2,-2.1754848020805184e-06,3676,0.0,-1.8335413187742233e-09,3164.682418823242,,
1886208,307.68,62,30183,921,101.92,1679.2421875,0.00025,0.2576467990875244,0.0,0.2,-4.026881796903581e-06,3680,0.0,-3.754394128918648e-09,3144.822555541992,,
1888256,306.72,62,30183,922,101.68,1440.59375,0.00025,0.2649161219596863,0.0,0.2,-4.044791552360039e-06,3684,0.0,3.637978807091713e-09,2858.5606842041016,,
1890304,308.0,62,30184,923,102.0,1324.5853271484375,0.00025,0.2562960982322693,0.0,0.2,-3.433222545368153e-06,3688,0.0,-2.0954757928848267e-09,2761.9884338378906,,
1892352,308.96,62,30185,924,102.24,1378.766357421875,0.00025,0.24805545806884766,0.0,0.2,-2.3646358613405027e-06,3692,0.0,1.979060471057892e-09,2837.825454711914,,
1894400,311.2,62,30185,925,102.8,1486.441650390625,0.00025,0.23023080825805664,0.0,0.2,-1.5800207293636959e-06,3696,0.0,-1.9208528101444244e-09,2926.0137329101562,,
1896448,314.4,62,30186,926,103.6,1751.5233154296875,0.00025,0.26100337505340576,0.0,0.2,-3.351074653323849e-06,3700,0.0,-9.022187441587448e-10,3157.303466796875,,
1898496,314.72,62,30186,927,103.68,1359.8427734375,0.00025,0.23113077878952026,0.0,0.2,-2.581898023379381e-06,3704,0.0,2.9103830456733704e-11,2810.0572814941406,,
1900544,312.8,62,30187,928,103.2,1491.1064453125,0.00025,0.2057361602783203,0.0,0.2,-2.0253774124512347e-06,3708,0.0,-1.280568540096283e-09,2809.901840209961,,
1902592,312.48,63,30188,929,103.12,1643.391845703125,0.00025,0.23580825328826904,0.0,0.2,-2.135013673409958e-06,3712,0.0,1.7462298274040222e-09,3151.2820434570312,,
1904640,308.96,63,30188,930,102.24,1500.383544921875,0.00025,0.2359728217124939,0.0,0.2,-3.076993692729957e-06,3716,0.0,4.220055416226387e-10,2929.397232055664,,
1906688,306.72,63,30189,931,101.68,1609.8375244140625,0.00025,0.25315964221954346,0.0,0.2,-3.242210212306418e-06,3720,0.0,-2.0954757928848267e-09,2993.193603515625,,
1908736,305.44,63,30190,932,101.36,1405.74169921875,0.00025,0.22386354207992554,0.0,0.2,-1.949799845135658e-06,3724,0.0,5.820766091346741e-10,2905.649948120117,,
1910784,309.92,63,30190,933,102.48,1751.267333984375,0.00025,0.25737226009368896,0.0,0.2,-3.6245363617126714e-06,3728,0.0,2.0081643015146255e-09,3036.3856506347656,,
1912832,309.6,63,30191,934,102.4,1474.22314453125,0.00025,0.23463881015777588,0.0,0.2,-2.9089697335393794e-06,3732,0.0,1.4842953532934189e-09,3085.9583892822266,,
1914880,312.16,63,30191,935,103.04,1601.9412841796875,0.00025,0.24084430932998657,0.0,0.2,-2.495741718178124e-06,3736,0.0,-4.3655745685100555e-09,2773.6886291503906,,
1916928,310.56,63,30192,936,102.64,1398.659912109375,0.00025,0.2343410849571228,0.0,0.2,-2.6397228580776755e-06,3740,0.0,-5.529727786779404e-10,3040.279769897461,,
1918976,314.4,63,30193,937,103.6,1302.96533203125,0.00025,0.24875730276107788,0.0,0.2,-3.186783729347553e-06,3744,0.0,4.423782229423523e-09,3157.1598358154297,,
1921024,314.4,63,30193,938,103.6,1488.3992919921875,0.00025,0.21291202306747437,0.0,0.2,-2.8465886146022967e-06,3748,0.0,1.7462298274040222e-09,2723.6810760498047,,
1923072,312.48,63,30194,939,103.12,1618.130859375,0.00025,0.2346596121788025,0.0,0.2,-2.5457237597947824e-06,3752,0.0,-4.3655745685100555e-11,2930.253707885742,,
1925120,316.32,63,30194,940,104.08,1676.21337890625,0.00025,0.23455548286437988,0.0,0.2,-2.1892787671617953e-06,3756,0.0,6.693881005048752e-10,2991.503616333008,,
1927168,318.88,63,30195,941,104.72,1405.40673828125,0.00025,0.23296022415161133,0.0,0.2,-1.33913760436144e-06,3760,0.0,-8.149072527885437e-10,2711.5262298583984,,
1929216,316.64,63,30196,942,104.16,1647.2000732421875,0.00025,0.24189138412475586,0.0,0.2,-2.355248717833547e-06,3764,0.0,-3.987224772572517e-09,3339.030563354492,,
1931264,316.32,63,30196,943,104.08,1341.0455322265625,0.00025,0.24635934829711914,0.0,0.2,-2.09532842632143e-06,3768,0.0,-1.1059455573558807e-09,2697.1364135742188,,
1933312,317.92,64,30197,944,104.48,1436.85009765625,0.00025,0.2134525179862976,0.0,0.2,-2.6382995699236744e-06,3772,0.0,-4.94765117764473e-10,2868.868133544922,,
1935360,315.04,64,30197,945,103.76,1459.916259765625,0.00025,0.232244610786438,0.0,0.2,-3.816066111994587e-06,3776,0.0,2.3865140974521637e-09,3216.3265533447266,,
1937408,313.76,64,30198,946,103.44,1596.987060546875,0.00025,0.2551610469818115,0.0,0.2,-4.048587470606435e-06,3780,0.0,8.149072527885437e-10,2926.4519805908203,,
1939456,312.16,64,30199,947,103.04,1268.9259033203125,0.00025,0.27611249685287476,0.0,0.2,-5.058699557025648e-06,3784,0.0,-5.820766091346741e-11,2826.9695587158203,,
1941504,313.44,64,30199,948,103.36,901.75439453125,0.00025,0.2548968195915222,0.0,0.2,-2.9660438656264887e-06,3788,0.0,1.1350493878126144e-09,2571.499496459961,,
1943552,312.8,64,30200,949,103.2,1358.1009521484375,0.00025,0.2381022572517395,0.0,0.2,-4.110365566134533e-06,3792,0.0,7.566995918750763e-10,3009.173385620117,,
1945600,315.04,64,30200,950,103.76,1435.9105224609375,0.00025,0.2500024437904358,0.0,0.2,-2.928294662751796e-06,3796,0.0,-5.820766091346741e-10,2962.635040283203,,
1947648,317.6,64,30201,951,104.4,1648.1273193359375,0.00025,0.21997904777526855,0.0,0.2,-2.2299184294638508e-06,3800,0.0,2.0954757928848267e-09,2862.0819702148438,,
1949696,321.12,64,30202,952,105.28,1241.89306640625,0.00025,0.21494555473327637,0.0,0.2,-1.685213469215796e-06,3804,0.0,-1.8335413187742233e-09,2821.542022705078,,
1950000,,,,,,1795.827392578125,0.00025,0.2532687783241272,0.0,0.2,-2.528903806364724e-06,3808,0.0,4.409230314195156e-09,3145.102569580078,319.2,104.8
1951744,319.84,64,30204,953,104.96,,,,,,,,,,,,
1953792,320.16,61,31614,954,105.04,1211.0162353515625,0.00025,0.24739450216293335,0.0,0.2,-1.690276228316634e-06,3812,0.0,-4.94765117764473e-10,2915.377487182617,,
1955840,315.04,61,31614,955,103.76,1565.7518310546875,0.00025,0.2393871545791626,0.0,0.2,-1.837971382201431e-06,3816,0.0,-1.9208528101444244e-09,2890.869155883789,,
1957888,315.68,61,31615,956,103.92,1438.313720703125,0.00025,0.24354052543640137,0.0,0.2,-1.9871497869417e-06,3820,0.0,1.1059455573558807e-09,3234.4728240966797,,
1959936,314.72,61,31616,957,103.68,1484.050537109375,0.00025,0.25033390522003174,0.0,0.2,-1.5177360026541464e-06,3824,0.0,1.1932570487260818e-09,3041.6153869628906,,
1961984,315.68,62,31616,958,103.92,1553.293701171875,0.00025,0.26062214374542236,0.0,0.2,-2.713411312527114e-06,3828,0.0,-3.4051481634378433e-09,3048.5292053222656,,
1964032,317.92,62,31617,959,104.48,1642.682373046875,0.00025,0.25812190771102905,0.0,0.2,-3.697407393588037e-06,3832,0.0,-4.249159246683121e-09,2915.7322387695312,,
1966080,317.6,62,31618,960,104.4,1670.399658203125,0.00025,0.231955885887146,0.0,0.2,-2.3959277228868814e-06,3836,0.0,-6.111804395914078e-10,2662.7884063720703,,
1968128,312.48,62,31618,961,103.12,1609.009765625,0.00025,0.22526389360427856,0.0,0.2,-2.9994903840702136e-06,3840,0.0,9.89530235528946e-10,3235.2010192871094,,
1970176,308.96,62,31619,962,102.24,1519.6842041015625,0.00025,0.2555711269378662,0.0,0.2,-2.523314833524637e-06,3844,0.0,-1.57160684466362e-09,2926.3523712158203,,
1972224,308.32,62,31620,963,102.08,1347.020263671875,0.00025,0.22606635093688965,0.0,0.2,-2.1417875117890617e-06,3848,0.0,3.434251993894577e-09,2896.28857421875,,
1974272,307.68,62,31621,964,101.92,1843.270751953125,0.00025,0.2583337426185608,0.0,0.2,-3.3425569370137964e-06,3852,0.0,-1.1932570487260818e-09,3089.6787872314453,,
1976320,310.56,62,31621,965,102.64,1627.71044921875,0.00025,0.23846399784088135,0.0,0.2,-2.721656144899498e-06,3856,0.0,-2.8812792152166367e-09,2854.762435913086,,
1978368,311.2,62,31622,966,102.8,1410.460693359375,0.00025,0.23321086168289185,0.0,0.2,-2.547226415572368e-06,3860,0.0,-4.889443516731262e-09,2802.556365966797,,
1980416,314.08,62,31623,967,103.52,1410.4195556640625,0.00025,0.23660987615585327,0.0,0.2,-3.122326688753674e-06,3864,0.0,2.0372681319713593e-10,2987.8388671875,,
1982464,315.68,62,31623,968,103.92,1521.4849853515625,0.00025,0.2590392827987671,0.0,0.2,-2.977645195301193e-06,3868,0.0,2.3283064365386963e-09,2792.70751953125,,
1984512,315.04,62,31624,969,103.76,1510.821044921875,0.00025,0.24661552906036377,0.0,0.2,-3.3118265463372154e-06,3872,0.0,1.4842953532934189e-09,2927.1007385253906,,
1986560,311.52,62,31625,970,102.88,1396.83203125,0.00025,0.25335633754730225,0.0,0.2,-2.6823318535207363e-06,3876,0.0,6.402842700481415e-10,2869.3883361816406,,
1988608,315.04,62,31626,971,103.76,1277.693603515625,0.00025,0.2586117386817932,0.0,0.2,-2.976200931925632e-06,3880,0.0,1.7462298274040222e-10,2910.1661529541016,,
1990656,316.96,62,31626,972,104.24,1350.012939453125,0.00025,0.2588444948196411,0.0,0.2,-3.1801385915741776e-06,3884,0.0,2.4301698431372643e-09,2665.0201416015625,,
1992704,312.16,63,31627,973,103.04,1397.281494140625,0.00025,0.2431449294090271,0.0,0.2,-2.5857804359930014e-06,3888,0.0,-1.8044374883174896e-09,2986.1387939453125,,
1994752,313.76,63,31628,974,103.44,1442.09423828125,0.00025,0.2589852809906006,0.0,0.2,-3.6505220890603596e-06,3892,0.0,-3.521563485264778e-09,2998.2083129882812,,
1996800,315.04,63,31628,975,103.76,1523.5748291015625,0.00025,0.2653225064277649,0.0,0.2,-3.611657902524712e-06,3896,0.0,-2.9103830456733704e-11,2775.353012084961,,
1998848,312.16,63,31629,976,103.04,1586.067138671875,0.00025,0.27078819274902344,0.0,0.2,-6.095031523045691e-06,3900,0.0,-5.326000973582268e-09,3157.501998901367,,
2000896,314.08,63,31630,977,103.52,1245.322509765625,0.00025,0.25821566581726074,0.0,0.2,-2.515937289615522e-06,3904,0.0,-2.5029294192790985e-09,2588.6986541748047,,
2002944,312.8,63,31630,978,103.2,1451.44189453125,0.00025,0.24185270071029663,0.0,0.2,-2.3365326740076853e-06,3908,0.0,-2.9103830456733704e-11,2866.0174560546875,,
2004992,314.08,63,31631,979,103.52,1539.1468505859375,0.00025,0.25784409046173096,0.0,0.2,-2.6301889377577936e-06,3912,0.0,-3.2741809263825417e-09,3135.340042114258,,
2007040,314.72,63,31632,980,103.68,1424.3935546875,0.00025,0.255568265914917,0.0,0.2,-3.343671920674751e-06,3916,0.0,-7.275957614183426e-10,2765.892059326172,,
2009088,317.92,63,31632,981,104.48,1230.126953125,0.00025,0.24019116163253784,0.0,0.2,-3.5209023678817175e-06,3920,0.0,3.987224772572517e-09,2629.818893432617,,
2011136,313.12,63,31633,982,103.28,1434.4979248046875,0.00025,0.24616211652755737,0.0,0.2,-3.153019306978422e-06,3924,0.0,2.3137545213103294e-09,2720.289291381836,,
2013184,316.96,63,31634,983,104.24,1594.595458984375,0.00025,0.25002288818359375,0.0,0.2,-6.6149019914973906e-06,3928,0.0,-8.352799341082573e-09,3055.3487548828125,,
2015232,316.96,63,31635,984,104.24,1525.718994140625,0.00025,0.28627586364746094,0.0,0.2,-4.146503556512471e-06,3932,0.0,-4.0745362639427185e-10,2888.094482421875,,
2017280,312.8,63,31635,985,103.2,1379.513427734375,0.00025,0.23556619882583618,0.0,0.2,-1.935282817555617e-06,3936,0.0,-4.3655745685100555e-10,2638.6034088134766,,
2019328,309.6,63,31636,986,102.4,1459.1795654296875,0.00025,0.25711506605148315,0.0,0.2,-5.214836718892002e-06,3940,0.0,-8.440110832452774e-10,3003.0839080810547,,
2021376,311.84,63,31637,987,102.96,1434.0748291015625,0.00025,0.24461543560028076,0.0,0.2,-3.434323602391487e-06,3944,0.0,3.6088749766349792e-09,2749.591323852539,,
2023424,309.6,63,31638,988,102.4,1756.6856689453125,0.00025,0.23403960466384888,0.0,0.2,-3.247475966361435e-06,3948,0.0,1.5425030142068863e-09,2767.980194091797,,
2025472,307.04,64,31638,989,101.76,1379.564697265625,0.00025,0.25090014934539795,0.0,0.2,-2.766849220847689e-06,3952,0.0,1.280568540096283e-09,3093.0306396484375,,
2027520,309.92,64,31639,990,102.48,1489.5157470703125,0.00025,0.2521389126777649,0.0,0.2,-1.8280981421980869e-06,3956,0.0,2.9103830456733704e-11,3085.710205078125,,
2029568,311.52,64,31640,991,102.88,1255.6328125,0.00025,0.27171123027801514,0.0,0.2,-2.618172999291346e-06,3960,0.0,-6.693881005048752e-10,2796.3016357421875,,
2031616,310.24,64,31641,992,102.56,1335.594482421875,0.00025,0.237659752368927,0.0,0.2,-3.034943134139212e-06,3964,0.0,5.238689482212067e-10,2942.4425048828125,,
2033664,309.6,64,31641,993,102.4,1341.716552734375,0.00025,0.25211143493652344,0.0,0.2,-3.3846994966779675e-06,3968,0.0,-7.566995918750763e-10,3016.320602416992,,
2035712,309.92,64,31642,994,102.48,1373.837646484375,0.00025,0.2588648796081543,0.0,0.2,-2.986802869031635e-06,3972,0.0,1.1932570487260818e-09,2744.20068359375,,
2037760,309.92,64,31643,995,102.48,1418.6578369140625,0.00025,0.22946518659591675,0.0,0.2,-3.1360222010334837e-06,3976,0.0,-1.076841726899147e-09,2814.6996459960938,,
2039808,310.24,64,31643,996,102.56,1594.1910400390625,0.00025,0.2536563277244568,0.0,0.2,-4.587143649814607e-06,3980,0.0,1.5133991837501526e-09,3045.172119140625,,
2041856,311.2,64,31644,997,102.8,1176.711669921875,0.00025,0.26887792348861694,0.0,0.2,-3.862999605530604e-06,3984,0.0,2.6193447411060333e-10,2715.548599243164,,
2043904,311.2,64,31645,998,102.8,1384.4886474609375,0.00025,0.22073578834533691,0.0,0.2,-2.810955876952903e-06,3988,0.0,-1.2514647096395493e-09,2969.471923828125,,
2045952,312.16,64,31646,999,103.04,1418.4327392578125,0.00025,0.25339025259017944,0.0,0.2,-3.208061357895531e-06,3992,0.0,3.230525180697441e-09,2919.310989379883,,
2048000,309.6,64,31646,1000,102.4,1351.1064453125,0.00025,0.2538072466850281,0.0,0.2,-2.256665844413419e-06,3996,0.0,1.9208528101444244e-09,2692.9273834228516,,
2050048,311.2,64,31647,1001,102.8,1682.228271484375,0.00025,0.2381296157836914,0.0,0.2,-2.390884326075593e-06,4000,0.0,-2.153683453798294e-09,2959.0909576416016,,
2052096,311.52,64,31648,1002,102.88,1431.19921875,0.00025,0.26339787244796753,0.0,0.2,-3.908364121230079e-06,4004,0.0,-1.4551915228366852e-10,3074.5963287353516,,
2054144,311.52,64,31648,1003,102.88,1523.0888671875,0.00025,0.24081385135650635,0.0,0.2,-2.426242353692487e-06,4008,0.0,2.6193447411060333e-10,2912.629425048828,,
2056192,311.2,64,31649,1004,102.8,1326.82421875,0.00025,0.22866082191467285,0.0,0.2,-1.8190716097876702e-06,4012,0.0,-5.238689482212067e-10,2634.0591430664062,,
2058240,314.08,65,31650,1005,103.52,1555.0089111328125,0.00025,0.23465335369110107,0.0,0.2,-3.47765413266643e-06,4016,0.0,-6.402842700481415e-10,3173.162567138672,,
2060288,314.4,65,31651,1006,103.6,1497.7723388671875,0.00025,0.2543134093284607,0.0,0.2,-3.3040502955827833e-06,4020,0.0,9.313225746154785e-10,2873.408401489258,,
2062336,314.72,65,31651,1007,103.68,1485.595458984375,0.00025,0.22194397449493408,0.0,0.2,-2.5106042897959924e-06,4024,0.0,8.731149137020111e-10,2812.989532470703,,
2064384,315.04,65,31652,1008,103.76,1628.554443359375,0.00025,0.24111735820770264,0.0,0.2,-1.90874801830887e-06,4028,0.0,1.1641532182693481e-10,2901.7909088134766,,
2066432,315.68,65,31653,1009,103.92,1614.3330078125,0.00025,0.2562141418457031,0.0,0.2,-2.280489326267343e-06,4032,0.0,1.4551915228366852e-09,3062.2677612304688,,
2068480,315.68,65,31654,1010,103.92,1429.449951171875,0.00025,0.25103235244750977,0.0,0.2,-2.4231909918626116e-06,4036,0.0,9.022187441587448e-10,2917.674118041992,,
2070528,312.48,65,31654,1011,103.12,1449.5179443359375,0.00025,0.244928240776062,0.0,0.2,-2.1538612173799265e-06,4040,0.0,4.423782229423523e-09,2684.951187133789,,
2072576,315.68,65,31655,1012,103.92,1325.185791015625,0.00025,0.24109423160552979,0.0,0.2,-2.4011883041907822e-06,4044,0.0,-4.627509042620659e-09,2976.2584228515625,,
2074624,318.88,60,34415,1013,104.72,1447.975341796875,0.00025,0.2272753119468689,0.0,0.2,-2.072490460136578e-06,4048,0.0,-9.89530235528946e-10,3197.246078491211,,
2076672,319.52,60,34580,1014,104.88,1457.871826171875,0.00025,0.2546018362045288,0.0,0.2,-2.0158688016636006e-06,4052,0.0,-2.735760062932968e-09,2841.1014709472656,,
2078720,320.16,60,34581,1015,105.04,1360.580078125,0.00025,0.2275017499923706,0.0,0.2,-1.736139410013493e-06,4056,0.0,4.220055416226387e-09,2765.251998901367,,
