time/episodes,time/fps,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
3616,583,1115801,1912,0.01,2899.6,-15.08,,,0.0001,253950,0.009509503841400146
3620,583,1118300,1917,0.01,2898.73,-15.02,,,0.0001,254574,0.010755360126495361
3624,583,1121195,1922,0.01,2915.2,-14.85,,,0.0001,255298,0.02256370149552822
3628,583,1123912,1926,0.01,2910.37,-14.81,,,0.0001,255977,0.011586655862629414
3632,583,1127008,1932,0.01,2934.08,-14.74,,,0.0001,256751,0.0036992228124290705
3636,583,1130243,1938,0.01,2955.15,-14.56,,,0.0001,257560,0.01784219592809677
3640,583,1132731,1942,0.01,2952.26,-14.57,,,0.0001,258182,0.008532904088497162
3644,583,1135363,1947,0.01,2928.97,-14.75,,,0.0001,258840,0.007955572567880154
3648,583,1137996,1951,0.01,2904.86,-14.83,,,0.0001,259498,0.005140842869877815
3652,582,1141245,1957,0.01,2907.48,-14.75,,,0.0001,260311,0.014001594856381416
3656,582,1144466,1963,0.01,2922.09,-14.72,,,0.0001,261116,0.008058306761085987
3660,582,1147620,1968,0.01,2932.61,-14.58,,,0.0001,261904,0.004700930789113045
3664,582,1150530,1974,0.01,2922.43,-14.55,,,0.0001,262632,0.0057103983126580715
3668,582,1153520,1979,0.01,2921.44,-14.47,,,0.0001,263379,0.008361943997442722
3672,582,1156504,1984,0.01,2929.84,-14.44,,,0.0001,264125,0.011403348296880722
3676,582,1159260,1989,0.01,2939.66,-14.38,,,0.0001,264814,0.009787899442017078
3680,582,1161953,1994,0.01,2934.27,-14.33,,,0.0001,265488,0.01025800034403801
3684,582,1164465,1998,0.01,2913.36,-14.4,,,0.0001,266116,0.023186540231108665
3688,582,1167562,2004,0.01,2939.78,-14.26,,,0.0001,266890,0.006586191710084677
3692,582,1170395,2009,0.01,2932.38,-14.37,,,0.0001,267598,0.01107705757021904
3696,582,1173437,2014,0.01,2921.97,-14.38,,,0.0001,268359,0.011525001376867294
3700,582,1176275,2019,0.01,2922.93,-14.4,,,0.0001,269068,0.004797258414328098
3704,582,1179029,2024,0.01,2905.61,-14.57,,,0.0001,269757,0.01266670785844326
3708,582,1182321,2030,0.01,2916.11,-14.49,,,0.0001,270580,0.008821526542305946
3712,582,1185401,2035,0.01,2914.08,-14.48,,,0.0001,271350,0.04103035852313042
3716,582,1188126,2040,0.01,2913.52,-14.59,,,0.0001,272031,0.008705654181540012
3720,582,1190971,2045,0.01,2927.15,-14.47,,,0.0001,272742,0.010312900878489017
3724,582,1193773,2050,0.01,2923.25,-14.57,,,0.0001,273443,0.008278325200080872
3728,582,1196694,2056,0.01,2931.33,-14.57,,,0.0001,274173,0.012966915965080261
,,1200000,,0.01,,,3264.3,-13.35,0.0001,274999,0.0035149333998560905
3732,576,1200003,2082,0.01,2940.08,-14.52,,,0.0001,275000,0.005971249658614397
3736,576,1203207,2088,0.01,2938.52,-14.68,,,0.0001,275801,0.004117956850677729
3740,576,1206609,2094,0.01,2975.44,-14.52,,,0.0001,276652,0.0064790742471814156
3744,576,1210112,2100,0.01,3010.34,-14.35,,,0.0001,277527,0.008749093860387802
3748,576,1213268,2106,0.01,3031.12,-14.18,,,0.0001,278316,0.018723729997873306
3752,576,1217120,2112,0.01,3055.07,-14.09,,,0.0001,279279,0.03215260058641434
3756,576,1220465,2118,0.01,3060.14,-14.02,,,0.0001,280116,0.0066231489181518555
3760,576,1223260,2123,0.01,3045.68,-14.13,,,0.0001,280814,0.006058895494788885
3764,575,1226398,2129,0.01,3054.91,-14.07,,,0.0001,281599,0.020118780434131622
3768,575,1229338,2134,0.01,3052.93,-14.1,,,0.0001,282334,0.006218527909368277
3772,575,1232479,2139,0.01,3059.36,-14.08,,,0.0001,283119,0.03685811161994934
3776,575,1235789,2145,0.01,3082.3,-13.9,,,0.0001,283947,0.008682440966367722
3780,575,1239505,2152,0.01,3123.28,-13.77,,,0.0001,284876,0.005015118047595024
3784,575,1242503,2157,0.01,3142.49,-13.71,,,0.0001,285625,0.0148432282730937
3788,575,1246102,2163,0.01,3162.85,-13.61,,,0.0001,286525,0.005569859407842159
3792,575,1249563,2170,0.01,3188.06,-13.49,,,0.0001,287390,0.003332176711410284
3796,575,1252675,2175,0.01,3191.02,-13.53,,,0.0001,288168,0.00419485941529274
3800,575,1256133,2181,0.01,3215.61,-13.31,,,0.0001,289033,0.021770402789115906
3804,575,1259611,2187,0.01,3244.46,-13.14,,,0.0001,289902,0.00970771349966526
3808,575,1263143,2194,0.01,3254.07,-13.06,,,0.0001,290785,0.010369658470153809
3812,575,1266654,2200,0.01,3271.27,-12.98,,,0.0001,291663,0.011294474825263023
3816,575,1270192,2206,0.01,3303.94,-12.84,,,0.0001,292547,0.020255189388990402
3820,575,1273233,2211,0.01,3311.88,-12.85,,,0.0001,293308,0.010852710343897343
3824,575,1276803,2218,0.01,3342.75,-12.76,,,0.0001,294200,0.014739990234375
3828,575,1280493,2224,0.01,3373.63,-12.57,,,0.0001,295123,0.009685436263680458
3832,575,1284174,2231,0.01,3388.3,-12.44,,,0.0001,296043,0.007699248380959034
3836,575,1287967,2237,0.01,3412.24,-12.24,,,0.0001,296991,0.005429391283541918
3840,575,1291758,2244,0.01,3427.52,-12.25,,,0.0001,297939,0.0038355521392077208
3844,575,1295444,2251,0.01,3434.87,-12.2,,,0.0001,298860,0.013854388147592545
3848,575,1299400,2258,0.01,3467.08,-12.16,,,0.0001,299849,0.009554285556077957
,,1300000,,0.01,,,3796.85,-12.0,0.0001,299999,0.004593594465404749
3852,569,1303086,2288,0.01,3460.68,-12.24,,,0.0001,300771,0.01938706450164318
3856,569,1306901,2295,0.01,3479.29,-12.23,,,0.0001,301725,0.005776454694569111
3860,569,1310505,2301,0.01,3511.79,-12.16,,,0.0001,302626,0.007498395163565874
3864,569,1314229,2308,0.01,3534.94,-12.07,,,0.0001,303557,0.012155858799815178
3868,569,1317840,2314,0.01,3561.9,-12.03,,,0.0001,304459,0.01123680081218481
3872,569,1321605,2321,0.01,3586.98,-11.93,,,0.0001,305401,0.005879254080355167
3876,569,1324597,2326,0.01,3573.94,-12.04,,,0.0001,306149,0.007449007593095303
3880,569,1327571,2331,0.01,3543.96,-12.1,,,0.0001,306892,0.007242483086884022
3884,569,1330608,2337,0.01,3545.7,-12.05,,,0.0001,307651,0.031112296506762505
3888,569,1334587,2344,0.01,3560.63,-11.98,,,0.0001,308646,0.013919667340815067
3892,569,1338623,2351,0.01,3583.72,-11.85,,,0.0001,309655,0.021243993192911148
3896,569,1342522,2358,0.01,3614.94,-11.69,,,0.0001,310630,0.01721193455159664
3900,569,1345890,2364,0.01,3611.27,-11.8,,,0.0001,311472,0.006357729434967041
3904,569,1350067,2371,0.01,3639.14,-11.7,,,0.0001,312516,0.02531539648771286
3908,569,1352918,2376,0.01,3611.88,-11.87,,,0.0001,313229,0.013887625187635422
3912,569,1356443,2382,0.01,3612.84,-11.87,,,0.0001,314110,0.00784586276859045
3916,569,1360152,2389,0.01,3619.39,-11.85,,,0.0001,315037,0.014595882967114449
3920,569,1364538,2397,0.01,3673.14,-11.66,,,0.0001,316134,0.005074704997241497
3924,569,1367846,2402,0.01,3662.76,-11.64,,,0.0001,316961,0.004688459914177656
3928,569,1371770,2409,0.01,3672.05,-11.57,,,0.0001,317942,0.008576050400733948
3932,569,1375414,2416,0.01,3670.54,-11.68,,,0.0001,318853,0.02379504218697548
3936,569,1379301,2423,0.01,3674.39,-11.73,,,0.0001,319825,0.008281792514026165
3940,569,1382889,2429,0.01,3666.55,-11.65,,,0.0001,320722,0.009674753993749619
3944,569,1386439,2436,0.01,3661.21,-11.71,,,0.0001,321609,0.033597830682992935
3948,569,1390309,2443,0.01,3657.34,-11.7,,,0.0001,322577,0.0027808421291410923
3952,569,1394319,2450,0.01,3670.23,-11.62,,,0.0001,323579,0.03746280446648598
3956,569,1398027,2456,0.01,3666.17,-11.73,,,0.0001,324506,0.005519934929907322
,,1400000,,0.01,,,3995.5,-12.05,0.0001,324999,0.005839582998305559
3960,563,1402243,2489,0.01,3690.84,-11.55,,,0.0001,325560,0.008277383632957935
3964,563,1405848,2495,0.01,3686.32,-11.65,,,0.0001,326461,0.01771087385714054
3968,563,1409898,2503,0.01,3703.81,-11.57,,,0.0001,327474,0.01259432639926672
3972,563,1414924,2511,0.01,3753.99,-11.4,,,0.0001,328730,0.006140290759503841
3976,563,1419011,2519,0.01,3797.88,-11.26,,,0.0001,329752,0.005227771587669849
3980,563,1423115,2526,0.01,3843.2,-11.08,,,0.0001,330778,0.007888292893767357
3984,563,1426605,2532,0.01,3861.19,-11.07,,,0.0001,331651,0.011839896440505981
3988,563,1430193,2538,0.01,3845.78,-11.2,,,0.0001,332548,0.014304304495453835
3992,563,1434075,2545,0.01,3839.51,-11.37,,,0.0001,333518,0.01924721524119377
3996,563,1437856,2552,0.01,3834.53,-11.39,,,0.0001,334463,0.008110364899039268
4000,563,1442272,2560,0.01,3876.49,-11.1,,,0.0001,335567,0.012132057920098305
4004,563,1445954,2566,0.01,3856.96,-11.16,,,0.0001,336488,0.008046159520745277
4008,563,1450314,2574,0.01,3917.56,-10.9,,,0.0001,337578,0.004097441211342812
4012,563,1454511,2582,0.01,3943.97,-10.81,,,0.0001,338627,0.02397790551185608
4016,563,1458485,2589,0.01,3955.12,-10.76,,,0.0001,339621,0.014546593651175499
4020,563,1462628,2596,0.01,3945.32,-10.85,,,0.0001,340656,0.009420168586075306
4024,563,1466014,2602,0.01,3948.29,-10.94,,,0.0001,341503,0.009888694621622562
4028,563,1470323,2610,0.01,3963.5,-10.95,,,0.0001,342580,0.014254041016101837
4032,563,1474306,2617,0.01,3977.49,-10.91,,,0.0001,343576,0.0036500184796750546
4036,563,1477770,2623,0.01,3960.24,-10.85,,,0.0001,344442,0.007533777970820665
4040,563,1481289,2629,0.01,3957.37,-10.91,,,0.0001,345322,0.020245859399437904
4044,563,1485779,2637,0.01,3994.85,-10.72,,,0.0001,346444,0.006901128683239222
4048,563,1489378,2643,0.01,3984.63,-10.76,,,0.0001,347344,0.007117436733096838
4052,563,1493094,2650,0.01,3972.68,-10.83,,,0.0001,348273,0.011067887768149376
4056,563,1497080,2657,0.01,3984.08,-10.7,,,0.0001,349269,0.012816952541470528
,,1500000,,0.01,,,3974.2,-9.7,0.0001,349999,0.01287110336124897
4060,558,1500829,2688,0.01,3965.42,-10.82,,,0.0001,350207,0.0071631064638495445
4064,558,1504600,2695,0.01,3972.18,-10.83,,,0.0001,351149,0.023171449080109596
4068,558,1509266,2703,0.01,3996.58,-10.65,,,0.0001,352316,0.00977019127458334
4072,558,1513409,2711,0.01,3961.35,-10.78,,,0.0001,353352,0.003586518345400691
4076,558,1518048,2719,0.01,3983.3,-10.63,,,0.0001,354511,0.016045555472373962
4080,558,1522366,2727,0.01,3991.83,-10.6,,,0.0001,355591,0.034206122159957886
4084,558,1526888,2735,0.01,4033.16,-10.45,,,0.0001,356721,0.017990168184041977
4088,558,1531326,2742,0.01,4067.05,-10.35,,,0.0001,357831,0.02239077165722847
4092,558,1535502,2750,0.01,4078.77,-10.27,,,0.0001,358875,0.004212665371596813
4096,558,1539764,2757,0.01,4098.64,-10.2,,,0.0001,359940,0.011437563225626945
4100,558,1544412,2766,0.01,4108.27,-10.28,,,0.0001,361102,0.01629587449133396
4104,558,1548821,2773,0.01,4137.19,-10.26,,,0.0001,362205,0.013548502698540688
4108,558,1552438,2780,0.01,4107.43,-10.49,,,0.0001,363109,0.003044932149350643
4112,558,1556691,2787,0.01,4110.24,-10.53,,,0.0001,364172,0.01119684986770153
4116,558,1560529,2794,0.01,4104.72,-10.45,,,0.0001,365132,0.005787509959191084
4120,558,1564705,2801,0.01,4106.43,-10.41,,,0.0001,366176,0.005652002990245819
4124,558,1568607,2808,0.01,4126.91,-10.32,,,0.0001,367151,0.008408617228269577
4128,558,1572600,2815,0.01,4114.48,-10.41,,,0.0001,368149,0.01977001316845417
4132,558,1576678,2822,0.01,4118.04,-10.32,,,0.0001,369169,0.012406853027641773
4136,558,1580498,2829,0.01,4132.51,-10.36,,,0.0001,370124,0.00218450790271163
4140,558,1585267,2838,0.01,4182.52,-10.26,,,0.0001,371316,0.012551400810480118
4144,558,1589462,2845,0.01,4170.91,-10.37,,,0.0001,372365,0.0072613307274878025
4148,558,1593286,2852,0.01,4179.52,-10.42,,,0.0001,373321,0.007811599876731634
4152,558,1598097,2860,0.01,4223.57,-10.31,,,0.0001,374524,0.00832432135939598
,,1600000,,0.01,,,4380.5,-7.95,0.0001,374999,0.004634874872863293
4156,553,1602686,2896,0.01,4247.44,-10.31,,,0.0001,375671,0.008762115612626076
4160,553,1606729,2903,0.01,4258.91,-10.25,,,0.0001,376682,0.02180103212594986
4164,553,1610560,2910,0.01,4261.23,-10.17,,,0.0001,377639,0.02406703308224678
4168,553,1614924,2918,0.01,4249.39,-10.3,,,0.0001,378730,0.013025814667344093
4172,553,1619319,2926,0.01,4259.76,-10.27,,,0.0001,379829,0.005652541294693947
4176,553,1623786,2933,0.01,4253.0,-10.32,,,0.0001,380946,0.005554789677262306
4180,553,1628362,2941,0.01,4263.4,-10.37,,,0.0001,382090,0.009702036157250404
4184,553,1632471,2949,0.01,4247.25,-10.47,,,0.0001,383117,0.04164878651499748
4188,553,1637358,2957,0.01,4265.24,-10.4,,,0.0001,384339,0.005755248479545116
4192,553,1641662,2965,0.01,4270.56,-10.34,,,0.0001,385415,0.012013740837574005
4196,553,1646040,2973,0.01,4274.62,-10.41,,,0.0001,386509,0.00496645737439394
4200,553,1650136,2980,0.01,4252.05,-10.55,,,0.0001,387533,0.019254546612501144
4204,553,1654184,2987,0.01,4237.76,-10.57,,,0.0001,388545,0.027528909966349602
4208,553,1657889,2994,0.01,4241.08,-10.47,,,0.0001,389472,0.05219537019729614
4212,553,1661932,3001,0.01,4232.32,-10.46,,,0.0001,390482,0.016651272773742676
4216,553,1665785,3008,0.01,4233.09,-10.56,,,0.0001,391446,0.006772906985133886
4220,553,1670138,3015,0.01,4239.78,-10.54,,,0.0001,392534,0.03244668245315552
4224,553,1674445,3023,0.01,4256.22,-10.43,,,0.0001,393611,0.008633231744170189
4228,553,1678421,3030,0.01,4255.59,-10.45,,,0.0001,394605,0.013805722817778587
4232,553,1682582,3037,0.01,4258.9,-10.38,,,0.0001,395645,0.008515403605997562
4236,553,1686800,3045,0.01,4274.72,-10.32,,,0.0001,396699,0.008740978315472603
4240,553,1691258,3053,0.01,4262.16,-10.35,,,0.0001,397814,0.007130361162126064
4244,553,1695805,3061,0.01,4276.11,-10.38,,,0.0001,398951,0.01626572012901306
,,1700000,,0.01,,,4542.55,-8.25,0.0001,399999,0.008913841098546982
4248,548,1700351,3098,0.01,4304.74,-10.22,,,0.0001,400087,0.009767763316631317
4252,548,1704055,3104,0.01,4260.59,-10.25,,,0.0001,401013,0.00648188591003418
4256,548,1708710,3113,0.01,4263.27,-10.14,,,0.0001,402177,0.008646752685308456
4260,548,1713357,3121,0.01,4287.52,-10.04,,,0.0001,403339,0.0071403649635612965
4264,548,1718075,3129,0.01,4322.91,-9.91,,,0.0001,404518,0.016913169994950294
4268,548,1723169,3138,0.01,4352.05,-9.83,,,0.0001,405792,0.006837535183876753
4272,549,1728030,3147,0.01,4370.44,-9.67,,,0.0001,407007,0.011306117288768291
4276,549,1731787,3154,0.01,4341.76,-9.87,,,0.0001,407946,0.027430124580860138
4280,549,1736459,3162,0.01,4345.75,-9.88,,,0.0001,409114,0.034374624490737915
4284,549,1741521,3171,0.01,4383.35,-9.72,,,0.0001,410380,0.020452186465263367
4288,549,1745906,3178,0.01,4363.0,-9.72,,,0.0001,411476,0.004084608051925898
4292,549,1751090,3188,0.01,4397.84,-9.57,,,0.0001,412772,0.006704890634864569
4296,549,1755789,3196,0.01,4411.2,-9.47,,,0.0001,413947,0.01012354250997305
4300,549,1760871,3205,0.01,4450.88,-9.22,,,0.0001,415217,0.008244197815656662
4304,549,1765720,3214,0.01,4482.81,-9.04,,,0.0001,416429,0.008907005190849304
4308,549,1770162,3221,0.01,4512.36,-8.98,,,0.0001,417540,0.03272655978798866
4312,549,1775225,3231,0.01,4552.88,-8.84,,,0.0001,418806,0.004661518149077892
4316,549,1779325,3238,0.01,4562.11,-8.88,,,0.0001,419831,0.0033204220235347748
4320,549,1783183,3244,0.01,4542.25,-8.96,,,0.0001,420795,0.005888953804969788
4324,549,1788026,3253,0.01,4563.61,-8.76,,,0.0001,422006,0.022922096773982048
4328,549,1792772,3261,0.01,4594.41,-8.5,,,0.0001,423192,0.0025846948847174644
4332,549,1797389,3270,0.01,4613.01,-8.5,,,0.0001,424347,0.009915398433804512
,,1800000,,0.01,,,4700.15,-8.0,0.0001,424999,0.006263503804802895
4336,544,1801877,3307,0.01,4623.66,-8.41,,,0.0001,425469,0.005831826012581587
4340,544,1806169,3315,0.01,4617.25,-8.44,,,0.0001,426542,0.00850888155400753
4344,544,1810909,3323,0.01,4625.13,-8.28,,,0.0001,427727,0.009378903545439243
4348,544,1815611,3331,0.01,4631.65,-8.27,,,0.0001,428902,0.002886593108996749
4352,544,1820700,3341,0.01,4687.0,-8.09,,,0.0001,430174,0.006542429327964783
4356,545,1825484,3349,0.01,4692.07,-7.89,,,0.0001,431370,0.02599048614501953
4360,545,1830046,3357,0.01,4688.62,-7.89,,,0.0001,432511,0.022715967148542404
4364,545,1834537,3365,0.01,4679.24,-7.88,,,0.0001,433634,0.005381162744015455
4368,545,1839302,3373,0.01,4666.23,-7.85,,,0.0001,434825,0.006792964413762093
4372,545,1844449,3382,0.01,4677.94,-7.91,,,0.0001,436112,0.005351511761546135
4376,545,1849322,3391,0.01,4722.64,-7.72,,,0.0001,437330,0.009788588620722294
4380,545,1853970,3399,0.01,4721.54,-7.67,,,0.0001,438492,0.014214483089745045
4384,545,1858797,3408,0.01,4711.99,-7.67,,,0.0001,439699,0.004516350105404854
4388,545,1863573,3416,0.01,4728.07,-7.67,,,0.0001,440893,0.0062560210935771465
4392,545,1869178,3426,0.01,4745.26,-7.72,,,0.0001,442294,0.005168503150343895
4396,545,1873401,3433,0.01,4725.91,-7.87,,,0.0001,443350,0.010494407266378403
4400,545,1877852,3441,0.01,4700.7,-8.02,,,0.0001,444462,0.009727965109050274
4404,545,1882640,3450,0.01,4698.43,-8.0,,,0.0001,445659,0.006531442515552044
4408,545,1887052,3458,0.01,4697.18,-8.04,,,0.0001,446762,0.01077224686741829
4412,545,1892497,3467,0.01,4712.89,-8.15,,,0.0001,448124,0.014033136889338493
4416,545,1897670,3476,0.01,4756.45,-7.9,,,0.0001,449417,0.005888728890568018
,,1900000,,0.01,,,4907.8,-7.55,0.0001,449999,0.004289337899535894
4420,541,1902375,3516,0.01,4790.44,-7.74,,,0.0001,450593,0.018242880702018738
4424,541,1907806,3525,0.01,4814.06,-7.77,,,0.0001,451951,0.00835864245891571
4428,541,1913731,3536,0.01,4861.07,-7.68,,,0.0001,453432,0.012928614392876625
4432,541,1917963,3543,0.01,4845.34,-7.83,,,0.0001,454490,0.006759360432624817
4436,541,1922557,3551,0.01,4849.38,-7.86,,,0.0001,455639,0.010476233437657356
4440,541,1927233,3560,0.01,4864.61,-7.74,,,0.0001,456808,0.0062471916899085045
4444,541,1931551,3567,0.01,4847.76,-7.8,,,0.0001,457887,0.005257010459899902
4448,541,1936617,3576,0.01,4862.13,-7.82,,,0.0001,459154,0.004750701133161783
4452,541,1941618,3585,0.01,4858.19,-7.74,,,0.0001,460404,0.0031830393709242344
4456,541,1945693,3592,0.01,4830.15,-8.07,,,0.0001,461423,0.023318976163864136
4460,541,1950442,3601,0.01,4837.68,-8.15,,,0.0001,462610,0.008778675459325314
4464,541,1955088,3609,0.01,4844.35,-8.27,,,0.0001,463771,0.009516140446066856
4468,541,1960427,3618,0.01,4867.25,-8.2,,,0.0001,465106,0.006626361981034279
4472,541,1965335,3627,0.01,4857.63,-8.18,,,0.0001,466333,0.008592413738369942
4476,541,1970380,3636,0.01,4864.33,-8.14,,,0.0001,467594,0.013750823214650154
4480,541,1976063,3646,0.01,4905.72,-7.99,,,0.0001,469015,0.010908941738307476
4484,541,1980641,3654,0.01,4896.31,-8.04,,,0.0001,470160,0.003087495919317007
4488,542,1985590,3663,0.01,4902.99,-7.93,,,0.0001,471397,0.026691138744354248
4492,542,1990963,3672,0.01,4893.55,-7.82,,,0.0001,472740,0.0026195512618869543
4496,542,1995795,3681,0.01,4918.0,-7.58,,,0.0001,473948,0.028694473206996918
,,2000000,,0.01,,,5006.4,-5.0,0.0001,474999,0.0029625645838677883
