time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/explained_variance,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/clip_range,train/loss,eval/mean_reward,eval/mean_ep_length
901,266240,130,295,516,0.075927734375,-1.4348184019327164,0.00024056457142857145,0.9704203009605408,0.15965574770234525,-0.001429328323865775,-20.67,936.8,0.002208753,0.09622582857142858,0.042091116309165955,,
901,268288,131,297,520,0.0537109375,-1.4547543339431286,0.00024049142857142857,0.9688481092453003,0.1530509740114212,-0.001279195974348113,-20.67,931.29,0.0010052079,0.09619657142857144,0.06370341032743454,,
901,270336,132,299,524,0.009765625,-1.422922346740961,0.00024041828571428573,0.979360044002533,0.10594327631406486,-0.00027649145340546966,-20.7,935.01,0.0018370964,0.09616731428571429,0.029865816235542297,,
901,272384,133,302,528,0.0369873046875,-1.4368239529430866,0.00024034514285714288,0.9823987483978271,0.10326863965019584,-0.0010362729663029313,-20.72,931.04,0.0015038068,0.09613805714285716,0.03428417816758156,,
901,274432,134,304,532,0.032470703125,-1.4307634010910988,0.00024027199999999998,0.9707150459289551,0.1261905210558325,-0.001184463209938258,-20.74,937.08,0.00082334166,0.0961088,0.05441855266690254,,
901,276480,135,306,536,0.0333251953125,-1.4367345720529556,0.00024019885714285713,0.9695771336555481,0.17725599743425846,-0.00021188637765590101,-20.74,940.01,0.0018560096,0.09607954285714286,0.06370053440332413,,
901,278528,136,308,540,0.0245361328125,-1.4275861084461212,0.00024012571428571428,0.960486114025116,0.13998121581971645,-6.202523945830762e-05,-20.7,945.77,0.0015804021,0.09605028571428571,0.0774611085653305,,
902,280576,137,311,544,0.05224609375,-1.4508837088942528,0.00024005257142857144,0.9713160991668701,0.17760925041511655,-0.0006788762111682445,-20.66,949.34,0.0015812967,0.09602102857142858,0.078239306807518,,
902,282624,138,313,548,0.0419921875,-1.4180535301566124,0.00023997942857142856,0.9553282856941223,0.17361516458913684,-3.9402933907695115e-05,-20.66,954.76,0.0019909227,0.09599177142857143,0.06406127661466599,,
902,284672,139,315,552,0.0155029296875,-1.4364745393395424,0.00023990628571428572,0.9804076552391052,0.10089704534038901,-0.00032050434674602,-20.71,951.17,0.00077405747,0.09596251428571428,0.04069189727306366,,
902,286720,140,317,556,0.01123046875,-1.415982823818922,0.00023983314285714287,0.9533425569534302,0.19184970669448376,-0.0001307905768044293,-20.65,959.11,0.0009508291,0.09593325714285715,0.05760813504457474,,
902,288768,141,319,560,0.013671875,-1.4530476555228233,0.00023976,0.9686743021011353,0.1521223857998848,0.0006010212819091976,-20.66,965.49,0.0005945121,0.095904,0.07075408101081848,,
902,290816,142,322,564,0.0260009765625,-1.3826751671731472,0.00023968685714285715,0.9503592848777771,0.18722524913027883,0.0003096611035289243,-20.66,967.52,0.0005850345,0.09587474285714287,0.06276581436395645,,
903,292864,143,324,568,0.08154296875,-1.4435245841741562,0.0002396137142857143,0.9766408801078796,0.128237078897655,-0.0012252192536834627,-20.64,970.82,0.0022999565,0.09584548571428572,0.04975667595863342,,
903,294912,144,326,572,0.0120849609375,-1.349935282021761,0.00023954057142857145,0.9532855749130249,0.15382690774276853,8.968039765022695e-06,-20.61,974.77,0.0015238635,0.09581622857142857,0.06178908050060272,,
903,296960,145,328,576,0.06591796875,-1.3997214883565903,0.00023946742857142858,0.963262677192688,0.1601307364180684,-0.00220359954982996,-20.6,980.84,0.0015700636,0.09578697142857144,0.0742654949426651,,
903,299008,146,330,580,0.029052734375,-1.3537364564836025,0.00023939428571428573,0.9538917541503906,0.18294538417831063,-0.0012445766187738627,-20.59,981.39,0.00069887284,0.0957577142857143,0.06096087768673897,,
903,301056,147,333,584,0.0831298828125,-1.3652379512786865,0.00023932114285714286,0.9623222351074219,0.13797955447807908,0.00018420068954583257,-20.54,987.15,0.001154785,0.09572845714285715,0.05048088729381561,,
903,303104,148,335,588,0.06103515625,-1.3741156719624996,0.00023924799999999998,0.966751217842102,0.12875704932957888,-0.0010099402134073898,-20.58,979.56,0.0016659964,0.0956992,0.05946687236428261,,
903,305152,149,337,592,0.0633544921875,-1.3637199588119984,0.00023917485714285714,0.9711505174636841,0.13331638206727803,-0.0004063183150719851,-20.61,977.92,0.0016218718,0.09566994285714286,0.03611604869365692,,
903,307200,150,339,596,0.0679931640625,-1.3715335056185722,0.0002391017142857143,0.9601564407348633,0.17734596086665988,-0.0008253095438703895,-20.6,974.13,0.0025469288,0.09564068571428572,0.0572633370757103,,
904,309248,151,342,600,0.07470703125,-1.388941440731287,0.00023902857142857144,0.965603768825531,0.15939698228612542,-0.0020543767604976892,-20.58,976.72,0.00186099,0.09561142857142857,0.0661129429936409,,
904,311296,152,344,604,0.0689697265625,-1.3834259547293186,0.00023895542857142857,0.9749703407287598,0.09566816198639572,-0.0011142644798383117,-20.61,977.3,0.00077918445,0.09558217142857144,0.028077535331249237,,
904,313344,153,346,608,0.0782470703125,-1.4199177213013172,0.00023888228571428572,0.9742870926856995,0.13203030498698354,-0.0013148461584933102,-20.63,970.17,0.0007656164,0.09555291428571429,0.03567417338490486,,
904,315392,154,348,612,0.0721435546875,-1.3716375268995762,0.00023880914285714287,0.9665456414222717,0.1449791539926082,-0.0014847097190795466,-20.6,964.8,0.0010596388,0.09552365714285715,0.04586242511868477,,
904,317440,155,350,616,0.0892333984375,-1.3859400115907192,0.000238736,0.9754347801208496,0.11459466279484332,-0.0011907815496670082,-20.63,965.33,0.0019314894,0.09549440000000001,0.035866737365722656,,
904,319488,156,353,620,0.01806640625,-1.3650344535708427,0.00023866285714285715,0.9613960981369019,0.15669228439219296,-0.000554158803424798,-20.63,958.96,0.0014739808,0.09546514285714286,0.04702495038509369,,
904,321536,157,355,624,0.0804443359375,-1.3475159592926502,0.0002385897142857143,0.9679635763168335,0.12899417197331786,-0.0013854163116775453,-20.58,968.83,0.0016794013,0.09543588571428573,0.04342137277126312,,
904,323584,158,357,628,0.0264892578125,-1.360758125782013,0.00023851657142857143,0.9554888606071472,0.19958006544038653,-0.0005409407312981784,-20.59,964.24,0.0017767625,0.09540662857142858,0.07304426282644272,,
904,325632,159,359,632,0.040283203125,-1.3178650960326195,0.00023844342857142858,0.9628031253814697,0.13805046188645065,-0.0013354822949622758,-20.63,961.48,0.000959642,0.09537737142857144,0.05115737020969391,,
904,327680,160,362,636,0.03857421875,-1.3621654734015465,0.0002383702857142857,0.9834865927696228,0.0973759419284761,-0.0003501776955090463,-20.61,959.25,0.0010445302,0.09534811428571428,0.031633734703063965,,
904,329728,161,364,640,0.070068359375,-1.3367386125028133,0.00023829714285714286,0.9570937156677246,0.16753881378099322,-0.0014421595842577517,-20.59,964.46,0.002303381,0.09531885714285715,0.05697043985128403,,
905,331776,162,366,644,0.083984375,-1.368224672973156,0.000238224,0.9701324105262756,0.158524272730574,-0.0018506414780858904,-20.61,961.69,0.0026997689,0.0952896,0.07028912007808685,,
905,333824,163,368,648,0.0367431640625,-1.3875904344022274,0.00023815085714285714,0.9630753993988037,0.14909141301177442,-0.0001622551935724914,-20.6,961.24,0.0016349358,0.09526034285714285,0.05851064622402191,,
905,335872,164,370,652,0.036376953125,-1.3819834142923355,0.0002380777142857143,0.9483529329299927,0.21010821918025613,0.0002019265666604042,-20.59,958.18,0.0019708946,0.09523108571428572,0.08213034272193909,,
905,337920,165,373,656,0.08447265625,-1.3691401705145836,0.00023800457142857142,0.9408513307571411,0.17784047732129693,-0.0015883105515968055,-20.55,965.91,0.0008423367,0.09520182857142857,0.06322591006755829,,
905,339968,166,375,660,0.1187744140625,-1.3878144770860672,0.00023793142857142857,0.964898407459259,0.14329804060980678,-0.002399958946625702,-20.56,965.47,0.002944544,0.09517257142857144,0.05123211070895195,,
905,342016,167,377,664,0.1143798828125,-1.3620322421193123,0.00023785828571428572,0.9471048712730408,0.17420349642634392,-0.00042421516263857484,-20.53,971.72,0.00090202794,0.09514331428571429,0.05795077234506607,,
905,344064,168,379,668,0.06591796875,-1.3857079073786736,0.00023778514285714288,0.9706577062606812,0.11937653017230332,0.00021154814749024808,-20.58,963.66,0.0010452738,0.09511405714285714,0.037344858050346375,,
905,346112,169,382,672,0.1033935546875,-1.3386086262762547,0.000237712,0.9535179138183594,0.18112112674862146,0.00019488904217723757,-20.6,959.46,0.00077077583,0.09508480000000001,0.07467127591371536,,
905,348160,170,384,676,0.0418701171875,-1.3776169493794441,0.00023763885714285716,0.9512444734573364,0.19141526985913515,-0.0003687602293211967,-20.58,955.83,0.00044473878,0.09505554285714286,0.06181202456355095,,
905,350208,171,386,680,0.049560546875,-1.3833171129226685,0.0002375657142857143,0.9570654034614563,0.18683296209201217,-0.0004617244267137721,-20.51,965.9,0.0009363345,0.09502628571428573,0.07937411963939667,,
905,352256,172,388,684,0.04736328125,-1.3655103743076324,0.00023749257142857144,0.9640816450119019,0.15841747308149934,-0.0010173477057833225,-20.52,969.05,0.0016216711,0.09499702857142858,0.05702442675828934,,
905,354304,173,391,688,0.02783203125,-1.3876757360994816,0.00023741942857142856,0.9724462032318115,0.13285881513729692,-0.0005479684332385659,-20.51,966.47,0.0017010295,0.09496777142857143,0.06678086519241333,,
906,356352,174,393,692,0.102294921875,-1.3584862649440765,0.00023734628571428571,0.9739653468132019,0.13769186404533684,-0.0003321887634228915,-20.54,968.15,0.0013897684,0.09493851428571429,0.04250338673591614,,
906,358400,175,395,696,0.0556640625,-1.4261150807142258,0.00023727314285714287,0.9734297394752502,0.11740309651941061,-0.0027602491609286517,-20.52,972.56,0.0018959838,0.09490925714285714,0.04198593646287918,,
906,360448,176,397,700,0.12109375,-1.384198747575283,0.0002372,0.9755685329437256,0.1197200499009341,-0.0012455044488888234,-20.56,968.74,0.0019229089,0.09488,0.040549926459789276,,
906,362496,177,399,704,0.0582275390625,-1.412960883229971,0.00023712685714285715,0.9622868299484253,0.1657105959020555,0.00046097219455987215,-20.58,971.06,0.002134457,0.09485074285714286,0.06703556329011917,,
906,364544,178,402,708,0.056884765625,-1.3918417431414127,0.0002370537142857143,0.9682325124740601,0.12347611202858388,-0.00024701493384782225,-20.59,970.3,0.0018363335,0.09482148571428572,0.05440012365579605,,
906,366592,179,404,712,0.0963134765625,-1.4145684838294983,0.00023698057142857142,0.9719007611274719,0.1088674699421972,-0.0036267969117034227,-20.61,966.7,0.0017955925,0.09479222857142858,0.029586434364318848,,
906,368640,180,406,716,0.1400146484375,-1.3991483449935913,0.00023690742857142858,0.9434812664985657,0.1883709216490388,0.0004900909989373758,-20.57,977.73,0.0011641561,0.09476297142857143,0.07482384890317917,,
906,370688,181,408,720,0.0943603515625,-1.4028175175189972,0.00023683428571428573,0.9524209499359131,0.17550842370837927,-0.002170416686567478,-20.49,988.07,0.0022957716,0.0947337142857143,0.06544661521911621,,
906,372736,182,410,724,0.07275390625,-1.3886335492134094,0.00023676114285714288,0.9640787243843079,0.14019737904891372,-0.0009576567681506276,-20.56,986.33,0.0026762693,0.09470445714285715,0.039986420422792435,,
907,374784,183,413,728,0.072998046875,-1.387573204934597,0.000236688,0.9564642310142517,0.1828236449509859,-0.0007580134551972151,-20.56,986.54,0.0016432195,0.09467520000000001,0.06711895763874054,,
907,376832,184,415,732,0.1138916015625,-1.373703509569168,0.00023661485714285716,0.9548550844192505,0.1455414982046932,0.0002604266337584704,-20.59,991.05,0.001816225,0.09464594285714287,0.03962995111942291,,
907,378880,185,417,736,0.063720703125,-1.3697526194155216,0.00023654171428571431,0.9732490181922913,0.1373943560756743,0.00027761781529989094,-20.59,992.37,0.00089092914,0.09461668571428572,0.05168382078409195,,
907,380928,186,419,740,0.0821533203125,-1.3525251671671867,0.0002364685714285714,0.9426282048225403,0.15158364735543728,-0.000166292826179415,-20.57,1004.12,0.0021298877,0.09458742857142857,0.06160961091518402,,
907,382976,187,422,744,0.0489501953125,-1.3933260813355446,0.00023639542857142857,0.9713055491447449,0.14707273384556174,-0.0004509958525886759,-20.6,1000.79,0.0010543175,0.09455817142857142,0.046501416712999344,,
907,385024,188,424,748,0.083251953125,-1.3516865521669388,0.00023632228571428572,0.9443637132644653,0.15104574942961335,-0.0016720383719075471,-20.58,1011.99,0.001908138,0.09452891428571429,0.052938226610422134,,
907,387072,189,426,752,0.09423828125,-1.358083389699459,0.00023624914285714284,0.9705040454864502,0.11264446144923568,-0.0019186776771675795,-20.6,1015.98,0.0015814924,0.09449965714285714,0.03452552109956741,,
907,389120,190,428,756,0.1009521484375,-1.3279139623045921,0.000236176,0.9539175629615784,0.15746671427041292,0.0002630488233990036,-20.59,1028.85,0.0015183842,0.09447040000000001,0.054826460778713226,,
907,391168,191,430,760,0.0379638671875,-1.3504557199776173,0.00023610285714285715,0.9394932389259338,0.20926165394484997,-0.0008863624098012224,-20.57,1034.06,0.0016922406,0.09444114285714286,0.08588242530822754,,
907,393216,192,433,764,0.1798095703125,-1.2998381070792675,0.0002360297142857143,0.951353907585144,0.14104060898534954,-0.001661589281866327,-20.52,1048.68,0.0022056098,0.09441188571428571,0.05029674619436264,,
907,395264,193,435,768,0.136474609375,-1.367349561303854,0.00023595657142857143,0.9481016993522644,0.16102124145254493,0.000452582273283042,-20.54,1056.48,0.0028359783,0.09438262857142858,0.06807354092597961,,
907,397312,194,437,772,0.12451171875,-1.3436824455857277,0.00023588342857142858,0.9543584585189819,0.1540652560070157,0.0007384754717350006,-20.61,1056.31,0.001459135,0.09435337142857143,0.05427888408303261,,
908,399360,195,439,776,0.2025146484375,-1.3645242936909199,0.00023581028571428573,0.9392104148864746,0.2196317478083074,0.0019437516457401216,-20.52,1073.64,0.0017541694,0.0943241142857143,0.0697469562292099,,
908,401408,196,442,780,0.11328125,-1.3707967177033424,0.00023573714285714286,0.9597376585006714,0.15851191896945238,-0.0018537802243372425,-20.52,1073.11,0.0021675671,0.09429485714285715,0.05876241624355316,,
908,403456,197,444,784,0.057861328125,-1.3694234788417816,0.000235664,0.9587885737419128,0.15703788911923766,-0.0010974948818329722,-20.54,1077.1,0.001019394,0.0942656,0.05965018644928932,,
908,405504,198,446,788,0.1162109375,-1.347644466906786,0.00023559085714285717,0.9328709840774536,0.17211858369410038,-0.00013313774252310395,-20.54,1084.52,0.0022750134,0.09423634285714287,0.05899019166827202,,
908,407552,199,448,792,0.138671875,-1.359186340123415,0.0002355177142857143,0.9347848892211914,0.15501648164354265,0.00021990940149407834,-20.52,1086.2,0.004011578,0.09420708571428571,0.05913153663277626,,
908,409600,200,450,796,0.109130859375,-1.353101834654808,0.00023544457142857142,0.961846113204956,0.14395168027840555,-0.0039215935685206205,-20.51,1091.01,0.0027502435,0.09417782857142858,0.07163824141025543,,
908,411648,201,453,800,0.0968017578125,-1.3607656694948673,0.00023537142857142857,0.926692008972168,0.17703600879758596,-0.0006475686896010302,-20.49,1102.95,0.0023713713,0.09414857142857143,0.08274884521961212,,
908,413696,202,455,804,0.06787109375,-1.3731689788401127,0.00023529828571428572,0.9338999390602112,0.20298241404816508,-0.0007247744360938668,-20.48,1100.36,0.0012455608,0.0941193142857143,0.06801004707813263,,
908,415744,203,457,808,0.0914306640625,-1.3199186027050018,0.00023522514285714285,0.9286877512931824,0.16652544727548957,-0.0023623781162314117,-20.45,1108.83,0.0017792555,0.09409005714285715,0.041926950216293335,,
908,417792,204,459,812,0.2572021484375,-1.3867232576012611,0.000235152,0.9458339214324951,0.16133828624151647,0.0030313491442939267,-20.39,1115.8,0.0018713273,0.0940608,0.06629403680562973,,
908,419840,205,461,816,0.1256103515625,-1.3259909935295582,0.00023507885714285715,0.9501534700393677,0.17007571877911687,-0.00019257489475421607,-20.43,1112.47,0.0012155599,0.09403154285714287,0.0737118199467659,,
908,421888,206,464,820,0.0660400390625,-1.3062477931380272,0.0002350057142857143,0.9171693325042725,0.19149841461330652,-0.001268679348868318,-20.37,1120.38,0.0014669738,0.09400228571428572,0.09265099465847015,,
909,423936,207,466,824,0.2122802734375,-1.3716269880533218,0.00023493257142857143,0.9626755118370056,0.1218198356218636,0.0007382870535366237,-20.4,1124.93,0.004715096,0.09397302857142859,0.06426165997982025,,
908,425984,208,468,828,0.1043701171875,-1.3115432374179363,0.00023485942857142859,0.9521337151527405,0.12472756789065897,-0.002021288819378242,-20.43,1123.06,0.002450958,0.09394377142857144,0.03798019886016846,,
909,428032,209,470,832,0.059326171875,-1.343376487493515,0.00023478628571428574,0.9592185020446777,0.14817993994802237,0.0003865376638714224,-20.46,1124.76,0.0014218716,0.09391451428571429,0.07482616603374481,,
909,430080,210,473,836,0.1251220703125,-1.269407156854868,0.00023471314285714284,0.8880512714385986,0.18732254207134247,-0.00317141403502319,-20.44,1130.62,0.0017778453,0.09388525714285714,0.08218829333782196,,
909,432128,211,475,840,0.1282958984375,-1.2870961651206017,0.00023464,0.9179167151451111,0.16772320959717035,-0.0007166739378590137,-20.37,1152.61,0.0020806422,0.093856,0.060942646116018295,,
909,434176,212,477,844,0.072509765625,-1.281010925769806,0.00023456685714285714,0.9442568421363831,0.15851282654330134,-0.00102866483211983,-20.34,1161.84,0.002126021,0.09382674285714286,0.05624056234955788,,
909,436224,213,479,848,0.109375,-1.3031128570437431,0.0002344937142857143,0.9463003873825073,0.1706385463476181,-0.0010627504816511646,-20.34,1164.48,0.0020452377,0.09379748571428571,0.07739520072937012,,
909,438272,214,481,852,0.1536865234375,-1.2653013281524181,0.00023442057142857142,0.95415198802948,0.11895313672721386,0.0010161866375710815,-20.37,1171.63,0.0013040595,0.09376822857142858,0.0479586124420166,,
909,440320,215,484,856,0.0496826171875,-1.2688358575105667,0.00023434742857142857,0.9545990824699402,0.09901971323415637,-0.0025244022253900766,-20.38,1189.31,0.0011100852,0.09373897142857143,0.034614287316799164,,
909,442368,216,486,860,0.1064453125,-1.2989311516284943,0.00023427428571428573,0.9652528762817383,0.11256677773781121,-0.002324076136574149,-20.37,1193.22,0.0027021077,0.09370971428571429,0.03403916209936142,,
