time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
6038,97.68,280576,290.72,46,137,0.0313720703125,0.32761943340301514,1244.5496826171875,544,-0.35019218549132347,0.0005758593906648457,2907.1924438476562,0.2,0.00025,0.0013320998,,
6038,97.92,282624,291.68,46,138,0.017333984375,0.3598044514656067,1296.1749267578125,548,-0.3989503737539053,-0.00036132082459516823,2920.7871704101562,0.2,0.00025,0.0014563149,,
6039,97.68,284672,290.72,47,139,0.006103515625,0.4099147319793701,1319.5924072265625,552,-0.3562867548316717,0.0002559116983320564,2380.9822998046875,0.2,0.00025,0.00070314656,,
6039,97.92,286720,291.68,47,140,0.0562744140625,0.33991968631744385,1355.0352783203125,556,-0.4003569521009922,0.0026408232806716114,3286.7852630615234,0.2,0.00025,0.0065512266,,
6040,98.64,288768,294.56,47,141,0.052490234375,0.24285966157913208,1557.156494140625,560,-0.34593326784670353,-0.0025830375379882753,3428.080032348633,0.2,0.00025,0.0011142234,,
6040,97.92,290816,291.68,48,142,0.0391845703125,0.44390958547592163,1089.359375,564,-0.43081996962428093,0.000170001236256212,2296.642852783203,0.2,0.00025,0.00412225,,
6041,98.4,292864,293.6,48,143,0.031494140625,0.4050642251968384,1146.8709716796875,568,-0.3997064884752035,0.00026480393717065454,2459.0333404541016,0.2,0.00025,0.007907908,,
6042,98.88,294912,295.52,48,144,0.043701171875,0.4487779140472412,1227.7967529296875,572,-0.42826384119689465,0.0009240924846380949,2409.263168334961,0.2,0.00025,0.0035577638,,
6042,99.36,296960,297.44,49,145,0.0101318359375,0.4501751661300659,954.9556884765625,576,-0.40125181525945663,0.00016037357272580266,2210.8921432495117,0.2,0.00025,0.0017372468,,
6043,99.6,299008,298.4,49,146,0.03515625,0.37244510650634766,1332.76953125,580,-0.47415013425052166,-8.939392864704132e-05,2527.9285278320312,0.2,0.00025,0.0022095223,,
,,300000,,,,0.03857421875,0.3874934911727905,1329.0484619140625,584,-0.47803983464837074,3.0566821806132793e-05,2713.037643432617,0.2,0.00025,0.0028172836,284.0,96.0
6045,100.4,301056,301.6,49,147,,,,,,,,,,,,
6046,101.84,303104,307.36,50,148,0.0557861328125,0.4118001461029053,1137.7113037109375,588,-0.512527272105217,0.002278628177009523,2664.6432189941406,0.2,0.00025,0.003670784,,
6047,103.28,305152,313.12,50,149,0.0360107421875,0.5394287705421448,1186.3232421875,592,-0.47764499112963676,0.00040400298894383013,2175.9788208007812,0.2,0.00025,0.00501441,,
6047,105.6,307200,322.4,50,150,0.037109375,0.43734049797058105,1024.7637939453125,596,-0.470806373283267,0.0003472349199000746,2183.9931106567383,0.2,0.00025,0.0059178565,,
6048,104.88,309248,319.52,51,151,0.0509033203125,0.4499802589416504,1099.040283203125,600,-0.4857340957969427,0.002089205925585702,2385.5430297851562,0.2,0.00025,0.011027659,,
6048,105.12,311296,320.48,51,152,0.0406494140625,0.4798077940940857,1241.33251953125,604,-0.4367847163230181,-0.0013753221719525754,2381.5886993408203,0.2,0.00025,0.0048740846,,
6049,105.84,313344,323.36,51,153,0.033935546875,0.43524694442749023,1120.1961669921875,608,-0.4255614671856165,0.0013677976676262915,2431.66015625,0.2,0.00025,0.005705705,,
6050,104.56,315392,318.24,52,154,0.029296875,0.45519304275512695,1396.13525390625,612,-0.34605516493320465,0.0005546519823838025,2541.0670471191406,0.2,0.00025,0.0016627427,,
6050,102.72,317440,310.88,52,155,0.037109375,0.43493473529815674,1168.3265380859375,616,-0.35686670802533627,0.002196450106566772,2352.6041564941406,0.2,0.00025,0.0034390646,,
6051,103.84,319488,315.36,52,156,0.0350341796875,0.4743277430534363,1089.744873046875,620,-0.3356673549860716,0.00013073903392069042,2275.433006286621,0.2,0.00025,0.005685134,,
6051,102.56,321536,310.24,53,157,0.025146484375,0.41945070028305054,1604.2493896484375,624,-0.2950616776943207,0.002233022154541686,2850.2762451171875,0.2,0.00025,0.007376729,,
6052,101.6,323584,306.4,53,158,0.020263671875,0.3767109513282776,1242.0118408203125,628,-0.26746887620538473,0.0002133174566552043,2919.6846313476562,0.2,0.00025,0.002331723,,
6053,100.96,325632,303.84,53,159,0.01025390625,0.43609654903411865,1278.1700439453125,632,-0.22944053169339895,-0.0009465074399486184,2622.309051513672,0.2,0.00025,0.0008274291,,
6053,100.48,327680,301.92,54,160,0.00830078125,0.4287036061286926,1107.63525390625,636,-0.24996544513851404,0.0009539744351059198,2348.416046142578,0.2,0.00025,0.0013307102,,
6054,99.84,329728,299.36,54,161,0.018310546875,0.43709874153137207,1315.1207275390625,640,-0.24924490973353386,0.0006799144030082971,2652.891845703125,0.2,0.00025,0.003570323,,
6055,99.6,331776,298.4,54,162,0.0152587890625,0.4810119867324829,1114.77880859375,644,-0.279214421287179,-0.000233369879424572,2464.4051971435547,0.2,0.00025,0.0011107896,,
6055,99.6,333824,298.4,55,163,0.019775390625,0.4082188010215759,1611.7425537109375,648,-0.2618559207767248,8.52766097523272e-05,2851.1558380126953,0.2,0.00025,0.0033677488,,
6056,99.6,335872,298.4,55,164,0.02685546875,0.4821211099624634,1608.3851318359375,652,-0.21378522738814354,0.0007547331770183519,3140.8272552490234,0.2,0.00025,0.0040018177,,
6056,98.88,337920,295.52,55,165,0.0142822265625,0.4659268260002136,1427.003173828125,656,-0.21003632247447968,-0.00023945444263517857,2750.4817962646484,0.2,0.00025,0.0012192979,,
6057,99.6,339968,298.4,56,166,0.017333984375,0.4369128942489624,1345.983154296875,660,-0.19295517541468143,0.0013086448307149112,2640.241500854492,0.2,0.00025,0.002865566,,
6058,100.08,342016,300.32,56,167,0.0118408203125,0.44967180490493774,1489.3275146484375,664,-0.19557872507721186,0.001570074848132208,3267.518798828125,0.2,0.00025,0.0039604474,,
6058,100.32,344064,301.28,56,168,0.0126953125,0.5297486782073975,1307.4970703125,668,-0.22678850684314966,0.00016012904234230518,2224.5095443725586,0.2,0.00025,0.0033463382,,
6059,99.6,346112,298.4,57,169,0.0126953125,0.537254273891449,1197.3392333984375,672,-0.1759630162268877,0.001537391886813566,2428.6853790283203,0.2,0.00025,0.0007966863,,
6059,99.12,348160,296.48,57,170,0.0101318359375,0.56093430519104,1439.12158203125,676,-0.1777829434722662,0.0010379902960266918,2856.461227416992,0.2,0.00025,0.0011485047,,
6060,99.12,350208,296.48,57,171,0.0115966796875,0.5443556308746338,1476.2388916015625,680,-0.1975513780489564,0.0007524128595832735,2665.2486572265625,0.2,0.00025,0.0012731007,,
6060,98.4,352256,293.6,58,172,0.015380859375,0.5696415901184082,1352.533935546875,684,-0.20526557881385088,0.0009437581611564383,2606.0243759155273,0.2,0.00025,0.0013456509,,
6061,97.68,354304,290.72,58,173,0.011962890625,0.557397723197937,1579.6678466796875,688,-0.20349215436726809,0.0010801854659803212,2933.2171630859375,0.2,0.00025,0.0009264193,,
6062,97.68,356352,290.72,58,174,0.012451171875,0.5388277769088745,1526.0924072265625,692,-0.21165619418025017,0.0006090404931455851,2905.404067993164,0.2,0.00025,0.0006010673,,
6062,97.2,358400,288.8,59,175,0.011474609375,0.5254992246627808,1183.24560546875,696,-0.21943772118538618,-0.0002426776336506009,2786.1800384521484,0.2,0.00025,0.0006681263,,
6063,96.96,360448,287.84,59,176,0.0201416015625,0.5540707111358643,1455.6099853515625,700,-0.22114187385886908,0.0006656975310761482,2962.428726196289,0.2,0.00025,0.0007488673,,
6063,97.2,362496,288.8,59,177,0.0191650390625,0.5573828220367432,1322.1968994140625,704,-0.22984699346125126,0.0002839220978785306,2696.6806030273438,0.2,0.00025,0.0011145911,,
6064,97.92,364544,291.68,60,178,0.01953125,0.5450863242149353,1294.42529296875,708,-0.2468988923355937,0.0010129441798198968,2525.0762481689453,0.2,0.00025,0.0018331009,,
6065,97.44,366592,289.76,60,179,0.024658203125,0.5620708465576172,1497.315185546875,712,-0.2547481497749686,0.001448018301744014,2800.4249420166016,0.2,0.00025,0.00096141803,,
6065,97.44,368640,289.76,60,180,0.0162353515625,0.6354594826698303,1195.2867431640625,716,-0.2538172658532858,5.1655457355082035e-05,2359.911102294922,0.2,0.00025,0.0012959351,,
6066,97.2,370688,288.8,61,181,0.023193359375,0.5990415811538696,1195.95751953125,720,-0.2942124679684639,0.0016461983905173838,2361.941337585449,0.2,0.00025,0.004946962,,
6066,97.68,372736,290.72,61,182,0.02294921875,0.6104893684387207,907.5233764648438,724,-0.32886301167309284,-0.0006137846503406763,2539.7682723999023,0.2,0.00025,0.0016060966,,
6067,97.44,374784,289.76,61,183,0.017578125,0.6595159769058228,1027.7801513671875,728,-0.31189130060374737,-0.0001332466199528426,2230.6722869873047,0.2,0.00025,0.0010569296,,
6068,97.44,376832,289.76,62,184,0.009765625,0.6535001993179321,984.26318359375,732,-0.324405912309885,-4.415397415868938e-05,1955.1167907714844,0.2,0.00025,0.0008353096,,
6068,97.68,378880,290.72,62,185,0.0107421875,0.6858115196228027,871.742431640625,736,-0.3245285786688328,5.854331539012492e-05,1928.7272872924805,0.2,0.00025,0.0034059244,,
7743,97.44,380928,289.76,49,186,0.0054931640625,0.6589673161506653,1053.466796875,740,-0.39081350713968277,0.0006778808310627937,2140.4187774658203,0.2,0.00025,0.0008959762,,
7743,97.68,382976,290.72,49,187,0.0118408203125,0.7039120197296143,844.0288696289062,744,-0.3566790949553251,-0.00018194940639659762,1729.7981567382812,0.2,0.00025,0.0021140184,,
7744,97.44,385024,289.76,49,188,0.01806640625,0.7133674621582031,879.6970825195312,748,-0.31637888215482235,-0.0020467130234465003,1683.9174728393555,0.2,0.00025,0.003047559,,
7745,98.4,387072,293.6,49,189,0.0120849609375,0.7338716983795166,933.03857421875,752,-0.2887971047312021,0.0012726293061859906,1768.7467803955078,0.2,0.00025,0.0015955344,,
7746,98.96,389120,295.84,50,190,0.0487060546875,0.6954127550125122,822.246826171875,756,-0.3272102214396,-0.0002767184341792017,1661.6300888061523,0.2,0.00025,0.0054559754,,
7746,98.96,391168,295.84,50,191,0.0089111328125,0.7483421564102173,614.126953125,760,-0.32393746450543404,-0.0006633907905779779,1411.404197692871,0.2,0.00025,0.0014611629,,
7747,99.44,393216,297.76,50,192,0.02587890625,0.6681423783302307,975.9190673828125,764,-0.3381573464721441,0.00041801767656579614,2098.346908569336,0.2,0.00025,0.0019425362,,
7748,99.68,395264,298.72,51,193,0.0203857421875,0.6781558394432068,933.317626953125,768,-0.35399417020380497,-0.00039005151484161615,1861.4984817504883,0.2,0.00025,0.0014111667,,
7748,98.64,397312,294.56,51,194,0.026123046875,0.7344279289245605,944.6058349609375,772,-0.37303716875612736,8.545181481167674e-05,1601.130744934082,0.2,0.00025,0.0038046115,,
7749,98.8,399360,295.2,51,195,0.027587890625,0.747726321220398,848.6860961914062,776,-0.30678282119333744,0.00038801765185780823,1514.3575286865234,0.2,0.00025,0.0018593408,,
7750,98.08,401408,292.32,51,196,0.0433349609375,0.7292982935905457,641.403564453125,780,-0.3328712433576584,0.0004115421907044947,1511.7997741699219,0.2,0.00025,0.0034182225,,
7750,97.6,403456,290.4,52,197,0.0352783203125,0.7717788219451904,605.0040893554688,784,-0.33109135553240776,0.001194754906464368,1332.867359161377,0.2,0.00025,0.0029038214,,
7751,97.84,405504,291.36,52,198,0.022705078125,0.7314831018447876,1065.6357421875,788,-0.341503968462348,0.0004876655002590269,1896.6333618164062,0.2,0.00025,0.0007426979,,
7752,97.6,407552,290.4,52,199,0.0318603515625,0.7968424558639526,672.328857421875,792,-0.3447969388216734,0.0006447369523812085,1295.7058792114258,0.2,0.00025,0.0011106585,,
7753,97.44,409600,289.76,52,200,0.029541015625,0.752937912940979,741.029296875,796,-0.3585792724043131,0.00247798184864223,1528.2073593139648,0.2,0.00025,0.002796092,,
7753,97.92,411648,291.68,53,201,0.064453125,0.7394880056381226,930.4227294921875,800,-0.40581053867936134,0.0037972234713379294,1948.241958618164,0.2,0.00025,0.007629104,,
7754,97.44,413696,289.76,53,202,0.08251953125,0.7808507680892944,916.8908081054688,804,-0.3963674921542406,0.0035008976992685348,1662.4869995117188,0.2,0.00025,0.004050887,,
7754,97.2,415744,288.8,53,203,0.1082763671875,0.7118107676506042,1289.975830078125,808,-0.4339816365391016,0.005817473458591849,2110.5026473999023,0.2,0.00025,0.023027334,,
7755,97.2,417792,288.8,53,204,0.202880859375,0.3302364945411682,3295.34423828125,812,-0.4654815159738064,0.006772810418624431,5202.657897949219,0.2,0.00025,0.020702051,,
7755,97.2,419840,288.8,54,205,0.1829833984375,-0.07095563411712646,3086.043701171875,816,-0.5841122046113014,0.004067170084454119,6353.185821533203,0.2,0.00025,0.019359555,,
7756,96.72,421888,286.88,54,206,0.173583984375,0.12400078773498535,2305.19970703125,820,-0.6016215048730373,0.006834656960563734,4539.415786743164,0.2,0.00025,0.011284835,,
7757,96.96,423936,287.84,54,207,0.0648193359375,0.0714978575706482,2107.23193359375,824,-0.6471738591790199,0.000766603130614385,4903.74560546875,0.2,0.00025,0.0069741234,,
7757,96.48,425984,285.92,54,208,0.3267822265625,0.148795485496521,1853.963623046875,828,-0.6092772074043751,0.010596516396617517,3931.3067932128906,0.2,0.00025,0.01703152,,
7758,96.72,428032,286.88,55,209,0.085205078125,0.20342451333999634,1578.003662109375,832,-0.5231892038136721,0.002047384070465341,3702.026611328125,0.2,0.00025,0.004890751,,
7758,96.72,430080,286.88,55,210,0.0205078125,0.36904799938201904,1511.358642578125,836,-0.460417665541172,0.0009142710187006742,3095.352813720703,0.2,0.00025,0.0005518312,,
7759,96.48,432128,285.92,55,211,0.0943603515625,0.4366621971130371,1299.868896484375,840,-0.47053627483546734,0.0025062175118364394,2493.6124877929688,0.2,0.00025,0.026021985,,
7760,96.48,434176,285.92,55,212,0.0635986328125,0.43592315912246704,1406.8323974609375,844,-0.4918122161179781,0.0010225065052509308,3029.382598876953,0.2,0.00025,0.003264315,,
7760,96.72,436224,286.88,56,213,0.1165771484375,0.4292699098587036,1510.8236083984375,848,-0.4894835092127323,0.004068697744514793,3309.1835021972656,0.2,0.00025,0.015511587,,
7761,96.48,438272,285.92,56,214,0.0831298828125,0.4393024444580078,1709.616455078125,852,-0.4701147936284542,0.0005168899951968342,3241.8026123046875,0.2,0.00025,0.007960614,,
7761,96.48,440320,285.92,56,215,0.03759765625,0.557968020439148,1163.1961669921875,856,-0.4778256230056286,0.0022765211469959468,2686.060562133789,0.2,0.00025,0.006033814,,
7762,96.48,442368,285.92,56,216,0.0955810546875,0.4039876461029053,2066.004150390625,860,-0.4614895861595869,0.004203377378871664,4187.414123535156,0.2,0.00025,0.0024839356,,
7763,96.48,444416,285.92,57,217,0.0770263671875,0.34403401613235474,1584.97607421875,864,-0.520914513617754,0.004687121574534103,3406.069564819336,0.2,0.00025,0.0020273998,,
7763,96.24,446464,284.96,57,218,0.0919189453125,0.3527600169181824,1612.2352294921875,868,-0.5107538048177958,0.0010662532586138695,3297.2479248046875,0.2,0.00025,0.0032240571,,
7764,96.24,448512,284.96,57,219,0.1409912109375,0.30982065200805664,2204.35107421875,872,-0.5114040728658438,0.004658035992179066,4132.61848449707,0.2,0.00025,0.025639944,,
,,450000,,,,0.0880126953125,0.5283763408660889,937.1720581054688,876,-0.4511478468775749,0.0036208709061611444,2338.715965270996,0.2,0.00025,0.00548049,284.0,96.0
7766,96.0,450560,284.0,58,220,,,,,,,,,,,,
7767,96.72,452608,286.88,58,221,0.0482177734375,0.5433003902435303,992.0380249023438,880,-0.40606558322906494,0.00080575977335684,2018.5196151733398,0.2,0.00025,0.00793248,,
7768,97.2,454656,288.8,58,222,0.038818359375,0.6204243302345276,799.113525390625,884,-0.4055994004011154,0.0014300845796242356,1940.4549179077148,0.2,0.00025,0.002437645,,
7768,97.44,456704,289.76,58,223,0.0447998046875,0.5808980464935303,988.7162475585938,888,-0.3938720356673002,-0.001152524957433343,1777.749900817871,0.2,0.00025,0.0028177225,,
7769,97.68,458752,290.72,59,224,0.0634765625,0.6966811418533325,1010.2285766601562,892,-0.4622941557317972,0.0005074436630820855,1695.3460159301758,0.2,0.00025,0.00589017,,
7769,97.92,460800,291.68,59,225,0.052001953125,0.6493169069290161,1022.8091430664062,896,-0.4691921956837177,0.0014920472749508917,2375.6468658447266,0.2,0.00025,0.002569661,,
8968,97.44,462848,289.76,51,226,0.0574951171875,0.5895534157752991,1298.56396484375,900,-0.5174162238836288,-0.00048690621042624116,2664.5475311279297,0.2,0.00025,0.005676453,,
8969,96.96,464896,287.84,51,227,0.07958984375,0.4142565131187439,1596.50830078125,904,-0.5769985355436802,0.0040746291051618755,3167.006088256836,0.2,0.00025,0.004239767,,
8999,96.48,466944,285.92,51,228,0.1484375,0.10949128866195679,2351.820556640625,908,-0.6166043505072594,0.005550213507376611,4961.336364746094,0.2,0.00025,0.02031102,,
9000,96.72,468992,286.88,52,229,0.084228515625,0.24953526258468628,1885.53955078125,912,-0.6321119591593742,-9.597826283425093e-05,3642.8302612304688,0.2,0.00025,0.0062340726,,
9000,96.48,471040,285.92,52,230,0.0245361328125,0.38909393548965454,1208.8118896484375,916,-0.5771637223660946,0.0004837657616008073,2640.348159790039,0.2,0.00025,0.004627774,,
9001,96.24,473088,284.96,52,231,0.024169921875,0.3145708441734314,1750.0977783203125,920,-0.5994825102388859,0.0001218840479850769,3429.009521484375,0.2,0.00025,0.0047780215,,
9002,96.24,475136,284.96,52,232,0.05224609375,0.42028146982192993,1443.9549560546875,924,-0.5252821911126375,-0.0009260595543310046,2837.89013671875,0.2,0.00025,0.0022538805,,
9002,96.24,477184,284.96,53,233,0.07177734375,0.48548978567123413,1183.81396484375,928,-0.4979907963424921,-0.0001497651101090014,2486.872283935547,0.2,0.00025,0.005898239,,
9003,96.24,479232,284.96,53,234,0.020263671875,0.5105398893356323,1072.583740234375,932,-0.4554269462823868,-0.0001454983139410615,2303.241470336914,0.2,0.00025,0.0042661373,,
9004,96.24,481280,284.96,53,235,0.02587890625,0.5761805772781372,855.5938720703125,936,-0.41896137222647667,-0.00021480652503669262,1775.3102951049805,0.2,0.00025,0.0033621916,,
9004,96.72,483328,286.88,53,236,0.0555419921875,0.6259589195251465,867.4765014648438,940,-0.41565237008035183,0.0023902885150164366,1609.602424621582,0.2,0.00025,0.005681663,,
9005,96.96,485376,287.84,53,237,0.0582275390625,0.6416114568710327,929.8115844726562,944,-0.3628465589135885,0.0022467505768872797,1669.1140060424805,0.2,0.00025,0.010388736,,
9005,96.96,487424,287.84,54,238,0.0093994140625,0.6602410078048706,766.9407958984375,948,-0.37010058388113976,-0.0007511073781643063,1596.1383361816406,0.2,0.00025,0.0020343931,,
9006,96.72,489472,286.88,54,239,0.1151123046875,0.6758264899253845,1059.45361328125,952,-0.43668523989617825,0.0029149334004614502,1853.504997253418,0.2,0.00025,0.017206594,,
9007,97.2,491520,288.8,54,240,0.084228515625,0.6741790175437927,896.6309204101562,956,-0.34605870582163334,0.002531109086703509,1866.7618942260742,0.2,0.00025,0.020976022,,
9007,97.2,493568,288.8,54,241,0.1473388671875,0.7441516518592834,929.210693359375,960,-0.37502232007682323,0.004507495657890104,1890.0642700195312,0.2,0.00025,0.0012841912,,
9008,96.96,495616,287.84,55,242,0.1142578125,0.7403605580329895,709.63232421875,964,-0.4517312180250883,0.0017039337253663689,1615.127326965332,0.2,0.00025,0.0043037413,,
9008,97.92,497664,291.68,55,243,0.055419921875,0.658186137676239,983.0469970703125,968,-0.46898527443408966,0.0007022524951025844,2329.275604248047,0.2,0.00025,0.0072828135,,
9009,97.44,499712,289.76,55,244,0.117431640625,0.5170605182647705,1294.1439208984375,972,-0.4884844943881035,0.006977329321671277,3064.321014404297,0.2,0.00025,0.012221882,,
9010,97.44,501760,289.76,55,245,0.1114501953125,0.362338125705719,1333.5328369140625,976,-0.5822199210524559,0.005323781369952485,3123.8452758789062,0.2,0.00025,0.011582186,,
9010,97.6,503808,290.4,55,246,0.0596923828125,0.47769010066986084,1353.699951171875,980,-0.5604750476777554,0.0014287180674728006,2644.602249145508,0.2,0.00025,0.004927734,,
9011,97.6,505856,290.4,56,247,0.1124267578125,0.4816560745239258,1665.4847412109375,984,-0.5232928637415171,0.003170405514538288,3001.674530029297,0.2,0.00025,0.011872805,,
9011,96.64,507904,286.56,56,248,0.12646484375,0.40843600034713745,1703.8243408203125,988,-0.5723927281796932,-0.00016370535013265908,3518.901397705078,0.2,0.00025,0.004664038,,
9012,96.88,509952,287.52,56,249,0.1314697265625,0.4552549123764038,1420.5352783203125,992,-0.5188276991248131,0.0035613089858088642,3100.0850982666016,0.2,0.00025,0.004676057,,
9013,97.6,512000,290.4,56,250,0.0390625,0.46791380643844604,1190.6998291015625,996,-0.49627039954066277,0.0041385644290130585,2585.716567993164,0.2,0.00025,0.0069172345,,
9013,97.2,514048,288.8,57,251,0.1351318359375,0.5869539976119995,1104.028076171875,1000,-0.47359076514840126,0.004382923798402771,2053.7394943237305,0.2,0.00025,0.02259655,,
9014,97.2,516096,288.8,57,252,0.0806884765625,0.47866761684417725,1479.7650146484375,1004,-0.5498515702784061,0.006009367061778903,3200.2845306396484,0.2,0.00025,0.008662332,,
9014,97.2,518144,288.8,57,253,0.1756591796875,0.14582771062850952,2565.087158203125,1008,-0.6138134598731995,0.0026212664670310915,4716.130279541016,0.2,0.00025,0.010468729,,
9015,96.72,520192,286.88,57,254,0.057861328125,0.14629989862442017,2033.4296875,1012,-0.6507487036287785,-0.0009201131470035762,4456.051773071289,0.2,0.00025,0.0060407743,,
9016,96.24,522240,284.96,57,255,0.0081787109375,0.28618496656417847,1519.48583984375,1016,-0.6250358708202839,-0.0007107345154508948,3266.7377166748047,0.2,0.00025,0.002194766,,
9016,96.24,524288,284.96,58,256,0.0953369140625,0.39445167779922485,1468.6820068359375,1020,-0.6254186667501926,0.0010056191240437329,3156.058807373047,0.2,0.00025,0.007087604,,
