time/episodes,time/total_timesteps,time/fps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
3620,1006738,595,0.01,1691,-17.39,2453.0,,,0.0001,226684,0.004788869060575962
3624,1009106,594,0.01,1696,-17.38,2449.1,,,0.0001,227276,0.007350722793489695
3628,1012130,594,0.01,1701,-17.3,2478.22,,,0.0001,228032,0.007358163129538298
3632,1014390,594,0.01,1705,-17.35,2468.41,,,0.0001,228597,0.013868630863726139
3636,1016872,594,0.01,1710,-17.31,2485.11,,,0.0001,229217,0.022558894008398056
3640,1019456,594,0.01,1714,-17.33,2498.37,,,0.0001,229863,0.006151919718831778
3644,1021706,594,0.01,1718,-17.36,2501.59,,,0.0001,230426,0.006597898900508881
3648,1024177,594,0.01,1723,-17.31,2506.96,,,0.0001,231044,0.01175449788570404
3652,1027065,594,0.01,1728,-17.2,2545.15,,,0.0001,231766,0.007113513071089983
3656,1029622,594,0.01,1732,-17.21,2550.73,,,0.0001,232405,0.010184483602643013
3660,1032230,594,0.01,1737,-17.16,2556.04,,,0.0001,233057,0.021792946383357048
3664,1035071,594,0.01,1742,-17.09,2576.79,,,0.0001,233767,0.00943656824529171
3668,1037669,593,0.01,1746,-16.98,2593.11,,,0.0001,234417,0.021305028349161148
3672,1040400,593,0.01,1751,-16.95,2601.8,,,0.0001,235099,0.022925689816474915
3676,1043164,593,0.01,1756,-16.93,2618.73,,,0.0001,235790,0.013684517703950405
3680,1046045,593,0.01,1762,-16.91,2622.14,,,0.0001,236511,0.009734271094202995
3684,1048634,593,0.01,1766,-16.93,2631.36,,,0.0001,237158,0.010693015530705452
3688,1051267,593,0.01,1771,-16.98,2635.32,,,0.0001,237816,0.01174470316618681
3692,1054176,593,0.01,1776,-16.87,2660.11,,,0.0001,238543,0.030469436198472977
3696,1057309,593,0.01,1782,-16.8,2683.47,,,0.0001,239327,0.02564111351966858
3700,1060013,593,0.01,1787,-16.79,2681.44,,,0.0001,240003,0.004562651738524437
3704,1062657,593,0.01,1791,-16.89,2669.69,,,0.0001,240664,0.007083055563271046
3708,1065442,592,0.01,1796,-16.97,2664.64,,,0.0001,241360,0.008516140282154083
3712,1068009,592,0.01,1801,-16.97,2673.64,,,0.0001,242002,0.01127193309366703
3716,1070864,592,0.01,1806,-16.91,2687.86,,,0.0001,242715,0.005557135213166475
3720,1073337,592,0.01,1810,-16.94,2686.63,,,0.0001,243334,0.00589768635109067
3724,1075662,592,0.01,1815,-16.95,2684.53,,,0.0001,243915,0.006922133266925812
3728,1078637,592,0.01,1820,-16.97,2682.41,,,0.0001,244659,0.011669098399579525
3732,1081333,592,0.01,1825,-16.98,2699.36,,,0.0001,245333,0.0058881975710392
3736,1083764,592,0.01,1829,-16.99,2696.94,,,0.0001,245940,0.008564470335841179
3740,1086523,592,0.01,1834,-16.94,2703.7,,,0.0001,246630,0.0040483190678060055
3744,1088967,592,0.01,1838,-16.92,2711.27,,,0.0001,247241,0.006588687654584646
3748,1091690,592,0.01,1843,-16.94,2721.44,,,0.0001,247922,0.00875550415366888
3752,1094488,592,0.01,1848,-16.96,2717.73,,,0.0001,248621,0.02176247350871563
3756,1097539,591,0.01,1854,-16.87,2737.72,,,0.0001,249384,0.028673244640231133
,1100000,,0.01,,,,3057.55,-17.15,0.0001,249999,0.0178341306746006
3760,1100033,585,0.01,1878,-16.93,2733.19,,,0.0001,250008,0.014395209960639477
3764,1102302,585,0.01,1882,-17.0,2710.17,,,0.0001,250575,0.007276997901499271
3768,1105357,585,0.01,1887,-17.0,2728.27,,,0.0001,251339,0.008790740743279457
3772,1107932,585,0.01,1892,-17.06,2721.79,,,0.0001,251982,0.005141273606568575
3776,1110824,585,0.01,1897,-17.09,2727.03,,,0.0001,252705,0.008605021052062511
3780,1113735,585,0.01,1902,-17.1,2728.29,,,0.0001,253433,0.018964828923344612
3784,1116573,585,0.01,1907,-17.12,2738.16,,,0.0001,254143,0.00783315859735012
3788,1119421,585,0.01,1912,-17.06,2746.22,,,0.0001,254855,0.0063036708161234856
3792,1122198,585,0.01,1917,-17.12,2741.24,,,0.0001,255549,0.006522749550640583
3796,1125149,585,0.01,1922,-17.21,2734.07,,,0.0001,256287,0.011865364387631416
3800,1127814,585,0.01,1927,-17.26,2732.96,,,0.0001,256953,0.008680913597345352
3804,1130988,585,0.01,1932,-17.25,2754.39,,,0.0001,257746,0.006860543508082628
3808,1134097,585,0.01,1938,-17.06,2767.49,,,0.0001,258524,0.009153466671705246
3812,1137600,584,0.01,1944,-16.99,2804.79,,,0.0001,259399,0.0066473521292209625
3816,1141000,584,0.01,1950,-16.97,2825.91,,,0.0001,260249,0.005889805033802986
3820,1143776,584,0.01,1955,-17.0,2837.89,,,0.0001,260943,0.005871541798114777
3824,1146510,584,0.01,1960,-17.02,2854.45,,,0.0001,261627,0.012755537405610085
3828,1149602,584,0.01,1965,-17.07,2859.61,,,0.0001,262400,0.0234200581908226
3832,1152831,584,0.01,1971,-17.0,2881.66,,,0.0001,263207,0.00837181881070137
3836,1155708,584,0.01,1976,-16.97,2899.46,,,0.0001,263926,0.009783304296433926
3840,1159246,584,0.01,1983,-16.88,2930.4,,,0.0001,264811,0.004819789901375771
3844,1161778,584,0.01,1987,-16.88,2933.78,,,0.0001,265444,0.011962161399424076
3848,1164682,584,0.01,1992,-16.81,2941.3,,,0.0001,266170,0.009720204398036003
3852,1168039,584,0.01,1998,-16.72,2963.41,,,0.0001,267009,0.010911618359386921
3856,1171235,584,0.01,2004,-16.78,2969.42,,,0.0001,267808,0.011178834363818169
3860,1174455,584,0.01,2009,-16.71,2998.4,,,0.0001,268613,0.0112021304666996
3864,1177576,584,0.01,2015,-16.64,3032.64,,,0.0001,269393,0.019926851615309715
3868,1180934,584,0.01,2021,-16.55,3045.2,,,0.0001,270233,0.021192532032728195
3872,1184008,584,0.01,2027,-16.52,3064.96,,,0.0001,271001,0.017532195895910263
3876,1187163,584,0.01,2032,-16.53,3075.61,,,0.0001,271790,0.010458485223352909
3880,1190173,583,0.01,2038,-16.47,3079.82,,,0.0001,272543,0.03209390863776207
3884,1193239,583,0.01,2043,-16.48,3088.43,,,0.0001,273309,0.0077832587994635105
3888,1196882,583,0.01,2049,-16.38,3120.21,,,0.0001,274220,0.006413886323571205
3892,1199941,583,0.01,2055,-16.4,3131.19,,,0.0001,274985,0.00404814537614584
,1200000,,0.01,,,,3298.45,-17.4,0.0001,274999,0.020762169733643532
3896,1203186,577,0.01,2082,-16.45,3142.87,,,0.0001,275796,0.009669207036495209
3900,1206520,577,0.01,2088,-16.41,3169.14,,,0.0001,276629,0.003454489866271615
3904,1209835,577,0.01,2093,-16.37,3174.7,,,0.0001,277458,0.018439190462231636
3908,1213412,577,0.01,2100,-16.5,3193.38,,,0.0001,278352,0.010156771168112755
3912,1216263,577,0.01,2105,-16.55,3167.58,,,0.0001,279065,0.014614704065024853
3916,1219473,577,0.01,2111,-16.55,3160.26,,,0.0001,279868,0.009177889674901962
3920,1222770,577,0.01,2116,-16.48,3181.05,,,0.0001,280692,0.009057648479938507
3924,1225893,577,0.01,2122,-16.46,3196.63,,,0.0001,281473,0.006113291252404451
3928,1229168,577,0.01,2128,-16.46,3204.03,,,0.0001,282291,0.026391908526420593
3932,1232112,577,0.01,2133,-16.55,3192.45,,,0.0001,283027,0.026185117661952972
3936,1235633,577,0.01,2139,-16.57,3218.66,,,0.0001,283908,0.01690089702606201
3940,1238754,577,0.01,2145,-16.64,3202.05,,,0.0001,284688,0.024899307638406754
3944,1242511,577,0.01,2151,-16.52,3251.23,,,0.0001,285627,0.012035606428980827
3948,1245847,577,0.01,2157,-16.54,3268.13,,,0.0001,286461,0.025793531909585
3952,1249172,577,0.01,2163,-16.6,3267.22,,,0.0001,287292,0.013991798274219036
3956,1253039,577,0.01,2170,-16.55,3293.72,,,0.0001,288259,0.014628996141254902
3960,1256576,577,0.01,2177,-16.56,3306.28,,,0.0001,289143,0.007667129393666983
3964,1260286,577,0.01,2183,-16.49,3329.77,,,0.0001,290071,0.007697561755776405
3968,1263441,577,0.01,2189,-16.61,3321.23,,,0.0001,290860,0.014843178912997246
3972,1266941,577,0.01,2195,-16.56,3338.6,,,0.0001,291735,0.003986957482993603
3976,1270051,577,0.01,2201,-16.59,3336.45,,,0.0001,292512,0.011206844821572304
3980,1274092,576,0.01,2208,-16.57,3377.69,,,0.0001,293522,0.030985388904809952
3984,1277741,576,0.01,2214,-16.55,3401.21,,,0.0001,294435,0.018359800800681114
3988,1281824,576,0.01,2221,-16.61,3419.03,,,0.0001,295455,0.008381449617445469
3992,1285505,576,0.01,2228,-16.53,3444.18,,,0.0001,296376,0.010558695532381535
3996,1289042,576,0.01,2234,-16.37,3455.82,,,0.0001,297260,0.007879507727921009
4000,1292395,576,0.01,2240,-16.34,3456.88,,,0.0001,298098,0.0212148055434227
4004,1295992,576,0.01,2247,-16.3,3468.13,,,0.0001,298997,0.005139453802257776
4008,1299612,576,0.01,2253,-16.26,3469.62,,,0.0001,299902,0.011754056438803673
,1300000,,0.01,,,,3818.0,-15.55,0.0001,299999,0.007199151907116175
4012,1303714,570,0.01,2285,-16.12,3519.44,,,0.0001,300928,0.006536850240081549
4016,1306451,570,0.01,2289,-16.15,3500.45,,,0.0001,301612,0.009397724643349648
4020,1309384,570,0.01,2295,-16.12,3485.93,,,0.0001,302345,0.00963104423135519
4024,1313070,570,0.01,2301,-16.08,3508.45,,,0.0001,303267,0.005541848950088024
4028,1316728,570,0.01,2308,-16.1,3523.44,,,0.0001,304181,0.017666805535554886
4032,1320409,570,0.01,2314,-16.03,3552.87,,,0.0001,305102,0.010052590630948544
4036,1324007,570,0.01,2321,-16.04,3555.86,,,0.0001,306001,0.007488500792533159
4040,1327609,570,0.01,2327,-16.05,3575.37,,,0.0001,306902,0.008355909958481789
4044,1331195,570,0.01,2333,-16.12,3568.88,,,0.0001,307798,0.012772930786013603
4048,1334743,570,0.01,2340,-16.1,3577.26,,,0.0001,308685,0.004563429858535528
4052,1338303,570,0.01,2346,-16.1,3586.48,,,0.0001,309575,0.008218366652727127
4056,1342572,570,0.01,2354,-16.1,3602.62,,,0.0001,310642,0.010481786914169788
4060,1345934,570,0.01,2360,-16.11,3596.23,,,0.0001,311483,0.011394476518034935
4064,1349470,570,0.01,2366,-16.25,3589.28,,,0.0001,312367,0.018624503165483475
4068,1353010,570,0.01,2372,-16.21,3604.63,,,0.0001,313252,0.019390083849430084
4072,1356290,570,0.01,2378,-16.2,3595.62,,,0.0001,314072,0.031151724979281425
4076,1360606,570,0.01,2386,-16.05,3644.11,,,0.0001,315151,0.0029296716675162315
4080,1364770,570,0.01,2393,-15.98,3649.07,,,0.0001,316192,0.0024591884575784206
4084,1368162,570,0.01,2399,-15.94,3639.01,,,0.0001,317040,0.0070802997797727585
4088,1371334,570,0.01,2405,-16.0,3602.64,,,0.0001,317833,0.02540189027786255
4092,1375441,570,0.01,2412,-15.99,3619.66,,,0.0001,318860,0.007072499953210354
4096,1378742,570,0.01,2418,-16.06,3610.21,,,0.0001,319685,0.00747127877548337
4100,1382475,570,0.01,2425,-16.05,3625.19,,,0.0001,320618,0.005404985044151545
4104,1385824,570,0.01,2431,-16.13,3615.25,,,0.0001,321455,0.013004941865801811
4108,1389576,570,0.01,2437,-16.21,3620.8,,,0.0001,322393,0.014228494837880135
4112,1393451,570,0.01,2444,-16.31,3611.84,,,0.0001,323362,0.015391475521028042
4116,1396765,570,0.01,2450,-16.34,3634.8,,,0.0001,324191,0.007615458685904741
,1400000,,0.01,,,,4096.15,-15.55,0.0001,324999,0.006682568695396185
4120,1400245,564,0.01,2482,-16.3,3656.88,,,0.0001,325061,0.0055361585691571236
4124,1403819,564,0.01,2488,-16.35,3652.18,,,0.0001,325954,0.007176580838859081
4128,1407214,563,0.01,2495,-16.32,3641.96,,,0.0001,326803,0.02029036357998848
4132,1411362,563,0.01,2502,-16.28,3660.42,,,0.0001,327840,0.004252214916050434
4136,1415363,563,0.01,2509,-16.16,3676.48,,,0.0001,328840,0.011868699453771114
4140,1419605,563,0.01,2517,-16.12,3701.58,,,0.0001,329901,0.011005548760294914
4144,1422951,563,0.01,2523,-16.09,3691.51,,,0.0001,330737,0.005999725311994553
4148,1426552,563,0.01,2529,-16.11,3693.8,,,0.0001,331637,0.017487220466136932
4152,1430929,563,0.01,2537,-15.97,3726.67,,,0.0001,332732,0.012332807295024395
4156,1434459,563,0.01,2543,-16.07,3697.11,,,0.0001,333614,0.007595269940793514
4160,1438272,563,0.01,2550,-15.97,3715.02,,,0.0001,334567,0.023349003866314888
4164,1441412,563,0.01,2556,-15.96,3699.26,,,0.0001,335352,0.004020733758807182
4168,1444500,563,0.01,2561,-16.0,3681.26,,,0.0001,336124,0.010128678753972054
4172,1448554,563,0.01,2568,-15.9,3712.11,,,0.0001,337138,0.005714502185583115
4176,1452803,563,0.01,2576,-15.94,3709.18,,,0.0001,338200,0.013237377628684044
4180,1456731,563,0.01,2583,-16.0,3699.83,,,0.0001,339182,0.011496441438794136
4184,1461383,563,0.01,2591,-15.92,3750.15,,,0.0001,340345,0.0058236257173120975
4188,1465233,563,0.01,2598,-15.85,3777.61,,,0.0001,341308,0.005862030200660229
4192,1469689,563,0.01,2606,-15.67,3791.59,,,0.0001,342422,0.006995101924985647
4196,1473803,563,0.01,2613,-15.62,3824.18,,,0.0001,343450,0.009385486133396626
4200,1477282,563,0.01,2619,-15.56,3814.14,,,0.0001,344320,0.005133812315762043
4204,1480715,563,0.01,2626,-15.48,3817.49,,,0.0001,345178,0.005445888265967369
4208,1484553,563,0.01,2632,-15.37,3821.14,,,0.0001,346138,0.04382266849279404
4212,1488118,563,0.01,2639,-15.4,3808.24,,,0.0001,347029,0.00886430125683546
4216,1492426,563,0.01,2646,-15.3,3848.02,,,0.0001,348106,0.013586826622486115
4220,1495899,563,0.01,2653,-15.31,3847.76,,,0.0001,348974,0.008180868811905384
4224,1499168,563,0.01,2658,-15.26,3836.01,,,0.0001,349791,0.0074970657005906105
,1500000,,0.01,,,,4206.95,-14.4,0.0001,349999,0.007269179914146662
4228,1502851,558,0.01,2692,-15.21,3847.13,,,0.0001,350712,0.01762869395315647
4232,1506520,558,0.01,2698,-15.17,3827.89,,,0.0001,351629,0.00604668166488409
4236,1510713,558,0.01,2706,-15.15,3835.48,,,0.0001,352678,0.004595543257892132
4240,1514302,558,0.01,2712,-15.12,3809.44,,,0.0001,353575,0.00295141339302063
4244,1517527,558,0.01,2718,-15.14,3804.93,,,0.0001,354381,0.008346499875187874
4248,1520734,558,0.01,2723,-15.08,3789.26,,,0.0001,355183,0.027218027040362358
4252,1524827,558,0.01,2731,-15.12,3777.46,,,0.0001,356206,0.015574043616652489
4256,1528256,558,0.01,2737,-15.13,3773.02,,,0.0001,357063,0.006312884856015444
4260,1532465,558,0.01,2744,-15.18,3788.53,,,0.0001,358116,0.012691502459347248
4264,1536285,558,0.01,2751,-15.11,3815.66,,,0.0001,359071,0.009431526996195316
4268,1539750,558,0.01,2757,-15.07,3830.67,,,0.0001,359937,0.016903357580304146
4272,1543179,558,0.01,2763,-15.13,3805.87,,,0.0001,360794,0.006000414025038481
4276,1546733,558,0.01,2770,-15.12,3777.89,,,0.0001,361683,0.00233263336122036
4280,1551509,558,0.01,2778,-14.95,3811.56,,,0.0001,362877,0.01578400284051895
4284,1555072,558,0.01,2784,-15.01,3768.01,,,0.0001,363767,0.01551489345729351
4288,1558792,558,0.01,2791,-15.0,3762.49,,,0.0001,364697,0.020870551466941833
4292,1562624,558,0.01,2798,-15.16,3737.25,,,0.0001,365655,0.01149979792535305
4296,1567129,558,0.01,2806,-15.08,3752.89,,,0.0001,366782,0.01563231833279133
4300,1570956,558,0.01,2813,-15.12,3766.92,,,0.0001,367738,0.010988164693117142
4304,1574642,558,0.01,2819,-15.19,3777.41,,,0.0001,368660,0.006454006768763065
4308,1578264,558,0.01,2826,-15.18,3768.32,,,0.0001,369565,0.005107086151838303
4312,1582023,558,0.01,2832,-15.12,3776.7,,,0.0001,370505,0.004899440333247185
4316,1585553,558,0.01,2839,-15.06,3745.67,,,0.0001,371388,0.010319037362933159
4320,1589122,558,0.01,2845,-15.09,3749.29,,,0.0001,372280,0.01126088947057724
4324,1592930,558,0.01,2852,-15.04,3770.39,,,0.0001,373232,0.0031763247679919004
4328,1597081,558,0.01,2859,-15.03,3789.39,,,0.0001,374270,0.011244491674005985
,1600000,,0.01,,,,3880.7,-15.05,0.0001,374999,0.009943968616425991
4332,1600638,553,0.01,2890,-15.11,3785.34,,,0.0001,375159,0.013018390163779259
4336,1604732,553,0.01,2897,-15.12,3781.47,,,0.0001,376182,0.01786952279508114
4340,1608936,553,0.01,2905,-15.04,3806.12,,,0.0001,377233,0.008186769671738148
4344,1613033,553,0.01,2912,-14.95,3840.86,,,0.0001,378258,0.003982610069215298
4348,1616528,553,0.01,2918,-14.99,3852.52,,,0.0001,379131,0.004460743162781
4352,1621112,553,0.01,2926,-14.87,3872.33,,,0.0001,380277,0.025998413562774658
4356,1625101,553,0.01,2933,-14.83,3895.17,,,0.0001,381275,0.010001447051763535
4360,1628930,553,0.01,2940,-14.82,3880.19,,,0.0001,382232,0.007278677076101303
4364,1632945,553,0.01,2947,-14.82,3887.93,,,0.0001,383236,0.013030149042606354
4368,1637268,553,0.01,2955,-14.69,3922.39,,,0.0001,384316,0.004820771515369415
4372,1641566,554,0.01,2963,-14.7,3957.24,,,0.0001,385391,0.01652352884411812
4376,1645284,554,0.01,2969,-14.73,3963.94,,,0.0001,386320,0.0062091657891869545
4380,1648863,554,0.01,2975,-14.9,3916.17,,,0.0001,387215,0.006861653178930283
4384,1653638,554,0.01,2984,-14.84,3964.55,,,0.0001,388409,0.010510384105145931
4388,1657885,554,0.01,2992,-14.76,3985.49,,,0.0001,389471,0.014126361347734928
4392,1662036,554,0.01,2999,-14.74,3998.39,,,0.0001,390508,0.0029794226866215467
4396,1665623,554,0.01,3005,-14.86,3961.53,,,0.0001,391405,0.006468777544796467
4400,1670206,554,0.01,3013,-14.72,3991.57,,,0.0001,392551,0.020646102726459503
4404,1674439,554,0.01,3021,-14.54,4012.81,,,0.0001,393609,0.0067164101637899876
4408,1678435,554,0.01,3028,-14.44,4027.94,,,0.0001,394608,0.01248089037835598
4412,1682390,554,0.01,3035,-14.38,4035.62,,,0.0001,395597,0.013348816893994808
4416,1686467,554,0.01,3042,-14.42,4057.75,,,0.0001,396616,0.007304851431399584
4420,1690594,554,0.01,3050,-14.47,4079.95,,,0.0001,397648,0.0047813765704631805
4424,1694376,554,0.01,3056,-14.51,4079.22,,,0.0001,398593,0.010037217289209366
4428,1698494,554,0.01,3064,-14.51,4078.01,,,0.0001,399623,0.0033798946533352137
,1700000,,0.01,,,,4506.85,-13.35,0.0001,399999,0.017078377306461334
4432,1702431,549,0.01,3099,-14.42,4093.3,,,0.0001,400607,0.003464852459728718
4436,1706370,549,0.01,3106,-14.51,4087.19,,,0.0001,401592,0.022635839879512787
4440,1710571,549,0.01,3114,-14.57,4087.14,,,0.0001,402642,0.007289823144674301
4444,1714985,549,0.01,3121,-14.51,4099.45,,,0.0001,403746,0.009066983126103878
4448,1719155,549,0.01,3129,-14.43,4126.07,,,0.0001,404788,0.03634553402662277
4452,1722595,549,0.01,3135,-14.67,4080.42,,,0.0001,405648,0.002833928447216749
4456,1726420,549,0.01,3142,-14.54,4073.55,,,0.0001,406604,0.019402092322707176
4460,1730310,549,0.01,3149,-14.53,4075.87,,,0.0001,407577,0.016084518283605576
4464,1734204,549,0.01,3156,-14.48,4070.84,,,0.0001,408550,0.00861158687621355
4468,1738202,549,0.01,3163,-14.49,4057.46,,,0.0001,409550,0.009198702871799469
4472,1742594,549,0.01,3170,-14.46,4061.0,,,0.0001,410648,0.007808889262378216
4476,1746103,549,0.01,3177,-14.44,4053.06,,,0.0001,411525,0.003786609275266528
4480,1750365,549,0.01,3184,-14.41,4080.03,,,0.0001,412591,0.0030322549864649773
4484,1754187,549,0.01,3191,-14.5,4041.93,,,0.0001,413546,0.008244301192462444
4488,1758599,549,0.01,3199,-14.53,4048.28,,,0.0001,414649,0.010868686251342297
4492,1762886,549,0.01,3206,-14.55,4053.69,,,0.0001,415721,0.007106098346412182
4496,1766614,549,0.01,3213,-14.47,4059.5,,,0.0001,416653,0.0378754585981369
4500,1770680,549,0.01,3220,-14.56,4038.91,,,0.0001,417669,0.014437160454690456
4504,1774939,549,0.01,3228,-14.63,4040.36,,,0.0001,418734,0.008235430344939232
4508,1778804,549,0.01,3235,-14.75,4035.08,,,0.0001,419700,0.00806198175996542
4512,1782528,549,0.01,3241,-14.78,4025.79,,,0.0001,420631,0.007749909535050392
4516,1786713,549,0.01,3249,-14.74,4030.09,,,0.0001,421678,0.03723350167274475
4520,1790901,549,0.01,3256,-14.57,4032.62,,,0.0001,422725,0.00514706876128912
4524,1795313,549,0.01,3264,-14.51,4057.66,,,0.0001,423828,0.010029224678874016
4528,1799137,549,0.01,3271,-14.47,4045.92,,,0.0001,424784,0.007086050696671009
,1800000,,0.01,,,,4567.6,-13.2,0.0001,424999,0.010003015398979187
4532,1803141,545,0.01,3307,-14.5,4048.15,,,0.0001,425785,0.0026230723597109318
4536,1807335,545,0.01,3314,-14.41,4058.52,,,0.0001,426833,0.004057681187987328
4540,1811889,545,0.01,3322,-14.29,4072.61,,,0.0001,427972,0.018980735912919044
4544,1816604,545,0.01,3331,-14.29,4085.02,,,0.0001,429150,0.021819405257701874
4548,1821146,545,0.01,3339,-14.2,4100.09,,,0.0001,430286,0.008647620677947998
4552,1825129,545,0.01,3346,-14.15,4121.7,,,0.0001,431282,0.00709404144436121
4556,1829199,545,0.01,3353,-14.23,4131.67,,,0.0001,432299,0.007866621017456055
4560,1833763,545,0.01,3361,-14.16,4158.75,,,0.0001,433440,0.005753357894718647
4564,1838262,545,0.01,3369,-14.07,4183.05,,,0.0001,434565,0.027593540027737617
4568,1843046,545,0.01,3378,-14.01,4214.84,,,0.0001,435761,0.007883966900408268
4572,1847439,545,0.01,3385,-13.99,4214.91,,,0.0001,436859,0.02371881529688835
4576,1851764,545,0.01,3393,-13.99,4247.21,,,0.0001,437940,0.017272857949137688
4580,1855609,545,0.01,3400,-14.04,4230.46,,,0.0001,438902,0.004310703370720148
4584,1860065,545,0.01,3408,-13.96,4255.72,,,0.0001,440016,0.010398393496870995
4588,1864269,545,0.01,3415,-13.95,4247.65,,,0.0001,441067,0.005314831156283617
4592,1868432,545,0.01,3422,-13.89,4242.72,,,0.0001,442107,0.002842201618477702
4596,1872615,545,0.01,3430,-13.95,4260.66,,,0.0001,443153,0.011297143064439297
4600,1876418,545,0.01,3437,-13.97,4249.83,,,0.0001,444104,0.01299801655113697
4604,1880143,545,0.01,3443,-13.97,4228.2,,,0.0001,445035,0.005493495613336563
4608,1884305,545,0.01,3451,-13.9,4240.14,,,0.0001,446076,0.006952937692403793
4612,1888111,546,0.01,3457,-13.94,4243.26,,,0.0001,447027,0.012587171047925949
4616,1892747,546,0.01,3466,-13.98,4261.09,,,0.0001,448186,0.008746368810534477
4620,1897052,546,0.01,3473,-14.0,4265.6,,,0.0001,449262,0.0034918710589408875
,1900000,,0.01,,,,4564.5,-13.35,0.0001,449999,0.003338110400363803
4624,1900963,541,0.01,3509,-14.03,4245.34,,,0.0001,450240,0.007134552113711834
4628,1905377,541,0.01,3517,-14.08,4268.87,,,0.0001,451344,0.006607299204915762
4632,1909852,541,0.01,3525,-14.08,4287.8,,,0.0001,452462,0.005674953572452068
4636,1913998,541,0.01,3532,-14.03,4285.93,,,0.0001,453499,0.004663690458983183
4640,1918214,541,0.01,3540,-14.12,4272.97,,,0.0001,454553,0.010458740405738354
4644,1923618,541,0.01,3549,-14.11,4300.63,,,0.0001,455904,0.00482863187789917
4648,1928328,541,0.01,3558,-14.09,4307.38,,,0.0001,457081,0.00561187881976366
4652,1933222,541,0.01,3567,-13.96,4344.03,,,0.0001,458305,0.006133651360869408
4656,1937389,542,0.01,3574,-13.94,4347.85,,,0.0001,459347,0.005730772390961647
4660,1941843,542,0.01,3582,-13.89,4343.52,,,0.0001,460460,0.007846527732908726
4664,1946312,542,0.01,3590,-13.84,4342.53,,,0.0001,461577,0.007037683390080929
4668,1950384,542,0.01,3597,-13.97,4313.83,,,0.0001,462595,0.015298426151275635
4672,1954593,542,0.01,3605,-14.0,4307.02,,,0.0001,463648,0.009817495010793209
4676,1959714,542,0.01,3614,-13.92,4338.99,,,0.0001,464928,0.0027861413545906544
4680,1964687,542,0.01,3623,-13.83,4384.21,,,0.0001,466171,0.005672575905919075
4684,1969152,542,0.01,3631,-13.82,4384.73,,,0.0001,467287,0.018966300413012505
4688,1973904,542,0.01,3639,-13.86,4406.82,,,0.0001,468475,0.019331559538841248
4692,1978010,542,0.01,3646,-13.91,4404.69,,,0.0001,469502,0.014445776119828224
4696,1982310,542,0.01,3654,-13.82,4409.61,,,0.0001,470577,0.006775327492505312
4700,1986668,542,0.01,3662,-13.72,4432.17,,,0.0001,471666,0.015467510558664799
4704,1990487,542,0.01,3669,-13.74,4436.13,,,0.0001,472621,0.006212961860001087
4708,1994499,542,0.01,3676,-13.81,4430.29,,,0.0001,473624,0.00944388099014759
4712,1999085,542,0.01,3684,-13.66,4461.86,,,0.0001,474771,0.004404096864163876
,2000000,,0.01,,,,4464.05,-13.8,0.0001,474999,0.004199296236038208
