time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
3806,8.85,899072,236,183.68,439,-0.0020171642827335745,1752,0.00025,0.008047665,0.2,0.897684633731842,0.3921857178211212,0.15992265939712524,0.074951171875,-0.35046178102493286,,
,,900000,,,,-0.0012460442667361349,1756,0.00025,0.012803258,0.2,0.8322751522064209,0.5102877933532,0.23677749931812286,0.0791015625,-0.3655623458325863,188.45,9.45
3758,8.95,901120,239,185.14,440,,,,,,,,,,,,
3759,9.04,903168,240,185.6,441,-0.002492834988515824,1760,0.00025,0.00979766,0.2,0.8543598651885986,0.41840607300400734,0.1911899596452713,0.05078125,-0.3531181737780571,,
3760,9.18,905216,240,186.09,442,-0.0035491338931024075,1764,0.00025,0.0071637207,0.2,0.8447584509849548,0.513645738363266,0.2487296462059021,0.0570068359375,-0.35576069727540016,,
3760,9.24,907264,241,188.13,443,-0.0016294816159643233,1768,0.00025,0.0116601065,0.2,0.8295308947563171,0.6018572226166725,0.28884100914001465,0.0782470703125,-0.327973410487175,,
3761,9.22,909312,241,188.37,444,-0.0031753581715747714,1772,0.00025,0.005362576,0.2,0.8685818314552307,0.4864817000925541,0.22865210473537445,0.056396484375,-0.3711259625852108,,
3762,9.11,911360,242,187.2,445,-0.0024939191935118288,1776,0.00025,0.005759991,0.2,0.9088903665542603,0.380986450240016,0.16344137489795685,0.054931640625,-0.33776206709444523,,
3763,9.19,913408,242,186.97,446,-0.003212485433323309,1780,0.00025,0.014113897,0.2,0.8640321493148804,0.5582594592124224,0.22110220789909363,0.0889892578125,-0.3543834760785103,,
3764,9.2,915456,243,187.6,447,-0.0016858891467563808,1784,0.00025,0.010220297,0.2,0.8882869482040405,0.4428694937378168,0.18409499526023865,0.08935546875,-0.37860865518450737,,
3765,9.15,917504,243,187.46,448,0.0022432912373915315,1788,0.00025,0.014520859,0.2,0.8680487275123596,0.5555976405739784,0.28841540217399597,0.0806884765625,-0.34197952039539814,,
3765,9.19,919552,244,187.74,449,-0.0022008995874784887,1792,0.00025,0.0065933517,0.2,0.8708516955375671,0.535565722733736,0.22401036322116852,0.0533447265625,-0.3749813809990883,,
3766,9.06,921600,244,184.18,450,0.000349208276020363,1796,0.00025,0.0083765015,0.2,0.8630402088165283,0.5291306264698505,0.24074333906173706,0.05908203125,-0.38148415833711624,,
3767,9.0,923648,245,183.05,451,-0.00014880113303661346,1800,0.00025,0.007544851,0.2,0.8836970925331116,0.4892115481197834,0.21635159850120544,0.10302734375,-0.36042293906211853,,
3768,8.92,925696,245,180.12,452,-0.0014683133631478995,1804,0.00025,0.0054870863,0.2,0.8760092258453369,0.48898583091795444,0.21920029819011688,0.061767578125,-0.3882487528026104,,
3769,8.94,927744,246,178.82,453,0.0006063204928068444,1808,0.00025,0.011190166,0.2,0.8297542333602905,0.6237858645617962,0.294474333524704,0.095947265625,-0.38364353962242603,,
3769,8.76,929792,246,177.18,454,-0.0013717966503463686,1812,0.00025,0.009110747,0.2,0.9036674499511719,0.38526093401014805,0.14948976039886475,0.07568359375,-0.41874976083636284,,
3770,8.72,931840,247,176.81,455,0.0014614195679314435,1816,0.00025,0.008406557,0.2,0.8633377552032471,0.46832955069839954,0.22363799810409546,0.095458984375,-0.3878907039761543,,
3771,8.68,933888,247,175.55,456,0.0004781349853146821,1820,0.00025,0.011678287,0.2,0.8827769756317139,0.4231313429772854,0.18263861536979675,0.0833740234375,-0.4235136564821005,,
3772,8.56,935936,248,173.36,457,-0.0029444691899698228,1824,0.00025,0.007931317,0.2,0.8865036368370056,0.4457697793841362,0.23189130425453186,0.08447265625,-0.39317926578223705,,
3773,8.49,937984,248,174.88,458,-0.001383324241032824,1828,0.00025,0.010979585,0.2,0.8694241642951965,0.5203239172697067,0.2040032297372818,0.0914306640625,-0.38374304212629795,,
3774,8.35,940032,249,175.43,459,-0.0017118193063652143,1832,0.00025,0.007108997,0.2,0.8701249361038208,0.5632558390498161,0.2593836188316345,0.0657958984375,-0.39129283279180527,,
3775,8.21,942080,249,173.67,460,-0.00021001731511205435,1836,0.00025,0.0074173794,0.2,0.8649702072143555,0.5084900930523872,0.21644636988639832,0.0755615234375,-0.4095433559268713,,
3776,8.21,944128,249,173.49,461,-0.001189131784485653,1840,0.00025,0.006699551,0.2,0.8851317167282104,0.4582554567605257,0.21468614041805267,0.0775146484375,-0.3831957019865513,,
3777,8.09,946176,250,172.42,462,-0.0044581487600225955,1844,0.00025,0.0075055086,0.2,0.8649331331253052,0.46409703232347965,0.16885274648666382,0.06298828125,-0.4012726116925478,,
3778,8.08,948224,250,170.96,463,0.0012900586298201233,1848,0.00025,0.010481264,0.2,0.8668906688690186,0.4864933732897043,0.284853994846344,0.089599609375,-0.37726033106446266,,
3779,7.9,950272,251,168.21,464,-0.0026276023127138615,1852,0.00025,0.007589683,0.2,0.8872519731521606,0.42217047326266766,0.17961949110031128,0.066162109375,-0.3591220751404762,,
3780,7.84,952320,251,166.23,465,-0.00318262362270616,1856,0.00025,0.008070101,0.2,0.8870241045951843,0.45647990331053734,0.1894291490316391,0.079833984375,-0.38940638676285744,,
3780,7.87,954368,252,165.82,466,-0.002573251345893368,1860,0.00025,0.009168529,0.2,0.8716861605644226,0.4670989140868187,0.19642499089241028,0.07763671875,-0.3629616368561983,,
3781,7.87,956416,252,163.85,467,-0.002771191706415266,1864,0.00025,0.010361616,0.2,0.8947580456733704,0.40626787208020687,0.18641397356987,0.0738525390625,-0.3869669511914253,,
3782,7.78,958464,253,162.58,468,-1.5227677067741752e-05,1868,0.00025,0.009601929,0.2,0.8653007745742798,0.5153343100100756,0.2704025208950043,0.0677490234375,-0.37126486003398895,,
3783,7.77,960512,253,161.43,469,1.2098316801711917e-05,1872,0.00025,0.0072793188,0.2,0.8872141242027283,0.5171600989997387,0.27723783254623413,0.069091796875,-0.3995189815759659,,
3783,7.94,962560,254,162.36,470,-0.000654756324365735,1876,0.00025,0.010292039,0.2,0.8866101503372192,0.4609753377735615,0.21501055359840393,0.0689697265625,-0.36837182752788067,,
3784,7.88,964608,254,162.12,471,-0.0019486647506710142,1880,0.00025,0.00960923,0.2,0.8595223426818848,0.4854900762438774,0.19217203557491302,0.0791015625,-0.38247218541800976,,
3785,8.13,966656,255,165.31,472,-0.0014505879080388695,1884,0.00025,0.008167589,0.2,0.8664811849594116,0.42623052559792995,0.18679536879062653,0.053955078125,-0.3734847977757454,,
3786,8.3,968704,255,168.19,473,-0.0016633498307783157,1888,0.00025,0.011860823,0.2,0.9144911766052246,0.36590301617980003,0.17165029048919678,0.0745849609375,-0.4182538650929928,,
3786,8.33,970752,256,168.61,474,-0.0024042720324359834,1892,0.00025,0.008839241,0.2,0.8821724653244019,0.5107860658317804,0.22146078944206238,0.08154296875,-0.4260681439191103,,
3787,8.34,972800,256,169.57,475,-0.0023754851281410083,1896,0.00025,0.013059102,0.2,0.8879527449607849,0.4554768167436123,0.17538116872310638,0.0748291015625,-0.4065911155194044,,
3788,8.39,974848,257,170.84,476,0.0006959554448258132,1900,0.00025,0.0072786137,0.2,0.869727611541748,0.5379467085003853,0.29768040776252747,0.0721435546875,-0.4003134313970804,,
3789,8.52,976896,257,172.02,477,0.0014409621362574399,1904,0.00025,0.017839938,0.2,0.8805457949638367,0.5414208602160215,0.28265246748924255,0.1048583984375,-0.42814457044005394,,
3790,8.39,978944,258,171.3,478,-0.003407183656236157,1908,0.00025,0.0058163633,0.2,0.8873691558837891,0.4469004478305578,0.1651422083377838,0.0517578125,-0.4414108172059059,,
3790,8.37,980992,258,173.13,479,0.00026477425126358867,1912,0.00025,0.010823309,0.2,0.8836057782173157,0.37767007015645504,0.16326937079429626,0.07275390625,-0.42210465483367443,,
3791,8.09,983040,259,170.61,480,-0.004859306995058432,1916,0.00025,0.010046914,0.2,0.8910710215568542,0.38413006067276,0.16246072947978973,0.0950927734375,-0.4298375118523836,,
3791,7.93,985088,259,168.16,481,-0.0014099061081651598,1920,0.00025,0.0077786786,0.2,0.8527613878250122,0.45208258368074894,0.18350769579410553,0.067626953125,-0.4569611568003893,,
3792,7.86,987136,260,164.94,482,-9.260035585612059e-05,1924,0.00025,0.009485809,0.2,0.8775163292884827,0.3848798628896475,0.1629936397075653,0.0997314453125,-0.42313510552048683,,
3793,7.9,989184,260,164.56,483,-0.0019428155501373112,1928,0.00025,0.0065279263,0.2,0.8705929517745972,0.3402168285101652,0.13424581289291382,0.0718994140625,-0.39918190240859985,,
3794,7.82,991232,261,163.22,484,-0.002385069790761918,1932,0.00025,0.0064469404,0.2,0.8686417937278748,0.4031583033502102,0.16596682369709015,0.057373046875,-0.3858370613306761,,
3795,7.75,993280,261,163.26,485,0.0010244931909255683,1936,0.00025,0.011129832,0.2,0.8785009980201721,0.39179471507668495,0.18389005959033966,0.099609375,-0.46244566328823566,,
3795,7.78,995328,262,163.31,486,-0.004550623387331143,1940,0.00025,0.012536412,0.2,0.9035241603851318,0.32638305611908436,0.14214804768562317,0.0919189453125,-0.39503220096230507,,
3796,7.73,997376,262,162.48,487,-0.0053815103019587696,1944,0.00025,0.010476591,0.2,0.9129520058631897,0.3316813297569752,0.12729890644550323,0.0689697265625,-0.38974750600755215,,
3797,7.8,999424,263,162.65,488,-0.006151979381684214,1948,0.00025,0.007483842,0.2,0.8885592818260193,0.40956963784992695,0.1506781280040741,0.0731201171875,-0.4283109996467829,,
,,1000000,,,,-0.002750221698079258,1952,0.00025,0.010728238,0.2,0.8972207307815552,0.41662053763866425,0.16434381902217865,0.072998046875,-0.4675578996539116,159.15,7.95
3761,7.75,1001472,266,163.36,489,,,,,,,,,,,,
3762,7.71,1003520,266,164.49,490,-0.0028936893795616925,1956,0.00025,0.011425416,0.2,0.882594883441925,0.48732060566544533,0.21391034126281738,0.060791015625,-0.48681918531656265,,
3763,7.69,1005568,267,164.06,491,0.0004993634938728064,1960,0.00025,0.007018517,0.2,0.8978753089904785,0.37271025963127613,0.18434129655361176,0.089111328125,-0.47821112535893917,,
3764,7.64,1007616,267,164.58,492,-0.0014637501735705882,1964,0.00025,0.009124904,0.2,0.8617845773696899,0.47385933995246887,0.20099158585071564,0.0782470703125,-0.4387408569455147,,
3765,7.64,1009664,268,163.0,493,0.002517224755138159,1968,0.00025,0.0120033715,0.2,0.8901073932647705,0.4106958843767643,0.20038631558418274,0.110107421875,-0.4050742220133543,,
3766,7.64,1011712,268,161.91,494,-0.0031884177296888083,1972,0.00025,0.005220986,0.2,0.8838375806808472,0.4801227021962404,0.18653638660907745,0.0443115234375,-0.4453880563378334,,
3767,7.68,1013760,269,162.63,495,-0.001755188626702875,1976,0.00025,0.007087598,0.2,0.86376953125,0.6135177463293076,0.2702147662639618,0.0654296875,-0.4373280946165323,,
3767,7.59,1015808,269,161.98,496,-0.0038507992576342076,1980,0.00025,0.013346408,0.2,0.9010415077209473,0.37604124285280704,0.14468562602996826,0.07421875,-0.43894511088728905,,
3768,7.58,1017856,270,162.83,497,-0.004074464028235525,1984,0.00025,0.006624252,0.2,0.8581153154373169,0.518235994502902,0.23092637956142426,0.05126953125,-0.47770382836461067,,
3769,7.72,1019904,270,165.26,498,-0.0036933310620952398,1988,0.00025,0.0054951482,0.2,0.8940482139587402,0.44323921389877796,0.1737671196460724,0.0628662109375,-0.4721974190324545,,
3770,7.65,1021952,271,166.35,499,-0.0019646396103780717,1992,0.00025,0.0073044286,0.2,0.9140639305114746,0.36750852316617966,0.16331294178962708,0.059814453125,-0.4629633203148842,,
3770,7.61,1024000,271,164.84,500,-0.0022729422489646822,1996,0.00025,0.0127852,0.2,0.8675501942634583,0.5429994706064463,0.2538129389286041,0.0701904296875,-0.46252080611884594,,
3771,7.57,1026048,272,164.97,501,-0.0029658843122888356,2000,0.00025,0.0084877815,0.2,0.8685594201087952,0.5265111066401005,0.22343537211418152,0.0595703125,-0.3961105886846781,,
3772,7.56,1028096,272,165.05,502,0.0007492331205867231,2004,0.00025,0.008610321,0.2,0.8766546249389648,0.39837694726884365,0.1434537023305893,0.0828857421875,-0.4267157819122076,,
3772,7.62,1030144,273,165.57,503,-0.002895805111620575,2008,0.00025,0.012613874,0.2,0.8740394711494446,0.3838605061173439,0.1744568943977356,0.0845947265625,-0.39779029600322247,,
3773,7.63,1032192,273,165.97,504,-0.003788029571296647,2012,0.00025,0.012021232,0.2,0.9093141555786133,0.33530886285007,0.1561812460422516,0.0927734375,-0.43590785935521126,,
3774,7.68,1034240,274,165.18,505,-0.0006770681939087808,2016,0.00025,0.0064579444,0.2,0.8742787837982178,0.40598091296851635,0.175046905875206,0.068603515625,-0.44271561689674854,,
3775,7.54,1036288,274,163.82,506,-0.0027255711320322007,2020,0.00025,0.010238359,0.2,0.8384686708450317,0.4843072034418583,0.20118233561515808,0.083251953125,-0.43054657988250256,,
3775,7.53,1038336,275,163.27,507,0.0010313619568478316,2024,0.00025,0.007588462,0.2,0.8941758275032043,0.31676666624844074,0.1336616724729538,0.08203125,-0.39344295486807823,,
3776,7.53,1040384,275,163.78,508,-0.0018791028414852917,2028,0.00025,0.009250615,0.2,0.9110531210899353,0.28508873004466295,0.11350518465042114,0.0653076171875,-0.41020083241164684,,
3777,7.48,1042432,275,162.47,509,0.010754287330200896,2032,0.00025,0.01932469,0.2,0.905221700668335,0.34401313588023186,0.15666499733924866,0.158447265625,-0.42406831681728363,,
3777,7.56,1044480,276,164.85,510,-0.0031783197773620486,2036,0.00025,0.0069374447,0.2,0.8723112344741821,0.4174433033913374,0.1770719438791275,0.054443359375,-0.42674277909100056,,
3778,7.49,1046528,276,162.24,511,-0.0022209910675883293,2040,0.00025,0.009605034,0.2,0.9142374396324158,0.41022012010216713,0.16669218242168427,0.0626220703125,-0.4562664646655321,,
3779,7.45,1048576,277,161.9,512,-0.0008028028387343511,2044,0.00025,0.00872593,0.2,0.9024349451065063,0.3954564668238163,0.1739736795425415,0.0693359375,-0.41983672231435776,,
3779,7.53,1050624,277,161.02,513,0.005179460451472551,2048,0.00025,0.015062796,0.2,0.889767050743103,0.3812938891351223,0.14916710555553436,0.118896484375,-0.40739251114428043,,
3780,7.58,1052672,278,161.45,514,-0.003791762108448893,2052,0.00025,0.016898673,0.2,0.8840006589889526,0.39419203624129295,0.18839550018310547,0.08056640625,-0.41696323826909065,,
3781,7.59,1054720,278,160.36,515,-0.0014207316271495074,2056,0.00025,0.009126993,0.2,0.9110563397407532,0.3462925869971514,0.16901437938213348,0.0693359375,-0.42173205129802227,,
3781,7.76,1056768,279,163.04,516,-0.0031188793072942644,2060,0.00025,0.009073966,0.2,0.889489471912384,0.405696302652359,0.17164422571659088,0.05712890625,-0.44319823011755943,,
3782,7.89,1058816,279,164.19,517,-0.0028655238274950534,2064,0.00025,0.010879337,0.2,0.9013903737068176,0.35368330776691437,0.16265638172626495,0.0802001953125,-0.4697067942470312,,
3783,7.84,1060864,280,162.95,518,-0.0026109278260264546,2068,0.00025,0.01150618,0.2,0.926222562789917,0.2788219191133976,0.10517063736915588,0.09130859375,-0.4489793498069048,,
3784,7.84,1062912,280,163.1,519,-0.0011731365812011063,2072,0.00025,0.007741931,0.2,0.9005113840103149,0.372059591114521,0.13318166136741638,0.0684814453125,-0.4567740261554718,,
3784,7.84,1064960,281,161.77,520,-0.003610021056374535,2076,0.00025,0.007748272,0.2,0.854166567325592,0.4583568163216114,0.20832312107086182,0.0697021484375,-0.4054746124893427,,
3785,7.83,1067008,281,160.06,521,-0.0024185833462979645,2080,0.00025,0.013750505,0.2,0.8925389647483826,0.38517862372100353,0.15558375418186188,0.0885009765625,-0.4001358672976494,,
3786,7.88,1069056,282,160.68,522,-0.0027480940625537187,2084,0.00025,0.008461052,0.2,0.9134715795516968,0.3387633040547371,0.16079577803611755,0.0712890625,-0.39479721151292324,,
3786,7.92,1071104,282,160.06,523,-0.002130637352820486,2088,0.00025,0.012823824,0.2,0.8909024596214294,0.4077902175486088,0.2409776747226715,0.0706787109375,-0.42660871520638466,,
3787,7.92,1073152,283,159.71,524,0.002649372967425734,2092,0.00025,0.0095587745,0.2,0.8458976149559021,0.5077518597245216,0.2190459668636322,0.0660400390625,-0.336220595985651,,
3788,7.93,1075200,283,160.28,525,-0.001438181585399434,2096,0.00025,0.008511525,0.2,0.908872663974762,0.2706927014514804,0.11294260621070862,0.064208984375,-0.45721150003373623,,
3789,8.03,1077248,284,161.26,526,-0.0023003647656878456,2100,0.00025,0.007412878,0.2,0.8713573813438416,0.40945584140717983,0.18817846477031708,0.062744140625,-0.4151676520705223,,
3789,8.05,1079296,284,161.64,527,-0.0038909116410650313,2104,0.00025,0.01158003,0.2,0.91486656665802,0.3385611418634653,0.13090108335018158,0.1123046875,-0.4324407037347555,,
3790,8.1,1081344,285,162.34,528,-0.0024487591290380806,2108,0.00025,0.011582199,0.2,0.9007225632667542,0.3895056266337633,0.18596863746643066,0.0919189453125,-0.4035041257739067,,
3790,8.16,1083392,285,165.53,529,0.0018059927824651822,2112,0.00025,0.015139682,0.2,0.8986696004867554,0.3604498412460089,0.1825190633535385,0.0909423828125,-0.45496779307723045,,
3791,8.24,1085440,286,166.43,530,-0.00012814352521672845,2116,0.00025,0.009027059,0.2,0.8961215615272522,0.39135564863681793,0.19705599546432495,0.072265625,-0.4258640445768833,,
3792,8.3,1087488,286,167.22,531,-0.0037114628648851067,2120,0.00025,0.008507291,0.2,0.9121534824371338,0.3222587872296572,0.1326831579208374,0.072998046875,-0.49610086902976036,,
3792,8.35,1089536,287,169.25,532,-0.0016869719256646931,2124,0.00025,0.00941255,0.2,0.8823856115341187,0.44847667776048183,0.2104688286781311,0.0865478515625,-0.4690230917185545,,
3793,8.39,1091584,287,168.93,533,-0.002230624115327373,2128,0.00025,0.01513835,0.2,0.897972583770752,0.3749215267598629,0.15168893337249756,0.063232421875,-0.4559414777904749,,
3794,8.46,1093632,288,168.35,534,-0.0019903030479326844,2132,0.00025,0.008496652,0.2,0.8951476216316223,0.38778513483703136,0.17156299948692322,0.0760498046875,-0.4616389162838459,,
3795,8.46,1095680,288,169.56,535,-0.004307162744225934,2136,0.00025,0.008030574,0.2,0.9084598422050476,0.34437693282961845,0.1740022450685501,0.05078125,-0.44256593100726604,,
3796,8.45,1097728,289,168.91,536,-0.0016709804767742753,2140,0.00025,0.014363028,0.2,0.919988214969635,0.2999040223658085,0.13422542810440063,0.1065673828125,-0.4821415673941374,,
3796,8.47,1099776,289,167.55,537,-0.003001819015480578,2144,0.00025,0.007813437,0.2,0.8705618977546692,0.43907920084893703,0.1951865404844284,0.070068359375,-0.4137660562992096,,
,,1100000,,,,-0.0009552025876473635,2148,0.00025,0.01031987,0.2,0.8819072842597961,0.3957751076668501,0.17574939131736755,0.0699462890625,-0.3914725612848997,161.95,8.3
3763,8.51,1101824,292,169.3,538,,,,,,,,,,,,
3764,8.44,1103872,293,167.37,539,-0.0033724160748533905,2152,0.00025,0.0072016073,0.2,0.9319937825202942,0.3141253534704447,0.134980246424675,0.060791015625,-0.4715706389397383,,
3765,8.4,1105920,293,166.71,540,-0.0009643665398471057,2156,0.00025,0.0070148897,0.2,0.8679628372192383,0.5054739154875278,0.26763716340065,0.057861328125,-0.4093566741794348,,
3766,8.45,1107968,294,166.89,541,-0.0006386310269590467,2160,0.00025,0.008344851,0.2,0.8738095164299011,0.4372716601938009,0.22991710901260376,0.07861328125,-0.4036821909248829,,
3766,8.45,1110016,294,168.24,542,-0.0032322488259524107,2164,0.00025,0.0053491476,0.2,0.9204567074775696,0.3032822981476784,0.130894273519516,0.05712890625,-0.3614507280290127,,
3767,8.45,1112064,295,168.29,543,-0.0024417257227469236,2168,0.00025,0.010786581,0.2,0.903887152671814,0.41333362832665443,0.19396574795246124,0.08056640625,-0.44306662306189537,,
3768,8.59,1114112,295,170.12,544,-0.0033683709043543786,2172,0.00025,0.00328418,0.2,0.8965255618095398,0.41432517394423485,0.21160490810871124,0.040771484375,-0.389218645170331,,
3769,8.76,1116160,296,171.56,545,-0.0035351527913007885,2176,0.00025,0.011442421,0.2,0.8776465058326721,0.4726536963135004,0.20767652988433838,0.0723876953125,-0.37631973437964916,,
3769,8.87,1118208,296,173.86,546,-0.0027567000943236053,2180,0.00025,0.007956184,0.2,0.8789903521537781,0.4062844477593899,0.1810353398323059,0.0374755859375,-0.3721263613551855,,
3770,8.98,1120256,297,175.34,547,-0.00488676545501221,2184,0.00025,0.005576767,0.2,0.9104893803596497,0.33937804587185383,0.11508344858884811,0.0626220703125,-0.42102271877229214,,
3771,8.95,1122304,297,174.95,548,-0.002033115830272436,2188,0.00025,0.013571149,0.2,0.8714818358421326,0.47669300995767117,0.2223673164844513,0.075439453125,-0.4427892193198204,,
3772,8.98,1124352,298,174.57,549,-0.002897325743106194,2192,0.00025,0.010109593,0.2,0.8780521750450134,0.47731247916817665,0.21920140087604523,0.0760498046875,-0.3927170392125845,,
3772,9.0,1126400,298,174.03,550,-0.004628302966011688,2196,0.00025,0.005785152,0.2,0.8943762183189392,0.4234561584889889,0.14584395289421082,0.0496826171875,-0.4568685721606016,,
3773,8.93,1128448,299,172.15,551,0.0022881751065142453,2200,0.00025,0.01920231,0.2,0.8845175504684448,0.4319296907633543,0.2030770480632782,0.089111328125,-0.4130855165421963,,
3774,9.08,1130496,299,173.16,552,-0.0012698013451881707,2204,0.00025,0.0055861175,0.2,0.8562173247337341,0.48948752880096436,0.19295011460781097,0.0567626953125,-0.3907316643744707,,
3775,9.13,1132544,299,173.97,553,-0.001752525131450966,2208,0.00025,0.007938897,0.2,0.898579478263855,0.4065582975745201,0.20227542519569397,0.069091796875,-0.4565836824476719,,
3776,9.17,1134592,300,176.54,554,-0.003915971436072141,2212,0.00025,0.0078007905,0.2,0.8835911154747009,0.4587584249675274,0.19137418270111084,0.0679931640625,-0.3968956898897886,,
3776,9.2,1136640,300,176.34,555,-0.003005189588293433,2216,0.00025,0.006777741,0.2,0.8863257765769958,0.4615626782178879,0.17068074643611908,0.052490234375,-0.4515266679227352,,
3777,9.2,1138688,301,176.16,556,0.0004691114299930632,2220,0.00025,0.0082606785,0.2,0.8628793358802795,0.5109028611332178,0.20318658649921417,0.0628662109375,-0.44705543853342533,,
3778,9.29,1140736,301,178.04,557,-0.002072704955935478,2224,0.00025,0.012124495,0.2,0.878115177154541,0.46440293826162815,0.20873388648033142,0.0958251953125,-0.40593913570046425,,
3779,9.35,1142784,302,177.88,558,-0.007283010636456311,2228,0.00025,0.012442909,0.2,0.8680468201637268,0.4847774263471365,0.1856747567653656,0.08056640625,-0.48995999433100224,,
3780,9.4,1144832,302,180.75,559,-0.0017611873190617189,2232,0.00025,0.0069212057,0.2,0.8646908402442932,0.44785341061651707,0.21927940845489502,0.06201171875,-0.4831244722008705,,
3781,9.45,1146880,303,181.89,560,-0.005952583771431819,2236,0.00025,0.012548059,0.2,0.8889884948730469,0.43471971713006496,0.1878148764371872,0.073486328125,-0.4224838223308325,,
3781,9.52,1148928,303,182.58,561,-0.0023322727356571704,2240,0.00025,0.010455022,0.2,0.9038279056549072,0.41340205632150173,0.17844270169734955,0.0753173828125,-0.4753523897379637,,
3782,9.55,1150976,304,183.44,562,-0.002691403205972165,2244,0.00025,0.009830858,0.2,0.8883584141731262,0.45621958561241627,0.15698125958442688,0.087890625,-0.4675063155591488,,
3783,9.5,1153024,304,181.42,563,-0.0008283513598144054,2248,0.00025,0.00814998,0.2,0.8820832371711731,0.47890762984752655,0.20071719586849213,0.0771484375,-0.408703725785017,,
3784,9.6,1155072,305,181.26,564,-0.005948080157395452,2252,0.00025,0.012159598,0.2,0.9171305298805237,0.3732159249484539,0.15048785507678986,0.0780029296875,-0.4182289093732834,,
3785,9.53,1157120,305,180.21,565,-0.004653085605241358,2256,0.00025,0.009077035,0.2,0.907561719417572,0.4275085162371397,0.18983417749404907,0.0540771484375,-0.4376853462308645,,
3786,9.45,1159168,306,179.05,566,-0.0028039722819812596,2260,0.00025,0.012744908,0.2,0.8973077535629272,0.37082562409341335,0.17103824019432068,0.062744140625,-0.4567687511444092,,
3787,9.39,1161216,306,178.35,567,-0.0030306661501526833,2264,0.00025,0.011083882,0.2,0.9143505096435547,0.3793196175247431,0.16707482933998108,0.060302734375,-0.42376079224050045,,
3787,9.34,1163264,307,176.93,568,-0.0013768498320132494,2268,0.00025,0.010121236,0.2,0.9087080955505371,0.44114299677312374,0.20371712744235992,0.0831298828125,-0.41884761676192284,,
3788,9.3,1165312,307,176.72,569,-0.00368859845912084,2272,0.00025,0.01176507,0.2,0.9061797261238098,0.39701454900205135,0.17827992141246796,0.08984375,-0.46253365464508533,,
3789,9.21,1167360,308,176.69,570,-0.0019342445011716336,2276,0.00025,0.0076438366,0.2,0.8988598585128784,0.43260762095451355,0.17155642807483673,0.0570068359375,-0.44235964864492416,,
3789,9.19,1169408,308,176.25,571,0.00045396722271107137,2280,0.00025,0.0048500653,0.2,0.9133424162864685,0.5029971115291119,0.23618119955062866,0.064697265625,-0.42173732072114944,,
3790,9.15,1171456,309,174.86,572,-0.0023582091234857216,2284,0.00025,0.010411152,0.2,0.9103099703788757,0.4171182010322809,0.16582302749156952,0.07470703125,-0.5140465218573809,,
3791,9.1,1173504,309,175.09,573,-0.0008594055252615362,2288,0.00025,0.008883538,0.2,0.8808890581130981,0.466689120978117,0.2537146508693695,0.0628662109375,-0.4761169161647558,,
3791,9.11,1175552,310,175.54,574,-0.004154841706622392,2292,0.00025,0.012618807,0.2,0.8961767554283142,0.4143940694630146,0.1760159283876419,0.0806884765625,-0.49864588491618633,,
3792,9.14,1177600,310,177.73,575,-0.0047331197711173445,2296,0.00025,0.009436672,0.2,0.8962122201919556,0.38508567959070206,0.12780335545539856,0.071044921875,-0.5065900217741728,,
3793,9.11,1179648,311,177.01,576,-0.0016352361999452114,2300,0.00025,0.0049704663,0.2,0.9214216470718384,0.31938821636140347,0.17763261497020721,0.0574951171875,-0.514497784897685,,
3793,9.2,1181696,311,177.02,577,-0.00223109090802609,2304,0.00025,0.010114014,0.2,0.8905594348907471,0.42390120029449463,0.19032730162143707,0.0911865234375,-0.4673435911536217,,
3794,9.21,1183744,311,176.89,578,0.0009122893388848752,2308,0.00025,0.012089582,0.2,0.8535231351852417,0.49791276454925537,0.22537559270858765,0.0794677734375,-0.4272155500948429,,
3794,9.21,1185792,312,177.33,579,0.0004876250750385225,2312,0.00025,0.007823706,0.2,0.8963290452957153,0.40365859121084213,0.1403011679649353,0.0623779296875,-0.46377075277268887,,
3795,9.22,1187840,312,177.59,580,0.0006795229855924845,2316,0.00025,0.009013567,0.2,0.8943414092063904,0.5081265047192574,0.1920769065618515,0.0609130859375,-0.47622818499803543,,
3796,9.27,1189888,313,179.02,581,-0.0015863505541346967,2320,0.00025,0.006171316,0.2,0.9016051888465881,0.47141346149146557,0.2312188744544983,0.0540771484375,-0.47388683445751667,,
3796,9.23,1191936,313,178.74,582,-0.0010160871024709195,2324,0.00025,0.0071683675,0.2,0.9088771939277649,0.377401951700449,0.15136416256427765,0.073486328125,-0.45389905758202076,,
3797,9.26,1193984,314,177.75,583,-0.0021890716161578894,2328,0.00025,0.012361352,0.2,0.9207204580307007,0.3132104892283678,0.12540403008460999,0.08251953125,-0.48641071654856205,,
3797,9.27,1196032,314,177.58,584,0.0033923099981620908,2332,0.00025,0.010639416,0.2,0.9097709655761719,0.3598146252334118,0.1502941995859146,0.1064453125,-0.5099364463239908,,
3798,9.4,1198080,315,179.28,585,-0.0029022636881563812,2336,0.00025,0.007992176,0.2,0.9110630750656128,0.35333016514778137,0.17082811892032623,0.0858154296875,-0.5353055745363235,,
