time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/exploration_rate,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
113256,154,1356,0.55,734,0.731017,86.25,0.004504650365561247,0.0001,15813,,
113627,154,1360,0.61,733,0.7301358750000002,87.05,0.0030277399346232414,0.0001,15906,,
113959,155,1364,0.59,732,0.7293473750000002,86.57,0.020781757310032845,0.0001,15989,,
114298,156,1368,0.6,730,0.7285422500000001,86.58,0.11215797066688538,0.0001,16074,,
114652,157,1372,0.59,729,0.7277015000000001,86.67,0.005222500301897526,0.0001,16162,,
114927,157,1376,0.56,728,0.7270483750000001,85.82,0.0032857200130820274,0.0001,16231,,
115241,158,1380,0.56,727,0.7263026250000002,85.87,0.1041785329580307,0.0001,16310,,
115574,159,1384,0.51,725,0.7255117499999999,85.23,0.05303284153342247,0.0001,16393,,
115906,159,1388,0.51,724,0.7247232499999998,85.15,0.1150679886341095,0.0001,16476,,
116297,160,1392,0.54,722,0.7237946249999998,85.7,0.0032013242598623037,0.0001,16574,,
116657,161,1396,0.53,721,0.722939625,85.33,0.00994401890784502,0.0001,16664,,
117088,162,1400,0.53,720,0.7219159999999998,85.53,0.02075878530740738,0.0001,16771,,
117412,163,1404,0.48,719,0.7211464999999999,84.65,0.1924276351928711,0.0001,16852,,
117738,163,1408,0.5,718,0.7203722500000003,84.82,0.013482583686709404,0.0001,16934,,
118143,164,1412,0.52,716,0.7194103750000003,85.47,0.09521611034870148,0.0001,17035,,
118527,165,1416,0.56,715,0.7184983749999999,85.88,0.00618510227650404,0.0001,17131,,
118913,166,1420,0.6,714,0.717581625,86.38,0.005137197207659483,0.0001,17228,,
119252,167,1424,0.61,714,0.7167765000000001,86.44,0.021717317402362823,0.0001,17312,,
119658,167,1428,0.66,712,0.7158122499999999,87.46,0.12466701120138168,0.0001,17414,,
120006,168,1432,0.67,711,0.7149857499999999,87.78,0.0019225934520363808,0.0001,17501,,
120436,169,1436,0.73,709,0.7139645000000001,89.07,0.25362566113471985,0.0001,17608,,
120853,170,1440,0.75,708,0.7129741249999998,90.07,0.016162605956196785,0.0001,17713,,
121173,171,1444,0.74,708,0.712214125,89.67,0.0061982860788702965,0.0001,17793,,
121580,172,1448,0.81,706,0.7112475,90.25,0.006262145936489105,0.0001,17894,,
121881,172,1452,0.73,705,0.7105326250000003,89.51,0.015221881680190563,0.0001,17970,,
122297,173,1456,0.8,704,0.7095446249999997,90.41,0.09495507180690765,0.0001,18074,,
122642,174,1460,0.79,703,0.7087252500000003,90.15,0.18872933089733124,0.0001,18160,,
123030,175,1464,0.79,702,0.7078037500000001,90.71,0.09152957797050476,0.0001,18257,,
123370,175,1468,0.81,701,0.7069962500000001,90.72,0.010467380285263062,0.0001,18342,,
123714,176,1472,0.82,700,0.7061792499999998,90.62,0.003114893799647689,0.0001,18428,,
124086,177,1476,0.84,699,0.7052957500000002,91.59,0.0033975348342210054,0.0001,18521,,
124425,178,1480,0.84,698,0.704490625,91.84,0.0032275307457894087,0.0001,18606,,
124801,178,1484,0.91,697,0.7035976250000002,92.27,0.00701691722497344,0.0001,18700,,
125150,179,1488,0.92,696,0.7027687499999998,92.44,0.003994662314653397,0.0001,18787,,
125494,180,1492,0.9,695,0.7019517500000001,91.97,0.002065683016553521,0.0001,18873,,
125877,181,1496,0.92,694,0.701042125,92.2,0.007896296679973602,0.0001,18969,,
126229,182,1500,0.87,693,0.7002061250000002,91.41,0.07398929446935654,0.0001,19057,,
126544,182,1504,0.88,692,0.6994580000000001,91.32,0.08921350538730621,0.0001,19135,,
126910,183,1508,0.87,691,0.6985887499999999,91.72,0.0033251126296818256,0.0001,19227,,
127251,184,1512,0.88,690,0.697778875,91.08,0.007722020614892244,0.0001,19312,,
127545,184,1516,0.82,689,0.6970806249999999,90.18,0.008287518285214901,0.0001,19386,,
127919,185,1520,0.81,688,0.6961923750000003,90.06,0.008246472105383873,0.0001,19479,,
128260,186,1524,0.86,687,0.6953824999999999,90.08,0.004368469584733248,0.0001,19564,,
128719,187,1528,0.94,686,0.694292375,90.61,0.013206858187913895,0.0001,19679,,
129064,188,1532,0.95,685,0.6934729999999998,90.58,0.004897855222225189,0.0001,19765,,
129406,189,1536,0.9,684,0.6926607500000002,89.7,0.07289725542068481,0.0001,19851,,
129761,189,1540,0.91,683,0.691817625,89.08,0.0033521833829581738,0.0001,19940,,
130162,190,1544,0.92,682,0.6908652500000003,89.89,0.018904507160186768,0.0001,20040,,
130555,191,1548,0.89,681,0.6899318750000001,89.75,0.006362645421177149,0.0001,20138,,
130910,192,1552,0.93,680,0.6890887499999998,90.29,0.09635357558727264,0.0001,20227,,
131287,193,1556,0.9,679,0.6881933750000002,89.9,0.013751802034676075,0.0001,20321,,
131637,194,1560,0.88,678,0.6873621249999999,89.95,0.006395230535417795,0.0001,20409,,
131984,194,1564,0.9,677,0.6865379999999998,89.54,0.07996651530265808,0.0001,20495,,
132320,195,1568,0.9,676,0.68574,89.5,0.06393373012542725,0.0001,20579,,
132592,196,1572,0.88,675,0.6850939999999999,88.78,0.1039126068353653,0.0001,20647,,
132974,197,1576,0.89,674,0.6841867500000003,88.88,0.09022758901119232,0.0001,20743,,
133335,197,1580,0.92,673,0.683329375,89.1,0.005057269707322121,0.0001,20833,,
133716,198,1584,0.91,672,0.6824245000000002,89.15,0.08966781944036484,0.0001,20928,,
134038,199,1588,0.9,672,0.6816597500000003,88.88,0.0173037126660347,0.0001,21009,,
134372,200,1592,0.91,671,0.6808665000000002,88.78,0.007478378713130951,0.0001,21092,,
134708,200,1596,0.9,670,0.6800685,88.31,0.012519698590040207,0.0001,21176,,
135039,201,1600,0.89,670,0.6792823750000003,88.1,0.008134907111525536,0.0001,21259,,
135397,202,1604,0.89,669,0.678432125,88.53,0.12621156871318817,0.0001,21349,,
135765,203,1608,0.9,668,0.6775581250000002,88.55,0.015030990354716778,0.0001,21441,,
136142,204,1612,0.89,667,0.6766627500000001,88.91,0.004310219548642635,0.0001,21535,,
136426,204,1616,0.91,666,0.6759882500000002,88.81,0.17468439042568207,0.0001,21606,,
136749,205,1620,0.86,665,0.675221125,88.3,0.006676038261502981,0.0001,21687,,
137173,206,1624,0.89,665,0.674214125,89.13,0.00754388514906168,0.0001,21793,,
137535,206,1628,0.87,664,0.6733543750000002,88.16,0.007114768959581852,0.0001,21883,,
137898,207,1632,0.89,664,0.6724922499999999,88.34,0.023125680163502693,0.0001,21974,,
138277,208,1636,0.94,663,0.6715921250000001,88.71,0.010319886729121208,0.0001,22069,,
138576,209,1640,0.96,662,0.670882,88.15,0.0060960971750319,0.0001,22143,,
138909,210,1644,1.0,661,0.6700911250000001,87.47,0.005156528204679489,0.0001,22227,,
139308,210,1648,1.04,660,0.6691435000000001,87.53,0.014200993813574314,0.0001,22326,,
139668,211,1652,1.05,659,0.6682885000000003,87.58,0.07965238392353058,0.0001,22416,,
140067,212,1656,1.07,659,0.6673408750000002,87.8,0.008528600446879864,0.0001,22516,,
140455,213,1660,1.14,657,0.666419375,88.18,0.08010709285736084,0.0001,22613,,
140823,214,1664,1.17,657,0.6655453750000002,88.39,0.005127514712512493,0.0001,22705,,
141148,214,1668,1.17,656,0.6647734999999999,88.28,0.008785368874669075,0.0001,22786,,
141566,215,1672,1.23,655,0.6637807499999999,89.74,0.00616771075874567,0.0001,22891,,
141862,216,1676,1.21,655,0.6630777500000002,88.88,0.0024094642139971256,0.0001,22965,,
142198,217,1680,1.23,654,0.66227975,88.63,0.004876474849879742,0.0001,23049,,
142641,218,1684,1.29,653,0.661227625,89.25,0.009484224952757359,0.0001,23160,,
143030,219,1688,1.35,652,0.6603037500000001,89.92,0.007232628762722015,0.0001,23257,,
143369,219,1692,1.35,652,0.6594986249999999,89.97,0.004384938161820173,0.0001,23342,,
143800,220,1696,1.41,650,0.6584750000000001,90.92,0.12092497199773788,0.0001,23449,,
144164,221,1700,1.44,650,0.6576105000000001,91.25,0.005876349285244942,0.0001,23540,,
144559,222,1704,1.49,649,0.6566723749999999,91.62,0.007127588614821434,0.0001,23639,,
144880,223,1708,1.5,648,0.6559099999999998,91.15,0.004553641192615032,0.0001,23719,,
145231,224,1712,1.51,647,0.6550763750000004,90.89,0.008284077048301697,0.0001,23807,,
145614,225,1716,1.58,646,0.6541667500000002,91.88,0.31905505061149597,0.0001,23903,,
146047,226,1720,1.65,645,0.6531383749999999,92.98,0.01970839314162731,0.0001,24011,,
146390,227,1724,1.61,644,0.65232375,92.17,0.011687599122524261,0.0001,24097,,
146756,227,1728,1.55,644,0.6514545000000003,92.21,0.004550375044345856,0.0001,24188,,
147137,228,1732,1.58,643,0.6505496249999998,92.39,0.009892418049275875,0.0001,24284,,
147469,229,1736,1.56,642,0.6497611249999998,91.92,0.0182043369859457,0.0001,24367,,
147780,230,1740,1.52,641,0.6490225000000001,92.04,0.009155813604593277,0.0001,24444,,
148096,230,1744,1.49,641,0.6482720000000001,91.87,0.008827472105622292,0.0001,24523,,
148445,231,1748,1.46,640,0.6474431250000001,91.37,0.019193723797798157,0.0001,24611,,
148848,232,1752,1.5,639,0.6464859999999999,91.8,0.006053794175386429,0.0001,24711,,
149268,233,1756,1.51,638,0.6454885000000001,92.01,0.011290685273706913,0.0001,24816,,
149705,234,1760,1.53,637,0.644450625,92.5,0.00583725655451417,0.0001,24926,,
150100,235,1764,1.51,637,0.6435124999999997,92.77,0.005031713284552097,0.0001,25024,,
150440,236,1768,1.55,636,0.6427050000000003,92.92,0.018964644521474838,0.0001,25109,,
150848,237,1772,1.58,635,0.6417359999999999,92.82,0.09982486814260483,0.0001,25211,,
151191,238,1776,1.59,634,0.6409213749999998,93.29,0.012069256976246834,0.0001,25297,,
151621,239,1780,1.65,633,0.639900125,94.23,0.01568433828651905,0.0001,25405,,
151935,239,1784,1.58,633,0.6391543750000002,92.94,0.024330956861376762,0.0001,25483,,
152328,240,1788,1.59,632,0.6382209999999999,92.98,0.08475738763809204,0.0001,25581,,
152713,241,1792,1.63,632,0.6373066250000003,93.44,0.0054739308543503284,0.0001,25678,,
152984,242,1796,1.54,631,0.636663,91.84,0.0073418947868049145,0.0001,25745,,
153470,243,1800,1.64,630,0.6355087500000001,93.06,0.00866640079766512,0.0001,25867,,
153904,244,1804,1.66,629,0.6344779999999999,93.45,0.19609935581684113,0.0001,25975,,
154327,245,1808,1.69,628,0.6334733750000003,94.47,0.08747801184654236,0.0001,26081,,
154700,246,1812,1.69,628,0.6325874999999999,94.69,0.09467748552560806,0.0001,26174,,
155090,247,1816,1.73,627,0.6316612500000001,94.76,0.15294286608695984,0.0001,26272,,
155600,248,1820,1.81,627,0.6304500000000002,95.53,0.09127674996852875,0.0001,26399,,
156041,249,1824,1.86,626,0.6294026249999998,96.51,0.09238700568675995,0.0001,26510,,
156348,249,1828,1.83,625,0.6286735000000002,95.92,0.009761638939380646,0.0001,26586,,
156747,250,1832,1.83,625,0.6277258750000001,96.1,0.02401689998805523,0.0001,26686,,
157110,251,1836,1.87,624,0.6268637499999998,96.41,0.008815038949251175,0.0001,26777,,
157422,252,1840,1.87,624,0.6261227500000002,96.42,0.021115737035870552,0.0001,26855,,
157775,252,1844,1.89,624,0.625284375,96.79,0.010934216901659966,0.0001,26943,,
158187,253,1848,1.91,623,0.6243058749999999,97.42,0.07062029838562012,0.0001,27046,,
158618,254,1852,1.99,622,0.6232822500000001,97.7,0.010106837376952171,0.0001,27154,,
159043,255,1856,2.04,621,0.622272875,97.75,0.0061915358528494835,0.0001,27260,,
159372,256,1860,1.99,620,0.6214914999999999,96.67,0.13638503849506378,0.0001,27342,,
159815,257,1864,2.07,619,0.6204393749999999,97.15,0.011510384269058704,0.0001,27453,,
160228,258,1868,2.12,619,0.6194584999999999,97.88,0.022469783201813698,0.0001,27556,,
160538,259,1872,2.1,618,0.6187222499999998,96.9,0.19733910262584686,0.0001,27634,,
160891,260,1876,2.16,618,0.6178838750000003,97.0,0.008975614793598652,0.0001,27722,,
161381,261,1880,2.18,617,0.6167201250000001,97.6,0.10635469108819962,0.0001,27845,,
161691,262,1884,2.15,616,0.615983875,97.56,0.01290841307491064,0.0001,27922,,
161972,262,1888,2.07,616,0.6153165,96.44,0.004452135413885117,0.0001,27992,,
162425,263,1892,2.12,615,0.6142406249999999,97.12,0.09215410053730011,0.0001,28106,,
162798,264,1896,2.2,614,0.6133547500000001,98.14,0.005792935378849506,0.0001,28199,,
163147,265,1900,2.11,614,0.6125258750000002,96.77,0.008883321657776833,0.0001,28286,,
163602,266,1904,2.16,613,0.6114452499999999,96.98,0.06794752925634384,0.0001,28400,,
163965,267,1908,2.17,612,0.6105831250000002,96.38,0.017210982739925385,0.0001,28491,,
164376,268,1912,2.22,612,0.6096069999999998,96.76,0.008955143392086029,0.0001,28593,,
164780,269,1916,2.17,611,0.6086475000000002,96.9,0.004029452800750732,0.0001,28694,,
165162,270,1920,2.11,610,0.60774025,95.62,0.013683932833373547,0.0001,28790,,
165535,271,1924,2.09,610,0.6068543750000001,94.94,0.007241975516080856,0.0001,28883,,
166071,272,1928,2.27,609,0.6055813749999999,97.23,0.020164284855127335,0.0001,29017,,
166423,273,1932,2.27,609,0.604745375,96.76,0.0788382738828659,0.0001,29105,,
166827,274,1936,2.27,608,0.6037858749999998,97.17,0.10517259687185287,0.0001,29206,,
167164,274,1940,2.31,608,0.6029854999999998,97.42,0.20390142500400543,0.0001,29290,,
167525,275,1944,2.29,607,0.6021281250000002,97.5,0.012181971222162247,0.0001,29381,,
168042,277,1948,2.42,606,0.60090025,98.55,0.012831692583858967,0.0001,29510,,
168480,278,1952,2.37,605,0.5998600000000002,98.62,0.11302407830953598,0.0001,29619,,
168872,279,1956,2.35,604,0.5989290000000003,98.29,0.14245551824569702,0.0001,29717,,
169250,280,1960,2.31,604,0.5980312500000002,98.78,0.0069593507796525955,0.0001,29812,,
169849,281,1964,2.36,603,0.5966086250000002,100.34,0.007912596687674522,0.0001,29962,,
170307,282,1968,2.37,602,0.5955208750000001,100.79,0.012320701964199543,0.0001,30076,,
170698,283,1972,2.39,602,0.59459225,101.6,0.012787912972271442,0.0001,30174,,
171107,284,1976,2.4,601,0.5936208749999998,102.16,0.010773585177958012,0.0001,30276,,
171639,285,1980,2.41,600,0.5923573749999997,102.58,0.0200846865773201,0.0001,30409,,
172149,286,1984,2.62,600,0.5911461249999999,104.58,0.02369333989918232,0.0001,30537,,
172629,287,1988,2.73,599,0.5900061250000003,106.57,0.007566253654658794,0.0001,30657,,
173037,288,1992,2.7,599,0.5890371250000003,106.12,0.010886617936193943,0.0001,30759,,
173533,290,1996,2.72,598,0.5878591250000003,107.35,0.012231340631842613,0.0001,30883,,
173890,290,2000,2.73,597,0.5870112499999998,107.43,0.061777643859386444,0.0001,30972,,
174323,291,2004,2.73,597,0.585982875,107.21,0.1433197557926178,0.0001,31080,,
174759,292,2008,2.8,596,0.5849473750000003,107.94,0.18625427782535553,0.0001,31189,,
175199,293,2012,2.82,596,0.5839023749999999,108.23,0.021277405321598053,0.0001,31299,,
175715,295,2016,2.89,595,0.5826768749999999,109.35,0.024884581565856934,0.0001,31428,,
176138,296,2020,2.92,594,0.5816722500000002,109.76,0.003105524694547057,0.0001,31534,,
176524,297,2024,2.92,594,0.5807555000000002,109.89,0.014318830333650112,0.0001,31630,,
176871,297,2028,2.8,593,0.579931375,108.0,0.004018561914563179,0.0001,31717,,
177270,298,2032,2.8,593,0.5789837499999999,108.47,0.015376279130578041,0.0001,31817,,
177618,299,2036,2.76,592,0.5781572499999998,107.91,0.00767697487026453,0.0001,31904,,
178125,300,2040,2.84,592,0.5769531249999997,109.61,0.0067937797866761684,0.0001,32031,,
178468,301,2044,2.82,591,0.5761384999999999,109.43,0.014047984033823013,0.0001,32116,,
178881,302,2048,2.73,591,0.5751576249999999,108.39,0.00769718736410141,0.0001,32220,,
179268,303,2052,2.7,590,0.5742385000000001,107.88,0.02363775297999382,0.0001,32316,,
179672,304,2056,2.68,589,0.5732789999999999,108.0,0.24194838106632233,0.0001,32417,,
180137,305,2060,2.78,588,0.572174625,108.87,0.12029851973056793,0.0001,32534,,
180526,306,2064,2.68,588,0.5712507500000001,106.77,0.007043591700494289,0.0001,32631,,
180893,307,2068,2.63,587,0.5703791250000001,105.86,0.14290860295295715,0.0001,32723,,
181305,308,2072,2.67,587,0.5694006249999999,106.07,0.012535800226032734,0.0001,32826,,
181729,309,2076,2.69,586,0.5683936249999999,106.22,0.007735734805464745,0.0001,32932,,
182064,310,2080,2.55,585,0.567598,104.25,0.25410428643226624,0.0001,33015,,
182488,311,2084,2.47,585,0.5665910000000001,103.39,0.006980265025049448,0.0001,33121,,
182972,312,2088,2.5,584,0.5654415000000003,103.43,0.016022205352783203,0.0001,33242,,
183458,314,2092,2.59,583,0.5642872500000002,104.21,0.06131128594279289,0.0001,33364,,
183908,315,2096,2.58,583,0.5632185000000001,103.75,0.007295512594282627,0.0001,33476,,
184256,316,2100,2.56,583,0.562392,103.66,0.008857380598783493,0.0001,33563,,
184613,316,2104,2.49,582,0.5615441250000002,102.9,0.006998759228736162,0.0001,33653,,
185051,317,2108,2.45,581,0.5605038749999998,102.92,0.1939515620470047,0.0001,33762,,
185459,318,2112,2.41,581,0.559534875,102.6,0.1706746369600296,0.0001,33864,,
185935,320,2116,2.4,580,0.5584043750000001,102.2,0.007836587727069855,0.0001,33983,,
186265,320,2120,2.32,580,0.5576206250000002,101.27,0.14635202288627625,0.0001,34066,,
186622,321,2124,2.3,580,0.5567727499999999,100.98,0.008419042453169823,0.0001,34155,,
187082,322,2128,2.37,579,0.5556802500000001,102.11,0.005141020752489567,0.0001,34270,,
187506,323,2132,2.39,579,0.5546732500000002,102.36,0.013446885161101818,0.0001,34376,,
187828,324,2136,2.37,578,0.5539084999999998,102.1,0.14926838874816895,0.0001,34456,,
188267,325,2140,2.37,578,0.5528658750000002,101.42,0.1788087636232376,0.0001,34566,,
188662,326,2144,2.43,577,0.5519277500000004,101.94,0.010314339771866798,0.0001,34665,,
189141,327,2148,2.46,577,0.550790125,102.6,0.18426474928855896,0.0001,34785,,
189635,328,2152,2.53,576,0.5496168750000001,103.67,0.0031797701958566904,0.0001,34908,,
190075,329,2156,2.53,576,0.548571875,104.03,0.1536722630262375,0.0001,35018,,
190483,330,2160,2.54,576,0.5476028750000002,103.46,0.011140447109937668,0.0001,35120,,
190851,331,2164,2.54,575,0.5467288750000003,103.25,0.016873162239789963,0.0001,35212,,
191282,332,2168,2.58,574,0.5457052500000001,103.89,0.00729327229782939,0.0001,35320,,
191748,333,2172,2.56,574,0.5445985,104.43,0.09449442476034164,0.0001,35436,,
192082,334,2176,2.48,574,0.5438052499999998,103.53,0.006007392890751362,0.0001,35520,,
192383,335,2180,2.48,574,0.5430903750000001,103.19,0.015602808445692062,0.0001,35595,,
192781,336,2184,2.42,573,0.5421451249999998,102.93,0.016634611412882805,0.0001,35695,,
193144,336,2188,2.32,573,0.5412830000000001,101.72,0.007884420454502106,0.0001,35785,,
193498,337,2192,2.22,572,0.5404422500000001,100.4,0.017670154571533203,0.0001,35874,,
193879,338,2196,2.2,572,0.5395373750000003,99.71,0.01737935096025467,0.0001,35969,,
194198,339,2200,2.19,571,0.5387797499999998,99.42,0.012135287746787071,0.0001,36049,,
194492,340,2204,2.14,571,0.5380815000000003,98.79,0.3429199159145355,0.0001,36122,,
194817,341,2208,2.07,571,0.537309625,97.66,0.19082042574882507,0.0001,36204,,
195133,341,2212,2.0,570,0.536559125,96.74,0.11514803022146225,0.0001,36283,,
195473,342,2216,1.96,570,0.5357516250000001,95.38,0.11390423029661179,0.0001,36368,,
195953,344,2220,2.06,569,0.5346116249999999,96.88,0.17427179217338562,0.0001,36488,,
196268,344,2224,2.02,569,0.5338635000000003,96.46,0.15562407672405243,0.0001,36566,,
196658,345,2228,1.99,568,0.53293725,95.76,0.028773900121450424,0.0001,36664,,
197039,346,2232,1.95,568,0.5320323750000001,95.33,0.016784191131591797,0.0001,36759,,
197521,348,2236,2.13,567,0.5308876249999999,96.93,0.012123454362154007,0.0001,36880,,
197968,349,2240,2.09,567,0.5298260000000002,97.01,0.010403517633676529,0.0001,36991,,
198316,349,2244,2.07,566,0.5289995000000002,96.54,0.01663362607359886,0.0001,37078,,
198692,350,2248,2.01,566,0.5281064999999998,95.51,0.018749672919511795,0.0001,37172,,
199027,351,2252,1.94,566,0.527310875,93.92,0.1501481980085373,0.0001,37256,,
199460,352,2256,1.97,565,0.5262825000000001,93.85,0.013654716312885284,0.0001,37364,,
199816,353,2260,1.91,565,0.5254370000000002,93.33,0.006376443896442652,0.0001,37453,,
200000,,,,,0.5250023749999999,,0.010871777310967445,0.0001,37499,84.9,1.35
200211,357,2264,1.91,560,0.5244988750000003,93.6,0.1841968446969986,0.0001,37552,,
200563,358,2268,1.9,559,0.5236628749999999,92.81,0.010873652994632721,0.0001,37640,,
200961,359,2272,1.9,559,0.5227176250000002,92.13,0.2012825608253479,0.0001,37740,,
201378,360,2276,1.98,559,0.5217272499999999,92.96,0.20005694031715393,0.0001,37844,,
201742,361,2280,2.02,558,0.5208627499999998,93.59,0.016991404816508293,0.0001,37935,,
202046,361,2284,1.98,558,0.5201407500000002,92.65,0.16699077188968658,0.0001,38011,,
202397,362,2288,1.98,558,0.5193071250000002,92.53,0.009943459182977676,0.0001,38099,,
202800,363,2292,2.01,557,0.5183499999999999,93.02,0.021740857511758804,0.0001,38199,,
203251,364,2296,2.1,557,0.5172788749999999,93.72,0.01596822217106819,0.0001,38312,,
203664,365,2300,2.18,557,0.5162979999999999,94.66,0.014210313558578491,0.0001,38415,,
204061,366,2304,2.27,556,0.5153551249999999,95.69,0.014057200402021408,0.0001,38515,,
204455,367,2308,2.32,556,0.5144193749999999,96.38,0.011728798970580101,0.0001,38613,,
205068,368,2312,2.54,556,0.5129635,99.35,0.009676904417574406,0.0001,38766,,
205599,369,2316,2.6,555,0.5117023749999998,101.26,0.009892934001982212,0.0001,38899,,
206005,370,2320,2.55,555,0.510738125,100.52,0.02133237011730671,0.0001,39001,,
206459,371,2324,2.66,555,0.5096598750000001,101.91,0.14993414282798767,0.0001,39114,,
206871,372,2328,2.63,554,0.508681375,102.13,0.006052077282220125,0.0001,39217,,
207435,374,2332,2.75,554,0.5073418749999999,103.96,0.015047604218125343,0.0001,39358,,
207910,375,2336,2.7,553,0.5062137499999999,103.89,0.013907209038734436,0.0001,39477,,
208278,376,2340,2.68,553,0.5053397500000001,103.1,0.21283181011676788,0.0001,39569,,
208607,377,2344,2.66,553,0.504558375,102.91,0.14640124142169952,0.0001,39651,,
209109,378,2348,2.74,552,0.5033661250000001,104.17,0.009577094577252865,0.0001,39777,,
209498,379,2352,2.78,552,0.5024422500000001,104.71,0.007772249169647694,0.0001,39874,,
210043,380,2356,2.88,551,0.5011478750000001,105.83,0.02804701030254364,0.0001,40010,,
210482,381,2360,2.95,551,0.5001052499999998,106.66,0.016061779111623764,0.0001,40120,,
210861,382,2364,2.96,550,0.49920512500000014,106.5,0.31974369287490845,0.0001,40215,,
211289,383,2368,2.96,550,0.49818862499999994,107.26,0.011716113425791264,0.0001,40322,,
211595,384,2372,2.9,550,0.49746187500000005,106.34,0.007986968383193016,0.0001,40398,,
