time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
262,4273.81,0.01,17447,4576391,7276,0.87,,,0.0001,1119097,0.003016618313267827
262,4290.51,0.01,17466,4581171,7280,0.65,,,0.0001,1120292,0.007362666539847851
262,4278.38,0.01,17481,4585201,7284,0.89,,,0.0001,1121300,0.008364543318748474
262,4278.14,0.01,17496,4589456,7288,0.98,,,0.0001,1122363,0.004327880218625069
262,4296.12,0.01,17513,4593890,7292,1.06,,,0.0001,1123472,0.004751598462462425
262,4292.38,0.01,17529,4598355,7296,1.05,,,0.0001,1124588,0.008268164470791817
,,0.01,,4600000,,,4576.6,3.4,0.0001,1124999,0.014502106234431267
261,4296.8,0.01,17586,4602597,7300,1.16,,,0.0001,1125649,0.009530816227197647
261,4324.05,0.01,17606,4607735,7304,1.33,,,0.0001,1126933,0.002812955528497696
261,4330.12,0.01,17623,4612252,7308,1.54,,,0.0001,1128062,0.00609632208943367
261,4311.85,0.01,17637,4616162,7312,1.92,,,0.0001,1129040,0.003172564087435603
261,4289.69,0.01,17653,4620438,7316,1.94,,,0.0001,1130109,0.004208583850413561
261,4298.91,0.01,17670,4624860,7320,2.13,,,0.0001,1131214,0.0036550036165863276
261,4293.87,0.01,17686,4629181,7324,2.01,,,0.0001,1132295,0.00492371479049325
261,4285.38,0.01,17701,4633588,7328,2.26,,,0.0001,1133396,0.004727861378341913
261,4277.0,0.01,17714,4637541,7332,1.95,,,0.0001,1134385,0.007744907401502132
261,4286.3,0.01,17729,4641535,7336,1.74,,,0.0001,1135383,0.005042950622737408
261,4297.47,0.01,17746,4645790,7340,2.02,,,0.0001,1136447,0.019225578755140305
261,4309.23,0.01,17761,4650127,7344,1.95,,,0.0001,1137531,0.027487093582749367
261,4305.09,0.01,17777,4654361,7348,2.13,,,0.0001,1138590,0.01005481742322445
261,4276.18,0.01,17792,4658346,7352,2.05,,,0.0001,1139586,0.0058403005823493
261,4304.83,0.01,17809,4662811,7356,2.0,,,0.0001,1140702,0.003568502841517329
261,4289.93,0.01,17824,4666870,7360,1.94,,,0.0001,1141717,0.02997642755508423
261,4302.55,0.01,17840,4671216,7364,2.06,,,0.0001,1142803,0.0018981171306222677
261,4300.26,0.01,17855,4675486,7368,2.17,,,0.0001,1143871,0.0026189095806330442
261,4307.07,0.01,17871,4679509,7372,2.2,,,0.0001,1144877,0.002321419771760702
261,4302.26,0.01,17886,4683427,7376,2.19,,,0.0001,1145856,0.024056993424892426
261,4287.01,0.01,17903,4687820,7380,2.38,,,0.0001,1146954,0.022056089714169502
261,4281.85,0.01,17918,4691716,7384,2.36,,,0.0001,1147928,0.013933144509792328
261,4294.06,0.01,17936,4696276,7388,2.14,,,0.0001,1149068,0.0072805690579116344
,,0.01,,4700000,,,4433.65,2.95,0.0001,1149999,0.007024414371699095
261,4270.97,0.01,18000,4700136,7392,2.22,,,0.0001,1150033,0.015177274122834206
261,4257.37,0.01,18015,4704260,7396,2.29,,,0.0001,1151064,0.011396396905183792
261,4283.22,0.01,18032,4709145,7400,2.19,,,0.0001,1152286,0.008467815816402435
261,4251.05,0.01,18049,4713475,7404,2.15,,,0.0001,1153368,0.004714448470622301
261,4237.95,0.01,18065,4717660,7408,2.1,,,0.0001,1154414,0.042078688740730286
261,4257.26,0.01,18085,4722056,7412,1.66,,,0.0001,1155513,0.004498782567679882
261,4241.4,0.01,18100,4725938,7416,1.62,,,0.0001,1156484,0.008146397769451141
261,4246.42,0.01,18116,4730486,7420,1.39,,,0.0001,1157621,0.005313762463629246
261,4257.26,0.01,18133,4735068,7424,1.32,,,0.0001,1158766,0.004650485701858997
261,4270.81,0.01,18152,4739805,7428,1.31,,,0.0001,1159951,0.04892367869615555
261,4283.01,0.01,18169,4744065,7432,1.75,,,0.0001,1161016,0.007963990792632103
261,4300.98,0.01,18186,4748505,7436,1.53,,,0.0001,1162126,0.008557075634598732
261,4272.56,0.01,18199,4752055,7440,1.47,,,0.0001,1163013,0.005077962763607502
261,4263.07,0.01,18215,4756153,7444,1.84,,,0.0001,1164038,0.009778027422726154
261,4271.62,0.01,18232,4760603,7448,2.0,,,0.0001,1165150,0.006580151617527008
261,4259.4,0.01,18247,4764281,7452,1.77,,,0.0001,1166070,0.014630608260631561
261,4261.86,0.01,18264,4768822,7456,1.68,,,0.0001,1167205,0.004748139530420303
261,4264.4,0.01,18279,4772942,7460,1.87,,,0.0001,1168235,0.016761012375354767
261,4268.45,0.01,18296,4777378,7464,1.83,,,0.0001,1169344,0.002219263929873705
261,4276.76,0.01,18312,4781862,7468,1.86,,,0.0001,1170465,0.0049951039254665375
261,4308.02,0.01,18332,4786667,7472,1.84,,,0.0001,1171666,0.04588954523205757
261,4337.12,0.01,18349,4791300,7476,2.0,,,0.0001,1172824,0.0069092451594769955
261,4321.23,0.01,18364,4795295,7480,1.86,,,0.0001,1173823,0.004031590186059475
261,4337.11,0.01,18380,4799585,7484,1.92,,,0.0001,1174896,0.0019205466378480196
,,0.01,,4800000,,,4224.5,4.35,0.0001,1174999,0.004372911993414164
260,4330.99,0.01,18441,4803992,7488,2.19,,,0.0001,1175997,0.014516101218760014
260,4343.19,0.01,18457,4808149,7492,2.18,,,0.0001,1177037,0.013232218101620674
260,4331.54,0.01,18472,4811983,7496,2.18,,,0.0001,1177995,0.002300485735759139
260,4308.88,0.01,18488,4816296,7500,1.93,,,0.0001,1179073,0.0031215748749673367
260,4295.33,0.01,18503,4820292,7504,1.98,,,0.0001,1180072,0.0037529466208070517
260,4312.88,0.01,18520,4824923,7508,1.97,,,0.0001,1181230,0.0075769806280732155
260,4290.94,0.01,18535,4828760,7512,2.33,,,0.0001,1182189,0.004965994041413069
260,4310.58,0.01,18551,4833138,7516,2.3,,,0.0001,1183284,0.022752106189727783
260,4284.51,0.01,18565,4837030,7520,2.43,,,0.0001,1184257,0.010954957455396652
260,4310.23,0.01,18583,4842263,7524,2.53,,,0.0001,1185565,0.005339367315173149
260,4323.98,0.01,18601,4847341,7528,2.61,,,0.0001,1186835,0.013682733289897442
260,4340.96,0.01,18619,4852022,7532,2.26,,,0.0001,1188005,0.006739310920238495
260,4284.57,0.01,18632,4855061,7536,2.67,,,0.0001,1188765,0.0388222374022007
260,4305.98,0.01,18647,4859137,7540,2.79,,,0.0001,1189784,0.01127407792955637
260,4325.58,0.01,18665,4863732,7544,2.42,,,0.0001,1190932,0.0041333832778036594
260,4326.23,0.01,18681,4868194,7548,2.26,,,0.0001,1192048,0.00741281732916832
260,4365.29,0.01,18698,4872854,7552,2.34,,,0.0001,1193213,0.0051058619283139706
260,4380.58,0.01,18717,4877779,7556,2.57,,,0.0001,1194444,0.010085014626383781
260,4390.83,0.01,18733,4882165,7560,2.43,,,0.0001,1195541,0.005061713978648186
260,4383.41,0.01,18751,4886423,7564,2.44,,,0.0001,1196605,0.008640944957733154
260,4386.83,0.01,18766,4890987,7568,2.34,,,0.0001,1197746,0.02385083958506584
260,4352.22,0.01,18780,4894928,7572,2.04,,,0.0001,1198731,0.008172262459993362
260,4329.29,0.01,18797,4898992,7576,2.11,,,0.0001,1199747,0.006600674241781235
,,0.01,,4900000,,,4088.7,5.35,0.0001,1199999,0.02557498961687088
260,4317.91,0.01,18850,4902701,7580,2.31,,,0.0001,1200675,0.0032868848647922277
260,4293.87,0.01,18865,4906395,7584,2.57,,,0.0001,1201598,0.022360412403941154
260,4280.2,0.01,18881,4910461,7588,2.61,,,0.0001,1202615,0.016151241958141327
260,4268.02,0.01,18895,4914322,7592,2.81,,,0.0001,1203580,0.010324628092348576
260,4295.13,0.01,18912,4918828,7596,2.69,,,0.0001,1204706,0.014567282050848007
260,4304.39,0.01,18929,4923377,7600,2.89,,,0.0001,1205844,0.013894546777009964
260,4286.26,0.01,18943,4926918,7604,3.2,,,0.0001,1206729,0.03499194234609604
260,4256.96,0.01,18958,4930819,7608,3.31,,,0.0001,1207704,0.002837894018739462
260,4275.57,0.01,18973,4935136,7612,3.35,,,0.0001,1208783,0.01472608745098114
260,4265.48,0.01,18989,4939249,7616,3.66,,,0.0001,1209812,0.021443892270326614
260,4263.74,0.01,19003,4943098,7620,3.95,,,0.0001,1210774,0.0052636172622442245
260,4234.05,0.01,19021,4947586,7624,3.98,,,0.0001,1211896,0.001906179590150714
260,4188.44,0.01,19036,4951530,7628,3.8,,,0.0001,1212882,0.025355448946356773
260,4178.78,0.01,19052,4955974,7632,4.01,,,0.0001,1213993,0.026024580001831055
260,4231.71,0.01,19070,4960331,7636,4.03,,,0.0001,1215082,0.00509984465315938
260,4239.71,0.01,19086,4964616,7640,4.04,,,0.0001,1216153,0.026177488267421722
260,4216.21,0.01,19102,4968624,7644,4.14,,,0.0001,1217155,0.002606759313493967
260,4216.18,0.01,19118,4973092,7648,4.06,,,0.0001,1218272,0.009141258895397186
260,4198.75,0.01,19134,4977318,7652,4.39,,,0.0001,1219329,0.008711861446499825
260,4165.27,0.01,19150,4981395,7656,4.54,,,0.0001,1220348,0.013588139787316322
260,4156.84,0.01,19166,4985565,7660,4.66,,,0.0001,1221391,0.0036666293162852526
260,4158.78,0.01,19182,4989870,7664,4.67,,,0.0001,1222467,0.01598312146961689
260,4139.77,0.01,19198,4993955,7668,4.56,,,0.0001,1223488,0.007795513607561588
260,4151.61,0.01,19214,4998196,7672,5.01,,,0.0001,1224548,0.0034299553371965885
,,0.01,,5000000,,,4427.5,4.45,0.0001,1224999,0.015671662986278534
259,4154.3,0.01,19274,5002326,7676,5.14,,,0.0001,1225581,0.008920394815504551
259,4168.79,0.01,19288,5006397,7680,5.14,,,0.0001,1226599,0.0076224966906011105
259,4158.61,0.01,19301,5009845,7684,5.1,,,0.0001,1227461,0.007196337450295687
259,4148.61,0.01,19313,5013671,7688,5.06,,,0.0001,1228417,0.007722781039774418
259,4165.82,0.01,19328,5017962,7692,4.77,,,0.0001,1229490,0.019987445324659348
259,4138.3,0.01,19343,5021783,7696,4.99,,,0.0001,1230445,0.009207064285874367
259,4115.57,0.01,19360,5025768,7700,5.15,,,0.0001,1231441,0.006998135708272457
259,4159.45,0.01,19377,5030413,7704,4.69,,,0.0001,1232603,0.006065227556973696
259,4173.32,0.01,19393,5034653,7708,4.62,,,0.0001,1233663,0.03805401176214218
259,4178.56,0.01,19409,5039093,7712,4.49,,,0.0001,1234773,0.01138492114841938
259,4169.38,0.01,19424,5042989,7716,4.5,,,0.0001,1235747,0.00972466915845871
259,4188.3,0.01,19442,5047319,7720,4.38,,,0.0001,1236829,0.008180041797459126
259,4200.42,0.01,19462,5052117,7724,4.41,,,0.0001,1238029,0.005664332769811153
259,4219.43,0.01,19479,5056532,7728,4.61,,,0.0001,1239132,0.017752360552549362
259,4203.29,0.01,19496,5060568,7732,4.78,,,0.0001,1240141,0.005148911848664284
259,4211.74,0.01,19513,5065141,7736,4.53,,,0.0001,1241285,0.018607189878821373
259,4191.82,0.01,19528,5068924,7740,4.83,,,0.0001,1242230,0.011790566146373749
259,4194.66,0.01,19544,5072992,7744,5.08,,,0.0001,1243247,0.0033847284503281116
259,4167.79,0.01,19557,5076784,7748,5.35,,,0.0001,1244195,0.028660444542765617
259,4169.56,0.01,19574,5081052,7752,5.22,,,0.0001,1245262,0.005198024678975344
259,4166.72,0.01,19589,5085066,7756,4.98,,,0.0001,1246266,0.025958886370062828
259,4189.14,0.01,19606,5089798,7760,4.96,,,0.0001,1247449,0.002795395441353321
259,4184.63,0.01,19620,5093994,7764,4.79,,,0.0001,1248498,0.004161115735769272
259,4182.83,0.01,19637,5098037,7768,5.09,,,0.0001,1249509,0.010187093168497086
,,0.01,,5100000,,,4374.1,4.45,0.0001,1249999,0.004048788454383612
258,4175.12,0.01,19700,5102080,7772,4.87,,,0.0001,1250519,0.005237771198153496
258,4176.92,0.01,19716,5106253,7776,4.73,,,0.0001,1251563,0.009367593564093113
258,4178.19,0.01,19732,5110361,7780,4.55,,,0.0001,1252590,0.00507949385792017
258,4205.09,0.01,19747,5114476,7784,4.2,,,0.0001,1253618,0.008595059625804424
258,4244.86,0.01,19766,5119293,7788,4.34,,,0.0001,1254823,0.01795061305165291
258,4229.52,0.01,19781,5123196,7792,4.63,,,0.0001,1255798,0.003078858368098736
259,4232.37,0.01,19795,5127089,7796,4.65,,,0.0001,1256772,0.005850727669894695
259,4257.6,0.01,19812,5131702,7800,4.66,,,0.0001,1257925,0.00389557215385139
259,4263.93,0.01,19830,5136500,7804,4.75,,,0.0001,1259124,0.031200140714645386
259,4272.94,0.01,19846,5140971,7808,4.64,,,0.0001,1260242,0.004428176674991846
259,4250.21,0.01,19861,5144837,7812,4.54,,,0.0001,1261209,0.010445384308695793
259,4262.02,0.01,19878,5149018,7816,4.35,,,0.0001,1262254,0.006077190395444632
259,4257.34,0.01,19894,5153223,7820,4.41,,,0.0001,1263305,0.033213622868061066
259,4238.17,0.01,19910,5157544,7824,4.41,,,0.0001,1264385,0.003817821852862835
259,4221.06,0.01,19924,5161527,7828,4.38,,,0.0001,1265381,0.00891839899122715
259,4218.25,0.01,19939,5165494,7832,4.21,,,0.0001,1266373,0.009097311645746231
259,4190.46,0.01,19954,5169373,7836,4.05,,,0.0001,1267343,0.0029682861641049385
259,4199.97,0.01,19970,5173392,7840,3.73,,,0.0001,1268347,0.006882019806653261
259,4221.78,0.01,19988,5178019,7844,3.42,,,0.0001,1269504,0.00644259387627244
259,4244.16,0.01,20005,5182375,7848,3.27,,,0.0001,1270593,0.0206784475594759
259,4246.0,0.01,20022,5186685,7852,3.0,,,0.0001,1271671,0.011052332818508148
259,4276.59,0.01,20041,5191461,7856,3.01,,,0.0001,1272865,0.015197906643152237
259,4258.37,0.01,20057,5195733,7860,3.0,,,0.0001,1273933,0.010139266029000282
259,4251.52,0.01,20072,5199747,7864,3.13,,,0.0001,1274936,0.021871292963624
,,0.01,,5200000,,,4483.05,2.3,0.0001,1274999,0.0044626411981880665
258,4256.9,0.01,20132,5203923,7868,2.91,,,0.0001,1275980,0.004674567840993404
258,4265.16,0.01,20148,5208182,7872,2.86,,,0.0001,1277045,0.0028202268294990063
258,4254.69,0.01,20162,5212098,7876,3.0,,,0.0001,1278024,0.006968546658754349
258,4267.85,0.01,20179,5216533,7880,3.01,,,0.0001,1279133,0.0035005114041268826
258,4282.81,0.01,20198,5221018,7884,3.01,,,0.0001,1280254,0.005438833497464657
258,4264.72,0.01,20216,5225379,7888,2.86,,,0.0001,1281344,0.004049601964652538
258,4270.4,0.01,20232,5229418,7892,2.75,,,0.0001,1282354,0.003986747935414314
258,4288.87,0.01,20248,5233779,7896,2.64,,,0.0001,1283444,0.030082348734140396
258,4266.12,0.01,20264,5237820,7900,2.44,,,0.0001,1284454,0.0039057349786162376
258,4248.44,0.01,20281,5242173,7904,2.54,,,0.0001,1285543,0.00852107536047697
258,4245.1,0.01,20296,5246548,7908,2.52,,,0.0001,1286636,0.0021981277968734503
258,4252.78,0.01,20309,5250609,7912,2.72,,,0.0001,1287652,0.006598811596632004
258,4251.61,0.01,20326,5254757,7916,2.91,,,0.0001,1288689,0.004957280121743679
258,4250.18,0.01,20341,5258927,7920,2.71,,,0.0001,1289731,0.021993163973093033
258,4237.41,0.01,20356,5262921,7924,2.68,,,0.0001,1290730,0.005306510254740715
258,4251.02,0.01,20374,5267243,7928,2.8,,,0.0001,1291810,0.009015228599309921
258,4253.38,0.01,20390,5271271,7932,3.11,,,0.0001,1292817,0.0065736668184399605
258,4288.04,0.01,20408,5276009,7936,3.45,,,0.0001,1294002,0.004277406260371208
258,4283.5,0.01,20423,5279924,7940,3.45,,,0.0001,1294980,0.002609414514154196
258,4276.4,0.01,20441,5284361,7944,3.74,,,0.0001,1296090,0.008258910849690437
258,4269.72,0.01,20458,5288546,7948,3.69,,,0.0001,1297136,0.006526617333292961
258,4282.47,0.01,20475,5293182,7952,3.93,,,0.0001,1298295,0.009325267747044563
258,4277.34,0.01,20493,5297826,7956,4.03,,,0.0001,1299456,0.015401676297187805
,,0.01,,5300000,,,4627.6,4.25,0.0001,1299999,0.005369518417865038
257,4255.24,0.01,20550,5301542,7960,4.22,,,0.0001,1300385,0.013569952920079231
257,4267.23,0.01,20566,5305852,7964,4.29,,,0.0001,1301462,0.006512351334095001
257,4264.77,0.01,20582,5309961,7968,4.59,,,0.0001,1302490,0.007926332764327526
257,4262.21,0.01,20599,5314143,7972,4.95,,,0.0001,1303535,0.0053579979576170444
257,4254.9,0.01,20614,5317873,7976,4.92,,,0.0001,1304468,0.00663332175463438
257,4255.76,0.01,20630,5322323,7980,5.08,,,0.0001,1305580,0.008008221164345741
257,4266.85,0.01,20649,5327085,7984,5.3,,,0.0001,1306771,0.03747045621275902
257,4251.31,0.01,20664,5331061,7988,5.4,,,0.0001,1307765,0.011028418317437172
257,4270.28,0.01,20683,5335575,7992,5.38,,,0.0001,1308893,0.003606130601838231
257,4266.59,0.01,20700,5339838,7996,5.35,,,0.0001,1309959,0.04240555316209793
257,4271.07,0.01,20716,5343991,8000,5.66,,,0.0001,1310997,0.027937911450862885
257,4260.29,0.01,20732,5348076,8004,5.61,,,0.0001,1312018,0.030479857698082924
257,4257.15,0.01,20749,5352370,8008,5.68,,,0.0001,1313092,0.06825512647628784
257,4279.23,0.01,20767,5356983,8012,5.45,,,0.0001,1314245,0.0028677978552877903
257,4251.13,0.01,20780,5360433,8016,5.4,,,0.0001,1315108,0.029903031885623932
257,4261.31,0.01,20797,5364858,8020,5.56,,,0.0001,1316214,0.005381059367209673
257,4268.9,0.01,20813,5369043,8024,5.64,,,0.0001,1317260,0.02395867183804512
257,4268.8,0.01,20829,5373370,8028,5.69,,,0.0001,1318342,0.011090483516454697
257,4256.7,0.01,20844,5377100,8032,5.49,,,0.0001,1319274,0.00661057885736227
257,4241.53,0.01,20861,5381454,8036,5.49,,,0.0001,1320363,0.006019880995154381
257,4274.42,0.01,20880,5386193,8040,5.57,,,0.0001,1321548,0.007330271881073713
257,4260.33,0.01,20896,5390286,8044,5.11,,,0.0001,1322571,0.02561083622276783
257,4261.16,0.01,20913,5394500,8048,5.0,,,0.0001,1323624,0.0021240157075226307
257,4251.11,0.01,20930,5398879,8052,4.93,,,0.0001,1324719,0.05347669497132301
,,0.01,,5400000,,,4208.9,7.45,0.0001,1324999,0.00375257502309978
257,4222.4,0.01,20989,5402805,8056,5.12,,,0.0001,1325701,0.0031506759114563465
257,4256.92,0.01,21006,5407379,8060,4.84,,,0.0001,1326844,0.003445002483204007
257,4233.82,0.01,21021,5411121,8064,4.98,,,0.0001,1327780,0.00921696051955223
257,4221.07,0.01,21036,5414909,8068,4.69,,,0.0001,1328727,0.006197027396410704
257,4220.57,0.01,21052,5419089,8072,4.62,,,0.0001,1329772,0.009704461321234703
257,4240.82,0.01,21068,5423326,8076,4.51,,,0.0001,1330831,0.005195251666009426
257,4241.8,0.01,21086,5427808,8080,4.46,,,0.0001,1331951,0.003196860197931528
257,4211.01,0.01,21101,5431796,8084,3.94,,,0.0001,1332948,0.009738011285662651
257,4210.93,0.01,21115,5435767,8088,3.84,,,0.0001,1333941,0.007076409179717302
257,4199.96,0.01,21132,5440009,8092,3.87,,,0.0001,1335002,0.009184984490275383
257,4186.26,0.01,21146,5443919,8096,4.07,,,0.0001,1335979,0.006454020272940397
257,4208.86,0.01,21164,5448640,8100,3.74,,,0.0001,1337159,0.013267586007714272
257,4206.07,0.01,21180,5452655,8104,3.83,,,0.0001,1338163,0.03214152902364731
257,4211.38,0.01,21197,5457087,8108,3.78,,,0.0001,1339271,0.01230137050151825
257,4228.34,0.01,21217,5462124,8112,3.77,,,0.0001,1340530,0.030381280928850174
257,4253.39,0.01,21233,5466193,8116,3.4,,,0.0001,1341548,0.0024770968593657017
257,4253.9,0.01,21250,5470633,8120,3.38,,,0.0001,1342658,0.0049543073400855064
257,4239.86,0.01,21265,5474473,8124,3.42,,,0.0001,1343618,0.018565991893410683
257,4224.51,0.01,21280,5478411,8128,3.13,,,0.0001,1344602,0.0026370002888143063
257,4224.47,0.01,21292,5482139,8132,3.25,,,0.0001,1345534,0.009304046630859375
257,4229.75,0.01,21307,5486633,8136,3.12,,,0.0001,1346658,0.006387367378920317
257,4217.4,0.01,21325,5491052,8140,3.11,,,0.0001,1347762,0.024963298812508583
257,4229.27,0.01,21343,5495438,8144,3.29,,,0.0001,1348859,0.011780335567891598
,,0.01,,5500000,,,4143.85,4.25,0.0001,1349999,0.004141566343605518
256,4243.83,0.01,21404,5500014,8148,3.48,,,0.0001,1350003,0.020985886454582214
256,4241.87,0.01,21421,5504340,8152,3.48,,,0.0001,1351084,0.006238157860934734
256,4243.96,0.01,21436,5508316,8156,3.26,,,0.0001,1352078,0.004867832642048597
256,4207.72,0.01,21450,5511993,8160,3.24,,,0.0001,1352998,0.016827624291181564
256,4220.57,0.01,21464,5516061,8164,2.98,,,0.0001,1354015,0.004120970144867897
256,4246.49,0.01,21482,5520504,8168,3.03,,,0.0001,1355125,0.00667976401746273
257,4253.09,0.01,21496,5524842,8172,2.85,,,0.0001,1356210,0.0052980962209403515
257,4235.96,0.01,21510,5528656,8176,2.68,,,0.0001,1357163,0.02374575287103653
257,4222.57,0.01,21526,5532807,8180,2.49,,,0.0001,1358201,0.003934449516236782
257,4244.36,0.01,21543,5537347,8184,2.9,,,0.0001,1359336,0.003102850168943405
257,4269.0,0.01,21560,5541934,8188,2.95,,,0.0001,1360483,0.0029571354389190674
257,4267.83,0.01,21576,5546149,8192,3.04,,,0.0001,1361537,0.007077289745211601
257,4287.33,0.01,21592,5550557,8196,2.61,,,0.0001,1362639,0.009105038829147816
257,4272.88,0.01,21608,5554919,8200,2.92,,,0.0001,1363729,0.009234174154698849
257,4275.55,0.01,21625,5558997,8204,3.06,,,0.0001,1364749,0.006258105859160423
257,4266.0,0.01,21640,5563201,8208,3.1,,,0.0001,1365800,0.005843776278197765
257,4202.04,0.01,21654,5566638,8212,3.33,,,0.0001,1366659,0.004852806217968464
257,4200.88,0.01,21668,5570686,8216,3.48,,,0.0001,1367671,0.004828169476240873
257,4201.09,0.01,21684,5575137,8220,3.49,,,0.0001,1368784,0.00447828508913517
257,4201.64,0.01,21699,5578985,8224,3.47,,,0.0001,1369746,0.005555693991482258
257,4216.99,0.01,21714,5583312,8228,3.81,,,0.0001,1370827,0.03321116790175438
257,4232.99,0.01,21731,5587433,8232,3.75,,,0.0001,1371858,0.009725131094455719
257,4242.83,0.01,21748,5592173,8236,3.82,,,0.0001,1373043,0.00502485316246748
257,4260.15,0.01,21766,5597028,8240,3.72,,,0.0001,1374256,0.010987481102347374
,,0.01,,5600000,,,4499.5,5.9,0.0001,1374999,0.008362813852727413
256,4238.44,0.01,21829,5600879,8244,4.07,,,0.0001,1375219,0.006788463331758976
256,4219.16,0.01,21844,5604966,8248,3.91,,,0.0001,1376241,0.012473145499825478
256,4222.43,0.01,21863,5609374,8252,3.92,,,0.0001,1377343,0.006140022538602352
256,4227.91,0.01,21880,5613494,8256,3.93,,,0.0001,1378373,0.007890991866588593
256,4259.95,0.01,21896,5617976,8260,4.06,,,0.0001,1379493,0.006286002695560455
256,4264.1,0.01,21911,5622146,8264,4.09,,,0.0001,1380536,0.008155299350619316
256,4266.52,0.01,21927,5626649,8268,4.17,,,0.0001,1381662,0.00467568077147007
256,4283.97,0.01,21946,5631435,8272,4.18,,,0.0001,1382858,0.010911531746387482
256,4324.21,0.01,21966,5636254,8276,4.23,,,0.0001,1384063,0.012113165110349655
256,4327.14,0.01,21982,5640471,8280,4.02,,,0.0001,1385117,0.012270621955394745
256,4291.9,0.01,21995,5644125,8284,4.26,,,0.0001,1386031,0.0034660189412534237
256,4264.37,0.01,22010,5648016,8288,4.35,,,0.0001,1387003,0.004361752886325121
256,4250.96,0.01,22026,5651894,8292,3.98,,,0.0001,1387973,0.003407993819564581
256,4247.27,0.01,22043,5656211,8296,4.28,,,0.0001,1389052,0.004522575996816158
256,4240.83,0.01,22060,5660407,8300,4.12,,,0.0001,1390101,0.006298582069575787
256,4227.3,0.01,22074,5664157,8304,4.13,,,0.0001,1391039,0.0112401582300663
256,4240.91,0.01,22092,5668689,8308,4.29,,,0.0001,1392172,0.007124314084649086
256,4262.97,0.01,22108,5672682,8312,4.19,,,0.0001,1393170,0.004135495983064175
256,4279.63,0.01,22124,5677145,8316,4.33,,,0.0001,1394286,0.015445312485098839
256,4246.82,0.01,22137,5680772,8320,4.44,,,0.0001,1395192,0.013438185676932335
256,4251.79,0.01,22153,5684744,8324,4.32,,,0.0001,1396185,0.008237520232796669
256,4251.23,0.01,22168,5689051,8328,4.07,,,0.0001,1397262,0.0027961411979049444
256,4275.44,0.01,22187,5693782,8332,4.04,,,0.0001,1398445,0.007279765792191029
256,4269.94,0.01,22203,5698386,8336,4.01,,,0.0001,1399596,0.006834658794105053
,,0.01,,5700000,,,3949.25,6.3,0.0001,1399999,0.007851560600101948
256,4244.6,0.01,22259,5702598,8340,4.13,,,0.0001,1400649,0.03974149003624916
256,4252.12,0.01,22273,5706629,8344,4.0,,,0.0001,1401657,0.039893738925457
256,4238.51,0.01,22288,5710378,8348,4.04,,,0.0001,1402594,0.003941025119274855
256,4233.83,0.01,22305,5714669,8352,4.02,,,0.0001,1403667,0.011365621350705624
256,4225.87,0.01,22320,5718584,8356,4.17,,,0.0001,1404645,0.01195781771093607
256,4194.85,0.01,22335,5722289,8360,3.89,,,0.0001,1405572,0.008753333240747452
256,4187.52,0.01,22350,5726271,8364,4.15,,,0.0001,1406567,0.006924873683601618
256,4187.95,0.01,22366,5730788,8368,4.08,,,0.0001,1407696,0.004552438855171204
256,4176.08,0.01,22382,5735266,8372,4.18,,,0.0001,1408816,0.006713149603456259
256,4167.44,0.01,22399,5739864,8376,4.34,,,0.0001,1409965,0.0063741919584572315
256,4166.0,0.01,22415,5744049,8380,4.62,,,0.0001,1411012,0.022412065416574478
256,4176.48,0.01,22430,5747976,8384,4.6,,,0.0001,1411993,0.006544059608131647
256,4191.48,0.01,22448,5752242,8388,4.29,,,0.0001,1413060,0.0269175972789526
256,4196.67,0.01,22462,5756254,8392,4.59,,,0.0001,1414063,0.016392869874835014
256,4197.17,0.01,22477,5760583,8396,4.6,,,0.0001,1415145,0.005247817374765873
256,4198.54,0.01,22493,5764808,8400,4.37,,,0.0001,1416201,0.005029311403632164
256,4207.56,0.01,22508,5768781,8404,4.37,,,0.0001,1417195,0.003465893678367138
256,4191.36,0.01,22526,5772917,8408,4.13,,,0.0001,1418229,0.00971049815416336
256,4183.14,0.01,22540,5776705,8412,4.16,,,0.0001,1419176,0.010145113803446293
256,4151.49,0.01,22554,5780368,8416,4.42,,,0.0001,1420091,0.009842179715633392
256,4184.89,0.01,22572,5784832,8420,4.27,,,0.0001,1421207,0.004279668442904949
256,4185.45,0.01,22587,5788819,8424,4.28,,,0.0001,1422204,0.0037856169510632753
256,4189.09,0.01,22603,5793214,8428,4.43,,,0.0001,1423303,0.00759423803538084
256,4175.94,0.01,22620,5797614,8432,4.35,,,0.0001,1424403,0.005973401479423046
,,0.01,,5800000,,,4051.6,4.9,0.0001,1424999,0.011469066143035889
255,4153.54,0.01,22679,5801657,8436,4.52,,,0.0001,1425414,0.014577485620975494
255,4160.14,0.01,22696,5806034,8440,4.3,,,0.0001,1426508,0.006007865071296692
255,4164.09,0.01,22713,5810170,8444,4.27,,,0.0001,1427542,0.0074633327312767506
255,4190.24,0.01,22729,5814571,8448,4.38,,,0.0001,1428642,0.005046733655035496
255,4195.01,0.01,22745,5818981,8452,4.17,,,0.0001,1429745,0.004076652228832245
255,4217.53,0.01,22764,5823462,8456,4.05,,,0.0001,1430865,0.009350648149847984
