time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/exploration_rate,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/n_updates
1316,-20.68,859.57,824,279849,339,0.6042135571428576,,,0.0001,0.03083302639424801,44962
1320,-20.68,859.34,827,280651,339,0.6030792999999997,,,0.0001,0.013401922769844532,45162
1324,-20.68,859.8,831,281484,338,0.6019011999999997,,,0.0001,0.12361017614603043,45370
1328,-20.68,860.64,834,282327,338,0.6007089571428569,,,0.0001,0.007745143957436085,45581
1332,-20.68,860.22,838,283195,337,0.5994813571428568,,,0.0001,0.006611233577132225,45798
1336,-20.69,862.79,842,284051,337,0.598270728571429,,,0.0001,0.09999459981918335,46012
1340,-20.69,863.47,845,284840,336,0.5971548571428569,,,0.0001,0.012214148417115211,46209
1344,-20.72,859.21,848,285638,336,0.5960262571428574,,,0.0001,0.022405952215194702,46409
1348,-20.73,857.37,851,286487,336,0.5948255285714288,,,0.0001,0.01048989873379469,46621
1352,-20.76,856.06,854,287293,336,0.5936856142857145,,,0.0001,0.014939157292246819,46823
1356,-20.77,855.2,857,288078,336,0.5925753999999999,,,0.0001,0.018113959580659866,47019
1360,-20.78,856.07,860,288895,335,0.5914199285714288,,,0.0001,0.027308588847517967,47223
1364,-20.77,853.19,862,289712,335,0.5902644571428577,,,0.0001,0.0172441266477108,47427
1368,-20.79,849.5,864,290502,335,0.589147171428572,,,0.0001,0.06198621541261673,47625
1372,-20.79,851.74,868,291393,335,0.5878870428571429,,,0.0001,0.028698652982711792,47848
1376,-20.81,850.94,871,292208,335,0.5867344,,,0.0001,0.044187892228364944,48051
1380,-20.82,848.56,873,292979,335,0.5856439857142859,,,0.0001,0.028913497924804688,48244
1384,-20.84,846.02,876,293812,335,0.5844658857142861,,,0.0001,0.014021871611475945,48452
1388,-20.84,843.93,879,294581,334,0.5833783000000001,,,0.0001,0.015644928440451622,48645
1392,-20.85,843.28,882,295416,334,0.5821973714285711,,,0.0001,0.021564187481999397,48853
1396,-20.85,841.49,884,296231,334,0.5810447285714282,,,0.0001,0.03459206223487854,49057
1400,-20.85,842.79,888,297076,334,0.5798496571428572,,,0.0001,0.03417770564556122,49268
1404,-20.83,843.63,891,297903,334,0.578680042857143,,,0.0001,0.015681246295571327,49475
1408,-20.84,842.05,894,298696,333,0.5775585142857145,,,0.0001,0.015156904235482216,49673
1412,-20.85,842.14,897,299532,333,0.5763761714285719,,,0.0001,0.024287182837724686,49882
,,,,300000,,0.5757156999999997,770.95,-20.95,0.0001,0.01914946734905243,49999
1416,-20.84,843.61,909,300371,330,0.5751895857142854,,,0.0001,0.015721967443823814,50092
1420,-20.83,843.47,912,301176,329,0.5740510857142855,,,0.0001,0.011797919869422913,50293
1424,-20.83,844.15,915,302026,329,0.5728489428571424,,,0.0001,0.036690544337034225,50506
1428,-20.79,847.1,918,302933,329,0.5715661857142855,,,0.0001,0.012324951589107513,50733
1432,-20.79,843.29,921,303710,329,0.5704672857142858,,,0.0001,0.033998068422079086,50927
1436,-20.79,842.52,925,304546,329,0.5692849428571432,,,0.0001,0.018228445202112198,51136
1440,-20.79,841.56,927,305311,329,0.5682030142857148,,,0.0001,0.04801543802022934,51327
1444,-20.79,842.03,931,306128,328,0.5670475428571427,,,0.0001,0.020070059224963188,51531
1448,-20.8,841.47,934,306969,328,0.565858128571429,,,0.0001,0.014026794582605362,51742
1452,-20.79,842.68,937,307813,328,0.5646644714285713,,,0.0001,0.05559667944908142,51953
1456,-20.78,845.21,940,308669,328,0.5634538428571426,,,0.0001,0.007649878039956093,52167
1460,-20.78,847.16,943,309529,328,0.5622375571428574,,,0.0001,0.02292303740978241,52382
1464,-20.79,846.66,946,310329,327,0.5611061285714287,,,0.0001,0.04953478276729584,52582
1468,-20.79,847.82,950,311153,327,0.5599407571428573,,,0.0001,0.02375241369009018,52788
1472,-20.8,845.87,952,311995,327,0.558749928571429,,,0.0001,0.048739876598119736,52998
1476,-20.79,848.68,955,312888,327,0.5574869714285717,,,0.0001,0.019603751599788666,53221
1480,-20.78,850.98,959,313711,327,0.5563230142857138,,,0.0001,0.02839030511677265,53427
1484,-20.79,849.13,961,314501,326,0.5552057285714282,,,0.0001,0.03402324020862579,53625
1488,-20.78,851.47,965,315330,326,0.5540332857142859,,,0.0001,0.010632192716002464,53832
1492,-20.78,852.57,967,316192,326,0.5528141714285714,,,0.0001,0.02061084285378456,54047
1496,-20.79,854.84,971,317064,326,0.5515809142857138,,,0.0001,0.020404286682605743,54265
1500,-20.8,854.98,974,317900,326,0.5503985714285712,,,0.0001,0.00986089464277029,54474
1504,-20.81,855.73,977,318743,325,0.5492063285714284,,,0.0001,0.013281816616654396,54685
1508,-20.81,857.58,981,319583,325,0.5480183285714282,,,0.0001,0.02335454896092415,54895
1512,-20.81,855.83,984,320376,325,0.5468967999999997,,,0.0001,0.024551518261432648,55093
1516,-20.81,855.66,987,321208,325,0.5457201142857145,,,0.0001,0.03562622144818306,55301
1520,-20.82,856.02,990,322015,325,0.5445787857142854,,,0.0001,0.06963874399662018,55503
1524,-20.81,854.3,994,322828,324,0.5434289714285718,,,0.0001,0.04971175640821457,55706
1528,-20.85,850.18,997,323639,324,0.5422819857142853,,,0.0001,0.019186418503522873,55909
1532,-20.84,852.99,1000,324486,324,0.5410840857142861,,,0.0001,0.08249059319496155,56121
1536,-20.82,853.21,1002,325330,324,0.5398904285714285,,,0.0001,0.021596422418951988,56332
1540,-20.82,854.33,1005,326111,324,0.5387858714285714,,,0.0001,0.010813667438924313,56527
1544,-20.8,856.49,1008,326974,324,0.5375653428571434,,,0.0001,0.039235081523656845,56743
1548,-20.79,858.43,1012,327863,323,0.5363080428571424,,,0.0001,0.05636228248476982,56965
1552,-20.8,856.62,1015,328659,323,0.535182271428571,,,0.0001,0.01660199835896492,57164
1556,-20.81,855.75,1018,329494,323,0.5340013428571431,,,0.0001,0.009306976571679115,57373
1560,-20.8,852.89,1021,330293,323,0.5328713285714289,,,0.0001,0.02244255505502224,57573
1564,-20.79,855.53,1025,331168,322,0.5316338285714286,,,0.0001,0.07505504041910172,57791
1568,-20.79,852.89,1028,331919,322,0.5305716999999996,,,0.0001,0.00910229329019785,57979
1572,-20.78,853.69,1032,332789,322,0.5293412714285712,,,0.0001,0.011467278935015202,58197
1576,-20.78,853.07,1035,333666,322,0.5281009428571427,,,0.0001,0.011563780717551708,58416
1580,-20.76,856.27,1039,334567,321,0.5268266714285715,,,0.0001,0.03306475281715393,58641
1584,-20.76,856.44,1042,335354,321,0.5257136285714288,,,0.0001,0.00918139424175024,58838
1588,-20.77,854.62,1045,336137,321,0.5246062428571434,,,0.0001,0.06181398034095764,59034
1592,-20.75,856.24,1048,337038,321,0.523331971428571,,,0.0001,0.02015436813235283,59259
1596,-20.75,854.93,1052,337876,321,0.5221468000000002,,,0.0001,0.031566280871629715,59468
1600,-20.71,856.83,1056,338762,320,0.5208937428571432,,,0.0001,0.011669558472931385,59690
1604,-20.73,853.7,1059,339537,320,0.5197976714285717,,,0.0001,0.012093913741409779,59884
1608,-20.72,854.67,1062,340399,320,0.5185785571428572,,,0.0001,0.016248106956481934,60099
1612,-20.72,856.5,1065,341245,320,0.5173820714285714,,,0.0001,0.04239852726459503,60311
1616,-20.71,858.55,1068,342123,320,0.5161403285714281,,,0.0001,0.007413741201162338,60530
1620,-20.69,860.29,1072,342979,319,0.5149297000000004,,,0.0001,0.026281306520104408,60744
1624,-20.7,860.27,1075,343787,319,0.5137869571428568,,,0.0001,0.059361156076192856,60946
1628,-20.7,860.1,1077,344589,319,0.5126526999999999,,,0.0001,0.01829342730343342,61147
1632,-20.72,857.19,1081,345356,319,0.5115679428571432,,,0.0001,0.03316129744052887,61338
1636,-20.73,855.31,1084,346155,319,0.5104379285714291,,,0.0001,0.009489127434790134,61538
1640,-20.73,856.41,1087,346976,319,0.5092767999999994,,,0.0001,0.0071020592004060745,61743
1644,-20.75,852.92,1090,347753,318,0.5081778999999997,,,0.0001,0.015017629601061344,61938
1648,-20.75,850.97,1093,348593,318,0.5069898999999997,,,0.0001,0.021777436137199402,62148
1652,-20.75,853.63,1096,349458,318,0.5057665428571434,,,0.0001,0.010504746809601784,62364
1656,-20.76,853.21,1099,350279,318,0.5046054142857138,,,0.0001,0.019439145922660828,62569
1660,-20.76,853.16,1101,351074,318,0.5034810571428572,,,0.0001,0.009952500462532043,62768
1664,-20.76,852.64,1104,351939,318,0.5022576999999999,,,0.0001,0.04029500484466553,62984
1668,-20.76,853.21,1107,352709,318,0.5011687000000005,,,0.0001,0.013221543282270432,63177
1672,-20.75,853.41,1110,353575,318,0.49994392857142844,,,0.0001,0.017687825486063957,63393
1676,-20.73,853.02,1114,354436,318,0.4987262285714287,,,0.0001,0.01075725257396698,63608
1680,-20.75,850.9,1117,355285,318,0.49752550000000006,,,0.0001,0.03527791053056717,63821
1684,-20.73,854.48,1120,356174,317,0.49626820000000016,,,0.0001,0.014151327311992645,64043
1688,-20.71,855.51,1123,356982,317,0.4951254571428576,,,0.0001,0.018736081197857857,64245
1692,-20.71,853.27,1126,357819,317,0.49394170000000037,,,0.0001,0.04564596712589264,64454
1696,-20.71,851.8,1129,358616,317,0.49281451428571443,,,0.0001,0.02396010421216488,64653
1700,-20.72,850.27,1132,359467,317,0.49161095714285774,,,0.0001,0.021916905418038368,64866
1704,-20.7,852.53,1135,360290,317,0.49044699999999986,,,0.0001,0.012261690571904182,65072
1708,-20.71,847.83,1138,361041,317,0.4893848714285709,,,0.0001,0.012482747435569763,65260
1712,-20.71,845.47,1141,361821,316,0.4882817285714284,,,0.0001,0.022411596029996872,65455
1716,-20.73,843.36,1144,362652,316,0.4871064571428567,,,0.0001,0.025635387748479843,65662
1720,-20.74,842.27,1148,363483,316,0.4859311857142862,,,0.0001,0.03343117982149124,65870
1724,-20.73,843.12,1151,364313,316,0.48475732857142817,,,0.0001,0.013052588328719139,66078
1728,-20.73,842.6,1154,365110,316,0.48363014285714323,,,0.0001,0.025494441390037537,66277
1732,-20.72,843.27,1157,365896,316,0.482518514285714,,,0.0001,0.02672399766743183,66473
1736,-20.72,844.96,1160,366729,315,0.48134041428571417,,,0.0001,0.020194116979837418,66682
1740,-20.72,844.45,1163,367529,315,0.4802089857142855,,,0.0001,0.011439184658229351,66882
1744,-20.72,844.86,1167,368322,315,0.47908745714285705,,,0.0001,0.012517561204731464,67080
1748,-20.74,842.42,1170,369091,315,0.47799987142857103,,,0.0001,0.023739775642752647,67272
1752,-20.73,839.34,1173,369875,315,0.4768910714285711,,,0.0001,0.03731679171323776,67468
1756,-20.73,838.07,1176,370669,314,0.475768128571429,,,0.0001,0.009911736473441124,67667
1760,-20.74,836.58,1179,371420,314,0.4747060000000001,,,0.0001,0.01247256901115179,67854
1764,-20.75,832.09,1182,372166,314,0.47365094285714326,,,0.0001,0.006470153573900461,68041
1768,-20.75,833.88,1185,372978,314,0.4725025428571432,,,0.0001,0.010987179353833199,68244
1772,-20.76,832.26,1189,373810,314,0.4713258571428569,,,0.0001,0.006496142596006393,68452
1776,-20.77,831.52,1192,374654,314,0.47013220000000044,,,0.0001,0.049835074692964554,68663
1780,-20.78,829.25,1195,375452,314,0.46900359999999985,,,0.0001,0.012778197415173054,68862
1784,-20.78,827.23,1198,376289,314,0.4678198428571426,,,0.0001,0.021410133689641953,69072
1788,-20.79,828.21,1201,377123,313,0.4666403285714281,,,0.0001,0.024960214272141457,69280
1792,-20.81,826.03,1203,377911,313,0.4655258714285718,,,0.0001,0.011203894391655922,69477
1796,-20.82,823.75,1206,378648,313,0.46448354285714333,,,0.0001,0.008048712275922298,69661
1800,-20.85,822.13,1209,379465,313,0.46332807142857124,,,0.0001,0.014615152031183243,69866
1804,-20.87,819.35,1212,380216,313,0.4622659428571434,,,0.0001,0.017486754804849625,70053
1808,-20.86,825.61,1214,381110,313,0.46100157142857134,,,0.0001,0.009563748724758625,70277
1812,-20.87,826.03,1218,381896,313,0.45988994285714313,,,0.0001,0.016438931226730347,70473
1816,-20.87,823.05,1220,382648,313,0.45882639999999963,,,0.0001,0.026965469121932983,70661
1820,-20.87,823.91,1224,383498,313,0.4576242571428575,,,0.0001,0.009899581782519817,70874
1824,-20.88,822.51,1227,384303,313,0.45648575714285766,,,0.0001,0.02104005590081215,71075
1828,-20.88,824.16,1230,385138,312,0.4553048285714286,,,0.0001,0.004491910804063082,71284
1832,-20.89,823.81,1233,385919,312,0.45420027142857144,,,0.0001,0.012395661324262619,71479
1836,-20.9,821.63,1236,386703,312,0.4530914714285714,,,0.0001,0.018024202436208725,71675
1840,-20.89,823.33,1239,387550,312,0.451893571428571,,,0.0001,0.015659663826227188,71887
1844,-20.88,825.51,1242,388394,312,0.45069991428571465,,,0.0001,0.02166435681283474,72098
1848,-20.88,827.1,1245,389210,312,0.4495458571428571,,,0.0001,0.022351019084453583,72302
1852,-20.88,830.31,1248,390064,312,0.44833805714285757,,,0.0001,0.007836181670427322,72515
1856,-20.88,830.78,1251,390864,312,0.4472066285714288,,,0.0001,0.019430099055171013,72715
1860,-20.87,833.14,1255,391674,312,0.44606105714285693,,,0.0001,0.01388242281973362,72918
1864,-20.87,834.34,1258,392456,311,0.4449550857142862,,,0.0001,0.010030029341578484,73113
1868,-20.86,832.3,1261,393213,311,0.44388447142857157,,,0.0001,0.04458656162023544,73303
1872,-20.87,830.26,1264,393991,311,0.44278415714285724,,,0.0001,0.029979974031448364,73497
1876,-20.89,826.72,1267,394740,311,0.4417248571428575,,,0.0001,0.006427120883017778,73684
1880,-20.89,826.72,1271,395537,311,0.44059767142857165,,,0.0001,0.030259618535637856,73884
1884,-20.91,824.67,1274,396313,311,0.4395001857142854,,,0.0001,0.02109556272625923,74078
1888,-20.92,823.0,1277,397107,310,0.4383772428571434,,,0.0001,0.013339689001441002,74276
1892,-20.9,824.61,1280,397939,310,0.4372005571428571,,,0.0001,0.012858333066105843,74484
1896,-20.89,828.77,1284,398781,310,0.43600972857142883,,,0.0001,0.011635757982730865,74695
1900,-20.89,828.41,1287,399588,310,0.4348683999999998,,,0.0001,0.010652218014001846,74896
,,,,400000,,0.4342871285714288,764.0,-21.0,0.0001,0.012047793716192245,74999
1904,-20.89,828.13,1298,400335,308,0.43381192857142836,,,0.0001,0.009105374105274677,75083
1908,-20.89,824.4,1301,401139,308,0.4326748428571432,,,0.0001,0.011331796646118164,75284
1912,-20.89,825.51,1305,401962,307,0.4315108857142854,,,0.0001,0.011598115786910057,75490
1916,-20.88,827.05,1309,402766,307,0.43037380000000025,,,0.0001,0.013121969997882843,75691
1920,-20.87,825.73,1312,403586,307,0.4292140857142853,,,0.0001,0.009415963664650917,75896
1924,-20.87,827.25,1316,404427,307,0.4280246714285717,,,0.0001,0.0130865927785635,76106
1928,-20.86,826.52,1319,405236,307,0.4268805142857145,,,0.0001,0.012862291187047958,76308
1932,-20.84,828.62,1323,406065,306,0.42570807142857103,,,0.0001,0.028846755623817444,76516
1936,-20.82,829.54,1327,406877,306,0.424559671428571,,,0.0001,0.02833804115653038,76719
1940,-20.81,828.5,1329,407700,306,0.4233957142857142,,,0.0001,0.015851423144340515,76924
1944,-20.82,827.41,1333,408517,306,0.4222402428571431,,,0.0001,0.010946976952254772,77129
1948,-20.82,827.86,1336,409344,306,0.4210706285714291,,,0.0001,0.012061331421136856,77335
1952,-20.83,823.58,1339,410104,306,0.4199957714285716,,,0.0001,0.012047947384417057,77525
1956,-20.82,827.37,1343,411001,305,0.4187271571428568,,,0.0001,0.027793943881988525,77750
1960,-20.83,825.36,1346,411765,305,0.4176466428571429,,,0.0001,0.016872653737664223,77941
1964,-20.83,825.18,1349,412537,305,0.4165548142857143,,,0.0001,0.0236140675842762,78134
1968,-20.84,826.27,1353,413326,305,0.4154389428571432,,,0.0001,0.011936892755329609,78331
1972,-20.82,827.95,1356,414151,305,0.41427215714285726,,,0.0001,0.005933197680860758,78537
1976,-20.8,831.82,1360,415004,305,0.41306577142857126,,,0.0001,0.029047003015875816,78750
1980,-20.8,833.71,1364,415846,304,0.411874942857143,,,0.0001,0.010434377938508987,78961
1984,-20.79,836.14,1368,416684,304,0.4106897714285711,,,0.0001,0.00760745070874691,79170
1988,-20.79,835.4,1371,417462,304,0.40958945714285677,,,0.0001,0.031336817890405655,79365
1992,-20.81,834.24,1374,418263,304,0.40845661428571434,,,0.0001,0.025513064116239548,79565
1996,-20.81,833.67,1377,419094,304,0.4072813428571428,,,0.0001,0.013052117079496384,79773
2000,-20.8,834.5,1380,419915,304,0.4061202142857142,,,0.0001,0.004878579638898373,79978
2004,-20.78,837.89,1384,420738,303,0.40495625714285766,,,0.0001,0.022315137088298798,80184
2008,-20.77,838.43,1387,421560,303,0.4037937142857144,,,0.0001,0.005037417635321617,80389
2012,-20.76,838.21,1391,422372,303,0.4026453142857144,,,0.0001,0.010188503190875053,80592
2016,-20.77,837.45,1394,423146,303,0.4015506571428574,,,0.0001,0.008574776351451874,80786
2020,-20.77,837.75,1397,423970,303,0.4003852857142861,,,0.0001,0.00518467091023922,80992
2024,-20.76,835.79,1401,424759,303,0.39926941428571394,,,0.0001,0.03066428191959858,81189
2028,-20.77,833.99,1404,425530,302,0.39817899999999995,,,0.0001,0.008826462551951408,81382
2032,-20.79,830.88,1407,426282,302,0.39711545714285745,,,0.0001,0.013712274841964245,81570
2036,-20.8,830.57,1411,427085,302,0.3959797857142858,,,0.0001,0.006780540570616722,81771
2040,-20.8,830.21,1414,427897,302,0.3948313857142858,,,0.0001,0.02387370355427265,81974
2044,-20.79,829.8,1417,428697,302,0.393699957142857,,,0.0001,0.008307439275085926,82174
2048,-20.78,828.06,1420,429477,302,0.39259681428571447,,,0.0001,0.011039311066269875,82369
2052,-20.77,828.84,1423,430258,302,0.3914922571428573,,,0.0001,0.031524814665317535,82564
2056,-20.78,825.04,6611,431053,65,0.39036789999999955,,,0.0001,0.006574027705937624,82763
2060,-20.78,827.81,14921,431888,28,0.3891869714285716,,,0.0001,0.009379582479596138,82971
2064,-20.77,829.23,14923,432703,28,0.3880343285714287,,,0.0001,0.009749036282300949,83175
2068,-20.77,829.08,14925,433490,29,0.38692128571428586,,,0.0001,0.014569245278835297,83372
2072,-20.79,826.58,14926,434248,29,0.38584925714285667,,,0.0001,0.019082363694906235,83561
2076,-20.81,823.9,14928,435030,29,0.38474328571428584,,,0.0001,0.02079680748283863,83757
2080,-20.8,824.37,14930,435886,29,0.383532657142857,,,0.0001,0.004033148754388094,83971
2084,-20.8,822.58,14931,436683,29,0.3824054714285712,,,0.0001,0.009730089455842972,84170
2088,-20.8,824.3,14933,437497,29,0.38125424285714293,,,0.0001,0.007889825850725174,84374
2092,-20.8,825.9,14935,438335,29,0.38006907142857094,,,0.0001,0.013224007561802864,84583
2096,-20.8,824.59,14936,439135,29,0.37893764285714326,,,0.0001,0.008499858900904655,84783
2100,-20.8,825.67,14938,439977,29,0.3777468142857139,,,0.0001,0.0046930755488574505,84994
2104,-20.81,823.41,14940,440754,29,0.3766479142857142,,,0.0001,0.010453347116708755,85188
2108,-20.82,822.37,14941,441547,29,0.37552638571428576,,,0.0001,0.01279778778553009,85386
2112,-20.79,825.62,14943,442451,29,0.37424787142857174,,,0.0001,0.01021234504878521,85612
2116,-20.78,827.21,14945,443258,29,0.37310654285714273,,,0.0001,0.016911376267671585,85814
2120,-20.8,825.04,14946,444032,29,0.3720118857142858,,,0.0001,0.0069506485015153885,86007
2124,-20.81,824.99,14948,444819,29,0.37089884285714303,,,0.0001,0.016034593805670738,86204
2128,-20.8,826.18,14950,445618,29,0.3697688285714289,,,0.0001,0.0054128095507621765,86404
2132,-20.8,827.42,14951,446399,29,0.3686642714285716,,,0.0001,0.030574863776564598,86599
2136,-20.81,827.73,14953,447212,29,0.3675144571428569,,,0.0001,0.005538023542612791,86802
2140,-20.83,828.49,14954,448045,29,0.36633635714285706,,,0.0001,0.00648314505815506,87011
2144,-20.84,826.97,14956,448809,30,0.3652558428571434,,,0.0001,0.01619332656264305,87202
2148,-20.83,827.81,14957,449615,30,0.36411592857142894,,,0.0001,0.02020219713449478,87403
2152,-20.81,830.53,14959,450463,30,0.36291661428571387,,,0.0001,0.005862531717866659,87615
2156,-20.81,829.1,14960,451230,30,0.36183185714285737,,,0.0001,0.012095828540623188,87807
2160,-20.81,828.4,14962,452043,30,0.36068204285714267,,,0.0001,0.005264030769467354,88010
2164,-20.82,827.88,14964,452845,30,0.3595477857142856,,,0.0001,0.012215487658977509,88211
2168,-20.81,828.56,14965,453649,30,0.3584106999999994,,,0.0001,0.008877488784492016,88412
2172,-20.81,830.22,14967,454443,30,0.35728775714285743,,,0.0001,0.006599229760468006,88610
2176,-20.81,830.06,14968,455221,30,0.3561874428571431,,,0.0001,0.00594654306769371,88805
2180,-20.81,827.27,14970,456003,30,0.35508147142857127,,,0.0001,0.006637571379542351,89000
