rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,time/fps,rollout/ep_len_mean,train/clip_range,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
313.12,11208,384,786432,70,103.28,0.2,-4.0745363e-09,-0.00038951301576162223,3016.378402709961,0.0,1532,0.00025,1528.325439453125,0.259757399559021,-3.754394128918648e-08,,
312.8,11209,385,788480,70,103.2,0.2,6.2282197e-09,-0.000298347669740906,2710.656021118164,0.0,1536,0.00025,1420.334228515625,0.26096463203430176,-7.078051567077637e-08,,
315.04,11209,386,790528,70,103.76,0.2,0.0,-0.0002517187067496707,2952.0309295654297,0.0,1540,0.00025,1663.801025390625,0.23321688175201416,2.121669240295887e-08,,
315.68,11210,387,792576,70,103.92,0.2,0.0,-0.00018845244721887866,2827.7924194335938,0.0,1544,0.00025,1616.2943115234375,0.23776543140411377,2.3865140974521637e-08,,
315.04,11211,388,794624,70,103.76,0.2,1.7840648e-08,-0.00022348403035721276,3198.876495361328,0.0,1548,0.00025,1539.6126708984375,0.25266802310943604,-1.176085788756609e-07,,
316.32,11211,389,796672,71,104.08,0.2,-6.548362e-09,-0.0002717971010497422,2645.014663696289,0.0,1552,0.00025,1264.3458251953125,0.24078369140625,-1.1199153959751129e-07,,
317.6,11212,390,798720,71,104.4,0.2,2.013985e-08,-0.0003752397660718998,3217.8360900878906,0.0,1556,0.00025,1606.3262939453125,0.2552241086959839,-2.2927997633814812e-07,,
316.64,11213,391,800768,71,104.16,0.2,0.0,-0.0002783718318823958,2841.0997619628906,0.0,1560,0.00025,1379.4923095703125,0.2316611409187317,-7.930793799459934e-08,,
315.68,11214,392,802816,71,103.92,0.2,0.0,-0.0003082447547058109,2859.171859741211,0.0,1564,0.00025,1230.2403564453125,0.22957485914230347,-1.5512341633439064e-08,,
314.4,11214,393,804864,71,103.6,0.2,8.905772e-09,-0.00036343461943033617,3035.374710083008,0.0,1568,0.00025,1626.8779296875,0.23760771751403809,-2.546585164964199e-08,,
315.04,11215,394,806912,71,103.76,0.2,1.1787051e-08,-0.00028598848984984215,2838.4705657958984,0.0,1572,0.00025,1361.869873046875,0.24990051984786987,1.1437805369496346e-08,,
315.68,11216,395,808960,72,103.92,0.2,1.9499566e-08,-0.00026297985732526286,2986.115524291992,0.0,1576,0.00025,1410.7677001953125,0.2458350658416748,5.806214176118374e-08,,
311.84,11217,396,811008,72,102.96,0.2,0.0,-0.00025282136266469024,2877.921875,0.0,1580,0.00025,1556.153076171875,0.2464737892150879,-2.87545844912529e-08,,
310.56,11217,397,813056,72,102.64,0.2,2.54091e-06,-0.0004143884543736931,3019.197799682617,0.000244140625,1584,0.00025,1459.769775390625,0.2676006555557251,-4.5047636376693845e-05,,
314.72,11218,398,815104,72,103.68,0.2,2.3137545e-08,-0.0006257106651901267,2921.2323608398438,0.0,1588,0.00025,1559.7955322265625,0.24603039026260376,6.155460141599178e-08,,
312.48,11219,399,817152,72,103.12,0.2,2.561137e-09,-0.0006448530693887733,2965.607147216797,0.0,1592,0.00025,1689.276123046875,0.23830342292785645,2.8463546186685562e-08,,
308.32,11219,400,819200,73,102.08,0.2,1.1466909e-08,-0.0008297506828967016,2794.4732513427734,0.0,1596,0.00025,1319.06494140625,0.2519444227218628,-7.922062650322914e-08,,
311.52,11220,401,821248,73,102.88,0.2,9.34233e-09,-0.0007064571582304779,2978.9099884033203,0.0,1600,0.00025,1688.143310546875,0.24598264694213867,-2.371962182223797e-08,,
315.36,11899,402,823296,69,103.84,0.2,-4.0745363e-10,-0.0008907431983971037,2929.1000061035156,0.0,1604,0.00025,1599.22802734375,0.2581353187561035,1.0168878361582756e-07,,
315.68,11899,403,825344,69,103.92,0.2,-1.1641532e-10,-0.0004720506531157298,2834.9615783691406,0.0,1608,0.00025,1366.25244140625,0.2202368974685669,-1.6621197573840618e-07,,
314.4,11900,404,827392,69,103.6,0.2,0.0,-0.00035759683669311926,3013.7774353027344,0.0,1612,0.00025,1630.3427734375,0.19205933809280396,6.853952072560787e-08,,
321.12,11901,405,829440,69,105.28,0.2,6.989576e-07,-0.0006922300162841566,3134.752655029297,0.000244140625,1616,0.00025,1567.7034912109375,0.1941765546798706,-1.1318479664623737e-05,,
319.2,11902,406,831488,69,104.8,0.2,8.416828e-08,-0.0009689196704130154,3117.10205078125,0.0,1620,0.00025,1422.030029296875,0.23146378993988037,-1.4645949704572558e-05,,
314.72,11903,407,833536,70,103.68,0.2,8.58563e-09,-0.0008820624243526254,2968.2286987304688,0.0,1624,0.00025,1553.06591796875,0.22112935781478882,1.6746344044804573e-07,,
312.48,11904,408,835584,70,103.12,0.2,1.3038516e-08,-0.0010031456149590667,3261.5519256591797,0.0,1628,0.00025,1453.183837890625,0.24422800540924072,-1.3030366972088814e-06,,
310.56,11905,409,837632,70,102.64,0.2,0.00016908484,-0.0026903271209448576,2987.3350677490234,0.0003662109375,1632,0.00025,1639.577880859375,0.2741672396659851,-7.826759247109294e-05,,
312.16,11906,410,839680,70,103.04,0.2,3.9872248e-09,-0.002096655902278144,2463.28271484375,0.0,1636,0.00025,978.9940185546875,0.24607336521148682,-2.3970496840775013e-06,,
312.48,11906,411,841728,70,103.12,0.2,-5.820766e-11,-0.0012136115146859083,2795.845016479492,0.0,1640,0.00025,1577.71044921875,0.21365386247634888,1.9383151084184647e-08,,
314.08,11907,412,843776,70,103.52,0.2,6.897608e-09,-0.0009112369298236445,3143.965774536133,0.0,1644,0.00025,1691.8492431640625,0.22507202625274658,-5.2677933126688e-07,,
314.4,11908,413,845824,71,103.6,0.2,1.02154445e-08,-0.0012583320640260354,3330.311752319336,0.0,1648,0.00025,1706.00537109375,0.26130926609039307,-2.1875312086194754e-06,,
316.64,11908,414,847872,71,104.16,0.2,0.00028953693,-0.0025405238775420003,2829.0151977539062,0.0003662109375,1652,0.00025,1390.8004150390625,0.2397720217704773,-6.797656533308327e-05,,
312.8,11909,415,849920,71,103.2,0.2,1.1874363e-08,-0.003350948594743386,2794.471969604492,0.0,1656,0.00025,1151.425048828125,0.23518097400665283,-1.3579847291111946e-07,,
311.52,11910,416,851968,71,102.88,0.2,2.2913737e-06,-0.004184717021416873,3242.450897216797,0.00048828125,1660,0.00025,1672.9775390625,0.2533433437347412,1.335892011411488e-05,,
311.52,11911,417,854016,71,102.88,0.2,0.0,-0.0019149642685079016,2971.3480377197266,0.0,1664,0.00025,1675.11474609375,0.2580305337905884,-1.0360963642597198e-08,,
312.48,11911,418,856064,71,103.12,0.2,9.225914e-09,-0.0018833428475772962,3131.6500091552734,0.0,1668,0.00025,1722.1356201171875,0.25198155641555786,-5.270121619105339e-07,,
313.12,11912,419,858112,72,103.28,0.2,6.519258e-09,-0.0014314512009150349,2867.009490966797,0.0,1672,0.00025,1484.108154296875,0.2370651364326477,-1.2200325727462769e-07,,
309.6,11913,420,860160,72,102.4,0.2,6.0427585e-05,-0.0021342493782867678,3070.823013305664,0.0003662109375,1676,0.00025,1462.005859375,0.23741358518600464,-3.682021633721888e-05,,
